 gene    name , gene    ENS ,Esophagus-Mucosa
 SPG11,ENSG00000104133,-0.0419374824968032
 HLA-DMB,ENSG00000242574,-0.421247211793322
 HLA-DMA,ENSG00000204257,-0.425350283113635
 SYTL4,ENSG00000102362,0.243732626244296
 SYTL1,ENSG00000142765,4.22474989016732
 SYTL3,ENSG00000164674,-0.666040484691026
 SYTL2,ENSG00000137501,-0.778573463287227
 OR51Q1,ENSG00000167360,-0.362088192717523
 FAM182B,ENSG00000175170,-0.58238290781658
 VOPP1,ENSG00000154978,-0.433416690836193
 PLEKHH3,ENSG00000068137,1.4562145397226
 PLEKHH2,ENSG00000152527,0.103780348937919
 PLEKHH1,ENSG00000054690,-0.409378922190585
 GLRA3,ENSG00000145451,-1.31761259725061
 DMRTC2,ENSG00000142025,-0.264882374618047
 MTRR,ENSG00000124275,-0.360751909602036
 MAVS,ENSG00000088888,0.391413584050938
 FOXP2,ENSG00000128573,0.515185776276218
 FOXP3,ENSG00000049768,0.935559642983435
 FOXP1,ENSG00000114861,-0.142532586073995
 IL10RA,ENSG00000110324,-0.549799366338784
 MSL2,ENSG00000174579,-0.022126464481942
 MSL3,ENSG00000005302,0.131330752880559
 MYCN,ENSG00000134323,0.717122961108861
 MYCL,ENSG00000116990,3.90828351311666
 PARPBP,ENSG00000185480,2.73643676823097
 C17orf67,ENSG00000214226,-0.00228991432674049
 TKT,ENSG00000163931,1.47374895758283
 TMEM45A,ENSG00000181458,-0.865122684006828
 TMEM45B,ENSG00000151715,5.14035959102344
 TK2,ENSG00000166548,-0.61863781937938
 TK1,ENSG00000167900,3.21829428823927
 MSLN,ENSG00000102854,1.17133608672522
 MFNG,ENSG00000100060,-0.120793367684854
 LRRC3B,ENSG00000179796,-2.00222858300794
 LRRC3C,ENSG00000204913,-1.44323520289603
 ECD,ENSG00000122882,-0.0642602562742556
 AMDHD1,ENSG00000139344,-1.27916216581505
 THTPA,ENSG00000259431,-0.123246160155055
 CIB2,ENSG00000136425,-1.22708647351189
 NDFIP2,ENSG00000102471,1.12997098948828
 NDFIP1,ENSG00000131507,-0.787565971659885
 CIB1,ENSG00000185043,1.23399844555997
 PRIMA1,ENSG00000175785,1.02601475532489
 CIB4,ENSG00000157884,-1.72088399191327
 ARID3A,ENSG00000116017,0.393127115115237
 RPS6KL1,ENSG00000198208,-0.607168067064007
 CELSR3,ENSG00000008300,-1.35608270145022
 RP11-520P18.5,ENSG00000261667,-0.126224329816491
 LRRC38,ENSG00000162494,-0.0632428853528066
 LRRC39,ENSG00000122477,-1.41537694794027
 LRRC30,ENSG00000206422,-0.0643144333843096
 LRRC31,ENSG00000114248,-0.540415458779176
 LRRC32,ENSG00000137507,-0.854025662328139
 LRRC34,ENSG00000171757,-1.7602718057713
 LY6G5C,ENSG00000204428,-0.98526274005589
 LY6G5B,ENSG00000240053,-0.0979114296914594
 MFN2,ENSG00000116688,0.134739128113323
 MFN1,ENSG00000171109,0.434772444663482
 FAM117A,ENSG00000121104,-0.76226631797403
 FAM117B,ENSG00000138439,0.777758255366652
 SVIL,ENSG00000197321,0.243612028468172
 SVIP,ENSG00000198168,-0.329068348245238
 CLCNKB,ENSG00000184908,-2.02594158352276
 CCDC169,ENSG00000242715,-0.152006180988182
 CCDC168,ENSG00000175820,0.256851423522413
 CCDC160,ENSG00000203952,0.490545098537828
 CCDC167,ENSG00000198937,0.479141576615928
 CCDC166,ENSG00000255181,0.272316080020383
 RARG,ENSG00000172819,2.74316613872026
 TJAP1,ENSG00000137221,-0.313799901095444
 MAGEA12,ENSG00000213401,-0.452221822189211
 CYP7B1,ENSG00000172817,1.30169751286039
 MAGEA10,ENSG00000124260,-0.258402919994747
 CMKLR1,ENSG00000174600,-1.60902683026153
 UQCRQ,ENSG00000164405,0.451888691434921
 KIAA1024L,ENSG00000186367,-0.661380476601287
 UQCRH,ENSG00000173660,0.210344074857801
 UQCRB,ENSG00000156467,-0.284113507235284
 FRY,ENSG00000073910,-2.37335662190251
 ATP6V0D2,ENSG00000147614,-1.25101463385447
 ATP6V0D1,ENSG00000159720,0.166684554282577
 FCAR,ENSG00000186431,-1.98195794698683
 FLCN,ENSG00000154803,-0.719693479270747
 WSB2,ENSG00000176871,0.27267821977706
 RP11-295P9.3,ENSG00000239665,-0.347925351464582
 PIH1D3,ENSG00000080572,-0.463533491980541
 C3orf65,ENSG00000163915,-0.259605752763714
 C3orf67,ENSG00000163689,5.0175061276238
 C3orf62,ENSG00000188315,0.107365932235496
 AC097381.1,ENSG00000228919,-0.307746599232646
 S100A11,ENSG00000163191,4.17422620417892
 THEM6,ENSG00000130193,0.935340381239481
 THEM5,ENSG00000196407,1.00525534304006
 THEM4,ENSG00000159445,-0.470945451858217
 C4BPB,ENSG00000123843,-1.35877232146088
 PTPN9,ENSG00000169410,-0.239040220938561
 PTPN3,ENSG00000070159,1.76778047570802
 PTPN2,ENSG00000175354,0.298701815724178
 PTPN1,ENSG00000196396,0.549664586160912
 PTPN7,ENSG00000143851,0.340485395716478
 PTPN6,ENSG00000111679,0.982987042182659
 PTPN5,ENSG00000110786,-1.74428008005051
 PTPN4,ENSG00000088179,-0.715363924705588
 BTF3,ENSG00000145741,0.42795697932754
 C19orf47,ENSG00000160392,0.238794418874472
 NNMT,ENSG00000166741,-0.270839775568725
 RNF146,ENSG00000118518,-0.789117397275145
 MOGAT3,ENSG00000106384,-0.233042987559637
 AGBL4,ENSG00000186094,-3.81934378129023
 AGBL3,ENSG00000146856,-0.820192430254292
 AGBL2,ENSG00000165923,-0.133153534136923
 AGBL1,ENSG00000166748,-0.596935800250783
 MOGAT1,ENSG00000124003,1.51905177752139
 EVI5L,ENSG00000142459,-0.171418056139917
 RBM12B,ENSG00000183808,0.137181598098506
 OXLD1,ENSG00000204237,0.563369498873243
 ARRB2,ENSG00000141480,-0.924361873686281
 ARRB1,ENSG00000137486,-1.13289640109906
 GPNMB,ENSG00000136235,0.791804980704888
 PSMA2,ENSG00000106588,0.28910126640207
 PSMA3,ENSG00000100567,0.551386945148982
 PSMA1,ENSG00000129084,0.0565287711414677
 PSMA6,ENSG00000100902,0.255302451497558
 ANAPC7,ENSG00000196510,1.18272709882251
 PSMA4,ENSG00000041357,0.511930646405816
 PSMA5,ENSG00000143106,0.556855142498791
 SLC22A18AS,ENSG00000254827,1.19191096062745
 PSMA8,ENSG00000154611,-0.766117098843889
 MSH4,ENSG00000057468,-1.12995292133607
 MSH6,ENSG00000116062,0.0306366042635728
 ENKD1,ENSG00000124074,-0.466373286969593
 C9orf131,ENSG00000174038,-1.04251320167278
 AGPAT6,ENSG00000158669,-0.44285158541357
 AGPAT5,ENSG00000155189,0.916225092802949
 AGPAT4,ENSG00000026652,-0.555326809680262
 C9orf135,ENSG00000204711,-1.35045519193494
 AGPAT2,ENSG00000169692,1.53701326494478
 AGPAT1,ENSG00000204310,-0.536337076031359
 C9orf139,ENSG00000180539,-0.40061733122428
 AGPAT9,ENSG00000138678,0.32623353600011
 MYOCD,ENSG00000141052,0.765055825130546
 TMEM154,ENSG00000170006,4.39936296136437
 TMEM155,ENSG00000164112,0.116177673633648
 TMEM156,ENSG00000121895,1.15675698315706
 FOXO6,ENSG00000204060,-1.02033869891782
 FOXO4,ENSG00000184481,-0.572777772724795
 TMEM158,ENSG00000249992,1.63418402584662
 ANGEL1,ENSG00000013523,-0.574699326760889
 RTFDC1,ENSG00000022277,-0.510987494797923
 KLHL6,ENSG00000172578,0.0361770371713188
 C11orf21,ENSG00000110665,-1.09484754820622
 C11orf24,ENSG00000171067,-0.275818993126831
 METTL2A,ENSG00000087995,0.580449262064988
 ALLC,ENSG00000151360,-0.705043497160271
 SLC34A1,ENSG00000131183,4.02731016040865
 SLC34A3,ENSG00000198569,4.14099317155633
 SLC34A2,ENSG00000157765,-0.791022252400861
 OR2AE1,ENSG00000244623,0.13464615293899
 EIF3CL,ENSG00000205609,-0.296856542473626
 UBR3,ENSG00000144357,-0.66608030340858
 UBR2,ENSG00000024048,-0.346143246752051
 UBR1,ENSG00000159459,-0.69765073849654
 UBR7,ENSG00000012963,0.00287023593613212
 UBR5,ENSG00000104517,-0.161304288989975
 UBR4,ENSG00000127481,-0.62965945578967
 CCNY,ENSG00000108100,-0.3284837408951
 CCNF,ENSG00000162063,2.26474065151416
 TTLL6,ENSG00000170703,-1.63144284942746
 CCNC,ENSG00000112237,0.76182209129116
 CCNO,ENSG00000152669,1.78585018663173
 CCNH,ENSG00000134480,-0.286853811541464
 CCNI,ENSG00000118816,-0.6093239188227
 CCNJ,ENSG00000107443,0.260813723246742
 CCNK,ENSG00000090061,0.301985677160592
 NCKAP5,ENSG00000176771,1.62952593013461
 NCKAP1,ENSG00000061676,0.476555093606272
 JMY,ENSG00000152409,-0.55757531408448
 INVS,ENSG00000119509,-0.0381310402902769
 C16orf62,ENSG00000103544,-0.402812320389927
 CDC25C,ENSG00000158402,3.98086312943462
 CDC25A,ENSG00000164045,2.81156079198069
 UAP1,ENSG00000117143,0.181561607268503
 TMPRSS12,ENSG00000186452,1.0618982490314
 TMPRSS13,ENSG00000137747,4.26437190075683
 ZNF821,ENSG00000102984,-0.652570262012233
 ZNF827,ENSG00000151612,-1.11900368587426
 TMPRSS15,ENSG00000154646,-0.228082577147461
 ZNF829,ENSG00000185869,-0.138999086538117
 LRIG3,ENSG00000139263,1.35368708714869
 LRIG2,ENSG00000198799,0.0988007826867166
 LRIG1,ENSG00000144749,-1.24216893199982
 A1CF,ENSG00000148584,-1.0079565106593
 ACAN,ENSG00000157766,-1.62902980980885
 POT1,ENSG00000128513,-0.493615375365396
 AC074212.3,ENSG00000237452,-0.30025390300232
 CD302,ENSG00000241399,-0.923969296626106
 PM20D1,ENSG00000162877,-1.55321883581407
 CLHC1,ENSG00000162994,0.266826220758667
 LYZL4,ENSG00000157093,-0.61615143391914
 CLPTM1L,ENSG00000049656,0.13924409161779
 LYZL1,ENSG00000120563,0.009626042803604
 LYZL2,ENSG00000151033,-0.129279990321998
 PIAS2,ENSG00000078043,-0.513473087095463
 PIAS3,ENSG00000131788,0.938726987126755
 PIAS1,ENSG00000033800,0.279709727675807
 PIAS4,ENSG00000105229,0.181336790563917
 ZNF311,ENSG00000197935,0.610739907856323
 TEX38,ENSG00000186118,0.0526061774604925
 ZNF316,ENSG00000205903,0.0872417364904443
 ZNF317,ENSG00000130803,0.0806611299782986
 ZNF318,ENSG00000171467,-0.400589123437275
 ZNF319,ENSG00000166188,-0.610024476436719
 TEX36,ENSG00000175018,-0.189256734056399
 TEX35,ENSG00000240021,1.02134502142968
 NUPR1L,ENSG00000185290,-0.60241901678112
 SAE1,ENSG00000142230,0.180997950445325
 GPR133,ENSG00000111452,-0.271979106129727
 OTOGL,ENSG00000165899,-0.0140816548058212
 AP4M1,ENSG00000221838,0.222534727675191
 MYLK3,ENSG00000140795,-1.39225866185094
 SLCO1C1,ENSG00000139155,-0.475545530271143
 CXCL12,ENSG00000107562,-0.291243747253227
 SDHA,ENSG00000073578,-0.419909135408658
 SDHC,ENSG00000143252,0.660830747705932
 SDHB,ENSG00000117118,0.0760273690894075
 SDHD,ENSG00000204370,0.431226793917082
 CYP3A43,ENSG00000021461,-1.41539931376968
 SMG7,ENSG00000116698,0.135997109969684
 DLG2,ENSG00000150672,-0.622431963571205
 DLG5,ENSG00000151208,-0.0474603364106442
 DLG4,ENSG00000132535,-1.19127992075652
 SMG9,ENSG00000105771,0.0653302444431801
 SMG8,ENSG00000167447,0.234644269708335
 FAM114A1,ENSG00000197712,0.673647714528812
 NEUROD2,ENSG00000171532,-2.47705128655155
 GRWD1,ENSG00000105447,0.734313517777013
 FAM114A2,ENSG00000055147,0.125783935117251
 PQLC1,ENSG00000122490,0.239101016417893
 IFNK,ENSG00000147896,-0.142187509095421
 LHB,ENSG00000104826,0.90152364338236
 IFNG,ENSG00000111537,-0.409082798453465
 IFNE,ENSG00000184995,4.6336186075748
 GLS2,ENSG00000135423,1.08296172309526
 GMIP,ENSG00000089639,1.02992623345773
 R3HCC1L,ENSG00000166024,0.330461201307027
 ADRA1B,ENSG00000170214,-3.28870806045142
 ADRA1D,ENSG00000171873,-1.19399280093227
 HSFY2,ENSG00000169953,0.134704848241347
 SAP25,ENSG00000205307,0.0381936293021222
 CAPZB,ENSG00000077549,0.201318640502506
 GABRG3,ENSG00000182256,-1.1608497330214
 GABRG2,ENSG00000113327,-3.04307882627111
 GABRG1,ENSG00000163285,-1.90818043873696
 TEX30,ENSG00000151287,0.657464005162814
 C1orf27,ENSG00000157181,-0.0076307222973733
 C1orf21,ENSG00000116667,-0.264906046946649
 TEX37,ENSG00000172073,0.277017067695989
 KIF21B,ENSG00000116852,-1.49938555739809
 AHSA2,ENSG00000173209,-0.00423263323663354
 PPP1R3F,ENSG00000049769,-0.73976684494021
 METTL24,ENSG00000053328,-0.720426380766642
 PPP1R3D,ENSG00000132825,0.494936782209
 GLMN,ENSG00000174842,0.506725629946972
 GSTO2,ENSG00000065621,1.76613594751521
 GSTO1,ENSG00000148834,-0.174330846766714
 TTC33,ENSG00000113638,-0.602431099458612
 TTC32,ENSG00000183891,-0.384419599483673
 TTC31,ENSG00000115282,0.0748391769625539
 TTC37,ENSG00000198677,-0.482509559471416
 TTC36,ENSG00000172425,-0.675352087315002
 TTC34,ENSG00000215912,-1.54498514738994
 EEF1A1,ENSG00000156508,0.222597865519896
 EEF1A2,ENSG00000101210,-1.83243319532171
 FRMPD4,ENSG00000169933,-2.53521653611153
 FRMPD1,ENSG00000070601,-2.57587073374678
 FRMPD3,ENSG00000147234,-0.836889492702877
 FRMPD2,ENSG00000170324,-1.81413564279914
 FYCO1,ENSG00000163820,-0.253059159094935
 PDE10A,ENSG00000112541,-1.45194827887468
 GEMIN8,ENSG00000046647,-0.00237893122375916
 GTF2H2C,ENSG00000183474,-0.0507433257494764
 ENHO,ENSG00000168913,-3.46080227331755
 GEMIN6,ENSG00000152147,0.382183114919506
 RAB2B,ENSG00000129472,-0.270571418483681
 GEMIN4,ENSG00000179409,0.524679727546153
 GEMIN5,ENSG00000082516,0.0438057968769143
 BPIFC,ENSG00000184459,-1.02168164253767
 KRBA1,ENSG00000133619,-0.119911793701972
 KRBA2,ENSG00000184619,-0.462166209920874
 ZWINT,ENSG00000122952,3.22662190609153
 MCRS1,ENSG00000187778,0.282616258085206
 MLKL,ENSG00000168404,1.51095379214602
 AC092835.2,ENSG00000233757,0.03671759809712
 RP11-553A10.1,ENSG00000206532,-1.32852694366088
 KIF18A,ENSG00000121621,3.19928815961267
 KIF18B,ENSG00000186185,5.18113840215865
 CLEC10A,ENSG00000132514,0.937354935546775
 PPP1R36,ENSG00000165807,0.026057502212455
 MLK4,ENSG00000143674,1.36425048495331
 KIAA1239,ENSG00000174145,-1.90002605850369
 TGM1,ENSG00000092295,7.26122297391101
 TGM2,ENSG00000198959,-0.0410328497895157
 TGM3,ENSG00000125780,10.6285429881454
 TGM4,ENSG00000163810,-0.101553478072039
 TGM6,ENSG00000166948,0.993809351794992
 SMG5,ENSG00000198952,0.151391194157635
 CRYBB3,ENSG00000100053,2.25377974362619
 EIF3H,ENSG00000147677,0.0792529024329748
 EIF3I,ENSG00000084623,0.26998392700691
 EIF3J,ENSG00000104131,0.49554942829668
 EIF3K,ENSG00000178982,0.301540667794891
 EIF3L,ENSG00000100129,-0.387273958045374
 EIF3M,ENSG00000149100,0.259912513821964
 SLX1A,ENSG00000132207,0.463835225583765
 EIF3A,ENSG00000107581,0.069105589874389
 EIF3B,ENSG00000106263,0.643719563357569
 BTN3A1,ENSG00000026950,-0.36430912978931
 OR5AC2,ENSG00000196578,0.168225112008237
 EIF3E,ENSG00000104408,0.295482772708725
 EIF3F,ENSG00000175390,0.0870926924238124
 EIF3G,ENSG00000130811,-0.279339469499944
 MKKS,ENSG00000125863,0.125721561345633
 NOL11,ENSG00000130935,0.49915948481392
 NOL10,ENSG00000115761,0.467923242962236
 NOL12,ENSG00000100101,1.04743564568114
 BARD1,ENSG00000138376,1.49915044885662
 ARFGAP1,ENSG00000101199,-0.20625163365857
 UBTD2,ENSG00000168246,-0.234814263822005
 UBTD1,ENSG00000165886,-0.930544211060257
 MYCBPAP,ENSG00000136449,-1.16037684194383
 TUBD1,ENSG00000108423,0.528617433238957
 CA11,ENSG00000063180,-1.22939849231147
 CA10,ENSG00000154975,-2.21488728813439
 SDSL,ENSG00000139410,-1.1541659695973
 RALB,ENSG00000144118,0.493188192178215
 RALA,ENSG00000006451,1.458670006057
 RP11-351M8.1,ENSG00000259649,-0.00130571723227045
 ISX,ENSG00000175329,0.100883719185081
 OR10G3,ENSG00000169208,0.246640485692867
 DBF4B,ENSG00000161692,0.352701609867606
 DNAJB9,ENSG00000128590,-0.944106466309013
 DNAJB8,ENSG00000179407,-0.288281345298058
 DNAJB2,ENSG00000135924,-0.552463201515538
 DNAJB1,ENSG00000132002,2.45633743232988
 ERCC6L,ENSG00000186871,3.1703705889102
 DNAJB7,ENSG00000172404,0.211199321509956
 DNAJB6,ENSG00000105993,0.145166431766801
 DNAJB5,ENSG00000137094,-0.633049660511411
 DNAJB4,ENSG00000162616,-0.396937807323994
 GPATCH11,ENSG00000152133,-0.22188319799529
 AMDHD2,ENSG00000162066,-0.161907747614532
 RP1-32I10.10,ENSG00000220702,0.0202341823407591
 DIDO1,ENSG00000101191,0.0973505206725997
 GRIK1,ENSG00000171189,-1.11968365997695
 GRIK2,ENSG00000164418,-2.30132977364256
 GRIK3,ENSG00000163873,0.278876244101098
 GRIK4,ENSG00000149403,-0.446714078054662
 GRIK5,ENSG00000105737,-1.39420498951326
 RNF149,ENSG00000163162,1.07856803325551
 RNF148,ENSG00000235631,-0.54986049481809
 SGSH,ENSG00000181523,0.0452909157114045
 RNF141,ENSG00000110315,0.953037260807606
 RNF145,ENSG00000145860,0.850663812964796
 GRSF1,ENSG00000132463,0.129088247716217
 NENF,ENSG00000117691,-0.372344407289203
 ASAH2B,ENSG00000204147,-0.0268623648511102
 XCR1,ENSG00000173578,2.0872765769491
 XPR1,ENSG00000143324,-0.339739054011075
 NFXL1,ENSG00000170448,0.290571864289818
 GREM2,ENSG00000180875,2.9504762007033
 GREM1,ENSG00000166923,2.0776012284291
 PADI1,ENSG00000142623,10.8832693965519
 PADI3,ENSG00000142619,9.41364344558011
 PADI2,ENSG00000117115,-1.62423334305987
 PADI4,ENSG00000159339,-0.667037560958833
 ZPLD1,ENSG00000170044,-1.54750125246845
 GSTP1,ENSG00000084207,2.63296743698596
 TWISTNB,ENSG00000105849,0.349083425070894
 ATP6V1C2,ENSG00000143882,2.05127319852135
 ATP6V1C1,ENSG00000155097,-0.579404041232043
 VPS37B,ENSG00000139722,1.78525697084427
 UNK,ENSG00000132478,0.238977208071643
 PPP1R3G,ENSG00000219607,0.749440804134829
 TOMM7,ENSG00000196683,-0.424944273898043
 PPP1R3E,ENSG00000235194,-0.296417035011123
 TOMM5,ENSG00000175768,0.613818101651472
 PPP1R3C,ENSG00000119938,3.0842299862209
 PPP1R3B,ENSG00000173281,0.374270268330096
 PPP1R3A,ENSG00000154415,-2.07570823375685
 SYNE4,ENSG00000181392,-0.265644159124002
 NSG1,ENSG00000168824,1.58000785188443
 NSG2,ENSG00000170091,-3.93762673714936
 NTAN1,ENSG00000157045,-0.397004705741743
 TBXAS1,ENSG00000059377,0.910134707142365
 PPP1R37,ENSG00000104866,0.506359222824374
 PPP1R35,ENSG00000160813,0.65210560846095
 PPP1R32,ENSG00000162148,-0.998190999704557
 INPP5A,ENSG00000068383,-0.937557736803272
 INPP5B,ENSG00000204084,-0.844749765735796
 INPP5D,ENSG00000168918,-0.298470854923581
 INPP5E,ENSG00000148384,0.141728594704412
 INPP5F,ENSG00000198825,-0.52703406387107
 INPP5J,ENSG00000185133,-0.963208122098143
 INPP5K,ENSG00000132376,-0.269067183641369
 MSANTD4,ENSG00000170903,-0.396751344874741
 MSANTD1,ENSG00000188981,-0.139062004567026
 MSANTD2,ENSG00000120458,0.040651401203727
 MSANTD3,ENSG00000066697,-0.366460576361646
 CNST,ENSG00000162852,-0.0956941281544111
 VPS37D,ENSG00000176428,-1.59903890571421
 VPS37C,ENSG00000167987,0.698590317837209
 VPS37A,ENSG00000155975,-0.114802987871843
 GUCA2A,ENSG00000197273,0.427632137384271
 GUCA2B,ENSG00000044012,0.142466709042705
 HOMEZ,ENSG00000215271,1.02129430073189
 COL12A1,ENSG00000111799,0.405590291739004
 CHIA,ENSG00000134216,-0.620235204385179
 CASK,ENSG00000147044,0.212222156387758
 CAST,ENSG00000153113,1.29181840488334
 CASR,ENSG00000036828,0.958366553125585
 CLEC1A,ENSG00000150048,-0.0654530302327666
 UAP1L1,ENSG00000197355,0.00276292152105519
 ADAM20,ENSG00000134007,0.374491016439654
 ADAM23,ENSG00000114948,-0.516614548494258
 ADAM22,ENSG00000008277,-2.06172790894977
 ADAM29,ENSG00000168594,-1.3643662208417
 ADAM28,ENSG00000042980,0.512558771642883
 TMSB15A,ENSG00000158164,-1.48802717451038
 MMEL1,ENSG00000142606,1.32969858297088
 TTF2,ENSG00000116830,1.50391328475111
 TTF1,ENSG00000125482,-0.36178523466182
 ZNF544,ENSG00000198131,0.527007790725882
 KRTAP8-1,ENSG00000183640,-0.343418926223005
 RP11-389E17.1,ENSG00000231171,0.0868690100227435
 CBR4,ENSG00000145439,-0.00476635832978861
 CBR1,ENSG00000159228,1.65191599793637
 MTRNR2L12,ENSG00000269028,-0.274592556346893
 CBR3,ENSG00000159231,2.69583142148603
 MTRNR2L10,ENSG00000256045,-0.544165987281971
 ANXA1,ENSG00000135046,5.44008015496236
 ANXA3,ENSG00000138772,0.833559122822993
 ANXA2,ENSG00000182718,2.58863307585586
 ANXA5,ENSG00000164111,-0.63574453412177
 ANXA4,ENSG00000196975,0.423911723864523
 ANXA7,ENSG00000138279,0.0393522720058936
 ANXA6,ENSG00000197043,-2.05209987671739
 ANXA9,ENSG00000143412,1.36286697842545
 MEST,ENSG00000106484,0.190138422853303
 POU5F1,ENSG00000204531,0.860056039542628
 SASS6,ENSG00000156876,0.913852849615282
 POU5F2,ENSG00000248483,0.426492462619812
 ZNF541,ENSG00000118156,-1.6114039189244
 HEPACAM,ENSG00000165478,-2.17751103416959
 M6PR,ENSG00000003056,0.0851584215499612
 SSX5,ENSG00000165583,-0.0620032578142725
 SSX2,ENSG00000241476,0.204871552403699
 SSX3,ENSG00000165584,0.2019760337607
 USH2A,ENSG00000042781,0.190008303717213
 SSX1,ENSG00000126752,-0.337967923852313
 MRGBP,ENSG00000101189,0.148460690970256
 MDS2,ENSG00000197880,-0.0570985870445146
 CPT2,ENSG00000157184,0.752150054508193
 PF4V1,ENSG00000109272,1.1075796776805
 PYGB,ENSG00000100994,0.0895521049924786
 PYGL,ENSG00000100504,1.45973373896464
 PYGM,ENSG00000068976,-1.61951998621651
 PFAS,ENSG00000178921,0.683162607415502
 RAB27A,ENSG00000069974,0.186810633647127
 BAMBI,ENSG00000095739,-1.88054488388565
 PMS1,ENSG00000064933,0.0437426141783786
 PMS2,ENSG00000122512,-0.102031196502651
 KIAA0930,ENSG00000100364,0.270680138985957
 MST1R,ENSG00000164078,2.68438918235142
 HUNK,ENSG00000142149,-0.354726904052567
 GRIP1,ENSG00000155974,1.18927800907718
 GRIP2,ENSG00000144596,-0.918133605497094
 SLC19A2,ENSG00000117479,-0.0803950938960851
 SLC19A3,ENSG00000135917,-1.62941142338742
 SLC19A1,ENSG00000173638,-0.854708409153593
 MIS12,ENSG00000167842,0.115668050887441
 MED12L,ENSG00000144893,-1.17830262854662
 NXF5,ENSG00000126952,-1.54663160123485
 PHTF2,ENSG00000006576,-0.208859437757227
 FAF1,ENSG00000185104,-0.0147517154427347
 PGM5,ENSG00000154330,0.287849247352442
 FAF2,ENSG00000113194,0.28572779243915
 PGM1,ENSG00000079739,-0.288188859415595
 PGM2,ENSG00000169299,2.04925169957924
 PGM3,ENSG00000013375,-0.276086778977821
 CDC27,ENSG00000004897,-0.271626334291297
 CDC26,ENSG00000176386,-0.261424387047695
 HOXD12,ENSG00000170178,-0.314147403365474
 HOXD13,ENSG00000128714,-0.949771030601989
 HOXD10,ENSG00000128710,1.11837667710451
 HOXD11,ENSG00000128713,-0.753564356067841
 SHBG,ENSG00000129214,-0.974468728785385
 FAM150A,ENSG00000196711,-1.02015267697156
 FAM150B,ENSG00000189292,-1.19041243543719
 LIN54,ENSG00000189308,0.751980960147113
 LIN52,ENSG00000205659,-0.588479464676341
 UBQLNL,ENSG00000175518,0.144502317009964
 RPL35A,ENSG00000182899,0.34300081772392
 GCN1L1,ENSG00000089154,0.406811581906387
 PPP1R12A,ENSG00000058272,-0.25008612135254
 PPP1R12B,ENSG00000077157,-0.955932746760184
 PPP1R12C,ENSG00000125503,-0.317286198872409
 PGPEP1L,ENSG00000183571,1.21470712287145
 BCAP31,ENSG00000185825,0.626855939880227
 VPS36,ENSG00000136100,0.568971145936843
 VPS39,ENSG00000166887,-0.248924733112847
 TAS2R43,ENSG00000255374,-0.121621635954821
 TAS2R42,ENSG00000186136,0.499164337042014
 TAS2R40,ENSG00000221937,0.00580373664290675
 TAS2R46,ENSG00000226761,-0.00969105182642028
 KCTD3,ENSG00000136636,0.733947022063446
 KCTD2,ENSG00000180901,-0.495746562807749
 KCTD1,ENSG00000134504,1.95317161296243
 KCTD7,ENSG00000243335,-0.948781801405606
 KCTD6,ENSG00000168301,0.369131009797063
 KCTD5,ENSG00000167977,1.5639554544576
 KCTD9,ENSG00000104756,0.500537226903721
 KCTD8,ENSG00000183783,-2.22483485935037
 GLTSCR1L,ENSG00000112624,-0.655817378942016
 SLC38A11,ENSG00000169507,-0.0907582864552332
 SLC38A10,ENSG00000157637,-0.0481674023343514
 PXN,ENSG00000089159,-0.59335618484132
 ESF1,ENSG00000089048,0.33544916892888
 BRAP,ENSG00000089234,-0.112725654358026
 ZBTB32,ENSG00000011590,0.911039960815376
 UPF3A,ENSG00000169062,-0.133546756781397
 BRAF,ENSG00000157764,-0.500662166397303
 ADAM21,ENSG00000139985,-1.111690945893
 IFITM10,ENSG00000244242,0.203300116169242
 ZFYVE19,ENSG00000166140,0.578978043126054
 NTNG1,ENSG00000162631,-1.78104585080169
 NTNG2,ENSG00000196358,-1.70343496145939
 THY1,ENSG00000154096,-1.29944853844465
 OPN1SW,ENSG00000128617,-1.08765863903019
 TNS3,ENSG00000136205,-1.50979687773648
 TRAF3IP1,ENSG00000204104,-0.201228149976694
 ANGPTL7,ENSG00000171819,-0.878791354729225
 ANGPTL6,ENSG00000130812,0.0830211830167452
 ANGPTL5,ENSG00000187151,-2.65009609252124
 ANGPTL3,ENSG00000132855,0.12115881860254
 ANGPTL2,ENSG00000136859,-0.640034264926208
 ANGPTL1,ENSG00000116194,-0.0954393380995658
 MMP14,ENSG00000157227,1.42818388836334
 MMP15,ENSG00000102996,-0.332498159429861
 MMP16,ENSG00000156103,-1.06796094324519
 MMP17,ENSG00000198598,-0.617531964239597
 MMP10,ENSG00000166670,-0.347199246955655
 MMP11,ENSG00000099953,-0.337385997683678
 MMP13,ENSG00000137745,-0.427736424140945
 MMP19,ENSG00000123342,0.0357235655779185
 TMSB15B,ENSG00000158427,-0.540964673560419
 CDAN1,ENSG00000140326,0.0408504989322445
 KCNK18,ENSG00000186795,0.0936095803418951
 KCNK16,ENSG00000095981,-0.539539570296148
 KCNK17,ENSG00000124780,0.23697704908753
 KCNK15,ENSG00000124249,-0.147599188659233
 KCNK12,ENSG00000184261,-1.06640910425302
 ZC2HC1C,ENSG00000119703,-0.515105276210964
 KCNK10,ENSG00000100433,5.03375242918514
 ZC2HC1A,ENSG00000104427,-0.211274172183213
 MMACHC,ENSG00000132763,0.109325484358744
