 gene    name , gene    ENS ,Heart-AtrialAppendage
 SUCO,ENSG00000094975,0.112076319658377
 LHFPL1,ENSG00000182508,-0.565013674351185
 NFE2,ENSG00000123405,-0.576304294975065
 MADCAM1,ENSG00000099866,-0.669145695311236
 ZC2HC1B,ENSG00000118491,-1.27715385130407
 ATOX1,ENSG00000177556,0.103669053566016
 ACAD8,ENSG00000151498,0.0958439371284363
 ACAD9,ENSG00000177646,0.0935195018175546
 UEVLD,ENSG00000151116,-0.0997862247282418
 ADAMTS10,ENSG00000142303,0.462872359434642
 ADAMTS13,ENSG00000160323,0.125243835415607
 ADAMTS12,ENSG00000151388,-1.09075658507592
 PLCE1,ENSG00000138193,1.22530208518068
 ADAMTS14,ENSG00000138316,0.186790411204047
 ADAMTS17,ENSG00000140470,0.465805315121825
 ADAMTS16,ENSG00000145536,-2.41175592822809
 ADAMTS19,ENSG00000145808,0.950826592376417
 DEF6,ENSG00000023892,-0.445985612122793
 DEF8,ENSG00000140995,-0.186735481129975
 GALT,ENSG00000213930,0.363492564208577
 SORD,ENSG00000140263,-0.0165269265321634
 GALE,ENSG00000117308,-0.295751748088058
 GALC,ENSG00000054983,0.0477606758294202
 SOX9,ENSG00000125398,1.50619399795403
 CSNK2B,ENSG00000204435,-0.0787742455327926
 FCGR3A,ENSG00000203747,1.21030768605276
 FCGR3B,ENSG00000162747,0.252634511858301
 ALDH1A1,ENSG00000165092,0.208168177298011
 ALDH1A2,ENSG00000128918,2.73265447346316
 ALDH1A3,ENSG00000184254,0.612305795599848
 MRPS6,ENSG00000243927,0.170762463862995
 EYA4,ENSG00000112319,2.49895753476163
 EYA1,ENSG00000104313,1.40064598186817
 C9orf24,ENSG00000164972,2.07692525635473
 EYA3,ENSG00000158161,-0.0164567675132728
 EYA2,ENSG00000064655,1.06814269372383
 IFI35,ENSG00000068079,0.383678992879727
 SMARCB1,ENSG00000099956,-0.0255911716551432
 CEBPA,ENSG00000245848,-1.56667363960535
 KRTAP13-1,ENSG00000198390,0.152172156990827
 KRTAP13-2,ENSG00000182816,0.00156605536516201
 WFDC11,ENSG00000180083,-0.0176196182088502
 WFDC13,ENSG00000168634,-0.707461953818692
 FAM26F,ENSG00000188820,0.523309916452477
 FAM26D,ENSG00000164451,0.858381570394209
 FAM26E,ENSG00000178033,0.63496844348871
 FXYD6,ENSG00000137726,-0.0292138910640482
 FXYD7,ENSG00000221946,-1.16545126594549
 FXYD4,ENSG00000150201,-1.6049967952042
 FXYD5,ENSG00000089327,0.189664030541789
 FXYD2,ENSG00000137731,0.728896926854421
 MTBP,ENSG00000172167,0.022062769835281
 FXYD1,ENSG00000266964,1.24686416554947
 MAFK,ENSG00000198517,0.585028567096057
 MAFA,ENSG00000182759,0.00386382222562647
 MAFB,ENSG00000204103,-0.136512060923667
 IGFN1,ENSG00000163395,0.424962137997958
 MAFF,ENSG00000185022,0.584987437595207
 RBPJ,ENSG00000168214,-0.238733708334489
 CCR10,ENSG00000184451,0.261343043469893
 RBP1,ENSG00000114115,0.659215232304261
 RBP2,ENSG00000114113,-0.518168089514205
 RBP4,ENSG00000138207,-0.538788833002129
 RBP5,ENSG00000139194,-0.0929775921174087
 RBP7,ENSG00000162444,0.243196347331439
 MBTPS2,ENSG00000012174,0.0849221573990935
 OR51A7,ENSG00000176895,0.118003299172909
 MAF1,ENSG00000179632,0.246708801424016
 MBTPS1,ENSG00000140943,0.262524733096723
 CTC-534A2.2,ENSG00000253251,-0.510191266826764
 ANXA2R,ENSG00000177721,-0.140253568436742
 G6PC3,ENSG00000141349,0.126125018988002
 G6PC2,ENSG00000152254,0.180385088326877
 CTIF,ENSG00000134030,-0.0212214626512419
 CYGB,ENSG00000161544,2.018333947303
 TSC2,ENSG00000103197,-0.20827671809954
 GPRC5C,ENSG00000170412,-0.231834444229686
 GPRC5B,ENSG00000167191,-0.107309687376445
 RCN2,ENSG00000117906,-0.357669434974638
 RCN1,ENSG00000049449,0.0148359161044377
 RHOQ,ENSG00000119729,0.351515372239448
 PSG9,ENSG00000183668,0.0785235222052518
 RHOV,ENSG00000104140,-1.19890813374891
 RHOU,ENSG00000116574,-0.0532424318605352
 RHOJ,ENSG00000126785,0.156042172386043
 RHOH,ENSG00000168421,-0.00851438921157741
 RHOC,ENSG00000155366,0.298109914036265
 RHOB,ENSG00000143878,-0.0249214600183224
 RHOA,ENSG00000067560,-0.117251015819283
 SUV420H1,ENSG00000110066,-0.26559907170209
 SUV420H2,ENSG00000133247,0.0354364818330419
 RHOD,ENSG00000173156,0.979671202386237
 CIR1,ENSG00000138433,-0.247983029511915
 PYROXD2,ENSG00000119943,-0.339149591045768
 OGFOD1,ENSG00000087263,-0.180626110488131
 OGFOD3,ENSG00000181396,0.401462965628895
 OGFOD2,ENSG00000111325,-0.0520446954378736
 CTNNA2,ENSG00000066032,-0.510945739586484
 RASGRF1,ENSG00000058335,-1.80488607407971
 RASGRF2,ENSG00000113319,-1.41485971126564
 ZNF480,ENSG00000198464,0.310951550810965
 MEIG1,ENSG00000197889,0.0942816597980956
 ZNF483,ENSG00000173258,0.471913856368137
 ZNF484,ENSG00000127081,-0.355384598094383
 ZNF485,ENSG00000198298,-0.149977676894992
 ZNF486,ENSG00000256229,-0.143802975316885
 ZNF487,ENSG00000243660,-0.161716892377362
 NCS1,ENSG00000107130,-0.557712779345673
 STYX,ENSG00000198252,-0.0424063779431513
 PRPF19,ENSG00000110107,-0.359403182616681
 PRPF18,ENSG00000165630,-0.00603310244946986
 HIGD1A,ENSG00000181061,0.160112645312371
 HIGD1C,ENSG00000214511,1.06514253361628
 HIGD1B,ENSG00000131097,-0.949571015053833
 IDNK,ENSG00000148057,-0.255307877659132
 SMCP,ENSG00000163206,0.265421748526949
 FAM179A,ENSG00000189350,1.87815326458952
 FAM179B,ENSG00000198718,-0.250820408308672
 TRAF1,ENSG00000056558,0.277217499489285
 TRAF2,ENSG00000127191,-0.377710545878979
 TRAF3,ENSG00000131323,-0.0773834591467018
 TRAF5,ENSG00000082512,-0.252257807129676
 TRAF6,ENSG00000175104,0.221639924168225
 TRAF7,ENSG00000131653,-0.21412922923343
 ESD,ENSG00000139684,0.131068568655657
 RP11-542P2.1,ENSG00000205301,0.0757665585866069
 DSPP,ENSG00000152591,0.249478465703279
 TINAG,ENSG00000137251,1.87568518280338
 LTF,ENSG00000012223,-0.460275214938314
 LTK,ENSG00000062524,0.755694020428666
 ALG13,ENSG00000101901,-0.055297701129117
 METTL18,ENSG00000171806,-0.27791450582455
 METTL12,ENSG00000214756,-0.513928331583257
 METTL13,ENSG00000010165,-0.22549559531065
 METTL10,ENSG00000203791,-0.190979432163011
 METTL17,ENSG00000165792,-0.00560344721119854
 METTL14,ENSG00000145388,-0.296078552844636
 METTL15,ENSG00000169519,-0.137255179672648
 NPR1,ENSG00000169418,0.419937912173993
 NPR2,ENSG00000159899,0.348333886906813
 NPR3,ENSG00000113389,1.9147418987009
 TMEM184A,ENSG00000164855,-1.49967834565145
 TMEM184B,ENSG00000198792,-0.115871551989494
 TMEM184C,ENSG00000164168,-0.0268022989100597
 LTV1,ENSG00000135521,-0.247111799718482
 PABPN1,ENSG00000100836,-0.0818998579892426
 NRSN1,ENSG00000152954,-1.60579695165644
 NUAK2,ENSG00000163545,0.0704603716239598
 POLR1A,ENSG00000068654,0.111156389931647
 POLR1B,ENSG00000125630,-0.488456148022287
 POLR1C,ENSG00000171453,-0.34019765320367
 POLR1D,ENSG00000186184,-0.31626775614021
 POLR1E,ENSG00000137054,-0.330247087436654
 DUS1L,ENSG00000169718,0.0122233591497884
 POLE2,ENSG00000100479,0.168656182908495
 GRM8,ENSG00000179603,-1.75020071440031
 GRM4,ENSG00000124493,-1.27630169642621
 GRM5,ENSG00000168959,-1.35873038251407
 GRM6,ENSG00000113262,0.2355707818618
 GRM7,ENSG00000196277,-2.20924171063671
 GRM1,ENSG00000152822,-1.25878951310002
 GRM2,ENSG00000164082,-0.0683805854243066
 GRM3,ENSG00000198822,-0.490608867502193
 HOXB8,ENSG00000120068,-1.78987036155283
 HOXB9,ENSG00000170689,-0.630400969837353
 HOXB3,ENSG00000120093,-0.0706009159447846
 HOXB1,ENSG00000120094,-0.0449033695130704
 HOXB6,ENSG00000108511,-1.43170370848463
 HOXB4,ENSG00000182742,-0.984316720727048
 WDR54,ENSG00000005448,-0.384904980881661
 TSPY10,ENSG00000236424,0.121119820011049
 SPDEF,ENSG00000124664,0.320168738912049
 MAGOHB,ENSG00000111196,-0.121194170088503
 CTAG2,ENSG00000126890,0.529306964893091
 TFB2M,ENSG00000162851,0.0818976410840209
 DYRK3,ENSG00000143479,1.56783114958819
 DYRK4,ENSG00000010219,0.0766665780743103
 KIAA0947,ENSG00000164151,-0.307730682573269
 NR2F6,ENSG00000160113,0.182729658105128
 NR2F1,ENSG00000175745,1.48316795599717
 NR2F2,ENSG00000185551,0.575587254126008
 AC102948.2,ENSG00000226364,0.0571013668401397
 ELL3,ENSG00000128886,-0.274367748122915
 ELL2,ENSG00000118985,0.361315769177909
 CEP44,ENSG00000164118,0.185971108807576
 CEP41,ENSG00000106477,-0.472390050353127
 HSPE1,ENSG00000115541,0.271461571985601
 EBI3,ENSG00000105246,0.0835472760943225
 CTTN,ENSG00000085733,-0.320880208256693
 NARG2,ENSG00000128915,-0.272527391292629
 KCNK9,ENSG00000169427,-1.36958208565432
 NOXRED1,ENSG00000165555,-0.225456365638571
 EIF2S1,ENSG00000134001,-0.0924299594173853
 EIF2S3,ENSG00000130741,-0.147985365991871
 GPI,ENSG00000105220,0.485042779454868
 TMEM222,ENSG00000186501,-0.170769731666266
 TMEM223,ENSG00000168569,-0.0280102401691094
 TMEM220,ENSG00000187824,-0.37394022648964
 TMEM221,ENSG00000188051,0.45638815269877
 EFR3A,ENSG00000132294,-0.226542327860231
 TMEM225,ENSG00000204300,0.0109885923507021
 FAM189B,ENSG00000160767,-0.353372188834529
 APH1B,ENSG00000138613,-0.0983680388742013
 GK,ENSG00000198814,-0.425520215962972
 TPH1,ENSG00000129167,-0.620651835172433
 TPH2,ENSG00000139287,-0.383962463704783
 TWIST1,ENSG00000122691,0.94591914709339
 NPIPB9,ENSG00000196993,-0.578253060797154
 DHTKD1,ENSG00000181192,-0.329758898239337
 OSBPL1A,ENSG00000141447,-0.0387602366037513
 SOST,ENSG00000167941,2.35551684049337
 DCTPP1,ENSG00000179958,0.292659386505037
 MICB,ENSG00000204516,0.0904832988621177
 MICA,ENSG00000204520,0.436580066965386
 DHRS9,ENSG00000073737,5.31148846916518
 DHRS7,ENSG00000100612,-0.0973340921952599
 DHRS4,ENSG00000157326,0.186514022700004
 DHRS2,ENSG00000100867,-1.34681856458805
 DHRS3,ENSG00000162496,0.248721053728141
 DHRS1,ENSG00000157379,-0.306935245222821
 CACUL1,ENSG00000151893,0.130288485230346
 NABP2,ENSG00000139579,-0.147160159892436
 NABP1,ENSG00000173559,-0.0737860553693403
 TPO,ENSG00000115705,-2.57719360860119
 CCRN4L,ENSG00000151014,-0.203912113931674
 TPR,ENSG00000047410,-0.126938687824405
 HRK,ENSG00000135116,-1.41846964437147
 SNAI2,ENSG00000019549,0.838761799459741
 SNAI3,ENSG00000185669,-0.62298340797391
 HRG,ENSG00000113905,0.639320711151991
 SNAI1,ENSG00000124216,0.797806601512228
 HRC,ENSG00000130528,3.74964298787451
 OSBPL10,ENSG00000144645,-0.362808484071596
 OSBPL11,ENSG00000144909,-0.347691101285756
 ECHS1,ENSG00000127884,0.0100350541600479
 AMELX,ENSG00000125363,0.0450755032284751
 AMELY,ENSG00000099721,-0.105714981252838
 SHKBP1,ENSG00000160410,-0.196183821831794
 EN1,ENSG00000163064,-1.45273376903578
 EN2,ENSG00000164778,-0.0438013844180252
 ENG,ENSG00000106991,1.93984389410395
 AC005008.2,ENSG00000237896,0.0783459290450659
 FBRS,ENSG00000156860,-0.194591542816792
 TOR2A,ENSG00000160404,-0.48643302715078
 CDKAL1,ENSG00000145996,-0.0813037062150992
 CYP4B1,ENSG00000142973,-1.89652348975454
 GPR75,ENSG00000119737,-1.10273844232616
 FAM81B,ENSG00000153347,4.17325394650847
 FLT4,ENSG00000037280,-0.782713785605968
 CACNB4,ENSG00000182389,-0.890673386532502
 GPR78,ENSG00000155269,-0.295746650350205
 FLT1,ENSG00000102755,0.143304746894255
 PODN,ENSG00000174348,1.30613115398121
 SET,ENSG00000119335,-0.159699728235677
 VKORC1,ENSG00000167397,0.271196220063955
 AC104809.3,ENSG00000226321,0.00240993745870994
 PVALB,ENSG00000100362,-1.6819562672651
 SUGP2,ENSG00000064607,0.0706451502389206
 SUGP1,ENSG00000105705,-0.134699622274436
 COL25A1,ENSG00000188517,-1.78189211799917
 ELMOD1,ENSG00000110675,2.13565329184844
 ELMOD3,ENSG00000115459,-0.369994327597044
 ELMOD2,ENSG00000179387,0.0352186232212835
 AC006126.3,ENSG00000266958,-0.151361323720321
 PNMAL1,ENSG00000182013,0.950913142813255
 PRKX,ENSG00000183943,-0.930183233941214
 OR14I1,ENSG00000189181,-0.291477003636955
 ELAC2,ENSG00000006744,0.0414557256311777
 FEM1B,ENSG00000169018,0.116165777087687
 FEM1C,ENSG00000145780,-0.209355091502233
 FEM1A,ENSG00000141965,0.958096509432025
 MS4A6A,ENSG00000110077,0.759869573689313
 MS4A6E,ENSG00000166926,-0.592581617815433
 METTL21B,ENSG00000123427,-0.0328888967889137
 METTL21A,ENSG00000144401,-0.229103510767053
 CXorf48,ENSG00000169551,-0.0700707524343634
 PFKFB1,ENSG00000158571,-0.961855135963168
 PFKFB3,ENSG00000170525,-1.34074222080019
 PFKFB2,ENSG00000123836,0.462633285456297
 PFKFB4,ENSG00000114268,-0.310978522981395
 SLFN13,ENSG00000154760,0.149710171371747
 SCIN,ENSG00000006747,-0.547102586383052
 PPP4R4,ENSG00000119698,-1.0202946121698
 PPP4R1,ENSG00000154845,-0.146154621730144
 PPP4R2,ENSG00000163605,-0.130639676876251
 TMED10,ENSG00000170348,0.370098808883425
 LTBR,ENSG00000111321,0.203676572973923
 MAP3K8,ENSG00000107968,-0.102526284756538
 MAP3K9,ENSG00000006432,-0.458448187661449
 MAP3K2,ENSG00000169967,-0.204332330256888
 MAP3K3,ENSG00000198909,0.275507425370823
 SLCO6A1,ENSG00000205359,-0.0562494496451101
 MAP3K1,ENSG00000095015,-0.415047538187764
 DEAF1,ENSG00000177030,-0.546702816157522
 MAP3K7,ENSG00000135341,0.0605598721007118
 MAP3K4,ENSG00000085511,-0.00552927369325233
 MAP3K5,ENSG00000197442,-1.64976813226601
 PET117,ENSG00000232838,-0.556058728714509
 MARVELD1,ENSG00000155254,0.421778963949987
 MARVELD3,ENSG00000140832,-0.747390376989165
 MARVELD2,ENSG00000152939,-1.26737374101399
 SMCO3,ENSG00000179256,1.75032849893006
 SMCO2,ENSG00000165935,-0.353673956723044
 SMCO1,ENSG00000214097,4.37460520739411
 SMCO4,ENSG00000166002,1.06911759568424
 SETD9,ENSG00000155542,0.0850677755904918
 SETD8,ENSG00000183955,-0.494298590169911
 SETD3,ENSG00000183576,0.22112273839448
 SETD2,ENSG00000181555,-0.261681755081311
 SETD5,ENSG00000168137,-0.0659394492813107
 SETD4,ENSG00000185917,-0.234276347680324
 SETD7,ENSG00000145391,0.353357876185179
 SETD6,ENSG00000103037,-0.0944655352745679
 PSRC1,ENSG00000134222,-0.364566512304252
 DZIP3,ENSG00000198919,0.147075275838307
 DZIP1,ENSG00000134874,-0.196692725388255
 PRSS27,ENSG00000172382,-0.675891838344823
 PRSS21,ENSG00000007038,-0.61481436031837
 PRSS22,ENSG00000005001,-1.06987370403742
 PRSS23,ENSG00000150687,0.199304510972556
 LXN,ENSG00000079257,1.29055696520407
 VENTX,ENSG00000151650,-0.402994175656849
 KRTAP4-9,ENSG00000212722,-0.0339258614737895
 KRTAP4-8,ENSG00000204880,0.284525381416157
 KRTAP4-1,ENSG00000198443,-0.0812081423350383
 KRTAP4-3,ENSG00000196156,-0.0616228541522507
 KRTAP4-2,ENSG00000244537,-0.0598468423326156
 KRTAP4-5,ENSG00000198271,0.0703437340156976
 KRTAP4-6,ENSG00000198090,-0.0829820250978671
 RRM2B,ENSG00000048392,-0.354386710349497
 MAN2A2,ENSG00000196547,-0.0891822196920983
 DGCR6L,ENSG00000128185,0.136275402702322
 KRTAP12-1,ENSG00000187175,0.807735318424181
 KRTAP12-3,ENSG00000205439,0.0259337956066104
 KRTAP12-2,ENSG00000221864,0.216292646476608
 TP53,ENSG00000141510,-0.180449896072978
 ST8SIA6,ENSG00000148488,1.05900535788026
 ST8SIA5,ENSG00000101638,2.62203301827078
 ST8SIA4,ENSG00000113532,-0.531125270715495
 ST8SIA2,ENSG00000140557,-1.57103257473829
 ST8SIA1,ENSG00000111728,1.17683931648276
 FARS2,ENSG00000145982,0.0810903153014962
 OR2A25,ENSG00000221933,0.468110954524577
 ALS2CR12,ENSG00000155749,0.669414995674549
 BTBD19,ENSG00000222009,0.487119577925939
 BTBD18,ENSG00000233436,-0.841404899024645
 BTBD16,ENSG00000138152,-1.50957351143563
 NLRX1,ENSG00000160703,0.282557262462104
 BTBD10,ENSG00000148925,-0.354580106445074
 SRPRB,ENSG00000144867,-0.0523512743520725
 CTDNEP1,ENSG00000175826,0.0924667952653832
 MASTL,ENSG00000120539,-0.203512499589549
 TPRX1,ENSG00000178928,0.15750638159598
 TPRXL,ENSG00000180438,0.0159097787135039
 WAC,ENSG00000095787,-0.219624857768213
 MAST1,ENSG00000105613,-1.50408999948637
 MAST2,ENSG00000086015,0.506951702116555
 MAST3,ENSG00000099308,-0.768801197781139
 MAST4,ENSG00000069020,0.409313163791459
 CD180,ENSG00000134061,0.377059151906497
 WAS,ENSG00000015285,-0.123383820108026
 GALK1,ENSG00000108479,0.0412761064026656
 RBFOX1,ENSG00000078328,3.49540806849869
 FARSB,ENSG00000116120,-0.0834346092217828
 FARSA,ENSG00000179115,-0.057912498521124
 C9orf72,ENSG00000147894,-0.0729430607751513
 C9orf78,ENSG00000136819,-0.278658039029986
 IL23A,ENSG00000110944,-0.747537464820057
 IL23R,ENSG00000162594,-0.353941770429425
 TROAP,ENSG00000135451,-0.327531569539083
 PCDHGA10,ENSG00000253846,-0.0243091947089794
 PCDHGA11,ENSG00000253873,0.540088508185081
 TLN1,ENSG00000137076,0.122880258574348
 NXNL1,ENSG00000171773,1.11210292584654
 BCL2L12,ENSG00000126453,0.416721111649062
 SECISBP2,ENSG00000187742,-0.347976102296498
 TMEM167B,ENSG00000215717,0.188685971495774
 TMEM167A,ENSG00000174695,0.04492676818812
 MUM1,ENSG00000160953,-0.18009412309825
 KAT7,ENSG00000136504,0.0111087528498436
 ZNF554,ENSG00000172006,0.242552275614378
 PITRM1,ENSG00000107959,-0.0323433219698407
 RNASEK,ENSG00000219200,-0.19260710241818
 RNASEL,ENSG00000135828,-0.0909670125817694
 RNASE1,ENSG00000129538,0.418409445474807
 RNASE3,ENSG00000169397,0.253426923963101
 RNASE2,ENSG00000169385,0.728154551226996
 RNASE4,ENSG00000258818,0.797420175577862
 RNASE7,ENSG00000165799,0.163917265781352
 RNASE6,ENSG00000169413,-0.340562701037495
 KRTAP17-1,ENSG00000186860,-0.465099398692849
 CCDC89,ENSG00000179071,0.469164814739939
 CCDC83,ENSG00000150676,-0.0196502821690893
 CCDC82,ENSG00000149231,-0.169198632680573
 CCDC81,ENSG00000149201,-0.730171197426606
 CCDC80,ENSG00000091986,1.96197954639136
 CCDC87,ENSG00000182791,0.919340073869809
 CCDC86,ENSG00000110104,-0.419762171246537
 CCDC84,ENSG00000186166,-0.0328790647368934
 ZNF569,ENSG00000196437,-0.161758301851971
 ZNF568,ENSG00000198453,-0.189708456663942
 ZNF567,ENSG00000189042,-0.371106514414921
 ZNF566,ENSG00000186017,-0.0629970271202753
 ZNF565,ENSG00000196357,-0.120552501719227
 ZNF564,ENSG00000249709,-0.143156203496515
 ZNF563,ENSG00000188868,0.920116997307963
 ZNF562,ENSG00000171466,-0.202682674389899
 ZNF561,ENSG00000171469,-0.2870063299509
 ZNF560,ENSG00000198028,-1.03602424440176
 ACRBP,ENSG00000111644,-0.848594555404579
 OTOL1,ENSG00000182447,-0.0217343964240901
 TOMM20,ENSG00000173726,-0.197824106833058
 AZU1,ENSG00000172232,-0.0559914115909046
 FAM161A,ENSG00000170264,-0.452523233536524
 FAM161B,ENSG00000156050,-0.375129246611137
 TOP2B,ENSG00000077097,0.00899426946736854
 GTF2H1,ENSG00000110768,-0.206861623188136
 TOP2A,ENSG00000131747,-0.235060722615119
 SDAD1,ENSG00000198301,-0.252919827987835
 KIAA0368,ENSG00000136813,-0.141031167124571
 FGF9,ENSG00000102678,1.08619981712417
 FGF8,ENSG00000107831,-0.378822541079437
 FGF7,ENSG00000140285,1.47150011000498
 FGF6,ENSG00000111241,0.0673115112135704
 FGF5,ENSG00000138675,-2.63733222193426
 FGF4,ENSG00000075388,-0.243928186994012
 FGF3,ENSG00000186895,-0.266852368956591
 FGF2,ENSG00000138685,-0.0960687531427815
 FGF1,ENSG00000113578,0.0952537005501145
 OLFML2B,ENSG00000162745,0.918722058615315
 OLFML2A,ENSG00000185585,1.15304631243134
 SDC1,ENSG00000115884,-1.47134922324109
 SDC2,ENSG00000169439,0.532969663366323
 SDC4,ENSG00000124145,0.148663993747172
 BOLA3,ENSG00000163170,1.10088625967908
 DEFB1,ENSG00000164825,-0.0948670887257301
 ERAP1,ENSG00000164307,0.284982127773941
 SGCG,ENSG00000102683,3.1260377448972
 SGCE,ENSG00000127990,0.572787602790227
 SGCD,ENSG00000170624,1.12879293425956
 SGCB,ENSG00000163069,0.230846506194502
 SGCA,ENSG00000108823,2.04915312587642
 SGCZ,ENSG00000185053,-1.0082168654402
 EMR1,ENSG00000174837,-0.59293046180656
 NKD1,ENSG00000140807,-0.605590026942329
 NKD2,ENSG00000145506,0.393892569359656
 B4GALNT2,ENSG00000167080,-0.702167229355642
 MIXL1,ENSG00000185155,0.507965053051494
 LRRN4CL,ENSG00000177363,0.698925793027783
 TM9SF2,ENSG00000125304,-0.123675080983978
 LEP,ENSG00000174697,0.0677441949352344
 RPL37,ENSG00000145592,-0.268561757721418
 XYLB,ENSG00000093217,-0.261422953492967
 NUMA1,ENSG00000137497,-0.143935316983399
 CHD6,ENSG00000124177,0.0857988777394179
 RPL31,ENSG00000071082,-0.0847448415109474
 DGKZ,ENSG00000149091,0.641979482263968
 C12orf71,ENSG00000214700,-0.309611446628784
 C12orf73,ENSG00000204954,-0.75001218340793
 C12orf74,ENSG00000214215,0.121195448637008
 C12orf75,ENSG00000235162,-1.91103781462687
 C12orf76,ENSG00000174456,-0.725265420242178
 C12orf79,ENSG00000257242,1.34368557192024
 DGKQ,ENSG00000145214,-0.467232116372778
 C8orf4,ENSG00000176907,1.25222737849667
 VKORC1L1,ENSG00000196715,-0.435349590352378
 DGKH,ENSG00000102780,-0.220990954209027
 DGKI,ENSG00000157680,1.128327575602
 DGKB,ENSG00000136267,-0.522880830331673
 DGKA,ENSG00000065357,-0.0942623194397062
 DGKG,ENSG00000058866,-0.198640013577206
 DGKD,ENSG00000077044,0.384811979575036
 DGKE,ENSG00000153933,-0.408255744569529
 ICK,ENSG00000112144,-0.44143493997694
 ZNF169,ENSG00000175787,-0.290062549386066
 DDX59,ENSG00000118197,-0.0205715757231339
 RTEL1,ENSG00000258366,-0.360409964201892
 TXNDC16,ENSG00000087301,-0.0216555909495682
 AKR1D1,ENSG00000122787,0.538930027260623
 C1orf95,ENSG00000203685,-1.8057499003919
 C1orf94,ENSG00000142698,-0.348162681032344
 ZNF286B,ENSG00000249459,-0.117079232232987
 ZNF160,ENSG00000170949,0.080235021441655
 IQCB1,ENSG00000173226,-0.0524155075772053
 DDX54,ENSG00000123064,-0.184426734724006
 PPAP2C,ENSG00000141934,-2.2614472107614
 GABRB2,ENSG00000145864,-2.35982002650051
 AC079354.1,ENSG00000182329,-0.654762970760817
 CNDP1,ENSG00000150656,-1.68536205645607
 CNDP2,ENSG00000133313,-0.617105491939423
 CDA,ENSG00000158825,0.991875030882117
 NPL,ENSG00000135838,-0.446572544617112
 GADD45GIP1,ENSG00000179271,0.369123204972545
 NPY,ENSG00000122585,-0.0133980059159606
 ENC1,ENSG00000171617,0.124303365899514
 NPW,ENSG00000183971,0.399520793668136
 EMCN,ENSG00000164035,0.48116544078367
 TECTA,ENSG00000109927,1.37492485885908
 TECTB,ENSG00000119913,-0.624913176437801
 LHX2,ENSG00000106689,-1.50247408093267
 ALDH8A1,ENSG00000118514,-0.777650119495962
 BLOC1S4,ENSG00000186222,-0.0850621188444791
 VEGFA,ENSG00000112715,1.21956458644136
 VEGFC,ENSG00000150630,-0.0151695324185933
 VEGFB,ENSG00000173511,0.784830880122404
 BLOC1S3,ENSG00000189114,-0.274583117732176
 LHX5,ENSG00000089116,-0.486141604852528
 BLOC1S1,ENSG00000135441,0.485226989259997
 CTD-2616J11.4,ENSG00000262874,-0.00202223010449832
 EMC9,ENSG00000100908,0.00836909159031049
 FLOT1,ENSG00000137312,0.190884672530275
 FLOT2,ENSG00000132589,-0.116455334898436
 EMC3,ENSG00000125037,0.158206985871
 EMC2,ENSG00000104412,0.231126003937525
 EMC7,ENSG00000134153,0.123236520087353
 EMC6,ENSG00000127774,0.470475540506855
 EMC4,ENSG00000128463,-0.0216409237886546
 SERHL2,ENSG00000183569,0.462207597248165
 COL2A1,ENSG00000139219,-1.61625209821823
 BSDC1,ENSG00000160058,-0.267095863233835
 DNAH2,ENSG00000183914,-0.779497365735348
 PLA2G15,ENSG00000103066,0.710904879039791
 EGLN1,ENSG00000135766,-0.0963876285248127
 PLA2G10,ENSG00000069764,0.351601038345815
 C6orf118,ENSG00000112539,-0.898881445091795
 ARID5B,ENSG00000150347,0.223902602532422
 B3GALT5,ENSG00000183778,-0.603833587515687
 ANKH,ENSG00000154122,0.186442226998909
 PCDP1,ENSG00000163075,0.875993802254434
 GAPDH,ENSG00000111640,0.60784808121918
 FOLH1,ENSG00000086205,0.185300914767069
 APPBP2,ENSG00000062725,-0.294124084017364
 TLDC1,ENSG00000140950,-0.237993084257858
 TLDC2,ENSG00000101342,0.992274962831522
 EXOC2,ENSG00000112685,-0.0463679709284561
 EXOC3,ENSG00000180104,-0.123043272798859
 EXOC1,ENSG00000090989,-0.135969496793668
 EXOC6,ENSG00000138190,-0.53249401481168
 EXOC7,ENSG00000182473,-0.139304374881102
 EXOC4,ENSG00000131558,-0.249441744097621
 EXOC5,ENSG00000070367,-0.171906887247697
 EXOC8,ENSG00000116903,-0.443362909703664
 ANK1,ENSG00000029534,1.95725978891865
 ANK2,ENSG00000145362,0.939106862644732
 ANK3,ENSG00000151150,0.714008630212
 COTL1,ENSG00000103187,-0.589244103726743
 ARSG,ENSG00000141337,0.135075097513231
 MAP3K14,ENSG00000006062,0.756379391873804
 DPP10,ENSG00000175497,0.0265126882699626
 CENPK,ENSG00000123219,-0.654691481224884
 CENPJ,ENSG00000151849,-0.144526781112762
 CENPH,ENSG00000153044,0.284430228439817
 SIMC1,ENSG00000170085,-0.376425627445857
 CENPF,ENSG00000117724,-0.43922695403727
 CENPE,ENSG00000138778,-0.204617945773034
 CENPC,ENSG00000145241,-0.0491490599450312
 CENPB,ENSG00000125817,-0.200414860664204
 RAMP3,ENSG00000122679,0.225865085194081
 RAMP2,ENSG00000131477,0.528285997395921
 CLCF1,ENSG00000175505,1.02897303244488
 SSH2,ENSG00000141298,0.576426550415786
 SSH3,ENSG00000172830,0.357928244088174
 SSH1,ENSG00000084112,-0.0117746425772113
 CENPW,ENSG00000203760,-0.868829638549627
 CENPV,ENSG00000166582,-0.104786812365588
 CENPQ,ENSG00000031691,0.125171458691762
