 gene    name , gene    ENS ,Prostate
 DDX60L,ENSG00000181381,0.313182536469169
 C8orf22,ENSG00000168333,1.00797755514311
 KLHL36,ENSG00000135686,0.284250128177309
 TMEM98,ENSG00000006042,0.795130219747501
 KLHL35,ENSG00000149243,-1.36971710833715
 KLHL32,ENSG00000186231,-1.21310488267824
 KLHL33,ENSG00000185271,0.227223347503342
 KLHL30,ENSG00000168427,-0.56851884292327
 KLHL31,ENSG00000124743,1.04307045569271
 TMEM92,ENSG00000167105,0.508850349438266
 GALNS,ENSG00000141012,0.323614331103545
 TMEM91,ENSG00000142046,0.305119397389082
 TMEM97,ENSG00000109084,0.305807998680044
 KLHL38,ENSG00000175946,-1.25588037724506
 TMEM95,ENSG00000182896,-0.541246633346713
 MTNR1B,ENSG00000134640,-0.0116410047761139
 MTNR1A,ENSG00000168412,-0.343485492444143
 PEX1,ENSG00000127980,-0.264728159998274
 PEX3,ENSG00000034693,-0.181259276533031
 PEX2,ENSG00000164751,0.180710336986157
 PEX7,ENSG00000112357,0.235693619234997
 PEX6,ENSG00000124587,0.404595426361122
 REG4,ENSG00000134193,4.64246273246011
 GNAI2,ENSG00000114353,-0.102116094970466
 GNAI3,ENSG00000065135,-0.242569392923211
 GNAI1,ENSG00000127955,-0.830590780579417
 AC011294.3,ENSG00000233539,0.136492594203129
 POMP,ENSG00000132963,-0.469303802132637
 PCDHB14,ENSG00000120327,-0.460893034936704
 POMC,ENSG00000115138,-1.04616313113598
 ACHE,ENSG00000087085,0.357755099307422
 PRB2,ENSG00000121335,-2.19331434680881
 PRB3,ENSG00000197870,2.95795060088055
 PRB4,ENSG00000230657,-0.383819538703612
 POMK,ENSG00000185900,-0.422948853419916
 WSCD1,ENSG00000179314,-1.7009395683174
 WSCD2,ENSG00000075035,-0.462999231121415
 GDA,ENSG00000119125,-2.7969262795609
 RPS12,ENSG00000112306,0.0608635055570146
 RPS11,ENSG00000142534,0.229897215956539
 RPS10,ENSG00000124614,0.0863434770706075
 RPS16,ENSG00000105193,-0.00350889578536697
 RPS15,ENSG00000115268,0.338745412121234
 RPS14,ENSG00000164587,-0.00516964927037634
 SLC16A5,ENSG00000170190,1.75457521026499
 RPS19,ENSG00000105372,0.394175799718962
 RPS18,ENSG00000231500,0.198813615815865
 RHOXF2,ENSG00000131721,-0.727353657054336
 OR1F1,ENSG00000168124,-1.45265629754676
 SPATS2L,ENSG00000196141,0.0142505250184548
 PUSL1,ENSG00000169972,0.2120690785951
 SVEP1,ENSG00000165124,-2.05005230047682
 PLCXD2,ENSG00000240891,-0.191557115177838
 PLCXD1,ENSG00000182378,0.387057043191251
 TSSC4,ENSG00000184281,0.288502824540987
 TSSC1,ENSG00000032389,-0.218155884573986
 RRAGA,ENSG00000155876,-0.592839500190719
 RRAGC,ENSG00000116954,-0.420901907200311
 RRAGB,ENSG00000083750,0.0143046652445588
 GGT1,ENSG00000100031,2.3957334130193
 GGT6,ENSG00000167741,4.1094929994988
 GGT7,ENSG00000131067,0.192426803817714
 GGT5,ENSG00000099998,0.388722684334944
 TIAF1,ENSG00000221995,-0.389248211656074
 PTPRU,ENSG00000060656,0.530150271913243
 PTPRT,ENSG00000196090,1.18668936037539
 PTPRS,ENSG00000105426,0.496217065726201
 PTPRR,ENSG00000153233,-2.581526339508
 PTPRQ,ENSG00000139304,0.350541732565465
 TINF2,ENSG00000092330,-0.0637677616822855
 PTPRG,ENSG00000144724,-0.18711223792546
 PTPRF,ENSG00000142949,1.26492836242676
 PTPRE,ENSG00000132334,-0.87509663747812
 PTPRD,ENSG00000153707,-1.03534333760427
 PTPRC,ENSG00000081237,-0.45880339809688
 PTPRB,ENSG00000127329,-0.0679590087946292
 PTPRA,ENSG00000132670,-0.525990167405809
 STYXL1,ENSG00000127952,0.459590849919083
 PTPRO,ENSG00000151490,-2.1689056022317
 PVRIG,ENSG00000213413,-0.555972578615459
 PTPRK,ENSG00000152894,0.0579215789209625
 PTPRJ,ENSG00000149177,0.502799285988841
 IFT27,ENSG00000100360,0.00621237411111743
 IFT20,ENSG00000109083,0.139670544922404
 RPA3-AS1,ENSG00000219545,0.644814184851198
 GAPVD1,ENSG00000165219,-0.249226567216462
 LYVE1,ENSG00000133800,-1.2741483248843
 AQPEP,ENSG00000172901,-2.45499671121633
 DMPK,ENSG00000104936,0.178485690234574
 RP11-210M15.2,ENSG00000259495,0.347286993175339
 RNASEH1,ENSG00000171865,-0.541976867194104
 DMP1,ENSG00000152592,-0.790973528346249
 RC3H1,ENSG00000135870,-0.318647698682186
 RC3H2,ENSG00000056586,-0.497087851307672
 IFIT5,ENSG00000152778,-0.376079678190862
 IFIT3,ENSG00000119917,-0.913883005173715
 IFIT2,ENSG00000119922,-0.695021325634489
 IFIT1,ENSG00000185745,-1.07185632580751
 ISG15,ENSG00000187608,-0.0355163442328886
 MAP1LC3C,ENSG00000197769,-3.6028496328936
 MAP1LC3B,ENSG00000140941,-0.800283995815512
 GGTLC1,ENSG00000149435,0.457461727995307
 ZFP28,ENSG00000196867,-0.23136596961417
 BRCC3,ENSG00000185515,0.172704009473613
 ARL5C,ENSG00000141748,-0.046476948477972
 ARL5B,ENSG00000165997,-0.292439044363418
 APITD1,ENSG00000175279,0.407308704665585
 WDR35,ENSG00000118965,-0.194802676756526
 WDR34,ENSG00000119333,0.576635303325261
 WDR37,ENSG00000047056,-0.198968810659407
 WDR36,ENSG00000134987,0.0297539967730605
 WDR31,ENSG00000148225,-0.0847418728998478
 WDR33,ENSG00000136709,0.00882349448122993
 WDR38,ENSG00000136918,-0.901077450839773
 EIF4A3,ENSG00000141543,-0.223261271644926
 EIF4A2,ENSG00000156976,-0.495980059832306
 GIGYF1,ENSG00000146830,0.0241069410774816
 GIGYF2,ENSG00000204120,-0.198850156631016
 TLE3,ENSG00000140332,1.10200661322332
 TLE2,ENSG00000065717,0.901642433969277
 TLE1,ENSG00000196781,-0.0115382851874796
 TLE6,ENSG00000104953,0.655051117068732
 FAM206A,ENSG00000119328,-0.17618093670973
 TLE4,ENSG00000106829,-1.18988698465774
 AUNIP,ENSG00000127423,-0.502410700825817
 CACNA1G,ENSG00000006283,1.49701333937355
 CDC7,ENSG00000097046,-0.827892913226437
 TFPT,ENSG00000105619,0.672945803339686
 PCDHB13,ENSG00000187372,-0.62940566426348
 PCDHB12,ENSG00000120328,-0.950698252203759
 PCDHB11,ENSG00000197479,-0.59050911896241
 PCDHB10,ENSG00000120324,-1.05856654169376
 PCDHB15,ENSG00000113248,-0.53658481665494
 TFPI,ENSG00000003436,-0.104440535225315
 SDC3,ENSG00000162512,0.375724280491433
 CITED1,ENSG00000125931,1.39243741673228
 TMIE,ENSG00000181585,-1.85824182913471
 KIAA2022,ENSG00000050030,0.639763043497743
 KIAA2026,ENSG00000183354,-0.147612519971618
 MUM1L1,ENSG00000157502,0.575657307467337
 APCS,ENSG00000132703,-0.188716152182334
 LTBP4,ENSG00000090006,0.74131458709723
 LTBP3,ENSG00000168056,0.251730691603958
 LTBP2,ENSG00000119681,-0.360165922036406
 LTBP1,ENSG00000049323,0.155754164279769
 APC2,ENSG00000115266,-1.70024210607451
 CRAT,ENSG00000095321,0.493616918474169
 LRWD1,ENSG00000161036,-0.499692420358505
 MBD5,ENSG00000204406,-0.281020950647207
 MBD4,ENSG00000129071,-0.240266487186268
 MBD6,ENSG00000166987,0.0426451506263178
 MBD1,ENSG00000141644,-0.0107988142478088
 MBD3,ENSG00000071655,0.380447440733968
 MBD2,ENSG00000134046,-0.197216769228878
 REXO1,ENSG00000079313,-0.203572891683208
 REXO2,ENSG00000076043,0.0779912486689
 REXO4,ENSG00000148300,-0.0421362173529245
 SLC25A19,ENSG00000125454,-0.826388760272045
 COIL,ENSG00000121058,-0.12878546522277
 SLC25A17,ENSG00000100372,-0.0890256886848462
 KIAA1429,ENSG00000164944,-0.29306900120411
 SLC25A14,ENSG00000102078,-0.233890758440654
 SLC25A13,ENSG00000004864,0.104135202192274
 SLC25A12,ENSG00000115840,-0.282907121168216
 SLC25A11,ENSG00000108528,-0.131600091818903
 SLC25A10,ENSG00000183048,1.40561645081888
 TUBA3C,ENSG00000198033,-0.187620796469313
 TUBA3E,ENSG00000152086,0.103548740467441
 TUBA3D,ENSG00000075886,2.47194222883624
 CCDC14,ENSG00000175455,0.372476920165633
 CCDC15,ENSG00000149548,0.441778367086919
 CCDC17,ENSG00000159588,1.14296185040994
 CCDC12,ENSG00000160799,-0.0520520747936594
 CCDC13,ENSG00000244607,-0.342360150814369
 CARHSP1,ENSG00000153048,-0.336524673927247
 CCDC18,ENSG00000122483,-0.410627849363202
 CCDC19,ENSG00000213085,-0.234221598426479
 OR3A3,ENSG00000159961,-0.0517284629667937
 ZNF280D,ENSG00000137871,-0.213317204529252
 ZNF280C,ENSG00000056277,-0.0862283654330622
 ZNF280A,ENSG00000169548,0.336783542299092
 VIP,ENSG00000146469,-0.816254576428877
 VIT,ENSG00000205221,0.654412657107519
 STAR,ENSG00000147465,-1.13769747279587
 TMEM88B,ENSG00000205116,-0.429855567819521
 STAC,ENSG00000144681,1.26416806591439
 TRIM47,ENSG00000132481,-0.211579739587731
 COX6B1,ENSG00000126267,-0.273886973682096
 COX6B2,ENSG00000160471,0.372814698252693
 STAM,ENSG00000136738,-0.194470155832466
 ARIH2,ENSG00000177479,-0.0132300236826787
 MT-ND4L,ENSG00000212907,0.293144740351567
 RAB11A,ENSG00000103769,-0.255363249011346
 CLDN9,ENSG00000213937,-1.14038380876643
 FIG4,ENSG00000112367,-0.36333151093952
 RAB11B,ENSG00000185236,-0.101075517690481
 CLDN1,ENSG00000163347,0.386369454950304
 CLDN2,ENSG00000165376,-0.163231266240425
 CLDN3,ENSG00000165215,5.6965090812917
 CLDN4,ENSG00000189143,3.54574611417356
 CLDN5,ENSG00000184113,-0.324048157513862
 CLDN6,ENSG00000184697,-0.964462056902247
 CLDN7,ENSG00000181885,2.52270685874308
 FIGF,ENSG00000165197,-1.42648949689965
 FIGN,ENSG00000182263,-0.0173953491093377
 LGALS7B,ENSG00000178934,-0.999571067585869
 MAGEB2,ENSG00000099399,0.00698777020869963
 MAGEB3,ENSG00000198798,-0.0367580801153447
 MAGEB1,ENSG00000214107,-0.289056708467108
 MAGEB6,ENSG00000176746,0.32729050043469
 MAGEB4,ENSG00000120289,0.435799727323193
 MAGEB5,ENSG00000188408,-0.0390058974883921
 MRFAP1,ENSG00000179010,-0.467917317957539
 IRF3,ENSG00000126456,0.785220869264496
 IRF2,ENSG00000168310,0.0549545306416032
 IRF1,ENSG00000125347,0.434761610813906
 IRF7,ENSG00000185507,0.776316856967615
 IRF6,ENSG00000117595,2.62478368359267
 IRF5,ENSG00000128604,-0.17948826308218
 IRF9,ENSG00000213928,0.22580718917995
 IRF8,ENSG00000140968,-0.577365441102522
 SNX29,ENSG00000048471,-0.785525316394332
 SNX20,ENSG00000167208,-0.117220479151433
 SNX21,ENSG00000124104,0.165808809418559
 SNX27,ENSG00000143376,-0.269080902424143
 SNX24,ENSG00000064652,-0.63346267014273
 SNX25,ENSG00000109762,0.137660690669695
 RUNDC1,ENSG00000198863,0.768367105112071
 PLA2G4C,ENSG00000105499,-0.920070892117048
 SLBP,ENSG00000163950,-0.387899856764559
 PANX1,ENSG00000110218,-0.440378227784453
 PANX3,ENSG00000154143,1.54575868168706
 ZBTB12,ENSG00000204366,0.288447472815734
 ZBTB11,ENSG00000066422,-0.281045415876548
 ZBTB10,ENSG00000205189,0.812985924668355
 ZBTB17,ENSG00000116809,0.318715122322893
 ZBTB16,ENSG00000109906,0.03601644189478
 ZBTB14,ENSG00000198081,-0.402629663094113
 ZBTB18,ENSG00000179456,-0.593980274922048
 TEX101,ENSG00000131126,-0.534987800166544
 C1orf159,ENSG00000131591,0.404736127883643
 C1orf158,ENSG00000157330,-0.984994549478508
 DDX19B,ENSG00000157349,-0.0337260519687979
 TRIM68,ENSG00000167333,0.943884287701846
 TRIM69,ENSG00000185880,-0.648987680850443
 UNG,ENSG00000076248,-0.298065287903037
 TRIM60,ENSG00000176979,0.503780958813251
 TRIM61,ENSG00000183439,-0.219632153215134
 TRIM63,ENSG00000158022,-0.237755473756161
 TRIM65,ENSG00000141569,0.0463769305283897
 TRIM66,ENSG00000166436,-0.339991599047952
 TRIM67,ENSG00000119283,-0.831978467482325
 TRIT1,ENSG00000043514,0.674481946313301
 ITK,ENSG00000113263,0.00664514074861458
 SLC31A1,ENSG00000136868,0.727655275140775
 NRF1,ENSG00000106459,-0.146233454045698
 NAGPA,ENSG00000103174,-0.145545086188451
 ZFP91,ENSG00000186660,-0.5527696201471
 LCAT,ENSG00000213398,0.670486876218477
 HOXA11,ENSG00000005073,6.27545946806372
 SERTAD1,ENSG00000197019,0.215488122295697
 SERTAD2,ENSG00000179833,-0.345446762953499
 SERTAD3,ENSG00000167565,0.583943469517695
 SERTAD4,ENSG00000082497,0.131642653425228
 ARAP2,ENSG00000047365,-1.1210576863042
 ARAP1,ENSG00000186635,0.0924051926921916
 BID,ENSG00000015475,-0.367074204040704
 HEMK1,ENSG00000114735,1.15232404455242
 NRDE2,ENSG00000119720,-0.155605074194554
 PYDC1,ENSG00000169900,-1.71002602264505
 OR51E1,ENSG00000180785,3.36900795028434
 ACMSD,ENSG00000153086,-0.671714379869432
 DHCR24,ENSG00000116133,1.86131576067918
 LCA5,ENSG00000135338,-0.215553301451812
 DEC1,ENSG00000173077,1.58733852381343
 MLPH,ENSG00000115648,4.75000958435099
 CTD-2021H9.3,ENSG00000258053,1.81023026355297
 FGFRL1,ENSG00000127418,-0.421974858514066
 CRLF2,ENSG00000205755,0.337010268411229
 NUDT13,ENSG00000166321,0.118163924146047
 COL11A2,ENSG00000204248,-0.791386158130912
 ARHGEF9,ENSG00000131089,-0.394248354984939
 PARK7,ENSG00000116288,-0.00936307116138357
 PARK2,ENSG00000185345,-0.930519280987634
 NXPE1,ENSG00000095110,1.99886307037253
 NXPE2,ENSG00000204361,0.550940014965487
 NXPE3,ENSG00000144815,-0.317053363054766
 NXPE4,ENSG00000137634,3.73152145858113
 DMTF1,ENSG00000135164,-0.0734315113489908
 GUSB,ENSG00000169919,0.266417542183608
 TELO2,ENSG00000100726,0.218243391018542
 KIT,ENSG00000157404,-1.34869691939319
 KIN,ENSG00000151657,-0.00699903034425798
 EDAR,ENSG00000135960,2.32466892999195
 ERVFRD-1,ENSG00000244476,1.84808025422639
 TNFRSF17,ENSG00000048462,-0.186345198490095
 NAPRT1,ENSG00000147813,0.138329806666219
 TNFRSF18,ENSG00000186891,0.840705215948519
 TSGA10IP,ENSG00000175513,-0.779936938816241
 CHODL,ENSG00000154645,1.07606743671012
 CSN1S1,ENSG00000126545,-0.740586742284514
 TNFRSF1B,ENSG00000028137,-0.135858793050405
 TNFRSF1A,ENSG00000067182,0.238054949462738
 EGLN2,ENSG00000269858,0.277028301519654
 POLR2J2,ENSG00000228049,-0.579615289614169
 POLR2J3,ENSG00000168255,0.0935932095974343
 C6orf211,ENSG00000146476,-0.485080415143964
 FOSL1,ENSG00000175592,-0.19159341888875
 FOSL2,ENSG00000075426,0.129305791988595
 NDUFA10,ENSG00000130414,-0.427168852525492
 CCDC11,ENSG00000172361,-0.112565248638361
 AP001816.1,ENSG00000254531,1.9115998754158
 NUDT19,ENSG00000213965,0.589312308662855
 PAGE3,ENSG00000204279,-0.0116266593077395
 ISOC2,ENSG00000063241,0.166379053214031
 ISOC1,ENSG00000066583,-0.427458133961969
 CHRD,ENSG00000090539,-0.216521377460826
 BRWD1,ENSG00000185658,-0.358900650591415
 SPIRE1,ENSG00000134278,-0.574942004862481
 C1orf210,ENSG00000253313,4.09803882958481
 C1orf213,ENSG00000249087,0.316396009000529
 C1orf216,ENSG00000142686,-0.528035626204972
 AP003068.23,ENSG00000254614,0.124743862339409
 WASL,ENSG00000106299,-0.264023790059924
 BCL9L,ENSG00000186174,-0.0822676302529377
 CLEC3B,ENSG00000163815,-1.14232106296368
 CLEC3A,ENSG00000166509,2.34515005066515
 AMBP,ENSG00000106927,0.56685859561993
 AMBN,ENSG00000178522,-0.607936808879646
 MAD2L1BP,ENSG00000124688,-0.352101870147325
 IDH3A,ENSG00000166411,-0.461405155699413
 C10orf35,ENSG00000171224,0.258528272913781
 C10orf32,ENSG00000166275,0.247818999955063
 IDH3B,ENSG00000101365,-0.253310149866783
 RHOBTB2,ENSG00000008853,-0.529240471421995
 RHOBTB3,ENSG00000164292,0.339842025906709
 RHOBTB1,ENSG00000072422,0.196636356793197
 INO80D,ENSG00000114933,-0.315476915001582
 INO80E,ENSG00000169592,0.466525063831327
 INO80B,ENSG00000115274,0.111924407207088
 INO80C,ENSG00000153391,-0.42057778961155
 DIS3L2,ENSG00000144535,0.212987018892505
 FAM43B,ENSG00000183114,-1.04360197899137
 FAM43A,ENSG00000185112,1.55947103004865
 FAM124B,ENSG00000124019,-1.4762477455084
 ERBB2IP,ENSG00000112851,0.00745467982361117
 CYP2F1,ENSG00000197446,-1.56738150001136
 FNTA,ENSG00000168522,0.0238045112398345
 FNTB,ENSG00000257365,0.0141988427245056
 TNFSF13B,ENSG00000102524,-0.282817321709424
 UFL1,ENSG00000014123,-0.195371406890351
 VIM,ENSG00000026025,-0.428614653683076
 RIBC2,ENSG00000128408,1.90952658165849
 TMEM106C,ENSG00000134291,-0.218312159120866
 C15orf52,ENSG00000188549,0.0515867218402784
 OR7C1,ENSG00000127530,2.59491871702786
 CCNG1,ENSG00000113328,0.527077739930225
 CCNG2,ENSG00000138764,0.735920583911979
 AP2M1,ENSG00000161203,-0.098026001626233
 RP11-322L20.1,ENSG00000258804,-0.0213634810969614
 OR6C2,ENSG00000179695,-0.0279937956478371
 C6orf25,ENSG00000204420,-0.374752207507143
 GCAT,ENSG00000100116,1.44509682189039
 GHSR,ENSG00000121853,-0.437096708284647
 DSG1,ENSG00000134760,-1.92712054129715
 TXNDC15,ENSG00000113621,-0.0961494545036262
 TXNDC17,ENSG00000129235,0.341146581826913
 KIF16B,ENSG00000089177,-0.269960513177165
 TXNDC11,ENSG00000153066,0.726944266587553
 PDE9A,ENSG00000160191,2.59551713590424
 FBXO41,ENSG00000163013,0.0147810614679252
 TXNDC12,ENSG00000117862,-0.212886967316876
 TAF6L,ENSG00000162227,0.0491320704209526
 TATDN2,ENSG00000157014,0.22042549739291
 LRP1B,ENSG00000168702,-0.431661652807703
 DAP,ENSG00000112977,0.816346478186482
 LRP10,ENSG00000197324,0.2608525488177
 LRP11,ENSG00000120256,0.0574934012068848
 LRP12,ENSG00000147650,-0.561433194502018
 PRPS1L1,ENSG00000229937,0.302834500147185
 BICD2,ENSG00000185963,-0.645998061925683
 BICD1,ENSG00000151746,0.128562165958073
 BBS9,ENSG00000122507,-0.136854449056366
 BBS1,ENSG00000174483,0.0318650417020626
 BBS2,ENSG00000125124,-0.403262984321042
 BBS5,ENSG00000163093,0.0226036592201859
 BBS4,ENSG00000140463,0.518580609782683
 BBS7,ENSG00000138686,-0.588578455085362
 ESM1,ENSG00000164283,1.41934687749858
 AGL,ENSG00000162688,-0.0174109397974764
 AGK,ENSG00000006530,0.0467766226329465
 NIPA2,ENSG00000140157,-0.129389631198083
 NIPA1,ENSG00000170113,-0.330121121151011
 AGA,ENSG00000038002,-0.16007501655201
 SLC50A1,ENSG00000169241,1.0434370499797
 CLDN8,ENSG00000156284,5.2295963116228
 PIK3CA,ENSG00000121879,-0.44197245577137
 PIK3CB,ENSG00000051382,-0.0106519630876616
 PIK3CD,ENSG00000171608,-0.313943298744213
 PIK3CG,ENSG00000105851,-0.370042785617461
 ZSWIM4,ENSG00000132003,0.417408334556058
 ZSWIM5,ENSG00000162415,0.111726145200806
 ZSWIM6,ENSG00000130449,0.469069079823919
 ZSWIM1,ENSG00000168612,-0.020498532202914
 ZSWIM2,ENSG00000163012,-1.34171278022906
 ZSWIM3,ENSG00000132801,-0.0380002218055421
 ZSWIM8,ENSG00000214655,0.194133445378401
 PRRG4,ENSG00000135378,1.60929452709308
 AJUBA,ENSG00000129474,0.615308474961861
 PRRG2,ENSG00000126460,2.28075245390862
 PRRG3,ENSG00000130032,-0.68385448546924
 MAX,ENSG00000125952,0.152697796716083
 MAZ,ENSG00000103495,0.32239032957367
 ERI2,ENSG00000196678,0.159997665062232
 ERI3,ENSG00000117419,0.0178671051415029
 MAG,ENSG00000105695,-1.82077992878905
 MAF,ENSG00000178573,0.781980973751576
 MAK,ENSG00000111837,0.230630226075875
 MAL,ENSG00000172005,-0.13339012802633
 CSDE1,ENSG00000009307,-0.32454971674811
 JAGN1,ENSG00000171135,0.0273725060539467
 HMCN2,ENSG00000148357,0.698354007388932
 HMCN1,ENSG00000143341,-0.855581578524563
 KIAA1217,ENSG00000120549,0.998185878368104
 UTP23,ENSG00000147679,-0.203956698514396
 UTP20,ENSG00000120800,-0.0662134493410086
 NPHP3,ENSG00000113971,0.150933557018453
 NPHP1,ENSG00000144061,0.0134899057198119
 NPHP4,ENSG00000131697,-0.416777605450796
 CTH,ENSG00000116761,0.619405293850713
 ARF3,ENSG00000134287,-0.48391564812053
 ARF1,ENSG00000143761,-0.00237614689426684
 ARF6,ENSG00000165527,-0.0851490906308875
 ARF5,ENSG00000004059,-0.272454863536723
 ARF4,ENSG00000168374,0.150028254053039
 PRADC1,ENSG00000135617,-0.120039261049205
 MEDAG,ENSG00000102802,-0.886068206017056
 SCN4A,ENSG00000007314,0.820667088750358
 RAB11FIP3,ENSG00000090565,-0.0694001513466258
 RAB11FIP2,ENSG00000107560,-0.15681319425007
 RAB11FIP1,ENSG00000156675,0.0890688439774768
 THAP11,ENSG00000168286,-0.459243553813148
 RAB11FIP5,ENSG00000135631,-0.14352304779061
 RAB11FIP4,ENSG00000131242,-0.249274355049421
 IRF4,ENSG00000137265,-0.820197673456622
 NIP7,ENSG00000132603,-0.280757938790384
 AASS,ENSG00000008311,0.134786824147386
 CLIP3,ENSG00000105270,-0.248612536475429
 CLIP2,ENSG00000106665,-0.413048016112268
 CLIP1,ENSG00000130779,-0.547681656842723
 CLIP4,ENSG00000115295,-0.636906005708835
 CDC37L1,ENSG00000106993,-0.0920404056935188
 CD48,ENSG00000117091,0.330666370681452
 CD44,ENSG00000026508,0.849460276433714
 CD47,ENSG00000196776,0.108196970648266
 CD46,ENSG00000117335,0.652811656903686
 SNX22,ENSG00000157734,0.512316366413564
 FPGT,ENSG00000254685,-0.0236971797834382
 FPGS,ENSG00000136877,0.322150946810086
 VMA21,ENSG00000160131,-0.476340584156009
 TBL1X,ENSG00000101849,0.604046713219077
 TBL1Y,ENSG00000092377,5.36490321507412
 FAR1,ENSG00000197601,-0.135841192291813
 FAR2,ENSG00000064763,-0.871549667545834
 ONECUT2,ENSG00000119547,-0.506459077856739
 IL31RA,ENSG00000164509,2.74390587418929
 STRBP,ENSG00000165209,-0.0344540546896251
 PAK4,ENSG00000130669,1.21683833571749
 PAK6,ENSG00000137843,0.362648065258186
 PAK7,ENSG00000101349,0.913086060318988
 PAK1,ENSG00000149269,-0.290970087273602
 PAK2,ENSG00000180370,-0.188913110875308
 PAK3,ENSG00000077264,0.48843718740146
 KCNG2,ENSG00000178342,-1.62612420028413
 KCNG3,ENSG00000171126,0.992840522317682
 NUBPL,ENSG00000151413,-0.205487035226055
 GAST,ENSG00000184502,-0.221504610906329
 SUB1,ENSG00000113387,-0.257755480209432
 MFSD2A,ENSG00000168389,-2.96884132598759
 MFSD2B,ENSG00000205639,0.462061823351457
 AXDND1,ENSG00000162779,0.935982194396021
 ARID2,ENSG00000189079,0.151810191096424
 PTGDR2,ENSG00000183134,-0.607686978740452
 ARGLU1,ENSG00000134884,0.0400556350025674
 GLYCTK,ENSG00000168237,0.134450859232696
 GAS8,ENSG00000141013,0.0811716149401955
 NUBP1,ENSG00000103274,-0.0666079545778114
 GAS1,ENSG00000180447,0.542570921952292
 GAS2,ENSG00000148935,-0.0547525993202651
 GAS7,ENSG00000007237,-0.955004766465655
 GAS6,ENSG00000183087,-0.0406505900238644
 UGT2A3,ENSG00000135220,-0.740002273906508
 UGT2A2,ENSG00000271271,-0.212824263875091
 SCN10A,ENSG00000185313,-0.265825410828246
 ACTA1,ENSG00000143632,1.26226701933153
 TMEM150A,ENSG00000168890,0.405809697106259
 C19orf38,ENSG00000214212,0.447836112456594
 C22orf39,ENSG00000242259,-0.144396403961812
 FAM21C,ENSG00000172661,-0.424800026661863
 FAM21A,ENSG00000099290,0.154406783887427
 C22orf31,ENSG00000100249,-0.281610060302607
 C22orf34,ENSG00000188511,0.0570121937710712
 HPD,ENSG00000158104,0.801372985228817
 PDS5B,ENSG00000083642,-0.0015729351631747
 GKAP1,ENSG00000165113,0.340675996621034
 SH3PXD2B,ENSG00000174705,0.566681464999942
 SH3PXD2A,ENSG00000107957,-0.18504557194866
 LYSMD2,ENSG00000140280,-0.451778723291686
 MYL9,ENSG00000101335,0.927171636813719
 CHPF2,ENSG00000033100,0.245509931133107
 ACVR2B,ENSG00000114739,-0.248205031726094
 CLGN,ENSG00000153132,2.9704126687744
 SMARCA1,ENSG00000102038,0.0878060781932267
 SMARCA2,ENSG00000080503,-0.574096880497491
 SMARCA4,ENSG00000127616,0.088211450643751
 SMARCA5,ENSG00000153147,-0.310079118854288
 POMZP3,ENSG00000146707,0.441538153706132
 FYB,ENSG00000082074,-0.30320498322214
 GOLGA6L4,ENSG00000184206,-0.00160849406957184
 OLAH,ENSG00000152463,-2.44821533043818
 FYN,ENSG00000010810,-1.23301418076408
 GOLGA6L2,ENSG00000174450,-0.104774568643545
 OST4,ENSG00000228474,0.144290393438819
 OSTN,ENSG00000188729,-0.0746455621528005
 FCGR2B,ENSG00000072694,-1.04475162720977
 FCGR2A,ENSG00000143226,-0.550627731947022
 OLA1,ENSG00000138430,-0.437771560643862
 WBP1,ENSG00000239779,0.557241439430994
 CALCR,ENSG00000004948,-1.84055247286102
 PSAPL1,ENSG00000178597,-2.15089676440718
 CALCA,ENSG00000110680,3.41546164201692
 CALCB,ENSG00000175868,-0.378079402449639
 WBP4,ENSG00000120688,-0.238491151613199
 CKB,ENSG00000166165,1.34188740450157
 CKM,ENSG00000104879,0.891542207631138
 OR51B4,ENSG00000183251,0.968309069157198
 TRIM62,ENSG00000116525,0.317342724879142
 OR51B2,ENSG00000184881,0.127044446097036
 LIX1,ENSG00000145721,2.14451340865819
 CUL5,ENSG00000166266,-0.0334463081871856
 CUL7,ENSG00000044090,0.38521311995117
 CUL1,ENSG00000055130,-0.343535871816564
 CUL2,ENSG00000108094,-0.379119256429
 CUL3,ENSG00000036257,-0.349893440726281
 KLK14,ENSG00000129437,0.543782113045905
 FCER2,ENSG00000104921,-0.73598227051876
 MMGT1,ENSG00000169446,-0.547280478254865
 SP140,ENSG00000079263,-0.494897213499121
 ARHGAP8,ENSG00000241484,4.32129763732542
 ARHGAP9,ENSG00000123329,-0.432049157656581
 ARHGAP4,ENSG00000089820,-0.081158430710858
 ARHGAP5,ENSG00000100852,-0.299846588103905
 ARHGAP6,ENSG00000047648,1.78764211530577
 ICOSLG,ENSG00000160223,0.703034350333647
 ARHGAP1,ENSG00000175220,0.34329409956714
 KHDC1L,ENSG00000256980,1.39172866536221
 ANXA11,ENSG00000122359,0.288954984387659
 ANXA10,ENSG00000109511,0.0426251045791826
 ANXA13,ENSG00000104537,0.0112386294656074
 MRPL4,ENSG00000105364,-0.270464009984277
 MRPL2,ENSG00000112651,-0.324947426375525
 MRPL3,ENSG00000114686,-0.187670242558248
 MRPL1,ENSG00000169288,-0.291217796047537
 MRPL9,ENSG00000143436,0.0167655929152777
 RP11-758M4.1,ENSG00000254349,1.42732448576876
 RTKN,ENSG00000114993,0.185766329640036
 CD79B,ENSG00000007312,0.410179876595347
