 gene    name , gene    ENS ,Uterus
 SLC26A10,ENSG00000135502,0.732612176000577
 SLC26A11,ENSG00000181045,0.0469606298116779
 FAM221A,ENSG00000188732,-0.403330673337549
 FAM221B,ENSG00000204930,-1.3257230140599
 BRINP3,ENSG00000162670,-1.32977650021933
 BRINP2,ENSG00000198797,-0.514973000636022
 CWC15,ENSG00000150316,-0.0455498752701348
 OTUD6B,ENSG00000155100,0.0326109618221467
 OTUD6A,ENSG00000189401,-0.476166272746395
 INADL,ENSG00000132849,-0.615544466213901
 FMN1,ENSG00000248905,-0.442792453396628
 FMN2,ENSG00000155816,-0.172689215443667
 SPRR1A,ENSG00000169474,-0.777359093959111
 SPRR1B,ENSG00000169469,-1.14354530217406
 KIAA0556,ENSG00000047578,0.136306256446032
 HAUS8,ENSG00000131351,-0.0458645801657616
 HAUS6,ENSG00000147874,0.0950244816030918
 HAUS7,ENSG00000213397,0.226775470586546
 HAUS4,ENSG00000092036,-0.173100011096939
 HAUS5,ENSG00000249115,0.304728357304265
 HAUS2,ENSG00000137814,0.0347101346428912
 HAUS3,ENSG00000214367,-0.0603880564836727
 HAUS1,ENSG00000152240,0.0989284680251595
 SLC5A12,ENSG00000148942,-0.967484790978193
 SLC5A10,ENSG00000154025,0.89175713008653
 SLC5A11,ENSG00000158865,-0.688483086179592
 MYD88,ENSG00000172936,0.0573510567494925
 HIST1H2BD,ENSG00000158373,-0.230210429139331
 HIST1H2BA,ENSG00000146047,0.360876000806815
 HIST1H2BC,ENSG00000180596,-1.05563297182948
 HIST1H2BL,ENSG00000185130,-0.849766009610437
 HIST1H2BN,ENSG00000233822,0.157140315978441
 HIST1H2BJ,ENSG00000124635,-0.610397226902841
 HIST1H2BK,ENSG00000197903,0.314334352306856
 HENMT1,ENSG00000162639,-0.733320948105106
 TNFAIP6,ENSG00000123610,-1.49391610383467
 TNFAIP1,ENSG00000109079,0.108401333503234
 TNFAIP3,ENSG00000118503,-0.0821200908784211
 TNFAIP2,ENSG00000185215,0.102659482672936
 RNPC3,ENSG00000185946,-0.177976231110756
 DTX3L,ENSG00000163840,-0.122373069726792
 PAPL,ENSG00000183760,0.355698317900089
 SDCBP,ENSG00000137575,-0.254310683216252
 COX6A1P2,ENSG00000226976,-0.232893540222996
 COL26A1,ENSG00000160963,0.779980624010425
 R3HCC1,ENSG00000104679,-0.00129207329773147
 ARL17B,ENSG00000228696,0.397866495062497
 ARL17A,ENSG00000185829,-0.11223680928193
 SHPK,ENSG00000197417,0.0104418477660486
 ANKRD34C,ENSG00000235711,-1.48665102919837
 ANKRD34B,ENSG00000189127,-1.02990623609285
 TOMM70A,ENSG00000154174,-0.172025953310116
 NXT2,ENSG00000101888,-0.61085018263139
 NXT1,ENSG00000132661,0.103547825152558
 CSE1L,ENSG00000124207,0.065104842752321
 RFPL3,ENSG00000128276,-0.34424572237307
 MARCKSL1,ENSG00000175130,0.52341570835894
 HOXB5,ENSG00000120075,2.03399532066129
 RFPL2,ENSG00000128253,-0.390733473785857
 CRADD,ENSG00000169372,0.307527085917901
 RFTN2,ENSG00000162944,-0.558978642105259
 RFTN1,ENSG00000131378,-0.134567516559615
 SYNDIG1L,ENSG00000183379,0.38329722517483
 ZNF324B,ENSG00000249471,0.260985814269906
 GFI1,ENSG00000162676,0.616704589793289
 UNC45A,ENSG00000140553,0.24034388663021
 UNC45B,ENSG00000141161,-0.353680742327194
 DPM3,ENSG00000179085,0.389103729012861
 ESPN,ENSG00000187017,-2.28881364859331
 VPS8,ENSG00000156931,-0.273783837746491
 HSBP1L1,ENSG00000226742,0.158444822865781
 OR12D2,ENSG00000168787,-0.106910351800358
 EBNA1BP2,ENSG00000117395,0.140451282529875
 SLC9C2,ENSG00000162753,-0.649839508503221
 BRS3,ENSG00000102239,0.600296673832698
 SLC9C1,ENSG00000172139,-1.04204477933047
 ARHGEF10,ENSG00000104728,0.288462201190704
 ARHGEF11,ENSG00000132694,0.160544823832532
 ARHGEF12,ENSG00000196914,-0.17856657914467
 ARHGEF15,ENSG00000198844,1.110332338709
 ARHGEF16,ENSG00000130762,-3.13172791281799
 ARHGEF18,ENSG00000104880,0.528577681230959
 ARHGEF19,ENSG00000142632,0.600414444609288
 NEUROD6,ENSG00000164600,-1.22729540726949
 NEUROD4,ENSG00000123307,-0.0792955712480869
 D2HGDH,ENSG00000180902,0.486459195115052
 MITD1,ENSG00000158411,0.149562587469818
 PAIP2B,ENSG00000124374,-0.579710968222698
 SERF1A,ENSG00000172058,-0.207506545190558
 SERF1B,ENSG00000205572,-0.0294380872090683
 HINFP,ENSG00000172273,-0.0537338140208936
 GPLD1,ENSG00000112293,-0.323321548994868
 OR2W3,ENSG00000238243,-0.584930076994066
 OR2W1,ENSG00000204704,0.285517878076269
 C1orf167,ENSG00000215910,-0.342558574027808
 SLC39A8,ENSG00000138821,-0.312703235333874
 SLC39A9,ENSG00000029364,0.0227478891080623
 HIST2H3D,ENSG00000183598,-1.43906926812217
 SLC39A1,ENSG00000143570,0.243985131297817
 SLC39A2,ENSG00000165794,-1.09882105890751
 SLC39A3,ENSG00000141873,0.528910795520078
 SLC39A4,ENSG00000147804,-0.417905561880978
 SLC39A5,ENSG00000139540,0.419499302833983
 PSIP1,ENSG00000164985,-0.34682879876607
 MTHFD1L,ENSG00000120254,-0.537207724537495
 MAP4K1,ENSG00000104814,0.117997605548359
 TRIM74,ENSG00000155428,0.619835284762263
 REN,ENSG00000143839,3.15943387009632
 REL,ENSG00000162924,-0.091126699465143
 MAP4K5,ENSG00000012983,0.509224327878396
 TRIM72,ENSG00000177238,-0.92756128549743
 TP53TG3D,ENSG00000205456,0.000678808177834325
 SMPX,ENSG00000091482,-3.82152804726264
 SCAF4,ENSG00000156304,0.126027610050712
 SPATA24,ENSG00000170469,-0.441629527116693
 SCAF8,ENSG00000213079,0.0948632050626527
 TMEM63A,ENSG00000196187,-0.192296655299217
 TMEM63C,ENSG00000165548,-1.33781282301928
 TMEM63B,ENSG00000137216,-0.17709292555758
 RBM7,ENSG00000076053,-0.137058980400605
 RBM6,ENSG00000004534,0.126165789021981
 RBM5,ENSG00000003756,-0.0304530268741628
 RBM4,ENSG00000173933,0.156723403234666
 RBM3,ENSG00000102317,-0.00471069964772042
 CAT,ENSG00000121691,-0.141711675056057
 ACTBL2,ENSG00000169067,-0.191989060736188
 CAD,ENSG00000084774,0.534405835802978
 MICU3,ENSG00000155970,-0.250398573812454
 COA5,ENSG00000183513,-0.0791243960769383
 COA4,ENSG00000181924,-0.0411425196041157
 COA6,ENSG00000168275,-0.363066287026101
 COA1,ENSG00000106603,-0.00690200660993127
 COA3,ENSG00000183978,-0.120909143603159
 SEPSECS,ENSG00000109618,-0.0772078037236204
 ARSD,ENSG00000006756,0.117464438580294
 ARSE,ENSG00000157399,-0.900839667209896
 CA9,ENSG00000107159,-0.0631450001377254
 CA8,ENSG00000178538,-0.897397125404122
 ARSA,ENSG00000100299,0.105665021154382
 ARSB,ENSG00000113273,0.409264703236019
 CA3,ENSG00000164879,1.57386827464444
 CA2,ENSG00000104267,-1.91781761173696
 CA1,ENSG00000133742,-1.46477979263924
 HEXB,ENSG00000049860,-0.00651377551514532
 CEPT1,ENSG00000134255,-0.179981891238482
 CA6,ENSG00000131686,-1.10145415369448
 ARSJ,ENSG00000180801,-0.436160328045846
 ARSK,ENSG00000164291,-0.251817453757219
 OGN,ENSG00000106809,1.03009136907116
 AP3S2,ENSG00000157823,-0.214078184628216
 UFC1,ENSG00000143222,-0.18645459040531
 FBLN2,ENSG00000163520,-0.937921685665812
 FBLN1,ENSG00000077942,0.686318022672584
 FBLN7,ENSG00000144152,0.763916172364504
 AKIP1,ENSG00000166452,-0.00709193408589383
 FBLN5,ENSG00000140092,0.597782938568952
 MOAP1,ENSG00000165943,-0.687571209523577
 ZNF236,ENSG00000130856,0.0747942662949354
 ZNF232,ENSG00000167840,0.103466188243684
 ZNF230,ENSG00000159882,-0.0670382919648725
 CYLD,ENSG00000083799,-0.373126633644398
 HCRTR1,ENSG00000121764,-0.918815662789895
 HCRTR2,ENSG00000137252,-0.597626887996079
 ZBED6CL,ENSG00000188707,0.385446089725294
 ABCG2,ENSG00000118777,2.90128483054617
 ZNF185,ENSG00000147394,0.927945377333372
 ZNF184,ENSG00000096654,-0.113230143142116
 ZNF181,ENSG00000197841,-0.157420328044752
 ZNF180,ENSG00000167384,0.0651900930389285
 ZNF182,ENSG00000147118,-0.19044637284561
 ZNF189,ENSG00000136870,0.0900698228611996
 ALYREF,ENSG00000183684,0.00434564892165237
 HYKK,ENSG00000188266,-0.21092751867447
 SEMA5B,ENSG00000082684,0.224203454240515
 SEMA5A,ENSG00000112902,0.317334915349979
 LYNX1,ENSG00000180155,0.251883965702911
 ABCG4,ENSG00000172350,0.788702720853331
 SCN5A,ENSG00000183873,0.26708861750302
 NUMB,ENSG00000133961,0.0930525927582641
 ZNF239,ENSG00000196793,0.182262719498638
 ZNF235,ENSG00000159917,-0.151613127655424
 ZNF234,ENSG00000263002,-0.074385855105291
 MRE11A,ENSG00000020922,0.114944351941259
 BCL6B,ENSG00000161940,1.25036628643581
 ISPD,ENSG00000214960,0.0387171222233577
 TRAM1,ENSG00000067167,-0.119290455179565
 TRAM2,ENSG00000065308,0.257616110973977
 KCNRG,ENSG00000198553,-0.142508450065488
 TGFB1,ENSG00000105329,0.945494638311536
 TGFB2,ENSG00000092969,-0.105144545087097
 TGFB3,ENSG00000119699,1.18495411469376
 C17orf99,ENSG00000187997,-0.135565895581995
 C17orf97,ENSG00000187624,0.188325823667121
 LOH12CR1,ENSG00000165714,-0.139998190649668
 TMEM132E,ENSG00000181291,0.292002940319695
 LPHN3,ENSG00000150471,0.359312882605124
 LPHN2,ENSG00000117114,-0.88348818331139
 LPHN1,ENSG00000072071,0.654256238274524
 TMEM132C,ENSG00000181234,0.653726230090969
 OVGP1,ENSG00000085465,0.0656728426384384
 VAMP1,ENSG00000139190,0.563822482411322
 VAMP3,ENSG00000049245,-0.0386605266439377
 VAMP2,ENSG00000220205,-0.160493417313393
 VAMP5,ENSG00000168899,0.463215317256631
 VAMP4,ENSG00000117533,-0.355823939301998
 VAMP7,ENSG00000124333,-0.153085295244568
 RP11-166B2.1,ENSG00000234719,0.770830841406694
 VAMP8,ENSG00000118640,-0.307204846703668
 TGFBI,ENSG00000120708,0.171301513907337
 TAPT1,ENSG00000169762,0.258328895142941
 TEX33,ENSG00000185264,-0.828296660775455
 VRK1,ENSG00000100749,-0.0117881920459394
 VRK3,ENSG00000105053,-0.12168498058933
 VRK2,ENSG00000028116,0.509625887760873
 CRYL1,ENSG00000165475,0.258388886033272
 NR2C2,ENSG00000177463,-0.217460489747448
 TNIP3,ENSG00000050730,0.629096322389821
 TNIP1,ENSG00000145901,-0.237783035346767
 FRA10AC1,ENSG00000148690,-0.155413073210639
 MAU2,ENSG00000129933,0.0997080904681545
 FAM184A,ENSG00000111879,-1.79325704253479
 GDPD2,ENSG00000130055,-1.31283968686734
 HSPH1,ENSG00000120694,-0.092698418030724
 LIM2,ENSG00000105370,0.242130838746402
 BASP1,ENSG00000176788,0.862368407554098
 PLEKHB1,ENSG00000021300,-2.72777986535566
 TMSB4X,ENSG00000205542,-0.101412204157236
 PLEKHB2,ENSG00000115762,-0.330071075560824
 RP11-279O9.4,ENSG00000249679,-0.785750994331407
 SEC13,ENSG00000157020,0.211349373284867
 GIMAP4,ENSG00000133574,0.754475386083737
 GIMAP5,ENSG00000196329,0.847359419803347
 GIMAP6,ENSG00000133561,0.900381956297603
 GIMAP7,ENSG00000179144,0.741619509297878
 GIMAP1,ENSG00000213203,0.73404486546211
 GIMAP2,ENSG00000106560,0.103057680820302
 CEP19,ENSG00000174007,-0.18176037032348
 MYOM3,ENSG00000142661,-0.341076903319016
 MYOM2,ENSG00000036448,-0.718911958827593
 OR52W1,ENSG00000175485,-0.841979552286409
 C14orf64,ENSG00000246223,-0.396907911898682
 FBXO2,ENSG00000116661,-2.55319275614303
 FBXO3,ENSG00000110429,-0.190057738955286
 FBXO4,ENSG00000151876,-0.158383966732065
 FBXO5,ENSG00000112029,0.0350646884075625
 FBXO6,ENSG00000116663,-0.532691183825179
 FBXO7,ENSG00000100225,-0.083331195860416
 FBXO8,ENSG00000164117,-0.242439577528006
 FBXO9,ENSG00000112146,-0.150250548805303
 TAL1,ENSG00000162367,0.968430196426124
 MYEF2,ENSG00000104177,-1.20601490994355
 TAL2,ENSG00000186051,0.827367184255387
 CCDC85C,ENSG00000205476,1.15490118504872
 CCDC85B,ENSG00000175602,0.036804213580068
 CCDC85A,ENSG00000055813,1.39824900685823
 CMSS1,ENSG00000184220,0.0123949977465271
 SNTB2,ENSG00000168807,0.387035309619755
 SNTB1,ENSG00000172164,-0.892610683674696
 KIAA0408,ENSG00000189367,-0.595316816224185
 DZANK1,ENSG00000089091,-0.171528000281647
 CORO1B,ENSG00000172725,0.547411831157561
 CORO1C,ENSG00000110880,0.782595991644048
 DNAJC3,ENSG00000102580,0.10827439921694
 MID2,ENSG00000080561,0.245780028212533
 MID1,ENSG00000101871,0.0398628865520124
 WASF1,ENSG00000112290,-0.412257944315183
 WASF2,ENSG00000158195,0.395428191448137
 WASF3,ENSG00000132970,-0.465751477106077
 FRG1B,ENSG00000149531,0.0918022179655678
 YWHAZ,ENSG00000164924,-0.260439742624077
 MYCT1,ENSG00000120279,0.717759670652466
 GOSR2,ENSG00000108433,0.068032114284845
 MIDN,ENSG00000167470,-0.524534194532498
 GOSR1,ENSG00000108587,0.00694531022021058
 LAIR2,ENSG00000167618,-0.140280838277023
 TSPAN1,ENSG00000117472,-0.281819334192395
 HECTD2,ENSG00000165338,0.268948136167835
 HECTD3,ENSG00000126107,0.0465117924316763
 PIBF1,ENSG00000083535,0.162418060376033
 HECTD4,ENSG00000173064,0.0193174559970909
 LZTFL1,ENSG00000163818,0.129076249007737
 ADAD1,ENSG00000164113,1.07038068455709
 ADAD2,ENSG00000140955,-0.519329206761481
 C7orf49,ENSG00000122783,0.285104379182733
 FLII,ENSG00000177731,0.0152567080738819
 RALGAPA1,ENSG00000174373,-0.0409743812670984
 FLI1,ENSG00000151702,0.799231550371811
 GPR22,ENSG00000172209,1.23202747131925
 GPR20,ENSG00000204882,0.846176545977417
 GPR21,ENSG00000188394,1.09932572406687
 GPR26,ENSG00000154478,-0.653101378485806
 GPR27,ENSG00000170837,0.252961935267502
 GPR25,ENSG00000170128,-0.91240575042803
 KCNMB1,ENSG00000145936,2.36146765521162
 KCNMB3,ENSG00000171121,0.498648508116806
 KCNMB2,ENSG00000197584,2.39243196695734
 PNCK,ENSG00000130822,0.979408140431039
 KCNMB4,ENSG00000135643,-0.930808596145318
 YWHAG,ENSG00000170027,-0.18348257204216
 RECQL5,ENSG00000108469,0.00555020296760036
 POC5,ENSG00000152359,-0.0042096412947894
 SPECC1L,ENSG00000100014,0.131415779910629
 RP11-345J4.3,ENSG00000258150,-0.731937212693761
 EPSTI1,ENSG00000133106,-0.37233940956631
 NPRL3,ENSG00000103148,-0.00317637659390566
 NPRL2,ENSG00000114388,-0.120748198143883
 PLXNB2,ENSG00000196576,0.290229753235262
 PLXNB3,ENSG00000198753,1.4035952942441
 SHCBP1L,ENSG00000157060,-0.259082558603144
 PLXNB1,ENSG00000164050,-0.0569230235822035
 RP11-723G8.2,ENSG00000265352,-0.0260749718889971
 SIRT3,ENSG00000142082,-0.153819112998847
 SIRT2,ENSG00000068903,0.0150305457606223
 SIRT1,ENSG00000096717,-0.111275493281472
 SIRT7,ENSG00000187531,-0.071949515679914
 SIRT6,ENSG00000077463,0.23279443540527
 SIRT5,ENSG00000124523,-0.145851248867286
 SIRT4,ENSG00000089163,0.214947549707747
 MAS1L,ENSG00000204687,2.31034107261766
 FSD1,ENSG00000105255,-0.921180589789298
 FSD2,ENSG00000186628,0.450987319991218
 PBOV1,ENSG00000254440,0.607005913054946
 RP11-595B24.2,ENSG00000263588,0.37487355126275
 CES5A,ENSG00000159398,0.582848121318981
 KDM6B,ENSG00000132510,-0.332052590843993
 CHST11,ENSG00000171310,1.30831547197794
 CC2D2A,ENSG00000048342,0.0992250636696734
 CC2D2B,ENSG00000188649,1.76080807852152
 CHST12,ENSG00000136213,0.411846517069797
 PRTG,ENSG00000166450,1.73559232229206
 RPS17L,ENSG00000182774,0.304071790318293
 PAPPA2,ENSG00000116183,-0.410554427144019
 ARHGAP11A,ENSG00000198826,-0.825786715033602
 ARHGAP11B,ENSG00000187951,-0.0804930108415685
 ROCK1,ENSG00000067900,-0.0373661775940548
 CRCT1,ENSG00000169509,-0.317251185230866
 PSENEN,ENSG00000205155,0.0926829013299264
 NAGA,ENSG00000198951,0.366173885253243
 NAGK,ENSG00000124357,-0.0797377374757142
 CARTPT,ENSG00000164326,-3.8263085878813
 THBS4,ENSG00000113296,-0.494472979400765
 PGAP1,ENSG00000197121,-0.0797604877593781
 PGAP3,ENSG00000161395,0.105660936049238
 PGAP2,ENSG00000148985,0.0596802498353854
 WLS,ENSG00000116729,-0.952490416038259
 MFAP5,ENSG00000197614,3.10408597728303
 MFAP4,ENSG00000166482,0.32862870715777
 MFAP3,ENSG00000037749,-0.180945066245312
 MFAP2,ENSG00000117122,1.34491145012344
 MFAP1,ENSG00000140259,-0.0294747759097653
 OFD1,ENSG00000046651,0.05903306985058
 HBS1L,ENSG00000112339,-0.124660600744945
 AGER,ENSG00000204305,0.424326934386633
 GYPA,ENSG00000170180,-0.633044219929257
 GYPB,ENSG00000250361,-0.94487202121707
 GYPC,ENSG00000136732,-0.044343893264945
 GYPE,ENSG00000197465,-0.768838417617576
 SNAP25,ENSG00000132639,1.38531101113317
 SNAP23,ENSG00000092531,0.386633542501594
 LITAF,ENSG00000189067,0.48135976278394
 SNAP29,ENSG00000099940,-0.0711092914560194
 C11orf48,ENSG00000162194,-0.0643450063726777
 C11orf49,ENSG00000149179,0.273819960219554
 TOX2,ENSG00000124191,0.33898333266747
 C11orf42,ENSG00000180878,-0.592540900040105
 C11orf44,ENSG00000175728,0.475988493305203
 TNFSF13,ENSG00000161955,-0.64422277379724
 TNFSF10,ENSG00000121858,-0.599001778024914
 DIRAS1,ENSG00000176490,2.2276242952704
 DIRAS3,ENSG00000162595,-1.54045990674654
 DIRAS2,ENSG00000165023,0.424933746218761
 TNFSF18,ENSG00000120337,-0.868247938689987
 RP11-552I14.1,ENSG00000257860,0.441114076372743
 SFXN4,ENSG00000183605,-0.290194785266152
 SFXN5,ENSG00000144040,0.111183306825581
 SFXN2,ENSG00000156398,0.285275272057176
 SFXN3,ENSG00000107819,-0.245605515104354
 SFXN1,ENSG00000164466,-0.104437757993524
 CCT8,ENSG00000156261,-0.183137919468397
 CCT3,ENSG00000163468,0.205290492562878
 CCT7,ENSG00000135624,0.0795713792526331
 CCT4,ENSG00000115484,0.0378277559247064
 CCT5,ENSG00000150753,0.139121748696275
 SWI5,ENSG00000175854,0.264779768860848
 CDK5RAP3,ENSG00000108465,-0.245395251798787
 CROT,ENSG00000005469,-0.195558622128021
 ASPG,ENSG00000166183,2.47895782034503
 ASPA,ENSG00000108381,0.231104595675869
 ASPM,ENSG00000066279,-0.61973541543249
 ASPN,ENSG00000106819,2.31897043489305
 ASPH,ENSG00000198363,-0.603484357087118
 RP11-505K9.4,ENSG00000260300,-0.862350347032088
 CCDC144A,ENSG00000170160,-3.03447022355744
 FAM86B2,ENSG00000145002,0.227554629836317
 FAM86B1,ENSG00000186523,0.194906522682253
 UBE2V1,ENSG00000244687,-0.139474904597701
 UBE2V2,ENSG00000169139,-0.134618826709532
 CMBL,ENSG00000164237,-0.420421363764881
 ZNF880,ENSG00000221923,-0.0654754063623988
 SSTR1,ENSG00000139874,1.11648716015348
 SSTR2,ENSG00000180616,-0.00377418025547314
 SSTR5,ENSG00000162009,-2.43264412895387
 SSTR4,ENSG00000132671,0.984724468387354
 LDLRAP1,ENSG00000157978,-0.235902703952137
 CTNNB1,ENSG00000168036,0.214185184127987
 WNK1,ENSG00000060237,-0.151804636714061
 ATN1,ENSG00000111676,0.237784745096555
 TOB1,ENSG00000141232,-1.19953004457068
 TNIP2,ENSG00000168884,0.196395793608814
 LCE4A,ENSG00000187170,0.403317981184401
 NR2C1,ENSG00000120798,0.243490234796545
 MAN1B1,ENSG00000177239,-0.29729272412476
 LBP,ENSG00000129988,0.199184566222929
 LBR,ENSG00000143815,0.942892968810017
 LBH,ENSG00000213626,0.410364237728873
 PLD4,ENSG00000166428,0.909048924880804
 IMP4,ENSG00000136718,-0.0937591103389846
 MORN4,ENSG00000171160,0.25824319194535
 ACIN1,ENSG00000100813,0.225151891150851
 ATP1B3,ENSG00000069849,0.147521271868637
 TFB1M,ENSG00000029639,0.0163821894334881
 PLD2,ENSG00000129219,0.157298109250479
 AASDH,ENSG00000157426,-0.178919952574406
 TSEN15,ENSG00000198860,0.00140404543909695
 PLD3,ENSG00000105223,0.0492012072681953
 SNX3,ENSG00000112335,-0.217195630492687
 SNX2,ENSG00000205302,-0.290412774212087
 SNX1,ENSG00000028528,0.324996125618259
 ST20,ENSG00000180953,-0.243241588049751
 SNX7,ENSG00000162627,0.722708483807201
 SNX6,ENSG00000129515,-0.126764327118335
 SNX5,ENSG00000089006,-0.156766157467126
 SNX4,ENSG00000114520,-0.25872526446766
 SNX9,ENSG00000130340,0.268412184305869
 SNX8,ENSG00000106266,0.244017772958324
 RP11-156E8.1,ENSG00000272195,-0.136308060678827
 KHSRP,ENSG00000088247,0.309477094113717
 TIMELESS,ENSG00000111602,0.506970937291594
 PHKG2,ENSG00000156873,0.126570672259006
 PHKG1,ENSG00000164776,-0.460074398889821
 ORAI2,ENSG00000160991,0.741637302002243
 DLAT,ENSG00000150768,-0.363115286784675
 C12orf29,ENSG00000133641,-0.133148350461886
 C12orf23,ENSG00000151135,-0.0678980150479045
 RRP1,ENSG00000160214,0.215874908165259
 FABP6,ENSG00000170231,-1.84592355221003
 FABP7,ENSG00000164434,-1.70343478001104
 FABP4,ENSG00000170323,-2.81582653171316
 FABP5,ENSG00000164687,-0.861458910237214
 FABP2,ENSG00000145384,-1.31785874566626
 FABP3,ENSG00000121769,1.61697154308393
 FANCD2,ENSG00000144554,-0.0318023514477443
 FABP1,ENSG00000163586,-0.509737342878554
 AKR1C4,ENSG00000198610,-0.722522264027955
 GABRA6,ENSG00000145863,-0.0332338523681578
 GABRA1,ENSG00000022355,0.018964183035321
 AKR1C1,ENSG00000187134,-1.33880888525025
 AKR1C2,ENSG00000151632,-0.87403727926767
 FABP9,ENSG00000205186,-0.0430058281662576
 P2RY6,ENSG00000171631,-0.136091757296752
 DOCK2,ENSG00000134516,0.282890287734559
 CENPN,ENSG00000166451,-0.623740930875412
 RRP9,ENSG00000114767,0.310081728162758
 DOCK1,ENSG00000150760,0.283885737310144
 SEPW1,ENSG00000178980,-0.0202362730603511
 ZNF75D,ENSG00000186376,0.0147798928560477
 DOCK4,ENSG00000128512,-0.0613434931167697
 EP300,ENSG00000100393,0.00145003338466606
 NPY5R,ENSG00000164129,0.983232813230793
 SMEK1,ENSG00000100796,-0.0131188834702008
 NEU4,ENSG00000204099,-0.812729916465547
 AC002472.13,ENSG00000187905,-0.644325416435687
 NEU1,ENSG00000204386,-0.252473543818215
 NEU2,ENSG00000115488,0.222994171191805
 NEU3,ENSG00000162139,-0.067430772943762
 OPRL1,ENSG00000125510,-0.396629325658074
 MED10,ENSG00000133398,-0.172764853485407
 MED11,ENSG00000161920,-0.0980161083662542
 MED12,ENSG00000184634,0.128282570194327
 MED13,ENSG00000108510,-0.0298193631129568
 MED14,ENSG00000180182,-0.126639086001721
 FAM184B,ENSG00000047662,0.0811705066751744
 MED16,ENSG00000175221,0.208510191540246
 MED17,ENSG00000042429,-0.0509631818402869
 MED18,ENSG00000130772,-0.0929474092482305
 MED19,ENSG00000156603,0.149282786421032
 EEF1B2,ENSG00000114942,0.0859022814725102
 BAI1,ENSG00000181790,0.546324655677272
 BAI2,ENSG00000121753,0.496575277697366
 BAI3,ENSG00000135298,0.173143603564941
 TLX1,ENSG00000107807,-0.627477642972163
 TLX2,ENSG00000115297,-1.49952303829844
 TLX3,ENSG00000164438,-0.357355862754816
 ADH1C,ENSG00000248144,-0.457516294731969
 ADH1B,ENSG00000196616,0.320165912944424
 ADH1A,ENSG00000187758,-0.157336575333842
 MUSK,ENSG00000030304,-1.37701792181358
 KIAA1257,ENSG00000114656,-0.853599104929685
 MLEC,ENSG00000110917,0.345495284523851
 SLC30A9,ENSG00000014824,-0.132936454000883
 SLC30A8,ENSG00000164756,2.85396195351133
 SLC30A5,ENSG00000145740,0.102136863081144
 SLC30A4,ENSG00000104154,-0.186742114314805
 SLC30A7,ENSG00000162695,0.105885836104049
 SLC30A6,ENSG00000152683,0.0325915052861441
 SLC30A1,ENSG00000170385,0.0200233551987168
 SLC30A3,ENSG00000115194,0.250711345148081
 SLC30A2,ENSG00000158014,0.404718070460374
 SCNN1G,ENSG00000166828,-1.40907957563682
 MT1HL1,ENSG00000244020,-0.608947113005705
 EML2,ENSG00000125746,-0.0762678672349317
 EML3,ENSG00000149499,0.299604196360203
 EML1,ENSG00000066629,0.137298971959122
 EML6,ENSG00000214595,-0.632173402769045
 EML4,ENSG00000143924,-0.0874931268875781
 EML5,ENSG00000165521,-0.984816960608755
 HLA-DPB1,ENSG00000223865,0.359188621357086
 SCNN1A,ENSG00000111319,-0.396025741423886
 KAAG1,ENSG00000146049,-0.580767899728177
 RSPO3,ENSG00000146374,3.51587766312953
 RSPO2,ENSG00000147655,-4.63130891739366
 RSPO1,ENSG00000169218,5.05594486660818
 CNN1,ENSG00000130176,3.46844890133658
 XKR3,ENSG00000172967,-0.320646949394018
 CNN3,ENSG00000117519,0.554254325107182
 CNN2,ENSG00000064666,0.912101473549823
 ZNF652,ENSG00000198740,0.040016153690245
 CHAC1,ENSG00000128965,-1.53283522502232
 AC017104.2,ENSG00000233538,0.186008002436604
 EIF5B,ENSG00000158417,0.134196261268637
 EIF5A,ENSG00000132507,0.15099640801649
 TUBB8,ENSG00000173876,0.0447245159966889
 TUBB6,ENSG00000176014,0.665890885526809
 TUBB3,ENSG00000258947,-0.728892655278012
 TUBB1,ENSG00000101162,-0.867699954298576
 C19orf71,ENSG00000183397,0.271748912748919
 C19orf70,ENSG00000174917,-0.26195397457406
 C19orf73,ENSG00000221916,0.262214580419084
 APTX,ENSG00000137074,0.146459187370514
 C19orf77,ENSG00000095932,-0.386203937995502
 SH3BGRL3,ENSG00000142669,-0.306474584328739
 SH3BGRL2,ENSG00000198478,0.0328815091110837
 COPRS,ENSG00000172301,-0.496911454674004
 GIMAP8,ENSG00000171115,0.723125717495662
 OLFM3,ENSG00000118733,-0.984537237902759
 OLFM2,ENSG00000105088,1.32009104897153
 OLFM1,ENSG00000130558,0.0469858041922427
 OLFM4,ENSG00000102837,-0.809921593728328
 RAF1,ENSG00000132155,-0.0529963553658231
 DRAM1,ENSG00000136048,0.222767847343923
 DRAM2,ENSG00000156171,-0.36646243146866
 RPL13A,ENSG00000142541,-0.0354703587564494
 BCL7C,ENSG00000099385,0.0635168959399286
 BCL7B,ENSG00000106635,-0.223082087465789
 BCL7A,ENSG00000110987,-0.270461974439153
 EFNA5,ENSG00000184349,-2.81108382875415
 EFNA4,ENSG00000243364,0.415897645090358
 EFNA3,ENSG00000143590,0.103050448616075
 EFNA2,ENSG00000099617,-0.38771177225803
 EFNA1,ENSG00000169242,0.414616289491875
 SCUBE1,ENSG00000159307,-3.94259854565402
 CLCC1,ENSG00000121940,-0.0244784078351504
 C1orf189,ENSG00000163263,-0.869606853659759
 UCN3,ENSG00000178473,-0.342186549507038
 C1orf185,ENSG00000204006,-0.0348253720567147
