 gene    name , gene    ENS ,Adipose-Visceral(Omentum)
 NNT,ENSG00000112992,-0.0160951311793125
 RPP30,ENSG00000148688,-0.0679820623688686
 CT62,ENSG00000225362,-0.456148189324751
 FDPS,ENSG00000160752,-0.0467633360687021
 TFPI2,ENSG00000105825,3.39406288999192
 BATF,ENSG00000156127,-0.112882172598169
 MACF1,ENSG00000127603,-0.366256936528456
 BCORL1,ENSG00000085185,0.149060966344042
 CTC-349C3.1,ENSG00000224186,-0.0965224133439643
 RTN4R,ENSG00000040608,0.238247302439347
 C1orf200,ENSG00000179840,0.759682427958944
 HEXIM1,ENSG00000186834,-0.0279967761374549
 DENND5B,ENSG00000170456,-0.179794139755782
 DENND5A,ENSG00000184014,-0.162885420669723
 HEXIM2,ENSG00000168517,-0.349483759548809
 AP000350.4,ENSG00000218537,0.242573069632879
 CRLS1,ENSG00000088766,1.07792519924451
 GCSH,ENSG00000140905,0.357224492137513
 RAB3A,ENSG00000105649,-0.444719262890628
 LRG1,ENSG00000171236,0.593811518104757
 GUF1,ENSG00000151806,0.0199447703955488
 PML,ENSG00000140464,0.414055309025324
 RP1-241P17.4,ENSG00000228532,0.130855285317313
 NCSTN,ENSG00000162736,0.0921190801566612
 STAU2,ENSG00000040341,-0.0332247572812306
 DICER1,ENSG00000100697,-0.124761877204414
 HP1BP3,ENSG00000127483,0.184865214780287
 CHGA,ENSG00000100604,-1.40047835808552
 CHGB,ENSG00000089199,-1.07986662055777
 MSN,ENSG00000147065,0.382579257942537
 LEPREL4,ENSG00000141696,0.19919586087499
 LEPREL2,ENSG00000110811,0.0694390770895078
 LEPREL1,ENSG00000090530,0.40247816247126
 FOPNL,ENSG00000133393,0.108935512061769
 MSC,ENSG00000178860,0.125893170765444
 AQR,ENSG00000021776,0.130692399479775
 MPPE1,ENSG00000154889,-0.124882304988673
 ACTL6A,ENSG00000136518,0.132546922215426
 COL8A2,ENSG00000171812,0.0635950581003422
 COL8A1,ENSG00000144810,2.08201032695578
 HNRNPA1L2,ENSG00000139675,-0.000289502320183923
 RP11-1105G2.3,ENSG00000258365,-0.16530521210578
 TIGD7,ENSG00000140993,0.00808090412018369
 SIGLEC8,ENSG00000105366,-0.227113887453067
 FOLR4,ENSG00000183560,0.20703754154489
 LETMD1,ENSG00000050426,0.233594964422408
 SIGLEC7,ENSG00000168995,0.706313560711217
 FOLR1,ENSG00000110195,-2.20120052808479
 FOLR2,ENSG00000165457,1.26473460522949
 FOLR3,ENSG00000110203,-0.635544723359821
 HTATSF1,ENSG00000102241,-0.0782747487094954
 NCBP1,ENSG00000136937,-0.0939816465960673
 NCBP2,ENSG00000114503,0.0762764967897205
 PGM2L1,ENSG00000165434,-0.441700248641202
 PROCA1,ENSG00000167525,0.191711163794788
 CNTROB,ENSG00000170037,0.165243823502488
 NT5DC3,ENSG00000111696,-0.434313506047916
 DRAP1,ENSG00000175550,-0.211393971384111
 MEI1,ENSG00000167077,-0.0677196157288545
 MEI4,ENSG00000269964,-0.345589776450266
 CBLC,ENSG00000142273,-0.446749492538423
 CBLB,ENSG00000114423,0.180783926206294
 ZNF45,ENSG00000124459,0.128502606539599
 ZNF44,ENSG00000197857,0.0277387392131257
 ZNF43,ENSG00000198521,-0.0381412282058692
 ZNF41,ENSG00000147124,0.0866955020952074
 ZNF48,ENSG00000180035,-0.561720351408228
 PNISR,ENSG00000132424,-0.00686199426684583
 CYP2U1,ENSG00000155016,0.357796490792168
 LILRB4,ENSG00000186818,0.416311725829004
 LILRB3,ENSG00000204577,0.444468456459018
 PALM3,ENSG00000187867,-1.37825942472402
 LILRB1,ENSG00000104972,0.0931494552171554
 TAS2R14,ENSG00000212127,-0.146270346104252
 KSR1,ENSG00000141068,0.437146855010835
 KSR2,ENSG00000171435,-1.11887160953675
 DUPD1,ENSG00000188716,0.027621756048176
 PPTC7,ENSG00000196850,-0.280607000416091
 SSMEM1,ENSG00000165120,1.69743133124083
 LIN37,ENSG00000267796,0.0100817063669444
 FKTN,ENSG00000106692,0.0252538490971174
 DNALI1,ENSG00000163879,0.00753606064035905
 AP3D1,ENSG00000065000,-0.120175848469685
 KREMEN1,ENSG00000183762,-0.0420268880079412
 SULT1A4,ENSG00000213648,-0.0029704484379514
 SULT1A1,ENSG00000196502,0.592486738473007
 SULT1A3,ENSG00000261052,0.599759666035429
 SULT1A2,ENSG00000197165,0.547844997435199
 NOL9,ENSG00000162408,0.0222094584015324
 NOL8,ENSG00000198000,0.331185185542566
 CHTF18,ENSG00000127586,-0.441533827591716
 NOL4,ENSG00000101746,-1.571037341259
 NOL7,ENSG00000225921,0.0232994046094551
 NOL6,ENSG00000165271,-0.0198574600284824
 OLIG2,ENSG00000205927,-1.20198424907692
 NOL3,ENSG00000140939,0.261831824568425
 OLIG1,ENSG00000184221,-1.43877197110088
 FAM156B,ENSG00000179304,0.180356045697801
 CORO1A,ENSG00000102879,0.211202929627385
 CDC45,ENSG00000093009,-0.621856171715934
 CDC40,ENSG00000168438,0.0593708990712954
 CDC42,ENSG00000070831,0.146185073921198
 AP003774.4,ENSG00000181908,-0.270473288306425
 ATP6V0A4,ENSG00000105929,-0.889389213727394
 DPYD,ENSG00000188641,0.655857104599133
 DPYS,ENSG00000147647,6.34441608454269
 YLPM1,ENSG00000119596,-0.0383650832384736
 GFAP,ENSG00000131095,-0.514849469271825
 STEAP1B,ENSG00000105889,0.428087793743992
 ATP6V0A2,ENSG00000185344,-0.0722636808045708
 GPR97,ENSG00000182885,1.43281770190276
 TCL1B,ENSG00000213231,-0.0593819791816095
 TCL1A,ENSG00000100721,0.51746793930197
 DMRTC1B,ENSG00000184911,-0.810047469753565
 PRL,ENSG00000172179,1.79232707746448
 PRX,ENSG00000105227,-0.687158980919847
 TYRP1,ENSG00000107165,-0.0207588588101304
 C17orf105,ENSG00000231256,0.364252968147919
 C17orf102,ENSG00000197322,-0.288710014248855
 HSD3B7,ENSG00000099377,0.498365395643003
 HSD3B1,ENSG00000203857,1.79345025050724
 ADAM32,ENSG00000197140,-0.0380214238215428
 CD300A,ENSG00000167851,0.612045041047397
 RCCD1,ENSG00000166965,0.23683373679854
 ADAM30,ENSG00000134249,-0.413987625140931
 FAM215A,ENSG00000267496,0.680630055745394
 TBR1,ENSG00000136535,-1.01229478643902
 PLCH2,ENSG00000149527,-0.373229802232504
 PLCH1,ENSG00000114805,-1.99162487695574
 VEZF1,ENSG00000136451,-0.125229943084847
 NUDT8,ENSG00000167799,0.240971841371961
 NUDT9,ENSG00000170502,0.0890314192727873
 DLD,ENSG00000091140,0.328909521901203
 NUDT1,ENSG00000106268,-0.307114666784425
 NUDT2,ENSG00000164978,-0.22076090007941
 NUDT3,ENSG00000272325,-0.073889756300432
 NUDT4,ENSG00000173598,-0.0127357984785689
 NUDT7,ENSG00000140876,0.0732644488386044
 COL16A1,ENSG00000084636,-0.470582489653339
 LARS,ENSG00000133706,0.0651771468998775
 MEF2C,ENSG00000081189,0.358103801823658
 MEF2B,ENSG00000213999,0.250404258139691
 MEF2A,ENSG00000068305,-0.0596642397490746
 FETUB,ENSG00000090512,-1.42059205715362
 MEF2D,ENSG00000116604,-0.131350564284529
 LCORL,ENSG00000178177,0.147920047930636
 EPHX1,ENSG00000143819,0.599021650154195
 EPHX2,ENSG00000120915,0.0267287825454164
 EPHX3,ENSG00000105131,0.0800691469325161
 EPHX4,ENSG00000172031,-0.546683021186745
 RPLP2,ENSG00000177600,0.582095472257651
 RPLP1,ENSG00000137818,0.107378137544364
 RPLP0,ENSG00000089157,0.35156765124354
 CSMD2,ENSG00000121904,-0.00493389100211885
 CSMD3,ENSG00000164796,-0.546964809461737
 CSMD1,ENSG00000183117,-1.15959063621767
 CD300LB,ENSG00000178789,0.28181952514715
 TRIO,ENSG00000038382,0.0573161619042655
 RABL2A,ENSG00000144134,-0.0809628101375171
 RABL2B,ENSG00000079974,0.0405874947139178
 KIAA1045,ENSG00000122733,-0.958581901871556
 TCP1,ENSG00000120438,0.0125709630984852
 KTN1,ENSG00000126777,-0.0282448944331547
 IQSEC1,ENSG00000144711,-0.147756825775304
 RP11-477N12.3,ENSG00000214978,-0.0331881578019906
 FAM90A1,ENSG00000171847,0.0589266624314585
 VPREB1,ENSG00000169575,0.0704855396547523
 VPREB3,ENSG00000128218,0.297250356639572
 GPRASP1,ENSG00000198932,-0.550287819717261
 C16orf71,ENSG00000166246,-0.140634691693642
 XPO1,ENSG00000082898,0.0787935319827836
 NINJ1,ENSG00000131669,0.0849100682309292
 NINJ2,ENSG00000171840,0.0877589926569834
 NPSR1,ENSG00000187258,-0.298827028051001
 XPO4,ENSG00000132953,-0.00630919998666462
 SLC16A9,ENSG00000165449,-1.00395511519243
 SLC16A8,ENSG00000100156,0.0593188637916922
 SLC16A1,ENSG00000155380,1.13195216336506
 SLC16A3,ENSG00000141526,0.11351328272136
 SLC16A2,ENSG00000147100,0.273451459640259
 SLC16A4,ENSG00000168679,0.619990782539848
 SLC16A7,ENSG00000118596,0.756259922940471
 SLC16A6,ENSG00000108932,0.102512277878264
 ARHGAP30,ENSG00000186517,0.196170195197341
 ARHGAP31,ENSG00000031081,0.432418161164502
 ARHGAP32,ENSG00000134909,-0.288704956192954
 ARHGAP33,ENSG00000004777,-0.288632931019009
 ARHGAP35,ENSG00000160007,-0.356480171117051
 ARHGAP36,ENSG00000147256,-1.30907032921518
 ARHGAP39,ENSG00000147799,-0.612008343412958
 HECTD1,ENSG00000092148,-0.0451315685739102
 CACNA1H,ENSG00000196557,0.359392474856643
 CACNA1I,ENSG00000100346,-0.406533899209337
 CACNA1A,ENSG00000141837,0.504784940913313
 CACNA1B,ENSG00000148408,-1.29946861774077
 CACNA1C,ENSG00000151067,-0.279502394748852
 CACNA1D,ENSG00000157388,-1.5158259060394
 CACNA1E,ENSG00000198216,-0.877973074131762
 CACNA1F,ENSG00000102001,-0.0778138610736887
 TAOK1,ENSG00000160551,0.0569739077679244
 CACNA1S,ENSG00000081248,0.840819693108974
 BMP8A,ENSG00000183682,-0.107399086758502
 BMP8B,ENSG00000116985,-0.115124399550322
 TTL,ENSG00000114999,-0.0591445301662371
 BGLAP,ENSG00000242252,0.216575267100277
 SLC15A2,ENSG00000163406,-0.6499951138875
 SLC15A3,ENSG00000110446,0.375684423796221
 SLC15A1,ENSG00000088386,0.239947126195735
 SLC15A5,ENSG00000188991,1.16316366486397
 PQBP1,ENSG00000102103,-0.135792401465222
 C4orf29,ENSG00000164074,-0.0925077564377793
 C4orf21,ENSG00000138658,-0.302543384687246
 C4orf22,ENSG00000197826,-0.254975261959715
 C4orf27,ENSG00000056050,-0.118778335155272
 C4orf26,ENSG00000174792,-1.15655910130481
 XPOT,ENSG00000184575,0.0366476909584665
 ABCF3,ENSG00000161204,0.000605837289303421
 ABCF2,ENSG00000033050,0.0108357258178841
 ABCF1,ENSG00000204574,-0.0207098314773786
 PJA1,ENSG00000181191,0.0421441597479945
 PJA2,ENSG00000198961,-0.189056529244336
 PRKAB2,ENSG00000131791,-0.522938404290983
 PRKAB1,ENSG00000111725,-0.16049742229461
 SIKE1,ENSG00000052723,0.220374151702852
 PAX5,ENSG00000196092,1.33493349623675
 PAX4,ENSG00000106331,0.299428096499694
 PAX7,ENSG00000009709,-1.06631656228306
 PAX6,ENSG00000007372,-0.487780545343594
 PAX1,ENSG00000125813,-0.937899057864767
 PAX3,ENSG00000135903,-3.07645684081131
 PAX2,ENSG00000075891,-1.59936678715923
 PTH2,ENSG00000142538,-0.428063380140376
 PAX9,ENSG00000198807,-1.13588363284197
 PAX8,ENSG00000125618,-0.0709135346017652
 DDR2,ENSG00000162733,0.815309634880118
 DDR1,ENSG00000204580,-0.448468801176775
 LRCH4,ENSG00000077454,-0.00196681577120889
 LRCH1,ENSG00000136141,0.1058416903471
 LRCH2,ENSG00000130224,0.412456735773441
 LRCH3,ENSG00000186001,-0.11108856549478
 C15orf39,ENSG00000167173,0.206737273446321
 C15orf38,ENSG00000242498,0.0650910708347079
 C15orf32,ENSG00000183643,-0.252247119178728
 PDE7A,ENSG00000205268,-0.257914156235032
 TPPP2,ENSG00000179636,-0.258455518482194
 DSG2,ENSG00000046604,1.98732062195646
 DSG3,ENSG00000134757,-1.72577902233009
 ZNF107,ENSG00000196247,-0.0134894892825762
 ZNF106,ENSG00000103994,-0.1378972507957
 ZNF101,ENSG00000181896,0.0390994157890922
 ZNF100,ENSG00000197020,-0.0103587378772113
 DSG4,ENSG00000175065,2.61581523449223
 SH3BP5L,ENSG00000175137,0.0281970526532961
 C20orf62,ENSG00000168746,-0.915223659791716
 DET1,ENSG00000140543,0.228264013247802
 NRBF2,ENSG00000148572,0.201027477108716
 KCNJ3,ENSG00000162989,-1.8615832239433
 KCNJ2,ENSG00000123700,0.589063716331522
 KCNJ1,ENSG00000151704,-0.680473489698425
 TRAFD1,ENSG00000135148,-0.0527362462641334
 KCNJ6,ENSG00000157542,-0.999023564087131
 KCNJ5,ENSG00000120457,-0.213513228410091
 KCNJ4,ENSG00000168135,0.956993211251467
 KCNJ9,ENSG00000162728,-0.622198125995575
 KCNJ8,ENSG00000121361,0.952981865274797
 LRRC37A,ENSG00000176681,-0.0452623435602963
 LRRC37B,ENSG00000185158,-0.193580452031634
 OR2J2,ENSG00000204700,-0.158301213961482
 OR2J3,ENSG00000204701,0.0724683257283109
 CMYA5,ENSG00000164309,-0.560230153638226
 PEX19,ENSG00000162735,0.419740934452753
 PEX10,ENSG00000157911,0.0821571290607984
 PEX13,ENSG00000162928,0.104601127384116
 PEX14,ENSG00000142655,-0.114378763442145
 PEX16,ENSG00000121680,-0.2600707667775
 GAL3ST4,ENSG00000197093,0.0515083712898537
 ELMO3,ENSG00000102890,0.225443611530589
 AC007952.5,ENSG00000228157,1.39050882900165
 RFXANK,ENSG00000064490,0.241509251550976
 FAM71D,ENSG00000172717,0.222004312867211
 FAM71B,ENSG00000170613,-0.202748654395575
 FAM71C,ENSG00000180219,0.46207227617964
 FAM71A,ENSG00000162771,-0.0492184633577102
 OGG1,ENSG00000114026,0.0518871180732768
 GHRL,ENSG00000157017,-0.124181896872884
 NANP,ENSG00000170191,0.228010209235097
 CALN1,ENSG00000183166,-0.982433878159095
 C3orf38,ENSG00000179021,0.179721056353427
 TBRG1,ENSG00000154144,-0.0433595363749658
 TBRG4,ENSG00000136270,-0.020077250521242
 PLEKHJ1,ENSG00000104886,0.15884116977364
 SRCRB4D,ENSG00000146700,1.35869996691514
 CRMP1,ENSG00000072832,-0.624491254792088
 FN3K,ENSG00000167363,-0.35312515340733
 RBFOX2,ENSG00000100320,-0.0947047991456335
 RNF44,ENSG00000146083,-0.16299312881077
 RNF43,ENSG00000108375,-1.858811389235
 RNF41,ENSG00000181852,0.0303809285685372
 RNF40,ENSG00000103549,-0.0649452418832289
 DCUN1D1,ENSG00000043093,-0.200993408624926
 DCUN1D2,ENSG00000150401,-0.301976941524141
 DCUN1D4,ENSG00000109184,0.071244217130438
 DCUN1D5,ENSG00000137692,0.125056476631746
 C2orf91,ENSG00000205086,-1.02130786121705
 USMG5,ENSG00000173915,-0.0333865678247596
 PELI2,ENSG00000139946,-0.109102591377992
 MTTP,ENSG00000138823,-1.81910810449949
 AIFM2,ENSG00000042286,1.17643239999816
 KBTBD13,ENSG00000234438,0.171158008692503
 IL17RE,ENSG00000163701,1.03082157329387
 IL17RD,ENSG00000144730,0.305720407968413
 IL17RC,ENSG00000163702,0.197798818555252
 IL17RB,ENSG00000056736,-1.23334528835742
 IL17RA,ENSG00000177663,0.0607964514120787
 PTGES3L,ENSG00000267060,-1.11660897812578
 FOXR1,ENSG00000176302,-0.121930208362283
 FOXR2,ENSG00000189299,0.112971332695108
 FFAR2,ENSG00000126262,2.15346456848075
 FFAR3,ENSG00000185897,2.01679806665543
 MUC5B,ENSG00000117983,-0.699299244198495
 NCOR2,ENSG00000196498,-0.325896552417101
 NCOR1,ENSG00000141027,-0.0342740211211247
 SCAPER,ENSG00000140386,-0.157809748942887
 TEK,ENSG00000120156,0.711292116865639
 AVEN,ENSG00000169857,0.185002842064769
 TEC,ENSG00000135605,0.215875052729188
 REPS1,ENSG00000135597,-0.237716883155338
 TEF,ENSG00000167074,-0.31444250909955
 REPS2,ENSG00000169891,-0.472635910601877
 MDP1,ENSG00000213920,-0.123403536766113
 TES,ENSG00000135269,0.307832068815752
 MSS51,ENSG00000166343,0.151457757784709
 RAP2B,ENSG00000181467,0.518340689820127
 RAP2C,ENSG00000123728,0.00336565061633105
 NUP210L,ENSG00000143552,-0.47947970147451
 DAPP1,ENSG00000070190,-0.145669895235977
 CTGF,ENSG00000118523,0.56496364287719
 FAM115C,ENSG00000170379,-0.182512415252039
 FAM115A,ENSG00000198420,0.175953285167289
 DBNDD1,ENSG00000003249,-1.04587762489714
 OVOL3,ENSG00000105261,0.682772770024697
 OVOL2,ENSG00000125850,-2.35200009298837
 OVOL1,ENSG00000172818,-1.31961255364235
 M1AP,ENSG00000159374,0.219058391721427
 HADHB,ENSG00000138029,0.117113880356507
 HADHA,ENSG00000084754,0.185866367189401
 RPS19BP1,ENSG00000187051,0.0223785102562632
 ZNF91,ENSG00000167232,-0.122911695383653
 AMH,ENSG00000104899,-0.309686085171445
 ZNF93,ENSG00000184635,-0.0876696993266411
 ALS2,ENSG00000003393,-0.0785743636270929
 LRRC52,ENSG00000162763,-1.16910159496209
 LRRC53,ENSG00000162621,-1.12669206298862
 LRRC56,ENSG00000161328,-0.313773305838768
 RTF1,ENSG00000137815,-0.191313298467524
 LRRC55,ENSG00000183908,0.189657640290894
 LRRC58,ENSG00000163428,0.0738995035784305
 LRRC59,ENSG00000108829,0.228648331771473
 VIMP,ENSG00000131871,0.222111917038307
 AP1M2,ENSG00000129354,1.65934683413459
 AP1M1,ENSG00000072958,0.118190551597618
 CCDC147,ENSG00000120051,-0.414906471723021
 CCDC146,ENSG00000135205,0.189589458400781
 CCDC141,ENSG00000163492,0.535562178453991
 CCDC140,ENSG00000163081,-0.917424987358656
 CCDC142,ENSG00000135637,0.191694552297999
 CCDC149,ENSG00000181982,-0.0976893350329189
 CCDC148,ENSG00000153237,-0.997603564530697
 TKTL1,ENSG00000007350,0.116541125980278
 TKTL2,ENSG00000151005,0.332328270523721
 TBX21,ENSG00000073861,0.973048320152864
 FAM3A,ENSG00000071889,-0.11425006862514
 MT-ATP6,ENSG00000198899,0.0138930636484678
 BDKRB1,ENSG00000100739,2.31363510385122
 OSBPL2,ENSG00000130703,-0.290938419628904
 OSBPL3,ENSG00000070882,-0.0583470136715557
 OSBPL6,ENSG00000079156,-1.03894771785188
 OSBPL7,ENSG00000006025,-0.0703634266898048
 OSBPL5,ENSG00000021762,0.0998857219293019
 TUBB4B,ENSG00000188229,-0.253436532895266
 GPR137C,ENSG00000180998,-0.180203397597262
 GPR137B,ENSG00000077585,-0.0644405099058506
 DCDC1,ENSG00000170959,0.828885968977594
 DCDC2,ENSG00000146038,-1.84116934745485
 ERMP1,ENSG00000099219,0.14094018311576
 OR4K1,ENSG00000155249,0.0256312826634659
 MINOS1,ENSG00000173436,-0.160589373890746
 CCBE1,ENSG00000183287,1.72796035157529
 SS18,ENSG00000141380,0.143231907357476
 AADACL4,ENSG00000204518,4.87469470839441
 AADACL3,ENSG00000188984,1.16602097351105
 AADACL2,ENSG00000197953,4.94010852986488
 LMO2,ENSG00000135363,0.157855444051809
 LMO3,ENSG00000048540,0.644163081610965
 LMO4,ENSG00000143013,0.378639971744419
 LMO7,ENSG00000136153,-0.901730133418762
 C3orf49,ENSG00000163632,-0.292504983958625
 ATPAF2,ENSG00000171953,-0.026620055152111
 AFAP1,ENSG00000196526,0.25921025534486
 LARS2,ENSG00000011376,-0.0782730831592242
 SHC2,ENSG00000129946,0.224519648949985
 GJB1,ENSG00000169562,-1.6589577038709
 GJB3,ENSG00000188910,-1.23947568181469
 GJB2,ENSG00000165474,0.85248612704005
 GJB5,ENSG00000189280,-0.883537282323532
 GJB4,ENSG00000189433,0.454370635089075
 GJB7,ENSG00000164411,-0.879453470678679
 GJB6,ENSG00000121742,-2.95207642677918
 ZNF75A,ENSG00000162086,-0.168879081046081
 PSMC1,ENSG00000100764,-0.122851132553136
 PSMC2,ENSG00000161057,-0.0412689583931255
 PSMC3,ENSG00000165916,-0.235205152270297
 PSMC4,ENSG00000013275,-0.157274742913736
 PSMC5,ENSG00000087191,-0.0719936894925891
 PSMC6,ENSG00000100519,-0.112788906162298
 IFT172,ENSG00000138002,-0.082528580035272
 FN3KRP,ENSG00000141560,-0.115677677024954
 C9orf156,ENSG00000136932,0.123801777203549
 C9orf153,ENSG00000187753,0.24205193516829
 C9orf152,ENSG00000188959,-2.12790370603121
 MT-CO2,ENSG00000198712,-0.0952616402186459
 MARCH5,ENSG00000198060,-0.00616751165571237
 MARCH4,ENSG00000144583,-1.12045261616766
 MARCH7,ENSG00000136536,0.0246284720727476
 MARCH6,ENSG00000145495,-0.0340518733747048
 MARCH1,ENSG00000145416,-0.00396473272043809
 MARCH3,ENSG00000173926,0.876734596073931
 TMEM179,ENSG00000258986,0.080199461691142
 FOXI1,ENSG00000168269,-0.785676133322394
 TMEM177,ENSG00000144120,-0.353953522832865
 TMEM174,ENSG00000164325,-0.318241249883214
 FOXI2,ENSG00000186766,0.948282454187294
 MARCH9,ENSG00000139266,-0.375222838246271
 MARCH8,ENSG00000165406,-0.190089315859774
 CLSTN2,ENSG00000158258,0.297945702522049
 TMEM171,ENSG00000157111,-0.78338013678655
 TMEM100,ENSG00000166292,1.18998474746535
 ELSPBP1,ENSG00000169393,0.0561039390006142
 CDKN2B,ENSG00000147883,0.975711330998184
 WT1,ENSG00000184937,7.82204848633001
 EPHA4,ENSG00000116106,-0.0552245090126028
 CDKN2D,ENSG00000129355,-0.513030447136707
 EDEM2,ENSG00000088298,0.315629489845899
 EDEM3,ENSG00000116406,0.394193077871476
 EDEM1,ENSG00000134109,0.0368598509870214
 TRANK1,ENSG00000168016,0.204112882253554
 SAP30L,ENSG00000164576,-0.0576706182284981
 CCL1,ENSG00000108702,-0.240102665990259
 AC007405.2,ENSG00000222033,-0.0792176233836688
 CCL8,ENSG00000108700,0.998654559022501
 HCCS,ENSG00000004961,0.00888385746196977
 OR2AG2,ENSG00000188124,0.223627832005051
 UBP1,ENSG00000153560,-0.125897438763011
 C8orf58,ENSG00000241852,0.330633061540992
 C8orf59,ENSG00000176731,0.0678464943209479
 C8orf56,ENSG00000236939,1.16378195718236
 FAM83C,ENSG00000125998,-0.260480156648516
 KDM6A,ENSG00000147050,-0.0967681344134213
 IL27,ENSG00000197272,-0.0654566810392743
 HMSD,ENSG00000221887,2.15048684865597
 ZNF808,ENSG00000198482,0.0400656746082837
 ZNF805,ENSG00000204524,0.44812768231337
 ZNF800,ENSG00000048405,0.131516446420233
 FAM65C,ENSG00000042062,1.30644259955356
 FAM65B,ENSG00000111913,0.437755983455681
 FAM65A,ENSG00000039523,0.0992678852043292
 QRFPR,ENSG00000186867,1.65869795801906
 SKOR2,ENSG00000215474,-0.152989936951611
 SKOR1,ENSG00000188779,-0.356978538599942
 PHB2,ENSG00000215021,0.174870075875272
 ACCS,ENSG00000110455,0.367599504712437
 CD320,ENSG00000167775,0.61520191576549
 C16orf45,ENSG00000166780,-0.344438847424541
 C16orf47,ENSG00000197445,0.252690496056316
 INTU,ENSG00000164066,0.629170364926221
 GJA10,ENSG00000135355,0.0782066300053527
 AGTPBP1,ENSG00000135049,-0.086074997350527
 FBXL3,ENSG00000005812,0.153426244609355
 PIDD,ENSG00000177595,-0.340401612375255
 SPIDR,ENSG00000164808,0.305063339524092
 LUC7L3,ENSG00000108848,-0.12532003575919
 FAM131A,ENSG00000175182,-0.233341846942854
 FAM131B,ENSG00000159784,-0.495743956863883
 FAM131C,ENSG00000185519,-1.56335491559449
 EHHADH,ENSG00000113790,0.731259321667261
 NME4,ENSG00000103202,0.340486095369151
 NME5,ENSG00000112981,-0.733236377166577
 NME6,ENSG00000172113,0.206355215488019
 NME7,ENSG00000143156,0.08275868846377
 NME1,ENSG00000239672,0.0574698623585546
 NME3,ENSG00000103024,-0.0255965355219872
 NME8,ENSG00000086288,0.127181339614866
 NME9,ENSG00000181322,-0.781673918460475
 FREM3,ENSG00000183090,-0.26882102707036
 FREM2,ENSG00000150893,1.26537596283507
 FREM1,ENSG00000164946,0.236229651151629
 PID1,ENSG00000153823,-0.112262043803258
 ZNF37A,ENSG00000075407,0.183990695817391
 EPB42,ENSG00000166947,0.225583043176251
 EPB41,ENSG00000159023,0.22520441239973
 GSKIP,ENSG00000100744,-0.0975551617118176
 MATR3,ENSG00000015479,-0.142537785058212
 CYP4F3,ENSG00000186529,0.232461581532852
 TIAM1,ENSG00000156299,-0.290984627447548
 TIAM2,ENSG00000146426,-0.942571671296753
 GFOD2,ENSG00000141098,-0.166798192294508
 GFOD1,ENSG00000145990,0.237616598076005
 KATNAL1,ENSG00000102781,0.158284276719527
 KATNAL2,ENSG00000167216,0.0692200025300262
 ATG10,ENSG00000152348,-0.124682754472235
 ATG12,ENSG00000145782,0.0278527173076999
 ATG13,ENSG00000175224,-0.190789435152353
 ATG14,ENSG00000126775,-0.211391001053964
 VSTM2L,ENSG00000132821,-0.316904208466991
 VSTM2A,ENSG00000170419,-2.70327600665059
 VSTM2B,ENSG00000187135,-2.32561702560088
 C1orf43,ENSG00000143612,0.0852406312317984
 PTAFR,ENSG00000169403,0.417395204554702
 FRMD6,ENSG00000139926,0.383305973999007
 FRMD7,ENSG00000165694,-1.0035949010415
 PKNOX1,ENSG00000160199,-0.0175315395744521
 THRAP3,ENSG00000054118,-0.0547992048964153
 GLCE,ENSG00000138604,0.35359044312054
 AIF1L,ENSG00000126878,0.834915379849828
 GSTM1,ENSG00000134184,-1.0966192622948
 GSTM2,ENSG00000213366,0.274963176617993
 GSTM3,ENSG00000134202,-0.0326523762953347
 GSTM4,ENSG00000168765,-0.139201274687235
 GSTM5,ENSG00000134201,0.190032197908507
 MED13L,ENSG00000123066,0.0563014211070348
 COLGALT2,ENSG00000198756,0.270463471898399
 COLGALT1,ENSG00000130309,0.512125868824252
 KRCC1,ENSG00000172086,0.193212895015069
 RCHY1,ENSG00000163743,0.00649138226354404
 DIO3,ENSG00000197406,0.968200095491308
 CPT1A,ENSG00000110090,0.371738995238263
 CPT1C,ENSG00000169169,0.558244682222625
 CPT1B,ENSG00000205560,-0.220586535369891
 TPST2,ENSG00000128294,0.0927448576091535
 RP11-422N16.3,ENSG00000248050,0.0820915153898931
 TPST1,ENSG00000169902,0.0635939452630409
 MCM7,ENSG00000166508,-0.139816001772301
 MCM6,ENSG00000076003,-0.0520900802673506
 MCM5,ENSG00000100297,-0.187318541097262
 MCM4,ENSG00000104738,-0.53503195834854
 DUSP19,ENSG00000162999,0.0597921343418528
 MCM2,ENSG00000073111,-0.69359381780718
 DUSP15,ENSG00000149599,-0.764941239490339
 DUSP16,ENSG00000111266,0.0104274911189997
 DUSP11,ENSG00000144048,0.136418418192168
 DUSP10,ENSG00000143507,-0.128177302321141
 MCM9,ENSG00000111877,0.0967630107366995
 DUSP12,ENSG00000081721,0.020691253459652
 SQSTM1,ENSG00000161011,-0.0753943625384363
 CSH2,ENSG00000213218,0.0608212151679488
 CSH1,ENSG00000136488,-0.00825073620534602
 EPC2,ENSG00000135999,-0.0251539365927744
 EPC1,ENSG00000120616,0.103497826998707
 HSPB11,ENSG00000081870,-0.0736662011421531
 OPRD1,ENSG00000116329,-0.37595868810291
 DPF3,ENSG00000205683,-0.673898832039148
 RP11-712L6.5,ENSG00000255062,0.236277065756657
 PKMYT1,ENSG00000127564,-1.05013520745333
 BCS1L,ENSG00000074582,0.0639119175641985
 TMF1,ENSG00000144747,0.0338838385587198
