 gene    name , gene    ENS ,Adipose-Subcutaneous
 FAM161A,ENSG00000170264,-0.306842241460902
 FAM161B,ENSG00000156050,-0.294116885385341
 TOP2B,ENSG00000077097,-0.148053423250469
 GTF2H1,ENSG00000110768,0.0229901349406662
 TOP2A,ENSG00000131747,0.431338661119053
 SDAD1,ENSG00000198301,0.000642375392358935
 KIAA0368,ENSG00000136813,0.0302443323956528
 FGF9,ENSG00000102678,-1.1394442697186
 FGF8,ENSG00000107831,1.55154963076321
 FGF7,ENSG00000140285,2.2813790184123
 FGF6,ENSG00000111241,-0.453944154422338
 FGF5,ENSG00000138675,-1.83592807932383
 FGF4,ENSG00000075388,-0.832620429314829
 FGF3,ENSG00000186895,-0.212564317733994
 FGF2,ENSG00000138685,1.12154181889698
 FGF1,ENSG00000113578,-1.12504637608046
 OLFML2B,ENSG00000162745,1.70842519713336
 OLFML2A,ENSG00000185585,1.14838409140885
 SDC1,ENSG00000115884,-1.70130824673338
 SDC2,ENSG00000169439,0.712972287466695
 SDC4,ENSG00000124145,-1.01059206681079
 BOLA3,ENSG00000163170,-0.00450600475952447
 DEFB1,ENSG00000164825,1.82329838624527
 ERAP1,ENSG00000164307,0.653967001942503
 SGCG,ENSG00000102683,1.25407635725346
 SGCE,ENSG00000127990,0.288368717068461
 SGCD,ENSG00000170624,-0.285574343274209
 SGCB,ENSG00000163069,0.00446162494429599
 SGCA,ENSG00000108823,-0.246899745734339
 SGCZ,ENSG00000185053,1.35107852388614
 EMR1,ENSG00000174837,0.212959997083032
 NKD1,ENSG00000140807,-0.721299679132691
 NKD2,ENSG00000145506,-1.84510206815083
 B4GALNT2,ENSG00000167080,-0.870946573945949
 MIXL1,ENSG00000185155,-0.635211017179357
 LRRN4CL,ENSG00000177363,1.56140742607511
 TM9SF2,ENSG00000125304,0.177282744740236
 LEP,ENSG00000174697,5.71422072222156
 RPL37,ENSG00000145592,0.0702555359423974
 XYLB,ENSG00000093217,0.387377727356153
 NUMA1,ENSG00000137497,0.0541982336402378
 CHD6,ENSG00000124177,0.00606300461427855
 RPL31,ENSG00000071082,0.163070661413721
 DGKZ,ENSG00000149091,-0.282833523331624
 C12orf71,ENSG00000214700,0.343421527575162
 C12orf73,ENSG00000204954,-0.409242443903342
 C12orf74,ENSG00000214215,-0.204472713348298
 C12orf75,ENSG00000235162,-0.073704377988736
 C12orf76,ENSG00000174456,-0.760171515407171
 C12orf79,ENSG00000257242,0.216024001933522
 DGKQ,ENSG00000145214,-0.312259103884448
 C8orf4,ENSG00000176907,1.25149116444755
 VKORC1L1,ENSG00000196715,1.1135702172646
 DGKH,ENSG00000102780,0.291036614078208
 DGKI,ENSG00000157680,0.124645103500314
 DGKB,ENSG00000136267,-0.432005259144986
 DGKA,ENSG00000065357,-0.185417507271249
 DGKG,ENSG00000058866,-0.349426671159943
 DGKD,ENSG00000077044,-0.444818664896451
 DGKE,ENSG00000153933,0.139040594888971
 ICK,ENSG00000112144,0.330689525230889
 ZNF169,ENSG00000175787,-0.0607096555013598
 DDX59,ENSG00000118197,0.219500192783744
 RTEL1,ENSG00000258366,-0.150600461078376
 TXNDC16,ENSG00000087301,0.0514099554835058
 AKR1D1,ENSG00000122787,-0.194826033079271
 C1orf95,ENSG00000203685,0.165956878100831
 C1orf94,ENSG00000142698,-1.29333095265523
 ZNF286B,ENSG00000249459,-0.279520768822897
 ZNF160,ENSG00000170949,0.380757271690962
 IQCB1,ENSG00000173226,-0.0435182923136681
 DDX54,ENSG00000123064,0.0396277873773658
 PPAP2C,ENSG00000141934,-0.265227438259299
 GABRB2,ENSG00000145864,-0.0690620139397577
 AC079354.1,ENSG00000182329,-1.84145239144464
 CNDP1,ENSG00000150656,-1.23634854084606
 CNDP2,ENSG00000133313,-0.04272491748435
 CDA,ENSG00000158825,-0.318958301325592
 NPL,ENSG00000135838,0.652410647443834
 GADD45GIP1,ENSG00000179271,-0.202394527041725
 NPY,ENSG00000122585,-2.59316551412072
 ENC1,ENSG00000171617,-0.900280995339458
 NPW,ENSG00000183971,-1.1567563397062
 EMCN,ENSG00000164035,1.66533546749894
 TECTA,ENSG00000109927,-0.559436047625912
 TECTB,ENSG00000119913,0.597444948467908
 LHX2,ENSG00000106689,-1.14144464840224
 ALDH8A1,ENSG00000118514,-1.12315106515692
 BLOC1S4,ENSG00000186222,0.0138869704816818
 VEGFA,ENSG00000112715,-0.0590244221866285
 VEGFC,ENSG00000150630,0.975017480433199
 VEGFB,ENSG00000173511,0.681005872049242
 BLOC1S3,ENSG00000189114,0.20221834730961
 LHX5,ENSG00000089116,-0.418620603662623
 BLOC1S1,ENSG00000135441,-0.00533173956716248
 CTD-2616J11.4,ENSG00000262874,-0.404564433890024
 EMC9,ENSG00000100908,-0.434834420902805
 FLOT1,ENSG00000137312,0.0424386665607433
 FLOT2,ENSG00000132589,0.240927248748588
 EMC3,ENSG00000125037,0.238495737987072
 EMC2,ENSG00000104412,0.0993770613691147
 EMC7,ENSG00000134153,-0.0485821741012386
 EMC6,ENSG00000127774,-0.326985859716991
 EMC4,ENSG00000128463,-0.0543843135781027
 SERHL2,ENSG00000183569,-0.343587678232587
 COL2A1,ENSG00000139219,-2.13699087749582
 BSDC1,ENSG00000160058,-0.211842568403964
 DNAH2,ENSG00000183914,0.179515452775981
 PLA2G15,ENSG00000103066,0.274247917093944
 EGLN1,ENSG00000135766,0.203373537651683
 PLA2G10,ENSG00000069764,-0.171999670835738
 C6orf118,ENSG00000112539,-1.38447946710766
 ARID5B,ENSG00000150347,0.884826939188622
 B3GALT5,ENSG00000183778,-3.4983941597134
 ANKH,ENSG00000154122,-0.402173809902392
 PCDP1,ENSG00000163075,-0.19672084680948
 GAPDH,ENSG00000111640,-0.623271469820163
 FOLH1,ENSG00000086205,-3.4992276187353
 APPBP2,ENSG00000062725,0.278387635285119
 TLDC1,ENSG00000140950,0.214530193329241
 TLDC2,ENSG00000101342,0.307774123848981
 EXOC2,ENSG00000112685,0.0745458970294759
 EXOC3,ENSG00000180104,-0.116776386397675
 EXOC1,ENSG00000090989,0.27479611628656
 EXOC6,ENSG00000138190,0.479395423298172
 EXOC7,ENSG00000182473,-0.187577690011256
 EXOC4,ENSG00000131558,0.0156080364927594
 EXOC5,ENSG00000070367,0.216826547765068
 EXOC8,ENSG00000116903,-0.0203002966129397
 ANK1,ENSG00000029534,-0.655904544608608
 ANK2,ENSG00000145362,0.476034358371319
 ANK3,ENSG00000151150,-1.81106965702038
 COTL1,ENSG00000103187,0.58351322222403
 ARSG,ENSG00000141337,-0.23534910611435
 MAP3K14,ENSG00000006062,0.0602811296308106
 DPP10,ENSG00000175497,-2.90112205360966
 CENPK,ENSG00000123219,0.661209859981992
 CENPJ,ENSG00000151849,-0.0786979770874908
 CENPH,ENSG00000153044,0.614258738662855
 SIMC1,ENSG00000170085,-0.38543830174389
 CENPF,ENSG00000117724,0.262650651098949
 CENPE,ENSG00000138778,0.526359550674832
 CENPC,ENSG00000145241,0.340661979616198
 CENPB,ENSG00000125817,-0.0425465004401668
 RAMP3,ENSG00000122679,1.39682629667747
 RAMP2,ENSG00000131477,1.48882935244458
 CLCF1,ENSG00000175505,0.297114900653171
 SSH2,ENSG00000141298,0.281805783286623
 SSH3,ENSG00000172830,0.202655795936794
 SSH1,ENSG00000084112,-0.0991149166865572
 CENPW,ENSG00000203760,0.00678550146280556
 CENPV,ENSG00000166582,-0.474515970723521
 CENPQ,ENSG00000031691,0.368101712636125
 CENPP,ENSG00000188312,-0.0511304563642142
 MALT1,ENSG00000172175,0.344139858286706
 DHX38,ENSG00000140829,0.196397844470269
 TRIB1,ENSG00000173334,0.173486179684969
 TRIB2,ENSG00000071575,0.264078999680663
 DHX30,ENSG00000132153,-0.275359571353327
 DHX32,ENSG00000089876,0.10010767215478
 DHX33,ENSG00000005100,0.0433101226561504
 DHX34,ENSG00000134815,-0.660333915052234
 DHX35,ENSG00000101452,0.0263157014626197
 DHX36,ENSG00000174953,-0.00805940790970985
 DHX37,ENSG00000150990,-0.0406262286470586
 CABIN1,ENSG00000099991,-0.180283399100891
 ZNF768,ENSG00000169957,-0.161705851432333
 ZNF765,ENSG00000196417,0.296489330633554
 ZNF764,ENSG00000169951,0.0439579772717533
 ZNF766,ENSG00000196214,0.262864230061123
 ZNF763,ENSG00000197054,0.410894162212526
 RPP21,ENSG00000241370,-0.285870794083358
 RPP25,ENSG00000178718,0.348285309577572
 COASY,ENSG00000068120,-0.147719144470331
 PMCH,ENSG00000183395,0.255685849481227
 CDKL5,ENSG00000008086,0.256009827592562
 GREB1,ENSG00000196208,-0.648106742377907
 ARSH,ENSG00000205667,-0.356900431676759
 KRTAP5-4,ENSG00000241598,-0.0170234422229372
 KRTAP5-5,ENSG00000185940,-0.428741168610357
 KRTAP5-6,ENSG00000205864,-0.325793549199848
 KRTAP5-7,ENSG00000244411,-0.728961845682107
 MACC1,ENSG00000183742,-0.940207416509871
 KRTAP5-1,ENSG00000205869,-1.59373381445247
 KRTAP5-3,ENSG00000196224,0.0240935709734938
 FBXO24,ENSG00000106336,-0.333078079293885
 KRTAP5-8,ENSG00000241233,0.469345965274727
 KRTAP5-9,ENSG00000254997,0.200489982643261
 MYO9B,ENSG00000099331,0.0532370336251582
 MYO9A,ENSG00000066933,0.0887368359582944
 EZH1,ENSG00000108799,0.250680160182115
 EZH2,ENSG00000106462,0.0118344599143607
 TEN1,ENSG00000257949,0.0869532674741059
 RAVER2,ENSG00000162437,-0.145639823723422
 NAA40,ENSG00000110583,-0.234992221931861
 ATAT1,ENSG00000137343,-0.677498549451338
 NKG7,ENSG00000105374,0.65531480072428
 ATAD3C,ENSG00000215915,-0.856942590908894
 ATAD3B,ENSG00000160072,-0.154411886260538
 ATAD3A,ENSG00000197785,-0.218081517172379
 NR4A2,ENSG00000153234,-0.35868686085384
 GNB1,ENSG00000078369,0.0526645040605947
 NR4A1,ENSG00000123358,-0.395516677194501
 ABCC4,ENSG00000125257,0.0454704731819579
 COL20A1,ENSG00000101203,-1.74825245423577
 BOLA1,ENSG00000178096,-0.110733633172327
 BOLA2,ENSG00000183336,0.358460311979977
 DNAH14,ENSG00000185842,-0.262064759369478
 NDUFB9,ENSG00000147684,-0.2708890754622
 NDUFB8,ENSG00000166136,-0.341777643492834
 NDUFB7,ENSG00000099795,-0.068060412521906
 NDUFB6,ENSG00000165264,-0.183332300903264
 NDUFB5,ENSG00000136521,-0.128086380156011
 NDUFB4,ENSG00000065518,-0.119525303013979
 NDUFB3,ENSG00000119013,-0.177099490609914
 NDUFB2,ENSG00000090266,-0.413169306581652
 NDUFB1,ENSG00000183648,-0.138065398711834
 STAP2,ENSG00000178078,-0.302904385208043
 STAP1,ENSG00000035720,0.956977950118008
 ANKRD45,ENSG00000183831,-0.597431234707296
 ANKRD44,ENSG00000065413,-0.0697829976743874
 ANKRD46,ENSG00000186106,-0.178621340423765
 ANKRD40,ENSG00000154945,0.192260078004527
 ANKRD42,ENSG00000137494,-0.318544077999696
 ANKRD49,ENSG00000168876,0.151479729117742
 MRRF,ENSG00000148187,0.229529934030539
 PGGT1B,ENSG00000164219,0.408909800951228
 ATRAID,ENSG00000138085,0.116440245388489
 UNC80,ENSG00000144406,-2.10934047668959
 BCL2,ENSG00000171791,0.399151774854738
 FNBP1L,ENSG00000137942,0.507327124242628
 KANSL3,ENSG00000114982,-0.0733197409608617
 KANSL2,ENSG00000139620,-0.00569836123145051
 KANSL1,ENSG00000120071,0.0602277657706308
 RBM34,ENSG00000188739,-0.39537073949072
 RBM33,ENSG00000184863,0.239572565817189
 AOC2,ENSG00000131480,0.963151096171434
 EPHB2,ENSG00000133216,-0.0143788391204838
 EPHB3,ENSG00000182580,-1.15558232138654
 EPHB1,ENSG00000154928,-1.47356399901851
 EPHB6,ENSG00000106123,-0.872548232058242
 EPHB4,ENSG00000196411,1.0325759014608
 TP53INP1,ENSG00000164938,0.280869556734505
 SENP1,ENSG00000079387,0.157755781015897
 TP53INP2,ENSG00000078804,-0.55960049065281
 ANG,ENSG00000214274,0.886099702051773
 MELK,ENSG00000165304,1.20277527603662
 TIE1,ENSG00000066056,1.45729434785747
 MDFI,ENSG00000112559,1.53027998377278
 XAGE5,ENSG00000171405,-0.212420869889466
 RASIP1,ENSG00000105538,1.14559527769276
 XAGE3,ENSG00000171402,1.73849470275555
 ZNF34,ENSG00000196378,0.236215371176804
 ZNF35,ENSG00000169981,0.00250365542870514
 ZNF32,ENSG00000169740,-0.258388245860465
 ZNF30,ENSG00000168661,0.195899798102538
 SH3GL1,ENSG00000141985,0.170565763395937
 SH3GL3,ENSG00000140600,-3.05376253538199
 SH3GL2,ENSG00000107295,-2.06894281201951
 SLC10A3,ENSG00000126903,0.310579471721366
 SLC10A2,ENSG00000125255,-0.346685149909442
 SLC10A1,ENSG00000100652,-0.137913242244167
 SLC10A7,ENSG00000120519,0.387471570729647
 SLC10A6,ENSG00000145283,1.99138011873383
 SLC10A5,ENSG00000253598,-0.873492116584275
 SLC10A4,ENSG00000145248,-0.762371540809609
 UGGT2,ENSG00000102595,0.490436331793153
 UGGT1,ENSG00000136731,0.0652765412644842
 BSPRY,ENSG00000119411,-1.72646077021674
 ITPRIPL2,ENSG00000205730,1.0336334733622
 ITPRIPL1,ENSG00000198885,1.05040027292058
 KIAA1755,ENSG00000149633,-1.20296022211181
 RFPL3S,ENSG00000205853,-0.9360971183988
 KRTAP16-1,ENSG00000212657,-0.0952113416100042
 GAREML,ENSG00000157833,-0.103045600121175
 GPA33,ENSG00000143167,-0.929748828562224
 GTF2A2,ENSG00000140307,-0.181685992214611
 DCLRE1B,ENSG00000118655,0.707895958012392
 DCLRE1C,ENSG00000152457,0.30094933713817
 KIAA1407,ENSG00000163617,0.167190459117321
 DCLRE1A,ENSG00000198924,-0.324960916358823
 CYP4A22,ENSG00000162365,1.36990776246392
 ZNF804A,ENSG00000170396,0.136077254783741
 KIAA0087,ENSG00000122548,0.336208940460515
 ZNF804B,ENSG00000182348,-1.30851282051169
 UPP1,ENSG00000183696,0.836580573251721
 FAM9B,ENSG00000177138,0.336509932841948
 FAM9A,ENSG00000183304,-0.283502809993278
 INA,ENSG00000148798,-2.66182818822118
 LYPLA1,ENSG00000120992,0.0984182659209918
 LYPLA2,ENSG00000011009,-0.185781687603595
 MC2R,ENSG00000185231,-0.606570531895585
 CYBRD1,ENSG00000071967,1.11246604474183
 SPAG8,ENSG00000137098,-0.646026372821103
 SPAG9,ENSG00000008294,-0.0136403669740143
 SPAG6,ENSG00000077327,-0.846394362651192
 SPAG7,ENSG00000091640,-0.188978038036715
 P4HB,ENSG00000185624,0.117506233471694
 SPAG5,ENSG00000076382,-0.598734327250121
 SPAG1,ENSG00000104450,-0.0660446570743798
 SLC2A10,ENSG00000197496,0.65065286134909
 CAB39L,ENSG00000102547,0.257534540532495
 FUT11,ENSG00000196968,0.206753531611729
 FUT10,ENSG00000172728,0.283354929582376
 PNLDC1,ENSG00000146453,-2.14353647343772
 HIRIP3,ENSG00000149929,-0.136440794885159
 RBPMS2,ENSG00000166831,0.763098202166128
 RP2,ENSG00000102218,0.718978666836033
 DCHS1,ENSG00000166341,0.787810605958122
 DCHS2,ENSG00000197410,-1.7344695763584
 SF3B14,ENSG00000115128,0.0803362675800772
 NWD1,ENSG00000188039,-1.95957666541033
 DCUN1D3,ENSG00000188215,0.658409517789864
 TENM3,ENSG00000218336,0.375639189258415
 TENM2,ENSG00000145934,-2.81059253154981
 TENM1,ENSG00000009694,1.3165718904517
 TENM4,ENSG00000149256,0.0830307994576705
 GAD1,ENSG00000128683,-1.32437148763422
 GAD2,ENSG00000136750,-0.888176594158058
 MTHFD2L,ENSG00000163738,-0.419012219255703
 ODF3L2,ENSG00000181781,-0.141963794167675
 ODF3L1,ENSG00000182950,0.0998219580941003
 DNHD1,ENSG00000179532,-0.0143708726608197
 CCDC71L,ENSG00000253276,0.751025774917322
 TAS2R1,ENSG00000169777,-0.321748104969341
 RP11-849H4.2,ENSG00000254469,0.165890925402635
 C18orf54,ENSG00000166845,0.174171229920882
 C18orf56,ENSG00000176912,0.241973091726653
 ARHGEF28,ENSG00000214944,0.754103664419137
 STEAP1,ENSG00000164647,1.87140818935769
 STEAP3,ENSG00000115107,0.709612775595304
 STEAP2,ENSG00000157214,0.41983864200616
 ARHGEF25,ENSG00000240771,-0.0197117908692574
 STEAP4,ENSG00000127954,2.99044955263306
 ARHGEF26,ENSG00000114790,-0.51198245382348
 NUP62CL,ENSG00000198088,-0.953250852795761
 DSCAM,ENSG00000171587,-2.59132897281787
 UBASH3A,ENSG00000160185,0.430812734705501
 UBASH3B,ENSG00000154127,-0.619193645815719
 OSMR,ENSG00000145623,0.840300701741685
 WHAMM,ENSG00000156232,0.234451166910102
 BIVM,ENSG00000134897,0.0822224435205845
 TDO2,ENSG00000151790,-0.776370892577607
 IL18R1,ENSG00000115604,0.870560036675668
 TRAP1,ENSG00000126602,0.0454341952586443
 TMEM39B,ENSG00000121775,0.20872298525282
 NHP2L1,ENSG00000100138,-0.342647463990005
 TMEM39A,ENSG00000176142,0.271408556189579
 HOGA1,ENSG00000241935,0.459314970890534
 BPTF,ENSG00000171634,0.00250545268991632
 GPAT2,ENSG00000186281,0.265938634528814
 GABARAP,ENSG00000170296,-0.154598526920198
 C14orf159,ENSG00000133943,-0.371813452055168
 MANF,ENSG00000145050,-0.227240617185527
 SIVA1,ENSG00000184990,-0.0836396336222764
 ZNF282,ENSG00000170265,-0.0980267848796729
 CHRNA10,ENSG00000129749,-0.681996044777351
 SPTSSA,ENSG00000165389,-0.0797410306412757
 SPTSSB,ENSG00000196542,-0.578104076064767
 HDHD2,ENSG00000167220,-0.422355312486926
 CDIP1,ENSG00000089486,-0.717975131232389
 MLANA,ENSG00000120215,-0.532380465880404
 SLC22A4,ENSG00000197208,-0.395673449192131
 PRDM5,ENSG00000138738,0.305021122391831
 SLC22A6,ENSG00000197901,-0.579949389603543
 SLC22A7,ENSG00000137204,-1.54029650001259
 SLC22A1,ENSG00000175003,0.108447681965991
 SLC22A2,ENSG00000112499,0.264119175602643
 SLC22A3,ENSG00000146477,-0.261719914711655
 SLC22A8,ENSG00000149452,0.323754884726085
 SLC22A9,ENSG00000149742,-0.926964533140979
 NPDC1,ENSG00000107281,0.0954526921082574
 ADCYAP1,ENSG00000141433,0.141165963131884
 EVPL,ENSG00000167880,-0.0927399584473714
 HIC1,ENSG00000177374,0.946751142942135
 HIC2,ENSG00000169635,-0.0315552854692514
 HFM1,ENSG00000162669,0.351063365997073
 CLN3,ENSG00000188603,0.0921754518959821
 SERTM1,ENSG00000180440,-1.94850521051768
 RXRG,ENSG00000143171,-0.249162141548429
 RXRA,ENSG00000186350,0.336624894903686
 RXRB,ENSG00000204231,-0.0784796790142692
 WRNIP1,ENSG00000124535,-0.312393487084785
 ABCA6,ENSG00000154262,1.6885712222957
 ABCA7,ENSG00000064687,-0.127468772277357
 ABCA4,ENSG00000198691,0.666966804121323
 ABCA2,ENSG00000107331,-0.938330738555269
 ABCA3,ENSG00000167972,-0.453415262717688
 ABCA1,ENSG00000165029,0.87416330401575
 CIZ1,ENSG00000148337,0.0638596622962442
 NBEAL1,ENSG00000144426,0.808871318831017
 NBEAL2,ENSG00000160796,0.184225463552705
 HAND1,ENSG00000113196,-1.45395429481787
 HARBI1,ENSG00000180423,-0.061998849445163
 ZNF491,ENSG00000177599,0.152095644125794
 RTP4,ENSG00000136514,0.00570473829901846
 RTP2,ENSG00000198471,-0.593082845730114
 RTP3,ENSG00000163825,-0.586422268954277
 RTP1,ENSG00000175077,-1.54593244849789
 CLLU1,ENSG00000257127,1.14417324723943
 FAM8A1,ENSG00000137414,0.0801448863532051
 PPP5D1,ENSG00000230510,-0.378048955851956
 SPON2,ENSG00000159674,1.13208608539321
 SCN8A,ENSG00000196876,-1.24661313411687
 NMUR2,ENSG00000132911,1.17343856539503
 NMUR1,ENSG00000171596,2.05016613197196
 ZC4H2,ENSG00000126970,-0.0927889067393387
 NCK1,ENSG00000158092,0.64675470126749
 NCK2,ENSG00000071051,0.401825262963865
 C20orf96,ENSG00000196476,-0.136269536433934
 ZNF264,ENSG00000083844,0.420029110604545
 ZNF266,ENSG00000174652,0.32263721764201
 KCNU1,ENSG00000215262,1.18359379993788
 ZNF260,ENSG00000254004,-0.016923396190119
 ZNF263,ENSG00000006194,-0.0234176424532462
 ZNF268,ENSG00000090612,0.0170712170713168
 C17orf47,ENSG00000181013,-0.30733999359739
 TSNAX,ENSG00000116918,0.326868540172293
 C17orf49,ENSG00000258315,0.352251688292702
 RPH3A,ENSG00000089169,-1.54357719789152
 VLDLR,ENSG00000147852,-0.00107296586784345
 BTF3L4,ENSG00000134717,0.0629136402178055
 ETFA,ENSG00000140374,0.208840271230465
 FTSJ2,ENSG00000122687,0.010407708728414
 FTSJ3,ENSG00000108592,0.186117185958528
 FTSJ1,ENSG00000068438,0.0710134532016607
 DERL1,ENSG00000136986,0.193510956838165
 DERL2,ENSG00000072849,0.0650784842304358
 DERL3,ENSG00000099958,-1.50432988542982
 PRR26,ENSG00000180525,1.54690836351079
 PRR25,ENSG00000167945,-0.195392386567324
 PRR24,ENSG00000257704,-0.100734733659498
 PRR22,ENSG00000212123,-0.638234798893641
 ASIC2,ENSG00000108684,-2.54106139260433
 NCR3,ENSG00000204475,1.15843181802186
 IBTK,ENSG00000005700,0.135370884658952
 RBX1,ENSG00000100387,-0.161172211021293
 HSPBAP1,ENSG00000169087,0.148240503252492
 ZBTB26,ENSG00000171448,-0.223463099049067
 S100A7A,ENSG00000184330,-0.586226673520866
 ZBTB25,ENSG00000089775,-0.218430295656671
 THEMIS,ENSG00000172673,-0.317067073614108
 ITIH1,ENSG00000055957,1.55757695890985
 ITIH3,ENSG00000162267,0.796559213370946
 ITIH2,ENSG00000151655,-1.73747326654345
 ITIH5,ENSG00000123243,2.00867164427209
 ITIH4,ENSG00000055955,-0.411627792083125
 ITIH6,ENSG00000102313,-1.23143726886073
 TNFSF9,ENSG00000125657,0.478117943354427
 TNFSF8,ENSG00000106952,1.55937929806357
 TNFSF4,ENSG00000117586,0.211813691919482
 GMPPA,ENSG00000144591,-0.0554924010983357
 GMPPB,ENSG00000173540,0.139158114944583
 MAS1,ENSG00000130368,0.640622828802731
 OIT3,ENSG00000138315,-0.0452062832442231
 RAD52,ENSG00000002016,-0.175004585256981
 RAD51,ENSG00000051180,0.160017915136675
 RAD50,ENSG00000113522,-0.0248016233489253
 TFDP2,ENSG00000114126,0.00320317054601335
 RNF38,ENSG00000137075,0.17611572339502
 RNF39,ENSG00000204618,-2.19848624179745
 RNF32,ENSG00000105982,0.014755457210771
 RNF31,ENSG00000092098,-0.0448981837808416
 UGT1A10,ENSG00000242515,-0.0879929755454997
 TPPP,ENSG00000171368,-0.879135217043241
 INTS3,ENSG00000143624,0.00336308735433656
 INTS2,ENSG00000108506,0.181884714731839
 INTS1,ENSG00000164880,-0.260910985565801
 INTS7,ENSG00000143493,-0.147288255409266
 INTS6,ENSG00000102786,-0.0174951845315348
 INTS5,ENSG00000185085,-0.00127667988229971
 INTS4,ENSG00000149262,-0.0357360995839281
 TPP1,ENSG00000166340,0.0621650992666186
 INTS9,ENSG00000104299,0.0604439820666805
 INTS8,ENSG00000164941,0.0467456957066328
 EPN3,ENSG00000049283,-2.18308824667206
 RGS4,ENSG00000117152,-1.37194441798791
 FAM181B,ENSG00000182103,0.194302656197346
 EPN2,ENSG00000072134,-0.138202426360044
 CDRT15,ENSG00000223510,-0.687362929653782
 MYL6,ENSG00000092841,0.450962276076113
 MYL7,ENSG00000106631,-0.902445311132435
 MYL4,ENSG00000198336,0.457150308466592
 MYL5,ENSG00000215375,0.594676604874995
 MYL2,ENSG00000111245,-1.09850425838164
 MYL3,ENSG00000160808,-0.439783005487413
 MYL1,ENSG00000168530,0.00593487083194816
 CDKN2AIPNL,ENSG00000237190,-0.172142924969128
 NCEH1,ENSG00000144959,0.291023789174218
 TSNARE1,ENSG00000171045,-0.238304739041487
 MPP3,ENSG00000161647,0.609531848132326
 MPP2,ENSG00000108852,-0.612655514391651
 MPP1,ENSG00000130830,0.348744054552368
 MPP7,ENSG00000150054,-0.488410140631579
 MPP6,ENSG00000105926,-0.948806371634909
 MPP5,ENSG00000072415,-0.276347745262308
 MPP4,ENSG00000082126,0.653690667613159
 FAM110A,ENSG00000125898,-0.127404619684782
 FAM110C,ENSG00000184731,-3.29085051374818
 FAM110B,ENSG00000169122,-0.0776699303245712
 FAM110D,ENSG00000197245,1.53107672599673
 SPTB,ENSG00000070182,-1.41869839868124
 SNTG1,ENSG00000147481,-1.40394383544429
 SNTG2,ENSG00000172554,1.52314250524946
 MYLK,ENSG00000065534,1.205954649819
 TSPAN3,ENSG00000140391,0.243260337630325
 YME1L1,ENSG00000136758,0.0466316861392024
 GORASP2,ENSG00000115806,0.0954450238924764
 GORASP1,ENSG00000114745,0.0682807810472414
 PPRC1,ENSG00000148840,-0.0542669701406535
 CCKAR,ENSG00000163394,-0.804898173410079
 SUMF2,ENSG00000129103,0.0788586808860746
 SUMF1,ENSG00000144455,0.470993953997748
 SURF1,ENSG00000148290,-0.0906807757222655
 FNDC3A,ENSG00000102531,-0.00271631880514573
 FNDC3B,ENSG00000075420,0.93596547798882
 SURF2,ENSG00000148291,-0.251998160254155
 SURF4,ENSG00000148248,0.280635539689676
 SURF6,ENSG00000148296,-0.126425871905224
 TSPAN6,ENSG00000000003,1.06912490214799
 MB21D1,ENSG00000164430,0.751444045651689
 MB21D2,ENSG00000180611,-0.105555120441567
 CORO2B,ENSG00000103647,-0.00148076414922131
 CORO2A,ENSG00000106789,0.829402869266928
 SPACA4,ENSG00000177202,-0.768927292582604
 CCDC135,ENSG00000159625,-1.92099376539098
 CCDC136,ENSG00000128596,-0.694400881010367
 SPACA7,ENSG00000153498,-0.549611958882821
 CCDC130,ENSG00000104957,0.020925135754538
 SPACA1,ENSG00000118434,-0.260883135912746
 CCDC132,ENSG00000004766,-0.0557416042726413
 SPACA3,ENSG00000141316,-0.803553244261358
 CCDC138,ENSG00000163006,0.0901616126479261
 STK31,ENSG00000196335,-0.534044432823122
 FRG2B,ENSG00000225899,-0.386917514730803
 STK33,ENSG00000130413,-1.76737387657604
 STK35,ENSG00000125834,-0.133287414177974
 STK36,ENSG00000163482,-0.187176852988721
 STK38,ENSG00000112079,0.426772166099143
 STK39,ENSG00000198648,-0.122850604660835
 UTP6,ENSG00000108651,0.0662975018294651
 DNAAF1,ENSG00000154099,-1.31021730644594
 DNAAF2,ENSG00000165506,0.0079730499320082
 CHRNB1,ENSG00000170175,-0.110528434636554
 CHRNB3,ENSG00000147432,-0.963141331265771
 CHRNB2,ENSG00000160716,-1.76401882738897
 CHRNB4,ENSG00000117971,0.802796312816389
 HBEGF,ENSG00000113070,0.568399010464115
 CYP7A1,ENSG00000167910,1.85230436826814
 PODNL1,ENSG00000132000,-1.6671720271938
 GSTT2,ENSG00000099984,0.0736258512203933
 ZNRD1,ENSG00000066379,-0.0702966329450619
 PLXNA3,ENSG00000130827,-0.234591239388643
 PLXNA2,ENSG00000076356,0.176708102135772
 PLXNA1,ENSG00000114554,-0.25401122845734
 PBDC1,ENSG00000102390,0.105151299761763
 PLXNA4,ENSG00000221866,1.17152731431671
 PEG3,ENSG00000198300,-0.365234808734607
 SCAI,ENSG00000173611,0.0860777467759289
 MAP2K3,ENSG00000034152,0.0874536810478229
 MAP2K2,ENSG00000126934,-0.296639807902528
 MAP2K1,ENSG00000169032,0.612279343353398
 MAP2K7,ENSG00000076984,-0.161895012639179
 MAP2K6,ENSG00000108984,0.0210590395187181
 MAP2K5,ENSG00000137764,0.0100677151730846
 MAP2K4,ENSG00000065559,-0.324400492782384
