 gene    name , gene    ENS ,Thyroid
 CEP41,ENSG00000106477,-0.468156319286439
 HSPE1,ENSG00000115541,-0.519042682543342
 EBI3,ENSG00000105246,-1.02952275122299
 CTTN,ENSG00000085733,0.201244427170297
 NARG2,ENSG00000128915,0.231544776212762
 KCNK9,ENSG00000169427,-1.90632207857503
 NOXRED1,ENSG00000165555,0.787574443674586
 EIF2S1,ENSG00000134001,-0.468213146185819
 EIF2S3,ENSG00000130741,0.0055651602714331
 GPI,ENSG00000105220,-0.780945251348793
 TMEM222,ENSG00000186501,0.0272559421768501
 TMEM223,ENSG00000168569,-0.194632152720812
 TMEM220,ENSG00000187824,0.780740896500297
 TMEM221,ENSG00000188051,0.150554815789113
 EFR3A,ENSG00000132294,-0.0553322508751811
 TMEM225,ENSG00000204300,-0.416912881679937
 FAM189B,ENSG00000160767,-0.440502748719794
 APH1B,ENSG00000138613,0.394865031332615
 GK,ENSG00000198814,-0.545418414702956
 TPH1,ENSG00000129167,0.0662771158064152
 TPH2,ENSG00000139287,-0.329597085048243
 TWIST1,ENSG00000122691,0.29354563035138
 NPIPB9,ENSG00000196993,1.45288644587789
 DHTKD1,ENSG00000181192,-0.0224254190471211
 OSBPL1A,ENSG00000141447,-0.281350863360985
 SOST,ENSG00000167941,0.789689245647956
 DCTPP1,ENSG00000179958,-0.337298759466562
 MICB,ENSG00000204516,0.32202998139614
 MICA,ENSG00000204520,0.674403951920206
 DHRS9,ENSG00000073737,-2.65614575204243
 DHRS7,ENSG00000100612,0.38427661728614
 DHRS4,ENSG00000157326,-0.374344044068839
 DHRS2,ENSG00000100867,-1.96933748054374
 DHRS3,ENSG00000162496,0.749742970067545
 DHRS1,ENSG00000157379,0.302689008278986
 CACUL1,ENSG00000151893,-0.35422971327385
 NABP2,ENSG00000139579,-0.420841470472848
 NABP1,ENSG00000173559,-0.443808279580082
 TPO,ENSG00000115705,9.27284295412317
 CCRN4L,ENSG00000151014,-0.556037197772662
 TPR,ENSG00000047410,0.308318760363827
 HRK,ENSG00000135116,1.17671341603431
 SNAI2,ENSG00000019549,0.182957306690202
 SNAI3,ENSG00000185669,-0.311550435570675
 HRG,ENSG00000113905,-0.54015506788689
 SNAI1,ENSG00000124216,1.27788958770882
 HRC,ENSG00000130528,0.194364470850232
 OSBPL10,ENSG00000144645,-0.0337561252911969
 OSBPL11,ENSG00000144909,-0.604306929439925
 ECHS1,ENSG00000127884,-0.470718281881512
 AMELX,ENSG00000125363,-0.440323672514849
 AMELY,ENSG00000099721,3.01394745049989
 SHKBP1,ENSG00000160410,0.547358533195341
 EN1,ENSG00000163064,-1.33644539826246
 EN2,ENSG00000164778,-0.600275366088954
 ENG,ENSG00000106991,1.04578837698446
 AC005008.2,ENSG00000237896,-0.353802107011061
 FBRS,ENSG00000156860,0.206941965150094
 TOR2A,ENSG00000160404,0.363216836960948
 CDKAL1,ENSG00000145996,0.160362280532863
 CYP4B1,ENSG00000142973,1.54594985408183
 GPR75,ENSG00000119737,0.0766715688755272
 FAM81B,ENSG00000153347,2.99843769599683
 FLT4,ENSG00000037280,2.77184543057798
 CACNB4,ENSG00000182389,-1.18857429320685
 GPR78,ENSG00000155269,-0.930852905640622
 FLT1,ENSG00000102755,2.06919154117745
 PODN,ENSG00000174348,0.910951516866718
 SET,ENSG00000119335,-0.21300653436975
 VKORC1,ENSG00000167397,-0.08530688673915
 AC104809.3,ENSG00000226321,-0.341731842947725
 PVALB,ENSG00000100362,0.10922026662892
 SUGP2,ENSG00000064607,0.522852305113451
 SUGP1,ENSG00000105705,-0.0114351674496934
 COL25A1,ENSG00000188517,2.02827574441981
 ELMOD1,ENSG00000110675,-4.05166469624174
 ELMOD3,ENSG00000115459,0.265435891871318
 ELMOD2,ENSG00000179387,0.0915362923502837
 AC006126.3,ENSG00000266958,1.40801328432034
 PNMAL1,ENSG00000182013,0.385490048153996
 PRKX,ENSG00000183943,2.48349822031168
 OR14I1,ENSG00000189181,-1.33610308413489
 ELAC2,ENSG00000006744,-0.294334083099206
 FEM1B,ENSG00000169018,-0.775366779578418
 FEM1C,ENSG00000145780,-0.755439787326984
 FEM1A,ENSG00000141965,-1.05018764539478
 MS4A6A,ENSG00000110077,-0.427080695490433
 MS4A6E,ENSG00000166926,-0.968300590059348
 METTL21B,ENSG00000123427,0.641790758716335
 METTL21A,ENSG00000144401,0.179185954724988
 CXorf48,ENSG00000169551,-0.912288917692631
 PFKFB1,ENSG00000158571,1.36717067668465
 PFKFB3,ENSG00000170525,-2.25127125961524
 PFKFB2,ENSG00000123836,2.05152217240553
 PFKFB4,ENSG00000114268,-0.71197298345609
 SLFN13,ENSG00000154760,1.58173112373569
 SCIN,ENSG00000006747,-0.359487009067861
 PPP4R4,ENSG00000119698,-1.51034279989782
 PPP4R1,ENSG00000154845,-0.0436257561539207
 PPP4R2,ENSG00000163605,-0.19835237157246
 TMED10,ENSG00000170348,0.0833508932177254
 LTBR,ENSG00000111321,0.938198943807499
 MAP3K8,ENSG00000107968,0.424731090058972
 MAP3K9,ENSG00000006432,1.2196473508946
 MAP3K2,ENSG00000169967,0.0678964054895181
 MAP3K3,ENSG00000198909,-0.250614959967604
 SLCO6A1,ENSG00000205359,-0.394739191558117
 MAP3K1,ENSG00000095015,1.15446716090607
 DEAF1,ENSG00000177030,0.375299858582004
 MAP3K7,ENSG00000135341,-0.00802703801265918
 MAP3K4,ENSG00000085511,-0.101666850446624
 MAP3K5,ENSG00000197442,-0.0623699251263446
 PET117,ENSG00000232838,-0.2736699090047
 MARVELD1,ENSG00000155254,-0.227681924449183
 MARVELD3,ENSG00000140832,3.27537058931763
 MARVELD2,ENSG00000152939,3.69948132321939
 SMCO3,ENSG00000179256,1.36876185676797
 SMCO2,ENSG00000165935,-1.4767335623019
 SMCO1,ENSG00000214097,-1.44456971767921
 SMCO4,ENSG00000166002,1.41612423126888
 SETD9,ENSG00000155542,-0.00287777876906287
 SETD8,ENSG00000183955,0.684717740004642
 SETD3,ENSG00000183576,-0.104594653280677
 SETD2,ENSG00000181555,0.31375946605564
 SETD5,ENSG00000168137,0.174319807430528
 SETD4,ENSG00000185917,0.380327828526786
 SETD7,ENSG00000145391,-0.82599996988252
 SETD6,ENSG00000103037,0.56382357195653
 PSRC1,ENSG00000134222,-0.951397154338748
 DZIP3,ENSG00000198919,0.255921847419247
 DZIP1,ENSG00000134874,-1.41542329166012
 PRSS27,ENSG00000172382,-0.0728481485636304
 PRSS21,ENSG00000007038,-1.0686353853238
 PRSS22,ENSG00000005001,3.98919118706759
 PRSS23,ENSG00000150687,1.06518817160758
 LXN,ENSG00000079257,0.499675065367726
 VENTX,ENSG00000151650,-0.521099338660665
 KRTAP4-9,ENSG00000212722,-0.0210096661308258
 KRTAP4-8,ENSG00000204880,-0.183730721760794
 KRTAP4-1,ENSG00000198443,-0.170781089804451
 KRTAP4-3,ENSG00000196156,0.0173092763069212
 KRTAP4-2,ENSG00000244537,0.0118842632899256
 KRTAP4-5,ENSG00000198271,-0.123455642274862
 KRTAP4-6,ENSG00000198090,-0.0485409514680465
 RRM2B,ENSG00000048392,0.631298800986319
 MAN2A2,ENSG00000196547,-0.036342106118461
 DGCR6L,ENSG00000128185,0.0386143030135618
 KRTAP12-1,ENSG00000187175,0.388697064844228
 KRTAP12-3,ENSG00000205439,-0.00292614898013332
 KRTAP12-2,ENSG00000221864,0.374062231007365
 TP53,ENSG00000141510,0.02986959984161
 ST8SIA6,ENSG00000148488,-0.655527911806408
 ST8SIA5,ENSG00000101638,-0.631981365718178
 ST8SIA4,ENSG00000113532,0.722352062053001
 ST8SIA2,ENSG00000140557,-0.692912424301034
 ST8SIA1,ENSG00000111728,-0.715993069876783
 FARS2,ENSG00000145982,0.216964734264278
 OR2A25,ENSG00000221933,1.21736126347788
 ALS2CR12,ENSG00000155749,0.525832243088438
 BTBD19,ENSG00000222009,1.19140370362748
 BTBD18,ENSG00000233436,-0.634336967104233
 BTBD16,ENSG00000138152,-0.210420968587186
 NLRX1,ENSG00000160703,-0.0244654341933343
 BTBD10,ENSG00000148925,-0.837211087228491
 SRPRB,ENSG00000144867,-0.280019848382489
 CTDNEP1,ENSG00000175826,-0.275482062091739
 MASTL,ENSG00000120539,0.139423921401956
 TPRX1,ENSG00000178928,-0.640669963908214
 TPRXL,ENSG00000180438,-0.315774276257063
 WAC,ENSG00000095787,-0.265177320067101
 MAST1,ENSG00000105613,-2.59638753614035
 MAST2,ENSG00000086015,-0.818124101516255
 MAST3,ENSG00000099308,-0.971070447626518
 MAST4,ENSG00000069020,-0.198224295609655
 CD180,ENSG00000134061,-0.416197358761675
 WAS,ENSG00000015285,-0.113037681024873
 GALK1,ENSG00000108479,-0.439158119952478
 RBFOX1,ENSG00000078328,-3.65810712132375
 FARSB,ENSG00000116120,-0.521590096562068
 FARSA,ENSG00000179115,-0.433994787403582
 C9orf72,ENSG00000147894,0.0893527835324881
 C9orf78,ENSG00000136819,-0.115810391666933
 IL23A,ENSG00000110944,0.338188493684656
 IL23R,ENSG00000162594,-0.121313683414651
 TROAP,ENSG00000135451,1.05344536803271
 PCDHGA10,ENSG00000253846,-0.147628764969305
 PCDHGA11,ENSG00000253873,-0.489073861347279
 TLN1,ENSG00000137076,-0.39725717137095
 NXNL1,ENSG00000171773,0.563288188937062
 BCL2L12,ENSG00000126453,0.3757043772291
 SECISBP2,ENSG00000187742,0.443970224961849
 TMEM167B,ENSG00000215717,-0.11378179100262
 TMEM167A,ENSG00000174695,-0.450643804116131
 MUM1,ENSG00000160953,-0.427026457219116
 KAT7,ENSG00000136504,-0.149032600251855
 ZNF554,ENSG00000172006,0.0953518797060215
 PITRM1,ENSG00000107959,0.110727609016703
 RNASEK,ENSG00000219200,0.336450162791662
 RNASEL,ENSG00000135828,0.568425131861141
 RNASE1,ENSG00000129538,-0.654994306653897
 RNASE3,ENSG00000169397,-1.7499273900827
 RNASE2,ENSG00000169385,-1.3018056927139
 RNASE4,ENSG00000258818,0.0277678732227674
 RNASE7,ENSG00000165799,-0.462579050370144
 RNASE6,ENSG00000169413,-0.755168937866807
 KRTAP17-1,ENSG00000186860,-0.379726147497938
 CCDC89,ENSG00000179071,-1.67388325817268
 CCDC83,ENSG00000150676,-0.133393278310033
 CCDC82,ENSG00000149231,0.0366148099172802
 CCDC81,ENSG00000149201,0.243406845721265
 CCDC80,ENSG00000091986,1.36152273512086
 CCDC87,ENSG00000182791,0.641504871442455
 CCDC86,ENSG00000110104,-0.624882958702328
 CCDC84,ENSG00000186166,0.727831186409847
 ZNF569,ENSG00000196437,0.0629006539449754
 ZNF568,ENSG00000198453,0.0748786599291643
 ZNF567,ENSG00000189042,0.234648734920021
 ZNF566,ENSG00000186017,-0.0310921626871154
 ZNF565,ENSG00000196357,-0.0282137906382489
 ZNF564,ENSG00000249709,0.155319108851228
 ZNF563,ENSG00000188868,0.578391096750043
 ZNF562,ENSG00000171466,-0.309149538012081
 ZNF561,ENSG00000171469,0.055354236606746
 ZNF560,ENSG00000198028,-0.462904524425019
 ACRBP,ENSG00000111644,2.091652490741
 OTOL1,ENSG00000182447,-0.557638428411728
 TOMM20,ENSG00000173726,0.049971645695069
 AZU1,ENSG00000172232,-0.559201457471664
 FAM161A,ENSG00000170264,0.954775830595048
 FAM161B,ENSG00000156050,-0.624071761762859
 TOP2B,ENSG00000077097,-0.109625885379925
 GTF2H1,ENSG00000110768,-0.179386939437138
 TOP2A,ENSG00000131747,0.190684609495199
 SDAD1,ENSG00000198301,0.00435782862968025
 KIAA0368,ENSG00000136813,-0.404547416245975
 FGF9,ENSG00000102678,-1.87756018604568
 FGF8,ENSG00000107831,-1.93976185266394
 FGF7,ENSG00000140285,2.1505968623797
 FGF6,ENSG00000111241,-0.549049979596769
 FGF5,ENSG00000138675,-2.31217907927259
 FGF4,ENSG00000075388,-0.68204902512634
 FGF3,ENSG00000186895,-0.871829780621925
 FGF2,ENSG00000138685,-0.838758683770666
 FGF1,ENSG00000113578,-1.40207337980414
 OLFML2B,ENSG00000162745,2.14547992550425
 OLFML2A,ENSG00000185585,2.19427675827973
 SDC1,ENSG00000115884,2.18861757248066
 SDC2,ENSG00000169439,1.97126314130269
 SDC4,ENSG00000124145,-0.0289338279108926
 BOLA3,ENSG00000163170,-0.18578974205164
 DEFB1,ENSG00000164825,-0.944902795066409
 ERAP1,ENSG00000164307,-0.390554368768413
 SGCG,ENSG00000102683,-3.11214198703217
 SGCE,ENSG00000127990,-0.067070908203613
 SGCD,ENSG00000170624,0.711017427428258
 SGCB,ENSG00000163069,-1.02147731211073
 SGCA,ENSG00000108823,-1.45697268039231
 SGCZ,ENSG00000185053,-2.77669444163608
 EMR1,ENSG00000174837,-1.01549428733808
 NKD1,ENSG00000140807,-2.12362761580636
 NKD2,ENSG00000145506,0.201819641386544
 B4GALNT2,ENSG00000167080,6.6424885006813
 MIXL1,ENSG00000185155,-0.345200967999613
 LRRN4CL,ENSG00000177363,0.248993307675326
 TM9SF2,ENSG00000125304,0.174350702178398
 LEP,ENSG00000174697,-1.91615377215647
 RPL37,ENSG00000145592,-0.225063105810116
 XYLB,ENSG00000093217,-1.11919775264034
 NUMA1,ENSG00000137497,0.215887559846614
 CHD6,ENSG00000124177,0.481050841985827
 RPL31,ENSG00000071082,-0.0498894946578608
 DGKZ,ENSG00000149091,-1.09454925562294
 C12orf71,ENSG00000214700,-0.55194240493771
 C12orf73,ENSG00000204954,-0.20572650900448
 C12orf74,ENSG00000214215,0.331512299077376
 C12orf75,ENSG00000235162,-1.80931187083134
 C12orf76,ENSG00000174456,-0.277229087133055
 C12orf79,ENSG00000257242,-0.431127567503956
 DGKQ,ENSG00000145214,-0.142737017693633
 C8orf4,ENSG00000176907,1.55752896382312
 VKORC1L1,ENSG00000196715,-0.689399011168879
 DGKH,ENSG00000102780,-0.474814830642651
 DGKI,ENSG00000157680,4.28698145605475
 DGKB,ENSG00000136267,-1.44116286339756
 DGKA,ENSG00000065357,-0.157592190854722
 DGKG,ENSG00000058866,-1.19772888288343
 DGKD,ENSG00000077044,0.231024007630928
 DGKE,ENSG00000153933,0.308398164891201
 ICK,ENSG00000112144,-0.309439079772241
 ZNF169,ENSG00000175787,0.389721955187338
 DDX59,ENSG00000118197,0.170082897262595
 RTEL1,ENSG00000258366,0.379066268887541
 TXNDC16,ENSG00000087301,-0.784754461889214
 AKR1D1,ENSG00000122787,1.23411359310033
 C1orf95,ENSG00000203685,-2.25674052343063
 C1orf94,ENSG00000142698,-2.05538571911028
 ZNF286B,ENSG00000249459,-0.0795275103074431
 ZNF160,ENSG00000170949,0.997118363461953
 IQCB1,ENSG00000173226,-0.13709060352512
 DDX54,ENSG00000123064,0.14536378309831
 PPAP2C,ENSG00000141934,-0.0214922292975695
 GABRB2,ENSG00000145864,-2.00579215034398
 AC079354.1,ENSG00000182329,-2.87771972027483
 CNDP1,ENSG00000150656,-0.524763532432223
 CNDP2,ENSG00000133313,0.687807082709611
 CDA,ENSG00000158825,-0.194745376621911
 NPL,ENSG00000135838,-0.628243620543471
 GADD45GIP1,ENSG00000179271,-0.361367773729952
 NPY,ENSG00000122585,-0.908716025123398
 ENC1,ENSG00000171617,-1.52178172312611
 NPW,ENSG00000183971,-0.730080220310883
 EMCN,ENSG00000164035,2.36855796310697
 TECTA,ENSG00000109927,0.635088808923841
 TECTB,ENSG00000119913,2.06897628229087
 LHX2,ENSG00000106689,-2.15958778842135
 ALDH8A1,ENSG00000118514,-1.11278489254857
 BLOC1S4,ENSG00000186222,-0.108357926453052
 VEGFA,ENSG00000112715,2.5020450824107
 VEGFC,ENSG00000150630,2.78253922982255
 VEGFB,ENSG00000173511,-0.107617714681832
 BLOC1S3,ENSG00000189114,-0.446380816591648
 LHX5,ENSG00000089116,-0.403578199152584
 BLOC1S1,ENSG00000135441,-0.203719797035424
 CTD-2616J11.4,ENSG00000262874,-0.0928875675409498
 EMC9,ENSG00000100908,-0.158882965218006
 FLOT1,ENSG00000137312,-0.214653865756693
 FLOT2,ENSG00000132589,-0.398004573997491
 EMC3,ENSG00000125037,-0.216973352179727
 EMC2,ENSG00000104412,-0.361000270955406
 EMC7,ENSG00000134153,-0.327196669249956
 EMC6,ENSG00000127774,-0.430561254979741
 EMC4,ENSG00000128463,-0.468019795423834
 SERHL2,ENSG00000183569,0.028135188506019
 COL2A1,ENSG00000139219,-2.33674011577633
 BSDC1,ENSG00000160058,-0.275660662720744
 DNAH2,ENSG00000183914,-0.631381750314637
 PLA2G15,ENSG00000103066,0.125954735502467
 EGLN1,ENSG00000135766,-0.880136006105314
 PLA2G10,ENSG00000069764,-0.928799040167906
 C6orf118,ENSG00000112539,1.7247697668221
 ARID5B,ENSG00000150347,-0.796955866981995
 B3GALT5,ENSG00000183778,2.716722459043
 ANKH,ENSG00000154122,-0.551396978042303
 PCDP1,ENSG00000163075,2.52739751229909
 GAPDH,ENSG00000111640,-1.15087445429701
 FOLH1,ENSG00000086205,-0.661152711823909
 APPBP2,ENSG00000062725,-0.350312770471472
 TLDC1,ENSG00000140950,0.111400981344811
 TLDC2,ENSG00000101342,0.523026359591296
 EXOC2,ENSG00000112685,-0.173365278779928
 EXOC3,ENSG00000180104,0.124137216642101
 EXOC1,ENSG00000090989,0.031608971202434
 EXOC6,ENSG00000138190,0.86704416741404
 EXOC7,ENSG00000182473,0.459031756350181
 EXOC4,ENSG00000131558,-0.290413767805401
 EXOC5,ENSG00000070367,-0.545451332918702
 EXOC8,ENSG00000116903,0.0197741687802778
 ANK1,ENSG00000029534,-2.15110122237363
 ANK2,ENSG00000145362,-0.760274820660753
 ANK3,ENSG00000151150,0.0691646564153146
 COTL1,ENSG00000103187,-0.0142591150016619
 ARSG,ENSG00000141337,0.365334230884834
 MAP3K14,ENSG00000006062,-0.382185957304774
 DPP10,ENSG00000175497,-2.1016535199438
 CENPK,ENSG00000123219,0.103064483299781
 CENPJ,ENSG00000151849,2.10165218993138
 CENPH,ENSG00000153044,-0.781391016810387
 SIMC1,ENSG00000170085,-0.713187946318365
 CENPF,ENSG00000117724,-0.806798585208184
 CENPE,ENSG00000138778,-0.128045167069174
 CENPC,ENSG00000145241,0.326376583364395
 CENPB,ENSG00000125817,-0.298013449243446
 RAMP3,ENSG00000122679,2.12062216688361
 RAMP2,ENSG00000131477,1.08155493362688
 CLCF1,ENSG00000175505,1.49491953923566
 SSH2,ENSG00000141298,-0.0483408835103624
 SSH3,ENSG00000172830,0.399351461111608
 SSH1,ENSG00000084112,-0.0815985184384279
 CENPW,ENSG00000203760,-0.559222635329915
 CENPV,ENSG00000166582,-0.267681934228916
 CENPQ,ENSG00000031691,-0.536039024903633
 CENPP,ENSG00000188312,-0.648031463541662
 MALT1,ENSG00000172175,0.101201731870628
 DHX38,ENSG00000140829,0.113277305149357
 TRIB1,ENSG00000173334,2.71269685522323
 TRIB2,ENSG00000071575,-0.0908793277154337
 DHX30,ENSG00000132153,-0.200373621425999
 DHX32,ENSG00000089876,-0.103810848171319
 DHX33,ENSG00000005100,-0.177597729187676
 DHX34,ENSG00000134815,0.235161998414014
 DHX35,ENSG00000101452,-0.316118842497867
 DHX36,ENSG00000174953,-0.021950145312715
 DHX37,ENSG00000150990,0.115505647784698
 CABIN1,ENSG00000099991,0.802126445393944
 ZNF768,ENSG00000169957,-0.189140507047735
 ZNF765,ENSG00000196417,0.128483334169217
 ZNF764,ENSG00000169951,-0.200863110965989
 ZNF766,ENSG00000196214,0.224998990778771
 ZNF763,ENSG00000197054,0.664517853650096
 RPP21,ENSG00000241370,-0.269254637420028
 RPP25,ENSG00000178718,0.863639448038919
 COASY,ENSG00000068120,0.306947410687891
 PMCH,ENSG00000183395,-0.240597196167336
 CDKL5,ENSG00000008086,-0.590764036895443
 GREB1,ENSG00000196208,-3.35525197252011
 ARSH,ENSG00000205667,0.221637617792307
 KRTAP5-4,ENSG00000241598,-0.646739576814263
 KRTAP5-5,ENSG00000185940,-0.932006936904463
 KRTAP5-6,ENSG00000205864,-0.647945591063349
 KRTAP5-7,ENSG00000244411,-1.02870375975887
 MACC1,ENSG00000183742,2.76656229000647
 KRTAP5-1,ENSG00000205869,-0.456788335295885
 KRTAP5-3,ENSG00000196224,-0.484522891707879
 FBXO24,ENSG00000106336,0.0565580789824022
 KRTAP5-8,ENSG00000241233,-0.899645076049779
 KRTAP5-9,ENSG00000254997,0.316631159642996
 MYO9B,ENSG00000099331,-0.451556691469622
 MYO9A,ENSG00000066933,0.175138289352187
 EZH1,ENSG00000108799,-0.221346742653503
 EZH2,ENSG00000106462,-0.428227657151627
 TEN1,ENSG00000257949,0.223687351916535
 RAVER2,ENSG00000162437,-0.128053649886674
 NAA40,ENSG00000110583,1.13161975854294
 ATAT1,ENSG00000137343,0.0871075849382087
 NKG7,ENSG00000105374,0.395119125895799
 ATAD3C,ENSG00000215915,2.17886482255502
 ATAD3B,ENSG00000160072,0.459928582451347
 ATAD3A,ENSG00000197785,-0.123725458322728
 NR4A2,ENSG00000153234,-0.175210243866704
 GNB1,ENSG00000078369,-0.641220321134386
 NR4A1,ENSG00000123358,0.646443198519622
 ABCC4,ENSG00000125257,0.630728726500194
 COL20A1,ENSG00000101203,-2.29866856176171
 BOLA1,ENSG00000178096,-0.124188336410535
 BOLA2,ENSG00000183336,-1.07290919314216
 DNAH14,ENSG00000185842,2.1750306698084
 NDUFB9,ENSG00000147684,-0.604358432266405
 NDUFB8,ENSG00000166136,-0.672230815775045
 NDUFB7,ENSG00000099795,-0.346850571852732
 NDUFB6,ENSG00000165264,-0.759430113482304
 NDUFB5,ENSG00000136521,-0.492655180071003
 NDUFB4,ENSG00000065518,-0.626335914650531
 NDUFB3,ENSG00000119013,-0.54871657655312
 NDUFB2,ENSG00000090266,0.324213959581073
 NDUFB1,ENSG00000183648,-0.340862851493324
 STAP2,ENSG00000178078,1.84502730808058
 STAP1,ENSG00000035720,0.123296484780562
 ANKRD45,ENSG00000183831,-0.119333736422603
 ANKRD44,ENSG00000065413,-0.36520174482418
 ANKRD46,ENSG00000186106,-0.426012424697136
 ANKRD40,ENSG00000154945,-0.706276407410121
 ANKRD42,ENSG00000137494,0.383420861664295
 ANKRD49,ENSG00000168876,0.963787603258163
 MRRF,ENSG00000148187,0.412302765378359
 PGGT1B,ENSG00000164219,-0.0741572516966557
 ATRAID,ENSG00000138085,0.433462489708196
 UNC80,ENSG00000144406,0.953345094452638
 BCL2,ENSG00000171791,1.54678787447849
 FNBP1L,ENSG00000137942,0.902659294751756
 KANSL3,ENSG00000114982,0.293676299847347
 KANSL2,ENSG00000139620,-0.0245671627170987
 KANSL1,ENSG00000120071,0.211064449855993
 RBM34,ENSG00000188739,-0.325985603546672
 RBM33,ENSG00000184863,-0.0320387667758398
 AOC2,ENSG00000131480,-0.675938955610096
 EPHB2,ENSG00000133216,1.47429301673577
 EPHB3,ENSG00000182580,-1.72964337542092
 EPHB1,ENSG00000154928,1.56911774792193
 EPHB6,ENSG00000106123,0.759871096721279
 EPHB4,ENSG00000196411,0.580142220786936
 TP53INP1,ENSG00000164938,0.240385597913702
 SENP1,ENSG00000079387,-0.0835538285331443
 TP53INP2,ENSG00000078804,-0.278176482731827
 ANG,ENSG00000214274,-0.391427161507547
 MELK,ENSG00000165304,-0.0977504188330687
 TIE1,ENSG00000066056,1.03714944160294
 MDFI,ENSG00000112559,-0.4125500079095
 XAGE5,ENSG00000171405,-0.305833395784791
 RASIP1,ENSG00000105538,0.748916236884541
 XAGE3,ENSG00000171402,-0.412841777460082
 ZNF34,ENSG00000196378,0.254788114396297
 ZNF35,ENSG00000169981,-0.185500490437354
 ZNF32,ENSG00000169740,0.124221491103036
 ZNF30,ENSG00000168661,-0.299649152749132
 SH3GL1,ENSG00000141985,-0.309417712443821
 SH3GL3,ENSG00000140600,-4.26989878475311
 SH3GL2,ENSG00000107295,-0.401513152111237
 SLC10A3,ENSG00000126903,0.115931043559457
 SLC10A2,ENSG00000125255,-0.681210324026055
 SLC10A1,ENSG00000100652,0.0558420886785408
 SLC10A7,ENSG00000120519,0.390461676056028
 SLC10A6,ENSG00000145283,0.680801475686437
 SLC10A5,ENSG00000253598,0.365920998200276
 SLC10A4,ENSG00000145248,0.529222579503043
 UGGT2,ENSG00000102595,0.572935541587084
 UGGT1,ENSG00000136731,-0.135136120415123
 BSPRY,ENSG00000119411,3.95788944903677
 ITPRIPL2,ENSG00000205730,0.0953732151038408
 ITPRIPL1,ENSG00000198885,-0.579646277191068
 KIAA1755,ENSG00000149633,-0.361529927575517
 RFPL3S,ENSG00000205853,0.119155299322413
 KRTAP16-1,ENSG00000212657,-0.174731250153815
 GAREML,ENSG00000157833,-0.64544865500847
 GPA33,ENSG00000143167,-0.434702772225589
 GTF2A2,ENSG00000140307,-0.450811332501498
 DCLRE1B,ENSG00000118655,-0.713728251772578
 DCLRE1C,ENSG00000152457,0.331547833246528
 KIAA1407,ENSG00000163617,1.42334768155802
 DCLRE1A,ENSG00000198924,-0.34814169912147
 CYP4A22,ENSG00000162365,-0.350234625938854
 ZNF804A,ENSG00000170396,-2.23976719989947
 KIAA0087,ENSG00000122548,-2.13412854785434
 ZNF804B,ENSG00000182348,7.70140824736679
 UPP1,ENSG00000183696,-0.104306476537024
 FAM9B,ENSG00000177138,-2.14385876877657
 FAM9A,ENSG00000183304,-0.670468233213941
 INA,ENSG00000148798,-3.59661519770546
 LYPLA1,ENSG00000120992,-0.334719424007975
 LYPLA2,ENSG00000011009,-0.0141750952659346
 MC2R,ENSG00000185231,-1.12989395034479
 CYBRD1,ENSG00000071967,1.63799257883402
 SPAG8,ENSG00000137098,1.52927078782024
 SPAG9,ENSG00000008294,-0.447648749648894
 SPAG6,ENSG00000077327,-0.730421875205197
 SPAG7,ENSG00000091640,-0.0752958946921851
 P4HB,ENSG00000185624,0.0211639983989628
 SPAG5,ENSG00000076382,1.87348689085093
 SPAG1,ENSG00000104450,-0.0940828650552286
 SLC2A10,ENSG00000197496,1.683786520078
 CAB39L,ENSG00000102547,-0.998680780123298
 FUT11,ENSG00000196968,-0.358308212405039
 FUT10,ENSG00000172728,-0.111374028531819
 PNLDC1,ENSG00000146453,-1.37164270290149
 HIRIP3,ENSG00000149929,-0.385410887002201
 RBPMS2,ENSG00000166831,0.237064534276379
 RP2,ENSG00000102218,-0.321407655664516
 DCHS1,ENSG00000166341,-0.465016178330067
 DCHS2,ENSG00000197410,-1.90752539159305
 SF3B14,ENSG00000115128,0.00740351228533072
 NWD1,ENSG00000188039,1.88575102657498
 DCUN1D3,ENSG00000188215,-0.543393660135167
 TENM3,ENSG00000218336,0.890504705379246
 TENM2,ENSG00000145934,-1.24995412918802
 TENM1,ENSG00000009694,-0.665133825355902
 TENM4,ENSG00000149256,1.89446523794207
 GAD1,ENSG00000128683,-1.89007429479034
 GAD2,ENSG00000136750,-3.05828284360474
 MTHFD2L,ENSG00000163738,0.628421067921871
 ODF3L2,ENSG00000181781,0.603713920145236
 ODF3L1,ENSG00000182950,0.123257774313841
 DNHD1,ENSG00000179532,0.312008440904651
 CCDC71L,ENSG00000253276,0.442280779708426
 TAS2R1,ENSG00000169777,-0.0469097813087941
 RP11-849H4.2,ENSG00000254469,0.58213958088424
 C18orf54,ENSG00000166845,-0.157377860555807
 C18orf56,ENSG00000176912,-1.79729138711507
 ARHGEF28,ENSG00000214944,1.77084268437777
 STEAP1,ENSG00000164647,-0.397727003090705
 STEAP3,ENSG00000115107,-0.676585977100168
 STEAP2,ENSG00000157214,-0.196270070887956
 ARHGEF25,ENSG00000240771,-0.959638126427576
 STEAP4,ENSG00000127954,2.21888310821002
 ARHGEF26,ENSG00000114790,-0.286327973461561
 NUP62CL,ENSG00000198088,3.46219657050666
 DSCAM,ENSG00000171587,-2.24340643325114
