 gene    name , gene    ENS ,Colon-Sigmoid
 MAP3K8,ENSG00000107968,-0.521794714557581
 MAP3K9,ENSG00000006432,-2.59027323160497
 MAP3K2,ENSG00000169967,0.103170326097255
 MAP3K3,ENSG00000198909,0.193185004953433
 SLCO6A1,ENSG00000205359,0.538150731383439
 MAP3K1,ENSG00000095015,-0.0607086306952468
 DEAF1,ENSG00000177030,-0.440475087896657
 MAP3K7,ENSG00000135341,0.0955052802705733
 MAP3K4,ENSG00000085511,0.317503395306065
 MAP3K5,ENSG00000197442,-1.17815789889444
 PET117,ENSG00000232838,0.360503900966199
 MARVELD1,ENSG00000155254,0.816392118696976
 MARVELD3,ENSG00000140832,0.0129961847969859
 MARVELD2,ENSG00000152939,-1.65533619987354
 SMCO3,ENSG00000179256,0.633606298274855
 SMCO2,ENSG00000165935,1.84643085102215
 SMCO1,ENSG00000214097,0.714409861743259
 SMCO4,ENSG00000166002,-0.38275084848431
 SETD9,ENSG00000155542,0.326973216392637
 SETD8,ENSG00000183955,-0.178811296233546
 SETD3,ENSG00000183576,0.416055232111751
 SETD2,ENSG00000181555,0.262687583330896
 SETD5,ENSG00000168137,0.0290544091157252
 SETD4,ENSG00000185917,0.114413613043026
 SETD7,ENSG00000145391,0.0738328230984872
 SETD6,ENSG00000103037,-0.113388620435752
 PSRC1,ENSG00000134222,-1.81162003208495
 DZIP3,ENSG00000198919,-0.285437489485067
 DZIP1,ENSG00000134874,0.505548988171012
 PRSS27,ENSG00000172382,-0.105910339849898
 PRSS21,ENSG00000007038,-0.773551545626552
 PRSS22,ENSG00000005001,-1.88440933845522
 PRSS23,ENSG00000150687,2.32260851828065
 LXN,ENSG00000079257,-0.15956176773681
 VENTX,ENSG00000151650,0.940699443998505
 KRTAP4-9,ENSG00000212722,0.253727367808057
 KRTAP4-8,ENSG00000204880,-0.0194533401196954
 KRTAP4-1,ENSG00000198443,0.43275717158353
 KRTAP4-3,ENSG00000196156,0.838087507528925
 KRTAP4-2,ENSG00000244537,0.0286209713494156
 KRTAP4-5,ENSG00000198271,0.4823618054579
 KRTAP4-6,ENSG00000198090,0.190697948718082
 RRM2B,ENSG00000048392,-0.214132033496348
 MAN2A2,ENSG00000196547,-0.0443800976618864
 DGCR6L,ENSG00000128185,0.0311511152319221
 KRTAP12-1,ENSG00000187175,0.95525294436821
 KRTAP12-3,ENSG00000205439,0.587842336992728
 KRTAP12-2,ENSG00000221864,0.320395057782863
 TP53,ENSG00000141510,0.0334333250519462
 ST8SIA6,ENSG00000148488,-1.2639488214945
 ST8SIA5,ENSG00000101638,0.0522710866037548
 ST8SIA4,ENSG00000113532,-0.49296461575214
 ST8SIA2,ENSG00000140557,1.93678506138529
 ST8SIA1,ENSG00000111728,0.369002721564476
 FARS2,ENSG00000145982,-0.120426587826852
 OR2A25,ENSG00000221933,0.786834591747444
 ALS2CR12,ENSG00000155749,-0.241440891476468
 BTBD19,ENSG00000222009,0.0490487745618138
 BTBD18,ENSG00000233436,-0.269018356981451
 BTBD16,ENSG00000138152,0.834374221090244
 NLRX1,ENSG00000160703,0.209720818093018
 BTBD10,ENSG00000148925,0.144662743036123
 SRPRB,ENSG00000144867,0.0366433058032927
 CTDNEP1,ENSG00000175826,0.162954835233413
 MASTL,ENSG00000120539,-0.348767973908472
 TPRX1,ENSG00000178928,0.0149704021888682
 TPRXL,ENSG00000180438,-0.3112784767762
 WAC,ENSG00000095787,0.179855000837698
 MAST1,ENSG00000105613,0.952551535705712
 MAST2,ENSG00000086015,0.0079138661410498
 MAST3,ENSG00000099308,-0.740572922094217
 MAST4,ENSG00000069020,-0.25808690790563
 CD180,ENSG00000134061,1.21981902538695
 WAS,ENSG00000015285,0.271160844188816
 GALK1,ENSG00000108479,-0.0107320141228572
 RBFOX1,ENSG00000078328,-0.272366152887776
 FARSB,ENSG00000116120,0.0302841827818976
 FARSA,ENSG00000179115,-0.185947879195184
 C9orf72,ENSG00000147894,-0.298281319857217
 C9orf78,ENSG00000136819,-0.0602081928245121
 IL23A,ENSG00000110944,-0.125504214259794
 IL23R,ENSG00000162594,1.00570190422265
 TROAP,ENSG00000135451,0.296645442182831
 PCDHGA10,ENSG00000253846,-0.56053744204118
 PCDHGA11,ENSG00000253873,0.0775639500087016
 TLN1,ENSG00000137076,0.73785897454114
 NXNL1,ENSG00000171773,-1.11815852404918
 BCL2L12,ENSG00000126453,0.558945392022668
 SECISBP2,ENSG00000187742,-0.0142417812250189
 TMEM167B,ENSG00000215717,0.0183187163130909
 TMEM167A,ENSG00000174695,-0.0435439616860509
 MUM1,ENSG00000160953,-0.165692817457535
 KAT7,ENSG00000136504,-0.333019585441327
 ZNF554,ENSG00000172006,-0.251943738707426
 PITRM1,ENSG00000107959,-0.0755738837588987
 RNASEK,ENSG00000219200,0.00952206784949593
 RNASEL,ENSG00000135828,0.327360088864396
 RNASE1,ENSG00000129538,-0.285104808436513
 RNASE3,ENSG00000169397,-0.242282097790256
 RNASE2,ENSG00000169385,-1.41779928117758
 RNASE4,ENSG00000258818,0.217443049626835
 RNASE7,ENSG00000165799,-1.22413149399186
 RNASE6,ENSG00000169413,0.786678570302041
 KRTAP17-1,ENSG00000186860,-0.398995017205923
 CCDC89,ENSG00000179071,-0.517618810524839
 CCDC83,ENSG00000150676,0.57594305961934
 CCDC82,ENSG00000149231,0.258595140554188
 CCDC81,ENSG00000149201,-0.0921677090388288
 CCDC80,ENSG00000091986,0.968512127388925
 CCDC87,ENSG00000182791,-0.0869598513002132
 CCDC86,ENSG00000110104,0.0933711368893963
 CCDC84,ENSG00000186166,0.28280243312849
 ZNF569,ENSG00000196437,0.0623700391693669
 ZNF568,ENSG00000198453,-0.137654976296318
 ZNF567,ENSG00000189042,0.0688461073482714
 ZNF566,ENSG00000186017,-0.0247611556146767
 ZNF565,ENSG00000196357,0.112272483171819
 ZNF564,ENSG00000249709,0.0212351759085003
 ZNF563,ENSG00000188868,-0.00793222710216788
 ZNF562,ENSG00000171466,0.0372592626440052
 ZNF561,ENSG00000171469,0.183452789055541
 ZNF560,ENSG00000198028,-0.485538879785407
 ACRBP,ENSG00000111644,-0.0965915895987138
 OTOL1,ENSG00000182447,-0.0202757382909378
 TOMM20,ENSG00000173726,-0.25592151958388
 AZU1,ENSG00000172232,-1.3831189745382
 FAM161A,ENSG00000170264,-0.0950464872864217
 FAM161B,ENSG00000156050,-0.0648508752477085
 TOP2B,ENSG00000077097,-0.0141617026227869
 GTF2H1,ENSG00000110768,0.21371930379451
 TOP2A,ENSG00000131747,0.313345023667979
 SDAD1,ENSG00000198301,0.0653869228962712
 KIAA0368,ENSG00000136813,0.128537368127747
 FGF9,ENSG00000102678,-1.12562353410704
 FGF8,ENSG00000107831,-0.11918934711792
 FGF7,ENSG00000140285,1.48430434668787
 FGF6,ENSG00000111241,0.348274270326588
 FGF5,ENSG00000138675,2.70229386951298
 FGF4,ENSG00000075388,-0.066703838236663
 FGF3,ENSG00000186895,-0.915950911704461
 FGF2,ENSG00000138685,1.04946423375821
 FGF1,ENSG00000113578,-0.850242302617089
 OLFML2B,ENSG00000162745,1.77295937493016
 OLFML2A,ENSG00000185585,1.80072761265017
 SDC1,ENSG00000115884,-1.428392485324
 SDC2,ENSG00000169439,0.751634437585949
 SDC4,ENSG00000124145,1.27714744575481
 BOLA3,ENSG00000163170,0.260735710097973
 DEFB1,ENSG00000164825,-1.46072286095652
 ERAP1,ENSG00000164307,0.409153027395428
 SGCG,ENSG00000102683,0.275378439408656
 SGCE,ENSG00000127990,0.570987383678223
 SGCD,ENSG00000170624,0.645385023649857
 SGCB,ENSG00000163069,0.42565326820063
 SGCA,ENSG00000108823,0.905806093869282
 SGCZ,ENSG00000185053,1.40036914074307
 EMR1,ENSG00000174837,0.0414943620353012
 NKD1,ENSG00000140807,-0.216769303276069
 NKD2,ENSG00000145506,1.90559656586561
 B4GALNT2,ENSG00000167080,0.650077040661884
 MIXL1,ENSG00000185155,-0.539570286155983
 LRRN4CL,ENSG00000177363,0.799681183673248
 TM9SF2,ENSG00000125304,-0.335325986258852
 LEP,ENSG00000174697,0.600091275759666
 RPL37,ENSG00000145592,0.122643888551718
 XYLB,ENSG00000093217,-0.018573503241342
 NUMA1,ENSG00000137497,0.0172207713226716
 CHD6,ENSG00000124177,-0.229176065932538
 RPL31,ENSG00000071082,0.315368978465636
 DGKZ,ENSG00000149091,-0.110508019894945
 C12orf71,ENSG00000214700,0.114887113811278
 C12orf73,ENSG00000204954,-0.143185516542366
 C12orf74,ENSG00000214215,0.243773807827634
 C12orf75,ENSG00000235162,-1.78273169849642
 C12orf76,ENSG00000174456,0.12712906271248
 C12orf79,ENSG00000257242,-0.449890861439545
 DGKQ,ENSG00000145214,-0.0355296702258682
 C8orf4,ENSG00000176907,1.72054991294555
 VKORC1L1,ENSG00000196715,0.203715131316462
 DGKH,ENSG00000102780,0.0732167281097381
 DGKI,ENSG00000157680,0.757899693737899
 DGKB,ENSG00000136267,0.358979499681891
 DGKA,ENSG00000065357,-0.0998341640278541
 DGKG,ENSG00000058866,-1.06990612399817
 DGKD,ENSG00000077044,0.139580311796787
 DGKE,ENSG00000153933,-0.116923098909037
 ICK,ENSG00000112144,0.249208097767427
 ZNF169,ENSG00000175787,0.0122655661901663
 DDX59,ENSG00000118197,-0.0145724200038006
 RTEL1,ENSG00000258366,0.443470016020698
 TXNDC16,ENSG00000087301,-0.313586416247381
 AKR1D1,ENSG00000122787,-0.374253599090871
 C1orf95,ENSG00000203685,1.02072527044948
 C1orf94,ENSG00000142698,-1.15221614565553
 ZNF286B,ENSG00000249459,0.300788749786876
 ZNF160,ENSG00000170949,0.227071797613658
 IQCB1,ENSG00000173226,0.231569362702219
 DDX54,ENSG00000123064,-0.0676996452653553
 PPAP2C,ENSG00000141934,-1.42581551024184
 GABRB2,ENSG00000145864,-2.48898619622668
 AC079354.1,ENSG00000182329,1.51479199670256
 CNDP1,ENSG00000150656,-1.80698547408757
 CNDP2,ENSG00000133313,-0.589258281847546
 CDA,ENSG00000158825,-0.681564656847964
 NPL,ENSG00000135838,0.691758625355062
 GADD45GIP1,ENSG00000179271,0.304156634895014
 NPY,ENSG00000122585,-0.891076721733295
 ENC1,ENSG00000171617,-0.322571740164171
 NPW,ENSG00000183971,-0.82908381780202
 EMCN,ENSG00000164035,-0.0921842305615329
 TECTA,ENSG00000109927,0.329622251586997
 TECTB,ENSG00000119913,-0.362133111450877
 LHX2,ENSG00000106689,-1.40472878663718
 ALDH8A1,ENSG00000118514,0.736190435387109
 BLOC1S4,ENSG00000186222,-0.0810677269044932
 VEGFA,ENSG00000112715,-0.519558039178608
 VEGFC,ENSG00000150630,-0.211677087184772
 VEGFB,ENSG00000173511,0.345177542501028
 BLOC1S3,ENSG00000189114,-0.137668203724211
 LHX5,ENSG00000089116,-0.986313074526149
 BLOC1S1,ENSG00000135441,0.22892093162841
 CTD-2616J11.4,ENSG00000262874,1.18021284327637
 EMC9,ENSG00000100908,-0.0381780050627201
 FLOT1,ENSG00000137312,0.329248171484949
 FLOT2,ENSG00000132589,-0.0701508287661171
 EMC3,ENSG00000125037,-0.154023987695339
 EMC2,ENSG00000104412,0.00211631394168503
 EMC7,ENSG00000134153,-0.0274803414882887
 EMC6,ENSG00000127774,0.238977847662072
 EMC4,ENSG00000128463,-0.030170708524288
 SERHL2,ENSG00000183569,-0.177716772290339
 COL2A1,ENSG00000139219,1.06595981410766
 BSDC1,ENSG00000160058,-0.300004527043955
 DNAH2,ENSG00000183914,-0.573720753775587
 PLA2G15,ENSG00000103066,0.116576615276987
 EGLN1,ENSG00000135766,0.0729807017069496
 PLA2G10,ENSG00000069764,0.761380983056995
 C6orf118,ENSG00000112539,1.25749258213505
 ARID5B,ENSG00000150347,-0.0808002171760424
 B3GALT5,ENSG00000183778,1.01130550346323
 ANKH,ENSG00000154122,-0.730305165740602
 PCDP1,ENSG00000163075,-2.06117747120302
 GAPDH,ENSG00000111640,-0.355925301092211
 FOLH1,ENSG00000086205,-0.680142587513813
 APPBP2,ENSG00000062725,-0.00916407248423843
 TLDC1,ENSG00000140950,0.131664984777372
 TLDC2,ENSG00000101342,0.757988617057709
 EXOC2,ENSG00000112685,-0.0842332665934009
 EXOC3,ENSG00000180104,0.0433302976991386
 EXOC1,ENSG00000090989,-0.0674463789518395
 EXOC6,ENSG00000138190,0.115625905978216
 EXOC7,ENSG00000182473,0.0396261000913466
 EXOC4,ENSG00000131558,-0.195609542412596
 EXOC5,ENSG00000070367,0.226153517946066
 EXOC8,ENSG00000116903,-0.273390966533815
 ANK1,ENSG00000029534,-0.965419022259136
 ANK2,ENSG00000145362,0.877554373990441
 ANK3,ENSG00000151150,1.12438741365419
 COTL1,ENSG00000103187,1.01733652628702
 ARSG,ENSG00000141337,-0.307690226837054
 MAP3K14,ENSG00000006062,0.881683963111104
 DPP10,ENSG00000175497,1.62330930427683
 CENPK,ENSG00000123219,-0.611402338096307
 CENPJ,ENSG00000151849,0.0995951265833985
 CENPH,ENSG00000153044,0.144732419533322
 SIMC1,ENSG00000170085,-0.199129548307969
 CENPF,ENSG00000117724,0.109261212232752
 CENPE,ENSG00000138778,0.128527132956374
 CENPC,ENSG00000145241,-0.149223590236979
 CENPB,ENSG00000125817,0.0748274669323044
 RAMP3,ENSG00000122679,-0.0364090199032629
 RAMP2,ENSG00000131477,-0.322358390319287
 CLCF1,ENSG00000175505,0.728582802291367
 SSH2,ENSG00000141298,-0.477564362288389
 SSH3,ENSG00000172830,-0.367949545982101
 SSH1,ENSG00000084112,0.279347096271993
 CENPW,ENSG00000203760,0.194855970934521
 CENPV,ENSG00000166582,-0.259965886281127
 CENPQ,ENSG00000031691,-0.133797925403091
 CENPP,ENSG00000188312,-0.127339328233133
 MALT1,ENSG00000172175,-0.132446484752796
 DHX38,ENSG00000140829,-0.0159455409282654
 TRIB1,ENSG00000173334,-0.746165548763391
 TRIB2,ENSG00000071575,0.428374448059937
 DHX30,ENSG00000132153,0.0121615865690646
 DHX32,ENSG00000089876,0.0916029273652774
 DHX33,ENSG00000005100,0.215282249763625
 DHX34,ENSG00000134815,0.133659304399647
 DHX35,ENSG00000101452,0.975166073442852
 DHX36,ENSG00000174953,-0.173776444510245
 DHX37,ENSG00000150990,0.118655085954237
 CABIN1,ENSG00000099991,0.156904683432736
 ZNF768,ENSG00000169957,0.3609294597143
 ZNF765,ENSG00000196417,0.212007911561127
 ZNF764,ENSG00000169951,-0.121851359519116
 ZNF766,ENSG00000196214,0.151966663949568
 ZNF763,ENSG00000197054,-0.369448980144007
 RPP21,ENSG00000241370,0.504482331237462
 RPP25,ENSG00000178718,-0.680475390401723
 COASY,ENSG00000068120,-0.101968957383602
 PMCH,ENSG00000183395,-1.31179417504005
 CDKL5,ENSG00000008086,-0.808724386386016
 GREB1,ENSG00000196208,-2.02233410438237
 ARSH,ENSG00000205667,0.152125358222009
 KRTAP5-4,ENSG00000241598,0.0634631420253742
 KRTAP5-5,ENSG00000185940,0.111984255050524
 KRTAP5-6,ENSG00000205864,0.33005453543161
 KRTAP5-7,ENSG00000244411,-0.086594256805773
 MACC1,ENSG00000183742,-1.21860051881198
 KRTAP5-1,ENSG00000205869,-0.109309186853948
 KRTAP5-3,ENSG00000196224,-0.152889746659485
 FBXO24,ENSG00000106336,0.306948329271701
 KRTAP5-8,ENSG00000241233,0.127407473536751
 KRTAP5-9,ENSG00000254997,-0.687654356728622
 MYO9B,ENSG00000099331,0.559662407434186
 MYO9A,ENSG00000066933,-0.101334802254566
 EZH1,ENSG00000108799,-0.267257116859507
 EZH2,ENSG00000106462,-0.574194339241153
 TEN1,ENSG00000257949,-0.231040184847431
 RAVER2,ENSG00000162437,-0.113438102971705
 NAA40,ENSG00000110583,-0.00882766603290605
 ATAT1,ENSG00000137343,-0.0471030906003023
 NKG7,ENSG00000105374,-0.826204824102798
 ATAD3C,ENSG00000215915,0.921894241510144
 ATAD3B,ENSG00000160072,0.296704008357396
 ATAD3A,ENSG00000197785,0.132231100177098
 NR4A2,ENSG00000153234,-1.00897191901622
 GNB1,ENSG00000078369,-0.0393233004403615
 NR4A1,ENSG00000123358,-0.734790373295385
 ABCC4,ENSG00000125257,1.2395016026232
 COL20A1,ENSG00000101203,-1.02151521754174
 BOLA1,ENSG00000178096,0.0984993533703327
 BOLA2,ENSG00000183336,-0.586085089675361
 DNAH14,ENSG00000185842,-0.135559386624307
 NDUFB9,ENSG00000147684,-0.0309122845302524
 NDUFB8,ENSG00000166136,0.0177884902379512
 NDUFB7,ENSG00000099795,0.166487614734928
 NDUFB6,ENSG00000165264,-0.046466581360633
 NDUFB5,ENSG00000136521,0.00538825781215275
 NDUFB4,ENSG00000065518,-0.0840606493763563
 NDUFB3,ENSG00000119013,0.0788700368388472
 NDUFB2,ENSG00000090266,0.0542178381787023
 NDUFB1,ENSG00000183648,0.238532824083453
 STAP2,ENSG00000178078,-0.485959873513062
 STAP1,ENSG00000035720,-0.00748295638052833
 ANKRD45,ENSG00000183831,-0.00815509138730962
 ANKRD44,ENSG00000065413,-0.171413868016837
 ANKRD46,ENSG00000186106,-0.0884573654912593
 ANKRD40,ENSG00000154945,0.189074795760984
 ANKRD42,ENSG00000137494,0.134814784112678
 ANKRD49,ENSG00000168876,0.182211896667045
 MRRF,ENSG00000148187,0.330416019781812
 PGGT1B,ENSG00000164219,0.149490213312851
 ATRAID,ENSG00000138085,-0.0451001244078602
 UNC80,ENSG00000144406,1.42556966645525
 BCL2,ENSG00000171791,0.211010804830212
 FNBP1L,ENSG00000137942,-0.0371264514746701
 KANSL3,ENSG00000114982,0.018328603705871
 KANSL2,ENSG00000139620,-0.1175771006217
 KANSL1,ENSG00000120071,-0.134713449676703
 RBM34,ENSG00000188739,0.128651387793172
 RBM33,ENSG00000184863,-0.0230958953566957
 AOC2,ENSG00000131480,0.296647489141466
 EPHB2,ENSG00000133216,1.00642996028032
 EPHB3,ENSG00000182580,-0.257383978891606
 EPHB1,ENSG00000154928,0.580470123877413
 EPHB6,ENSG00000106123,-0.910041325872037
 EPHB4,ENSG00000196411,0.0966014094881441
 TP53INP1,ENSG00000164938,-0.196990467410494
 SENP1,ENSG00000079387,0.285313006072406
 TP53INP2,ENSG00000078804,-0.185395508949263
 ANG,ENSG00000214274,0.320999108304187
 MELK,ENSG00000165304,0.293331313916017
 TIE1,ENSG00000066056,-0.216526212436288
 MDFI,ENSG00000112559,0.294505665638395
 XAGE5,ENSG00000171405,-0.0690410427395228
 RASIP1,ENSG00000105538,-0.335901243881044
 XAGE3,ENSG00000171402,-0.236079948759248
 ZNF34,ENSG00000196378,0.219410915985889
 ZNF35,ENSG00000169981,0.354569996212085
 ZNF32,ENSG00000169740,0.261451780482543
 ZNF30,ENSG00000168661,0.158367146599493
 SH3GL1,ENSG00000141985,0.0163312455471806
 SH3GL3,ENSG00000140600,-0.0821232924879482
 SH3GL2,ENSG00000107295,-3.16347769735823
 SLC10A3,ENSG00000126903,0.227093545756131
 SLC10A2,ENSG00000125255,1.00134474190746
 SLC10A1,ENSG00000100652,0.705175631502621
 SLC10A7,ENSG00000120519,-0.0388428019918271
 SLC10A6,ENSG00000145283,-0.189512342417415
 SLC10A5,ENSG00000253598,-0.217074651650612
 SLC10A4,ENSG00000145248,1.734431620054
 UGGT2,ENSG00000102595,0.263576028698935
 UGGT1,ENSG00000136731,0.090225222712282
 BSPRY,ENSG00000119411,-0.719025972148661
 ITPRIPL2,ENSG00000205730,0.516191820749637
 ITPRIPL1,ENSG00000198885,-0.591320694504385
 KIAA1755,ENSG00000149633,0.938585948975685
 RFPL3S,ENSG00000205853,0.371498132125582
 KRTAP16-1,ENSG00000212657,-0.349102035210982
 GAREML,ENSG00000157833,0.211000136085891
 GPA33,ENSG00000143167,2.05874425086457
 GTF2A2,ENSG00000140307,0.193134098034149
 DCLRE1B,ENSG00000118655,0.0852558190790204
 DCLRE1C,ENSG00000152457,0.0790624881001714
 KIAA1407,ENSG00000163617,0.108738925305517
 DCLRE1A,ENSG00000198924,0.169124641234557
 CYP4A22,ENSG00000162365,-2.52839852166388
 ZNF804A,ENSG00000170396,1.28933706182167
 KIAA0087,ENSG00000122548,-1.09890875738765
 ZNF804B,ENSG00000182348,1.35432679741834
 UPP1,ENSG00000183696,-0.0328621671909232
 FAM9B,ENSG00000177138,-2.31709151179983
 FAM9A,ENSG00000183304,-0.159593034210836
 INA,ENSG00000148798,3.20542365197839
 LYPLA1,ENSG00000120992,0.18384101824936
 LYPLA2,ENSG00000011009,0.0103870554180517
 MC2R,ENSG00000185231,-0.580614473366804
 CYBRD1,ENSG00000071967,0.207265025422399
 SPAG8,ENSG00000137098,0.337993035583626
 SPAG9,ENSG00000008294,-0.282304817751728
 SPAG6,ENSG00000077327,0.115903365094614
 SPAG7,ENSG00000091640,0.350466064721218
 P4HB,ENSG00000185624,-0.0462434295645457
 SPAG5,ENSG00000076382,-0.441422067634731
 SPAG1,ENSG00000104450,-0.43928505786983
 SLC2A10,ENSG00000197496,0.31671919181441
 CAB39L,ENSG00000102547,0.947813222304689
 FUT11,ENSG00000196968,0.0318334816305705
 FUT10,ENSG00000172728,-0.20524089567518
 PNLDC1,ENSG00000146453,0.340657102518339
 HIRIP3,ENSG00000149929,-0.0680306855889597
 RBPMS2,ENSG00000166831,1.8565219480199
 RP2,ENSG00000102218,0.371043361695089
 DCHS1,ENSG00000166341,1.03490091563273
 DCHS2,ENSG00000197410,2.02179824482976
 SF3B14,ENSG00000115128,0.330404258984081
 NWD1,ENSG00000188039,-2.77738522325609
 DCUN1D3,ENSG00000188215,0.0484329064883599
 TENM3,ENSG00000218336,1.40178829051905
 TENM2,ENSG00000145934,-0.615607609619109
 TENM1,ENSG00000009694,-0.721548154510182
 TENM4,ENSG00000149256,0.0517087147558018
 GAD1,ENSG00000128683,-2.64803035634877
 GAD2,ENSG00000136750,-1.42312606880907
 MTHFD2L,ENSG00000163738,0.137265538434909
 ODF3L2,ENSG00000181781,0.79906597088167
 ODF3L1,ENSG00000182950,0.893063057247282
 DNHD1,ENSG00000179532,0.34134917058725
 CCDC71L,ENSG00000253276,-0.0595746888750609
 TAS2R1,ENSG00000169777,-0.320840762333708
 RP11-849H4.2,ENSG00000254469,-0.0430664835479528
 C18orf54,ENSG00000166845,0.18880271246727
 C18orf56,ENSG00000176912,-1.77994516595867
 ARHGEF28,ENSG00000214944,-1.14721721064941
 STEAP1,ENSG00000164647,1.40804212811661
 STEAP3,ENSG00000115107,-0.925206138207612
 STEAP2,ENSG00000157214,0.842871786938478
 ARHGEF25,ENSG00000240771,0.964677117180266
 STEAP4,ENSG00000127954,0.374132486327865
 ARHGEF26,ENSG00000114790,1.19851549591971
 NUP62CL,ENSG00000198088,-1.54453453811492
 DSCAM,ENSG00000171587,1.27734912092703
 UBASH3A,ENSG00000160185,0.0446068852371123
 UBASH3B,ENSG00000154127,1.44708685001121
 OSMR,ENSG00000145623,0.740562056364369
 WHAMM,ENSG00000156232,0.00841058209934884
 BIVM,ENSG00000134897,0.100245882019178
 TDO2,ENSG00000151790,3.96782811627369
 IL18R1,ENSG00000115604,-0.526091755728715
 TRAP1,ENSG00000126602,-0.272651287103104
 TMEM39B,ENSG00000121775,0.14002968173956
 NHP2L1,ENSG00000100138,-0.221380959092522
 TMEM39A,ENSG00000176142,0.20887386237136
 HOGA1,ENSG00000241935,-2.19243820152258
 BPTF,ENSG00000171634,0.0845815205002378
 GPAT2,ENSG00000186281,-0.239900186410497
 GABARAP,ENSG00000170296,-0.11051597281684
 C14orf159,ENSG00000133943,-0.345162233803926
 MANF,ENSG00000145050,0.113883614571676
 SIVA1,ENSG00000184990,0.222399417782391
 ZNF282,ENSG00000170265,0.117453932069273
 CHRNA10,ENSG00000129749,0.609045413181921
 SPTSSA,ENSG00000165389,0.336181461450139
 SPTSSB,ENSG00000196542,-1.89389660836456
 HDHD2,ENSG00000167220,-0.178339123610326
 CDIP1,ENSG00000089486,-0.340253181154103
 MLANA,ENSG00000120215,-0.0128483373179623
 SLC22A4,ENSG00000197208,0.225309971009173
 PRDM5,ENSG00000138738,0.493300724236991
 SLC22A6,ENSG00000197901,-1.1987353036691
 SLC22A7,ENSG00000137204,-1.42410958358856
 SLC22A1,ENSG00000175003,-0.617845803361528
 SLC22A2,ENSG00000112499,0.742816302745217
 SLC22A3,ENSG00000146477,-0.0604128456359843
 SLC22A8,ENSG00000149452,-0.169490464478894
 SLC22A9,ENSG00000149742,-1.74385509137537
 NPDC1,ENSG00000107281,-0.170253841168089
 ADCYAP1,ENSG00000141433,0.471022172971981
 EVPL,ENSG00000167880,1.97067068197819
 HIC1,ENSG00000177374,1.0343415073887
 HIC2,ENSG00000169635,-0.130183702549662
 HFM1,ENSG00000162669,0.309888555872126
 CLN3,ENSG00000188603,-0.102687928955745
 SERTM1,ENSG00000180440,-1.73976168984077
 RXRG,ENSG00000143171,1.06942122164387
 RXRA,ENSG00000186350,-0.124783586013068
 RXRB,ENSG00000204231,-0.0111385838542281
 WRNIP1,ENSG00000124535,-0.11373637367268
 ABCA6,ENSG00000154262,-0.12940316161289
 ABCA7,ENSG00000064687,-1.03050152060853
 ABCA4,ENSG00000198691,0.681162899305011
 ABCA2,ENSG00000107331,-0.645066421391733
 ABCA3,ENSG00000167972,-0.104768064379892
 ABCA1,ENSG00000165029,0.741767085278424
 CIZ1,ENSG00000148337,0.298946915006363
 NBEAL1,ENSG00000144426,-0.212546875849997
 NBEAL2,ENSG00000160796,-0.0265272885148061
 HAND1,ENSG00000113196,10.6072913556159
 HARBI1,ENSG00000180423,-0.139935542821025
 ZNF491,ENSG00000177599,0.283714892990125
 RTP4,ENSG00000136514,1.07139814908553
 RTP2,ENSG00000198471,-0.165634359568908
 RTP3,ENSG00000163825,-0.232009983044745
 RTP1,ENSG00000175077,-0.0242701786673715
 CLLU1,ENSG00000257127,0.371589974453259
 FAM8A1,ENSG00000137414,-0.072128463577803
 PPP5D1,ENSG00000230510,-0.278008624425195
 SPON2,ENSG00000159674,0.652491455295378
 SCN8A,ENSG00000196876,-0.154335188270267
 NMUR2,ENSG00000132911,-1.34509026165169
 NMUR1,ENSG00000171596,-0.688988266815426
 ZC4H2,ENSG00000126970,0.313720298526703
 NCK1,ENSG00000158092,-0.0863071885230785
 NCK2,ENSG00000071051,0.150169641322747
 C20orf96,ENSG00000196476,0.10832808638712
 ZNF264,ENSG00000083844,-0.205120920734196
 ZNF266,ENSG00000174652,0.106794798114861
 KCNU1,ENSG00000215262,0.47801110786551
 ZNF260,ENSG00000254004,0.0987656682346875
 ZNF263,ENSG00000006194,0.00414339032041289
 ZNF268,ENSG00000090612,0.257760231383077
 C17orf47,ENSG00000181013,0.127244028368242
 TSNAX,ENSG00000116918,-0.114559443187
 C17orf49,ENSG00000258315,-0.115334906789202
 RPH3A,ENSG00000089169,1.5781719298617
 VLDLR,ENSG00000147852,-0.415669656890745
 BTF3L4,ENSG00000134717,-0.0251635920723606
 ETFA,ENSG00000140374,-0.0346611534129673
 FTSJ2,ENSG00000122687,0.0973189548412314
 FTSJ3,ENSG00000108592,0.192533609409711
 FTSJ1,ENSG00000068438,-0.0493775432583252
 DERL1,ENSG00000136986,-0.148189648150134
 DERL2,ENSG00000072849,-0.054883138810141
 DERL3,ENSG00000099958,0.0462022497973184
 PRR26,ENSG00000180525,2.27736446182042
 PRR25,ENSG00000167945,0.473233221538577
 PRR24,ENSG00000257704,0.339131053266547
 PRR22,ENSG00000212123,-0.00518697417574988
 ASIC2,ENSG00000108684,0.352725257146814
 NCR3,ENSG00000204475,0.349322257452922
 IBTK,ENSG00000005700,-0.110635595691284
 RBX1,ENSG00000100387,0.124816120160586
 HSPBAP1,ENSG00000169087,0.125664060654821
