 gene    name , gene    ENS ,Esophagus-Muscularis
 BASP1,ENSG00000176788,-2.73440681160205
 PLEKHB1,ENSG00000021300,1.27703166684129
 TMSB4X,ENSG00000205542,0.355338195898475
 PLEKHB2,ENSG00000115762,-0.52900852859348
 RP11-279O9.4,ENSG00000249679,0.132215908490326
 SEC13,ENSG00000157020,-0.123367286189341
 GIMAP4,ENSG00000133574,0.0540709458314658
 GIMAP5,ENSG00000196329,0.443405593746143
 GIMAP6,ENSG00000133561,0.0258816455653962
 GIMAP7,ENSG00000179144,0.346079772216882
 GIMAP1,ENSG00000213203,0.194970760659346
 GIMAP2,ENSG00000106560,0.0242661711287584
 CEP19,ENSG00000174007,-0.547650122346482
 MYOM3,ENSG00000142661,1.39404708636907
 MYOM2,ENSG00000036448,0.883712206408285
 OR52W1,ENSG00000175485,0.947572213245769
 C14orf64,ENSG00000246223,-0.814344529236845
 FBXO2,ENSG00000116661,-0.665284634475048
 FBXO3,ENSG00000110429,0.00922037139102238
 FBXO4,ENSG00000151876,-0.136221811908863
 FBXO5,ENSG00000112029,-0.348987349163906
 FBXO6,ENSG00000116663,0.326266826476158
 FBXO7,ENSG00000100225,-0.0281480107362094
 FBXO8,ENSG00000164117,0.237390323437334
 FBXO9,ENSG00000112146,0.298263688430835
 TAL1,ENSG00000162367,0.408784693107603
 MYEF2,ENSG00000104177,1.24930377103318
 TAL2,ENSG00000186051,-0.726573626013951
 CCDC85C,ENSG00000205476,1.1124734253377
 CCDC85B,ENSG00000175602,0.254507251438723
 CCDC85A,ENSG00000055813,-0.122136441095116
 CMSS1,ENSG00000184220,-0.451913962530421
 SNTB2,ENSG00000168807,0.393523531502789
 SNTB1,ENSG00000172164,1.49808930813628
 KIAA0408,ENSG00000189367,1.65456140323473
 DZANK1,ENSG00000089091,-0.441779267784231
 CORO1B,ENSG00000172725,0.111279004860822
 CORO1C,ENSG00000110880,0.935486826911058
 DNAJC3,ENSG00000102580,-0.141496983436874
 MID2,ENSG00000080561,0.455334332129622
 MID1,ENSG00000101871,0.109777408244101
 WASF1,ENSG00000112290,-0.0707958115642324
 WASF2,ENSG00000158195,0.478877621275758
 WASF3,ENSG00000132970,-0.383905132711638
 FRG1B,ENSG00000149531,0.0218534738541416
 YWHAZ,ENSG00000164924,-0.0837921909731067
 MYCT1,ENSG00000120279,0.370328867527094
 GOSR2,ENSG00000108433,-0.0865968492045742
 MIDN,ENSG00000167470,-0.00318346588309637
 GOSR1,ENSG00000108587,0.0547602944007868
 LAIR2,ENSG00000167618,-0.394639334042795
 TSPAN1,ENSG00000117472,-0.907590179737161
 HECTD2,ENSG00000165338,0.410655010679132
 HECTD3,ENSG00000126107,0.0516100534464999
 PIBF1,ENSG00000083535,-0.0925029414290338
 HECTD4,ENSG00000173064,0.0840821188537689
 LZTFL1,ENSG00000163818,-0.156760796474056
 ADAD1,ENSG00000164113,-0.15092693220096
 ADAD2,ENSG00000140955,-0.131433000269034
 C7orf49,ENSG00000122783,-0.0420155184647939
 FLII,ENSG00000177731,0.354974324367719
 RALGAPA1,ENSG00000174373,-0.105540160411758
 FLI1,ENSG00000151702,0.236076178473372
 GPR22,ENSG00000172209,-1.60025703689682
 GPR20,ENSG00000204882,1.8983018062503
 GPR21,ENSG00000188394,-1.02380708554518
 GPR26,ENSG00000154478,1.92742882790163
 GPR27,ENSG00000170837,0.0834354707684925
 GPR25,ENSG00000170128,-0.561487676959982
 KCNMB1,ENSG00000145936,3.87992747066558
 KCNMB3,ENSG00000171121,0.566480168135511
 KCNMB2,ENSG00000197584,0.349416522542481
 PNCK,ENSG00000130822,2.89447949731724
 KCNMB4,ENSG00000135643,0.944047910862051
 YWHAG,ENSG00000170027,-0.707520754854814
 RECQL5,ENSG00000108469,-0.308274747815008
 POC5,ENSG00000152359,-0.0530463342858868
 SPECC1L,ENSG00000100014,0.176586746695381
 RP11-345J4.3,ENSG00000258150,-0.162672476564494
 EPSTI1,ENSG00000133106,0.362744693978094
 NPRL3,ENSG00000103148,-0.300491125027359
 NPRL2,ENSG00000114388,0.0279440554077078
 PLXNB2,ENSG00000196576,0.122561974232633
 PLXNB3,ENSG00000198753,1.64753239934227
 SHCBP1L,ENSG00000157060,-0.0783487061309806
 PLXNB1,ENSG00000164050,0.592917544434898
 RP11-723G8.2,ENSG00000265352,0.045237849756389
 SIRT3,ENSG00000142082,-0.299020309180805
 SIRT2,ENSG00000068903,-0.128713027713538
 SIRT1,ENSG00000096717,0.121399931386737
 SIRT7,ENSG00000187531,-0.148016128144256
 SIRT6,ENSG00000077463,-0.0484365599426152
 SIRT5,ENSG00000124523,-0.0128014469215824
 SIRT4,ENSG00000089163,0.388693405784694
 MAS1L,ENSG00000204687,3.87428449726172
 FSD1,ENSG00000105255,-0.917791168982723
 FSD2,ENSG00000186628,-0.244620088679352
 PBOV1,ENSG00000254440,-0.235809891811913
 RP11-595B24.2,ENSG00000263588,-0.118584736914024
 CES5A,ENSG00000159398,-1.14837103106172
 KDM6B,ENSG00000132510,0.175454016977171
 CHST11,ENSG00000171310,-0.698345431054827
 CC2D2A,ENSG00000048342,0.790778182522015
 CC2D2B,ENSG00000188649,0.797898072632787
 CHST12,ENSG00000136213,0.17625781904566
 PRTG,ENSG00000166450,0.171861261060934
 RPS17L,ENSG00000182774,0.314093549254863
 PAPPA2,ENSG00000116183,-2.73197163307933
 ARHGAP11A,ENSG00000198826,-0.610527578269285
 ARHGAP11B,ENSG00000187951,-0.0433005298947399
 ROCK1,ENSG00000067900,0.440406940748343
 CRCT1,ENSG00000169509,2.72733706689971
 PSENEN,ENSG00000205155,-0.239451688354639
 NAGA,ENSG00000198951,0.205564330122041
 NAGK,ENSG00000124357,-0.0927909291518972
 CARTPT,ENSG00000164326,4.9320260739918
 THBS4,ENSG00000113296,1.75047721818984
 PGAP1,ENSG00000197121,-0.468157228496416
 PGAP3,ENSG00000161395,-0.287205764120744
 PGAP2,ENSG00000148985,-0.327796992099592
 WLS,ENSG00000116729,1.78721824916423
 MFAP5,ENSG00000197614,2.34694230453687
 MFAP4,ENSG00000166482,1.51345366807951
 MFAP3,ENSG00000037749,-0.236470733180423
 MFAP2,ENSG00000117122,0.697906525267825
 MFAP1,ENSG00000140259,-0.0285224637908042
 OFD1,ENSG00000046651,-0.174641240729435
 HBS1L,ENSG00000112339,-0.282557884182963
 AGER,ENSG00000204305,0.603269356424374
 GYPA,ENSG00000170180,-0.157405782760233
 GYPB,ENSG00000250361,-0.246278508438907
 GYPC,ENSG00000136732,1.45490257777673
 GYPE,ENSG00000197465,-0.210013137172618
 SNAP25,ENSG00000132639,-1.53986582442608
 SNAP23,ENSG00000092531,-0.16179110400569
 LITAF,ENSG00000189067,-0.358254343191319
 SNAP29,ENSG00000099940,0.12187858685489
 C11orf48,ENSG00000162194,-0.214262386906954
 C11orf49,ENSG00000149179,-0.25500825456989
 TOX2,ENSG00000124191,1.47360707733199
 C11orf42,ENSG00000180878,-0.00629884626105227
 C11orf44,ENSG00000175728,-0.00967144574802194
 TNFSF13,ENSG00000161955,0.0824071137988773
 TNFSF10,ENSG00000121858,0.137125537189948
 DIRAS1,ENSG00000176490,1.62346661122052
 DIRAS3,ENSG00000162595,0.777780781425558
 DIRAS2,ENSG00000165023,-2.01064506755474
 TNFSF18,ENSG00000120337,-0.240083291557747
 RP11-552I14.1,ENSG00000257860,-0.0983885639373488
 SFXN4,ENSG00000183605,0.361397108937091
 SFXN5,ENSG00000144040,-0.319844332429487
 SFXN2,ENSG00000156398,-0.484264374260251
 SFXN3,ENSG00000107819,0.182479277331037
 SFXN1,ENSG00000164466,-0.452892697608206
 CCT8,ENSG00000156261,-0.288094194064129
 CCT3,ENSG00000163468,0.0840019310194362
 CCT7,ENSG00000135624,-0.127695170449537
 CCT4,ENSG00000115484,-0.140472796549771
 CCT5,ENSG00000150753,-0.363212007028141
 SWI5,ENSG00000175854,-0.30901668156345
 CDK5RAP3,ENSG00000108465,0.0171627790754278
 CROT,ENSG00000005469,-0.188877665804743
 ASPG,ENSG00000166183,-1.86528069108377
 ASPA,ENSG00000108381,0.757632228036417
 ASPM,ENSG00000066279,-1.85460157507574
 ASPN,ENSG00000106819,0.383946700951204
 ASPH,ENSG00000198363,-0.0849582226957878
 RP11-505K9.4,ENSG00000260300,0.123893952400738
 CCDC144A,ENSG00000170160,0.960612660146733
 FAM86B2,ENSG00000145002,0.208390849266616
 FAM86B1,ENSG00000186523,0.0171706229353556
 UBE2V1,ENSG00000244687,0.339008324656631
 UBE2V2,ENSG00000169139,-0.0265727226179462
 CMBL,ENSG00000164237,-0.0496809381995217
 ZNF880,ENSG00000221923,0.152319136014315
 SSTR1,ENSG00000139874,-1.10297234510817
 SSTR2,ENSG00000180616,-0.219049191490711
 SSTR5,ENSG00000162009,-3.2158791358427
 SSTR4,ENSG00000132671,-0.593019600289749
 LDLRAP1,ENSG00000157978,-0.381858051629155
 CTNNB1,ENSG00000168036,-0.200348639197963
 WNK1,ENSG00000060237,-0.290100115510463
 ATN1,ENSG00000111676,0.245586632138854
 TOB1,ENSG00000141232,0.732858525667413
 TNIP2,ENSG00000168884,0.338381178933365
 LCE4A,ENSG00000187170,-0.238386315814623
 NR2C1,ENSG00000120798,0.219311967559937
 MAN1B1,ENSG00000177239,0.272889624670357
 LBP,ENSG00000129988,-1.71237475977137
 LBR,ENSG00000143815,1.11582226747495
 LBH,ENSG00000213626,0.221422102621534
 PLD4,ENSG00000166428,-0.886791802328528
 IMP4,ENSG00000136718,0.0713601355355806
 MORN4,ENSG00000171160,-0.209987201035214
 ACIN1,ENSG00000100813,0.0479078388389184
 ATP1B3,ENSG00000069849,-0.767514799346444
 TFB1M,ENSG00000029639,0.048784411608355
 PLD2,ENSG00000129219,-0.174946697011511
 AASDH,ENSG00000157426,-0.0532050820966948
 TSEN15,ENSG00000198860,0.294841643975331
 PLD3,ENSG00000105223,-0.348526588613693
 SNX3,ENSG00000112335,-0.0608464018004554
 SNX2,ENSG00000205302,0.18152346277665
 SNX1,ENSG00000028528,0.138632209907267
 ST20,ENSG00000180953,0.227587408264888
 SNX7,ENSG00000162627,0.213237062606534
 SNX6,ENSG00000129515,-0.137908710568885
 SNX5,ENSG00000089006,-0.258433832418071
 SNX4,ENSG00000114520,-0.243527298810654
 SNX9,ENSG00000130340,0.428921013155118
 SNX8,ENSG00000106266,-0.311426417412638
 RP11-156E8.1,ENSG00000272195,0.352253295600677
 KHSRP,ENSG00000088247,-0.0175017731792117
 TIMELESS,ENSG00000111602,-0.583662298839754
 PHKG2,ENSG00000156873,-0.176676884540588
 PHKG1,ENSG00000164776,-1.49694524524968
 ORAI2,ENSG00000160991,-0.749572433865265
 DLAT,ENSG00000150768,-0.00904978463587258
 C12orf29,ENSG00000133641,-0.211176887786084
 C12orf23,ENSG00000151135,0.142491766228243
 RRP1,ENSG00000160214,-0.23354104326671
 FABP6,ENSG00000170231,-1.76211236616077
 FABP7,ENSG00000164434,-2.44013567857341
 FABP4,ENSG00000170323,1.50008322581916
 FABP5,ENSG00000164687,0.366991543830676
 FABP2,ENSG00000145384,-0.381810976411794
 FABP3,ENSG00000121769,-0.108642586960071
 FANCD2,ENSG00000144554,-0.340944571021384
 FABP1,ENSG00000163586,0.855406169169053
 AKR1C4,ENSG00000198610,0.619347868208645
 GABRA6,ENSG00000145863,-1.56190810498946
 GABRA1,ENSG00000022355,-1.88805736981663
 AKR1C1,ENSG00000187134,0.0256618234777799
 AKR1C2,ENSG00000151632,-0.433854159532096
 FABP9,ENSG00000205186,0.0890218508124877
 P2RY6,ENSG00000171631,0.317132541361992
 DOCK2,ENSG00000134516,0.383595708481585
 CENPN,ENSG00000166451,-0.657800668950648
 RRP9,ENSG00000114767,-0.216139128626276
 DOCK1,ENSG00000150760,0.145459587864647
 SEPW1,ENSG00000178980,0.395409756123257
 ZNF75D,ENSG00000186376,0.0876375320069806
 DOCK4,ENSG00000128512,-0.181996426519889
 EP300,ENSG00000100393,0.0270528953143759
 NPY5R,ENSG00000164129,-0.545525261289001
 SMEK1,ENSG00000100796,0.0186982073813411
 NEU4,ENSG00000204099,-1.71737467204416
 AC002472.13,ENSG00000187905,-0.986671574073188
 NEU1,ENSG00000204386,-0.201636397646266
 NEU2,ENSG00000115488,-0.232199198368417
 NEU3,ENSG00000162139,-0.378323492380351
 OPRL1,ENSG00000125510,-1.40690443233156
 MED10,ENSG00000133398,0.0967604580150802
 MED11,ENSG00000161920,0.0552325026496383
 MED12,ENSG00000184634,0.0948016761548336
 MED13,ENSG00000108510,-0.211545530175417
 MED14,ENSG00000180182,-0.25040398237344
 FAM184B,ENSG00000047662,-1.13641399007729
 MED16,ENSG00000175221,-0.00391967778650871
 MED17,ENSG00000042429,0.120471466710666
 MED18,ENSG00000130772,0.105436951124022
 MED19,ENSG00000156603,-0.438028157347513
 EEF1B2,ENSG00000114942,-0.0453792170935883
 BAI1,ENSG00000181790,-0.878893824807703
 BAI2,ENSG00000121753,0.00251958818397536
 BAI3,ENSG00000135298,0.334852556320052
 TLX1,ENSG00000107807,-0.24961152873948
 TLX2,ENSG00000115297,2.45500609960093
 TLX3,ENSG00000164438,-0.689900772276447
 ADH1C,ENSG00000248144,1.79466985846786
 ADH1B,ENSG00000196616,2.19699135032028
 ADH1A,ENSG00000187758,1.57390011953074
 MUSK,ENSG00000030304,0.75720909928593
 KIAA1257,ENSG00000114656,0.0671400264322822
 MLEC,ENSG00000110917,-0.208278532561791
 SLC30A9,ENSG00000014824,-0.336888646342307
 SLC30A8,ENSG00000164756,1.37843571684294
 SLC30A5,ENSG00000145740,-0.136171536342838
 SLC30A4,ENSG00000104154,0.396183837529589
 SLC30A7,ENSG00000162695,0.0571417254277699
 SLC30A6,ENSG00000152683,-0.0795514146436254
 SLC30A1,ENSG00000170385,-0.384248998238432
 SLC30A3,ENSG00000115194,-2.73746023938916
 SLC30A2,ENSG00000158014,0.116990604012087
 SCNN1G,ENSG00000166828,-1.37974506387762
 MT1HL1,ENSG00000244020,0.533294885176808
 EML2,ENSG00000125746,-0.765845359049457
 EML3,ENSG00000149499,-0.165518276331176
 EML1,ENSG00000066629,1.27182484199052
 EML6,ENSG00000214595,-0.32915708106981
 EML4,ENSG00000143924,0.00959003769864234
 EML5,ENSG00000165521,0.0144940592899563
 HLA-DPB1,ENSG00000223865,0.103615590785425
 SCNN1A,ENSG00000111319,-0.585185637455341
 KAAG1,ENSG00000146049,0.111886402977404
 RSPO3,ENSG00000146374,2.05660756092217
 RSPO2,ENSG00000147655,1.47444546587394
 RSPO1,ENSG00000169218,-0.523904427988345
 CNN1,ENSG00000130176,4.20539502193279
 XKR3,ENSG00000172967,0.019762595015373
 CNN3,ENSG00000117519,0.211962779043299
 CNN2,ENSG00000064666,0.558975540010573
 ZNF652,ENSG00000198740,0.21630507506766
 CHAC1,ENSG00000128965,-1.01346268376301
 AC017104.2,ENSG00000233538,-0.501399390372149
 EIF5B,ENSG00000158417,0.391979811204344
 EIF5A,ENSG00000132507,-0.2663972934406
 TUBB8,ENSG00000173876,-0.578909842993843
 TUBB6,ENSG00000176014,1.88859008809674
 TUBB3,ENSG00000258947,-0.103940369215022
 TUBB1,ENSG00000101162,-0.184080702746226
 C19orf71,ENSG00000183397,0.0857885806394207
 C19orf70,ENSG00000174917,0.409989360960152
 C19orf73,ENSG00000221916,-0.389109090472055
 APTX,ENSG00000137074,-0.0144729105715017
 C19orf77,ENSG00000095932,-1.05700668824091
 SH3BGRL3,ENSG00000142669,-0.191342686252969
 SH3BGRL2,ENSG00000198478,-0.00872911138859216
 COPRS,ENSG00000172301,0.150368324274174
 GIMAP8,ENSG00000171115,0.32641653553362
 OLFM3,ENSG00000118733,1.01753160539468
 OLFM2,ENSG00000105088,-1.78905526083029
 OLFM1,ENSG00000130558,0.293543530392621
 OLFM4,ENSG00000102837,-1.13672920749188
 RAF1,ENSG00000132155,-0.162164209046144
 DRAM1,ENSG00000136048,0.524023850150454
 DRAM2,ENSG00000156171,-0.0883690860013707
 RPL13A,ENSG00000142541,-0.00209758920623714
 BCL7C,ENSG00000099385,0.256590601850624
 BCL7B,ENSG00000106635,0.489815016284475
 BCL7A,ENSG00000110987,-0.548442375202862
 EFNA5,ENSG00000184349,-0.372115771913758
 EFNA4,ENSG00000243364,-0.232415875704081
 EFNA3,ENSG00000143590,-1.057787345318
 EFNA2,ENSG00000099617,-1.40239271846083
 EFNA1,ENSG00000169242,-0.0692299278971979
 SCUBE1,ENSG00000159307,4.5515869561177
 CLCC1,ENSG00000121940,0.0841836929361696
 C1orf189,ENSG00000163263,-1.00516748946464
 UCN3,ENSG00000178473,-0.263146357253913
 C1orf185,ENSG00000204006,0.101059512707838
 OR51H1P,ENSG00000176904,0.195121467996373
 APEX1,ENSG00000100823,-0.148553819551679
 APEX2,ENSG00000169188,-0.176996615752003
 SPOCD1,ENSG00000134668,-1.8645065316631
 KMT2A,ENSG00000118058,-0.118455107528421
 ESRRA,ENSG00000173153,0.533370836497549
 CLEC11A,ENSG00000105472,-0.0807952784798387
 ZNF718,ENSG00000250312,0.108750777612611
 RAB31,ENSG00000168461,0.692246037344043
 ZNF714,ENSG00000160352,-0.400222786266804
 ZNF716,ENSG00000182111,0.20060802297778
 ZNF717,ENSG00000227124,0.147857583151597
 ZNF710,ENSG00000140548,0.23729364414793
 ZNF711,ENSG00000147180,-1.38600857205021
 ZNF713,ENSG00000178665,-0.220211307254387
 NFAM1,ENSG00000235568,-0.289621140873175
 ASB10,ENSG00000146926,-0.148615127265326
 ASB12,ENSG00000198881,-0.205520569829254
 ASB13,ENSG00000196372,0.02474302304965
 ASB14,ENSG00000239388,-0.223371082179602
 LRPPRC,ENSG00000138095,-0.206652975079986
 ASB16,ENSG00000161664,0.187004958466804
 ASB17,ENSG00000154007,0.24261428965039
 ASB18,ENSG00000182177,-1.98625304870993
 TROVE2,ENSG00000116747,0.19273327667694
 TCHHL1,ENSG00000182898,-0.0721240230568217
 NSMF,ENSG00000165802,0.176526015184344
 XCL2,ENSG00000143185,-0.303292805573118
 XCL1,ENSG00000143184,0.43672172388823
 NNT,ENSG00000112992,0.231925835499111
 RPP30,ENSG00000148688,-0.0724453978846171
 CT62,ENSG00000225362,-1.75376418365372
 FDPS,ENSG00000160752,-0.309346628906024
 TFPI2,ENSG00000105825,-0.590360134237919
 BATF,ENSG00000156127,1.00158079017584
 MACF1,ENSG00000127603,0.402020828841751
 BCORL1,ENSG00000085185,0.244204797680249
 CTC-349C3.1,ENSG00000224186,-0.233913601437574
 RTN4R,ENSG00000040608,-1.55412715349776
 C1orf200,ENSG00000179840,-0.202885218771689
 HEXIM1,ENSG00000186834,0.065014322629368
 DENND5B,ENSG00000170456,-0.432931761328802
 DENND5A,ENSG00000184014,0.195068959286144
 HEXIM2,ENSG00000168517,0.0975882635098507
 AP000350.4,ENSG00000218537,0.329823453027448
 CRLS1,ENSG00000088766,-0.11641001288612
 GCSH,ENSG00000140905,-0.500608407115625
 RAB3A,ENSG00000105649,-0.370685622849163
 LRG1,ENSG00000171236,-0.430079031748507
 GUF1,ENSG00000151806,-0.334830379450658
 PML,ENSG00000140464,0.244653347101135
 RP1-241P17.4,ENSG00000228532,0.284615321340861
 NCSTN,ENSG00000162736,-0.0462873245626747
 STAU2,ENSG00000040341,-0.16866980519257
 DICER1,ENSG00000100697,0.14313424848043
 HP1BP3,ENSG00000127483,0.0564102778822296
 CHGA,ENSG00000100604,1.33931639455185
 CHGB,ENSG00000089199,-0.925899320220801
 MSN,ENSG00000147065,0.377793433467148
 LEPREL4,ENSG00000141696,0.0473487675372313
 LEPREL2,ENSG00000110811,0.0257530654751096
 LEPREL1,ENSG00000090530,1.21775344998325
 FOPNL,ENSG00000133393,-0.232823249003744
 MSC,ENSG00000178860,0.629647198611238
 AQR,ENSG00000021776,-0.0267732811876372
 MPPE1,ENSG00000154889,-0.152937731041971
 ACTL6A,ENSG00000136518,0.0328955033991957
 COL8A2,ENSG00000171812,1.00627930852026
 COL8A1,ENSG00000144810,1.00952292384726
 HNRNPA1L2,ENSG00000139675,0.00848537767689992
 RP11-1105G2.3,ENSG00000258365,0.0290607631147724
 TIGD7,ENSG00000140993,0.215711035318469
 SIGLEC8,ENSG00000105366,2.44738677783081
 FOLR4,ENSG00000183560,-0.924641147340562
 LETMD1,ENSG00000050426,-0.141717105367394
 SIGLEC7,ENSG00000168995,0.274968486412373
 FOLR1,ENSG00000110195,-1.59619116302852
 FOLR2,ENSG00000165457,0.997602614011175
 FOLR3,ENSG00000110203,-0.856369620064738
 HTATSF1,ENSG00000102241,-0.401832100464303
 NCBP1,ENSG00000136937,-0.0816008390485265
 NCBP2,ENSG00000114503,0.0642316252663615
 PGM2L1,ENSG00000165434,-0.631489204601077
 PROCA1,ENSG00000167525,-0.143584564863688
 CNTROB,ENSG00000170037,0.0332737338165999
 NT5DC3,ENSG00000111696,1.75223961265358
 DRAP1,ENSG00000175550,0.0104885803577177
 MEI1,ENSG00000167077,0.132125186478186
 MEI4,ENSG00000269964,0.667667895274071
 CBLC,ENSG00000142273,-1.0673803948785
 CBLB,ENSG00000114423,-0.103591991278335
 ZNF45,ENSG00000124459,0.0482108374565836
 ZNF44,ENSG00000197857,0.186983143382174
 ZNF43,ENSG00000198521,0.133010166137873
 ZNF41,ENSG00000147124,-0.0377612275462968
 ZNF48,ENSG00000180035,0.556975430824618
 PNISR,ENSG00000132424,0.436345876727875
 CYP2U1,ENSG00000155016,0.256712541120202
 LILRB4,ENSG00000186818,0.583493984031838
 LILRB3,ENSG00000204577,-0.0693541840320988
 PALM3,ENSG00000187867,-0.701506879771455
 LILRB1,ENSG00000104972,-0.270816103314855
 TAS2R14,ENSG00000212127,0.501750958578371
 KSR1,ENSG00000141068,-0.669717794216935
 KSR2,ENSG00000171435,-1.01453514756481
 DUPD1,ENSG00000188716,-0.0949659600148614
 PPTC7,ENSG00000196850,0.196360915008588
 SSMEM1,ENSG00000165120,-0.0741778803489298
 LIN37,ENSG00000267796,0.0711671164491893
 FKTN,ENSG00000106692,-0.156700200319158
 DNALI1,ENSG00000163879,0.887303508070658
 AP3D1,ENSG00000065000,0.05969602463444
 KREMEN1,ENSG00000183762,-0.191842304911055
 SULT1A4,ENSG00000213648,-0.459555639331392
 SULT1A1,ENSG00000196502,-0.390074951080455
 SULT1A3,ENSG00000261052,-0.249979284209579
 SULT1A2,ENSG00000197165,-0.397385031038533
 NOL9,ENSG00000162408,0.245046404847523
 NOL8,ENSG00000198000,0.0550374658655477
 CHTF18,ENSG00000127586,-0.264150317416382
 NOL4,ENSG00000101746,-2.65560611139748
 NOL7,ENSG00000225921,-0.0831639272792463
 NOL6,ENSG00000165271,-0.117508314197512
 OLIG2,ENSG00000205927,-1.85903118746401
 NOL3,ENSG00000140939,0.671015338845642
 OLIG1,ENSG00000184221,-2.95816870897225
 FAM156B,ENSG00000179304,-0.0188111432173848
 CORO1A,ENSG00000102879,-1.0283478507401
 CDC45,ENSG00000093009,-1.05184968767938
 CDC40,ENSG00000168438,-0.229940036017509
 CDC42,ENSG00000070831,-0.157947247940458
 AP003774.4,ENSG00000181908,-2.14501064647595
 ATP6V0A4,ENSG00000105929,-0.580222912195516
 DPYD,ENSG00000188641,0.415883590389344
 DPYS,ENSG00000147647,-1.07833163772731
 YLPM1,ENSG00000119596,-0.11770969916912
 GFAP,ENSG00000131095,-2.91837286779788
 STEAP1B,ENSG00000105889,0.729633144667057
 ATP6V0A2,ENSG00000185344,0.146855627454471
 GPR97,ENSG00000182885,1.2785491209023
 TCL1B,ENSG00000213231,-0.232992910012029
 TCL1A,ENSG00000100721,-0.922034051012907
 DMRTC1B,ENSG00000184911,-1.22229302068777
 PRL,ENSG00000172179,0.314483348354832
 PRX,ENSG00000105227,-0.207349034917571
 TYRP1,ENSG00000107165,-1.06791158117263
 C17orf105,ENSG00000231256,-0.560879784760543
 C17orf102,ENSG00000197322,-2.12270943559951
 HSD3B7,ENSG00000099377,0.88450455669259
 HSD3B1,ENSG00000203857,-0.541142420723322
 ADAM32,ENSG00000197140,-0.327779460142771
 CD300A,ENSG00000167851,-0.172034912209539
 RCCD1,ENSG00000166965,0.186783615429489
 ADAM30,ENSG00000134249,0.221217688673242
 FAM215A,ENSG00000267496,0.221274645069724
 TBR1,ENSG00000136535,-1.59261509010375
 PLCH2,ENSG00000149527,-2.27086170341888
 PLCH1,ENSG00000114805,-0.398841241332968
 VEZF1,ENSG00000136451,0.578477541143735
 NUDT8,ENSG00000167799,-1.34957235323981
 NUDT9,ENSG00000170502,-0.255863608208989
 DLD,ENSG00000091140,0.550212300561851
 NUDT1,ENSG00000106268,-0.152255929479009
 NUDT2,ENSG00000164978,0.16532275201509
 NUDT3,ENSG00000272325,-0.474884916554282
 NUDT4,ENSG00000173598,0.262494936042705
 NUDT7,ENSG00000140876,0.0916453798801586
 COL16A1,ENSG00000084636,0.501909185599979
 LARS,ENSG00000133706,-0.049401281447857
 MEF2C,ENSG00000081189,-0.0772809959913554
 MEF2B,ENSG00000213999,0.40464228075082
 MEF2A,ENSG00000068305,0.11812072250176
 FETUB,ENSG00000090512,-0.93715351522323
 MEF2D,ENSG00000116604,0.124138357283738
 LCORL,ENSG00000178177,-0.361762575305642
 EPHX1,ENSG00000143819,-0.0237760381844096
 EPHX2,ENSG00000120915,0.422291501506814
 EPHX3,ENSG00000105131,-1.11669926030826
 EPHX4,ENSG00000172031,2.23919457648962
 RPLP2,ENSG00000177600,0.00872397588731953
 RPLP1,ENSG00000137818,-0.109812603346225
 RPLP0,ENSG00000089157,0.0796302848216101
 CSMD2,ENSG00000121904,0.08887915219844
 CSMD3,ENSG00000164796,0.190041264579614
 CSMD1,ENSG00000183117,-0.111046872410696
 CD300LB,ENSG00000178789,0.409625574882028
 TRIO,ENSG00000038382,0.437219052786806
 RABL2A,ENSG00000144134,0.167286383871276
 RABL2B,ENSG00000079974,-0.0882134886657385
 KIAA1045,ENSG00000122733,-0.231529434720122
 TCP1,ENSG00000120438,-0.23120888995761
 KTN1,ENSG00000126777,-0.170594030433208
 IQSEC1,ENSG00000144711,-0.0393716395572217
 RP11-477N12.3,ENSG00000214978,-0.142270252898312
 FAM90A1,ENSG00000171847,-0.267211633592788
 VPREB1,ENSG00000169575,0.062845482174895
 VPREB3,ENSG00000128218,0.835496937271279
 GPRASP1,ENSG00000198932,-0.0697653970014582
 C16orf71,ENSG00000166246,-0.248255965811434
 XPO1,ENSG00000082898,-0.0599950491607744
 NINJ1,ENSG00000131669,0.201104209488883
 NINJ2,ENSG00000171840,-0.0856422203649061
 NPSR1,ENSG00000187258,-0.669808766544108
 XPO4,ENSG00000132953,0.00537730554322091
 SLC16A9,ENSG00000165449,-1.52075575468738
 SLC16A8,ENSG00000100156,-0.85686687224063
 SLC16A1,ENSG00000155380,0.0587419805040938
 SLC16A3,ENSG00000141526,0.434407992170579
 SLC16A2,ENSG00000147100,0.119216574707169
 SLC16A4,ENSG00000168679,0.677665461373862
 SLC16A7,ENSG00000118596,-0.0573580689664215
 SLC16A6,ENSG00000108932,-1.82317615190352
 ARHGAP30,ENSG00000186517,0.103415535661446
 ARHGAP31,ENSG00000031081,0.274724027228354
 ARHGAP32,ENSG00000134909,-0.525184373199573
 ARHGAP33,ENSG00000004777,-0.265769632796841
 ARHGAP35,ENSG00000160007,0.00727910251815399
 ARHGAP36,ENSG00000147256,0.935229992005083
 ARHGAP39,ENSG00000147799,-0.387898433177482
 HECTD1,ENSG00000092148,-0.046671135091925
 CACNA1H,ENSG00000196557,2.53123887916728
 CACNA1I,ENSG00000100346,-1.27478328782116
 CACNA1A,ENSG00000141837,-1.82491095447969
 CACNA1B,ENSG00000148408,-0.210419734928779
 CACNA1C,ENSG00000151067,1.51255003154432
