 gene    name , gene    ENS ,Lung
 SPTLC2,ENSG00000100596,0.0431238032867128
 SPTLC3,ENSG00000172296,0.672292219227576
 SPTLC1,ENSG00000090054,-0.00648489735390118
 ABCD3,ENSG00000117528,-0.239121568549605
 ABCD2,ENSG00000173208,-1.51642262199443
 ABCD4,ENSG00000119688,0.114737895120541
 TMLHE,ENSG00000185973,-0.442315041056747
 DGAT1,ENSG00000185000,-0.0486397107797784
 DGAT2,ENSG00000062282,-1.4570177355841
 GRAP2,ENSG00000100351,2.52869095314374
 SOBP,ENSG00000112320,-0.886953790235534
 DSEL,ENSG00000171451,0.555155975729601
 GRAPL,ENSG00000189152,1.1545078411679
 KCNH5,ENSG00000140015,0.0702115530625207
 KCNH4,ENSG00000089558,-0.915426740436684
 KCNH7,ENSG00000184611,-0.366280841429657
 KCNH6,ENSG00000173826,3.05357928804952
 KCNH1,ENSG00000143473,-1.53502302050376
 KCNH3,ENSG00000135519,-0.226664968321126
 KCNH2,ENSG00000055118,0.476727557701983
 SLC28A2,ENSG00000137860,-0.156474199495737
 ZNF296,ENSG00000170684,-0.176147165688375
 ZNF292,ENSG00000188994,-0.259227273243988
 SLC28A1,ENSG00000156222,-1.69111302864736
 NUP133,ENSG00000069248,-0.313463000665074
 NDUFAF5,ENSG00000101247,-0.255569899586196
 NDUFAF4,ENSG00000123545,-0.758769825523449
 NDUFAF7,ENSG00000003509,-0.357933736926166
 NDUFAF6,ENSG00000156170,-0.413276723120082
 NDUFAF1,ENSG00000137806,-1.12288688347328
 NDUFAF3,ENSG00000178057,-0.387309758167228
 OR2H2,ENSG00000204657,-0.337182417075414
 OR2H1,ENSG00000204688,0.0513723207362669
 SZT2,ENSG00000198198,0.0707393905551068
 PRKAR1A,ENSG00000108946,-0.121749166143515
 PRKAR1B,ENSG00000188191,-0.649887079583435
 SAR1A,ENSG00000079332,0.242564437980861
 SAR1B,ENSG00000152700,-0.418150928252405
 NIPSNAP1,ENSG00000184117,-0.914057766809439
 SCO1,ENSG00000133028,-0.472078704130148
 DIMT1,ENSG00000086189,-0.267086000289195
 CHAF1A,ENSG00000167670,-0.406567156794394
 CHAF1B,ENSG00000159259,-0.650325092055381
 BIN3,ENSG00000147439,0.0379828526627382
 BIN2,ENSG00000110934,2.25872742524978
 H1FNT,ENSG00000187166,-0.185290081331969
 ECT2,ENSG00000114346,0.528920798385811
 SPG11,ENSG00000104133,0.192685083773088
 HLA-DMB,ENSG00000242574,1.94903341496868
 HLA-DMA,ENSG00000204257,2.11445443523808
 SYTL4,ENSG00000102362,0.845488641989393
 SYTL1,ENSG00000142765,1.95154326523994
 SYTL3,ENSG00000164674,2.21465780384565
 SYTL2,ENSG00000137501,0.199586370413108
 OR51Q1,ENSG00000167360,-0.391984415067395
 FAM182B,ENSG00000175170,-0.137996804975033
 VOPP1,ENSG00000154978,-0.251832668318218
 PLEKHH3,ENSG00000068137,0.675974420147181
 PLEKHH2,ENSG00000152527,3.22129032245552
 PLEKHH1,ENSG00000054690,-2.07402851504043
 GLRA3,ENSG00000145451,-0.901192309275854
 DMRTC2,ENSG00000142025,1.01289445987829
 MTRR,ENSG00000124275,0.293744768345891
 MAVS,ENSG00000088888,0.124434610230921
 FOXP2,ENSG00000128573,0.202869629397327
 FOXP3,ENSG00000049768,0.0426260304392745
 FOXP1,ENSG00000114861,0.638399996524324
 IL10RA,ENSG00000110324,1.76681697937873
 MSL2,ENSG00000174579,0.129590506810419
 MSL3,ENSG00000005302,0.239711907443545
 MYCN,ENSG00000134323,-0.748599138162451
 MYCL,ENSG00000116990,0.268365177328622
 PARPBP,ENSG00000185480,-0.273198436917401
 C17orf67,ENSG00000214226,0.775404718469453
 TKT,ENSG00000163931,0.292333261614556
 TMEM45A,ENSG00000181458,0.415304269110512
 TMEM45B,ENSG00000151715,2.17636252039981
 TK2,ENSG00000166548,-0.364372340989049
 TK1,ENSG00000167900,0.901751028119305
 MSLN,ENSG00000102854,6.58860912488236
 MFNG,ENSG00000100060,1.86140260372658
 LRRC3B,ENSG00000179796,-2.17704437691723
 LRRC3C,ENSG00000204913,0.592359044262304
 ECD,ENSG00000122882,-0.338237052880535
 AMDHD1,ENSG00000139344,0.0515072613831045
 THTPA,ENSG00000259431,-0.365405235287306
 CIB2,ENSG00000136425,-0.919188259848096
 NDFIP2,ENSG00000102471,-0.0562631457949464
 NDFIP1,ENSG00000131507,-0.404234034600358
 CIB1,ENSG00000185043,0.524994110260479
 PRIMA1,ENSG00000175785,-1.86914014141255
 CIB4,ENSG00000157884,2.59622804964127
 ARID3A,ENSG00000116017,0.988792895068197
 RPS6KL1,ENSG00000198208,-1.7144164385821
 CELSR3,ENSG00000008300,-0.735723768705958
 RP11-520P18.5,ENSG00000261667,-0.313708083056004
 LRRC38,ENSG00000162494,-2.39038280150306
 LRRC39,ENSG00000122477,-0.755731983756121
 LRRC30,ENSG00000206422,-0.225150329876536
 LRRC31,ENSG00000114248,1.95245504993072
 LRRC32,ENSG00000137507,2.64788063884867
 LRRC34,ENSG00000171757,0.394003325947021
 LY6G5C,ENSG00000204428,0.334031640761611
 LY6G5B,ENSG00000240053,0.508370019999108
 MFN2,ENSG00000116688,-0.647596691793057
 MFN1,ENSG00000171109,-0.182346195645087
 FAM117A,ENSG00000121104,-0.448392831613714
 FAM117B,ENSG00000138439,-0.249949507312878
 SVIL,ENSG00000197321,0.102054228403711
 SVIP,ENSG00000198168,-0.471462442671539
 CLCNKB,ENSG00000184908,-0.354888430303983
 CCDC169,ENSG00000242715,-2.03958287341407
 CCDC168,ENSG00000175820,0.522672837111313
 CCDC160,ENSG00000203952,-0.00972886942515525
 CCDC167,ENSG00000198937,-0.777119577002561
 CCDC166,ENSG00000255181,-0.657934860172163
 RARG,ENSG00000172819,0.119617434882417
 TJAP1,ENSG00000137221,-0.182619142120923
 MAGEA12,ENSG00000213401,-0.938379683849805
 CYP7B1,ENSG00000172817,0.891823340714748
 MAGEA10,ENSG00000124260,-0.418853338976599
 CMKLR1,ENSG00000174600,1.40303527875182
 UQCRQ,ENSG00000164405,-0.789244320229428
 KIAA1024L,ENSG00000186367,-0.940226965149759
 UQCRH,ENSG00000173660,-0.720630128810002
 UQCRB,ENSG00000156467,-0.514359156683225
 FRY,ENSG00000073910,0.307847068009669
 ATP6V0D2,ENSG00000147614,4.54095370711516
 ATP6V0D1,ENSG00000159720,-0.291988810165544
 FCAR,ENSG00000186431,3.38917617215451
 FLCN,ENSG00000154803,-0.0426695401664441
 WSB2,ENSG00000176871,-0.494249134281142
 RP11-295P9.3,ENSG00000239665,-0.0851401260370414
 PIH1D3,ENSG00000080572,5.13270362427846
 C3orf65,ENSG00000163915,1.76296436182897
 C3orf67,ENSG00000163689,-0.166962861794652
 C3orf62,ENSG00000188315,-0.0270580916300704
 AC097381.1,ENSG00000228919,0.0573717886164829
 S100A11,ENSG00000163191,1.17396803894953
 THEM6,ENSG00000130193,-0.457340908359199
 THEM5,ENSG00000196407,-0.587773157873503
 THEM4,ENSG00000159445,-0.839924342220547
 C4BPB,ENSG00000123843,3.48333201520556
 PTPN9,ENSG00000169410,0.0846193848061015
 PTPN3,ENSG00000070159,0.18697578760918
 PTPN2,ENSG00000175354,0.596630874617603
 PTPN1,ENSG00000196396,1.19987536341824
 PTPN7,ENSG00000143851,2.20918698535103
 PTPN6,ENSG00000111679,2.11478056326599
 PTPN5,ENSG00000110786,0.972161515244035
 PTPN4,ENSG00000088179,-0.460392688898439
 BTF3,ENSG00000145741,-0.0191137338086183
 C19orf47,ENSG00000160392,-0.707526963276591
 NNMT,ENSG00000166741,1.84882021164187
 RNF146,ENSG00000118518,-0.01465129346573
 MOGAT3,ENSG00000106384,-0.343132359625463
 AGBL4,ENSG00000186094,-0.0558155355808681
 AGBL3,ENSG00000146856,0.448987599891177
 AGBL2,ENSG00000165923,2.28875148540542
 AGBL1,ENSG00000166748,2.17853575233939
 MOGAT1,ENSG00000124003,1.79264539787298
 EVI5L,ENSG00000142459,-0.896675481533873
 RBM12B,ENSG00000183808,0.169070561129172
 OXLD1,ENSG00000204237,-0.452284756596198
 ARRB2,ENSG00000141480,1.3126096714383
 ARRB1,ENSG00000137486,1.14357485595914
 GPNMB,ENSG00000136235,0.273328942106021
 PSMA2,ENSG00000106588,-0.0269755139445655
 PSMA3,ENSG00000100567,0.124216863097126
 PSMA1,ENSG00000129084,0.00408697437470618
 PSMA6,ENSG00000100902,0.187902456166053
 ANAPC7,ENSG00000196510,-0.644067262799895
 PSMA4,ENSG00000041357,-0.0277062849772746
 PSMA5,ENSG00000143106,-0.234195328964524
 SLC22A18AS,ENSG00000254827,-0.0543508053715587
 PSMA8,ENSG00000154611,-0.394679511051066
 MSH4,ENSG00000057468,0.0507366625491734
 MSH6,ENSG00000116062,0.198193441971035
 ENKD1,ENSG00000124074,0.44570769884809
 C9orf131,ENSG00000174038,-0.44719200488828
 AGPAT6,ENSG00000158669,0.140768994292134
 AGPAT5,ENSG00000155189,-0.564653559656756
 AGPAT4,ENSG00000026652,0.162781502381323
 C9orf135,ENSG00000204711,4.89876130753505
 AGPAT2,ENSG00000169692,0.32899542427977
 AGPAT1,ENSG00000204310,-0.299289887051729
 C9orf139,ENSG00000180539,0.607950422260832
 AGPAT9,ENSG00000138678,-0.184052219345134
 MYOCD,ENSG00000141052,1.92857134337756
 TMEM154,ENSG00000170006,1.02065089345336
 TMEM155,ENSG00000164112,-1.77657719789457
 TMEM156,ENSG00000121895,1.70049875487287
 FOXO6,ENSG00000204060,-0.650528543456515
 FOXO4,ENSG00000184481,-0.385226075255296
 TMEM158,ENSG00000249992,-1.33618155184064
 ANGEL1,ENSG00000013523,0.200828200789547
 RTFDC1,ENSG00000022277,-0.435997060807254
 KLHL6,ENSG00000172578,3.02432693080402
 C11orf21,ENSG00000110665,2.4055118292036
 C11orf24,ENSG00000171067,0.112764725401352
 METTL2A,ENSG00000087995,-0.512912363709707
 ALLC,ENSG00000151360,-2.56291993036097
 SLC34A1,ENSG00000131183,0.127036771153487
 SLC34A3,ENSG00000198569,1.12383627995009
 SLC34A2,ENSG00000157765,8.57305518779351
 OR2AE1,ENSG00000244623,-0.464013722785127
 EIF3CL,ENSG00000205609,-0.208600437449187
 UBR3,ENSG00000144357,-0.354383327435742
 UBR2,ENSG00000024048,0.246481335026815
 UBR1,ENSG00000159459,0.258194357064032
 UBR7,ENSG00000012963,-0.324613383944109
 UBR5,ENSG00000104517,0.300159286915627
 UBR4,ENSG00000127481,0.395124391272331
 CCNY,ENSG00000108100,-0.0729778344924962
 CCNF,ENSG00000162063,-0.562588135248946
 TTLL6,ENSG00000170703,3.42554667199104
 CCNC,ENSG00000112237,-0.0118556716511648
 CCNO,ENSG00000152669,0.515116191107268
 CCNH,ENSG00000134480,0.21081033388731
 CCNI,ENSG00000118816,-0.0666569393464682
 CCNJ,ENSG00000107443,0.546013272411532
 CCNK,ENSG00000090061,0.401748248642666
 NCKAP5,ENSG00000176771,3.13457212050337
 NCKAP1,ENSG00000061676,0.0554004329333768
 JMY,ENSG00000152409,-0.23904752821195
 INVS,ENSG00000119509,0.165947686657133
 C16orf62,ENSG00000103544,-0.45601120949111
 CDC25C,ENSG00000158402,0.250903774574874
 CDC25A,ENSG00000164045,-1.23107982654893
 UAP1,ENSG00000117143,0.503276161596263
 TMPRSS12,ENSG00000186452,-0.491320607217839
 TMPRSS13,ENSG00000137747,1.87788354813093
 ZNF821,ENSG00000102984,-0.256306981262889
 ZNF827,ENSG00000151612,-0.605511270549765
 TMPRSS15,ENSG00000154646,-1.14419966065936
 ZNF829,ENSG00000185869,-0.488706424486156
 LRIG3,ENSG00000139263,0.639632168373943
 LRIG2,ENSG00000198799,-0.0320813128843972
 LRIG1,ENSG00000144749,0.0256148047985084
 A1CF,ENSG00000148584,0.625394698473191
 ACAN,ENSG00000157766,0.586318988878025
 POT1,ENSG00000128513,-0.146624794338524
 AC074212.3,ENSG00000237452,-1.03769843999389
 CD302,ENSG00000241399,1.47081579695252
 PM20D1,ENSG00000162877,0.424637479306245
 CLHC1,ENSG00000162994,-0.0847011332769417
 LYZL4,ENSG00000157093,0.184851472351588
 CLPTM1L,ENSG00000049656,0.358708948005748
 LYZL1,ENSG00000120563,0.0900700795986095
 LYZL2,ENSG00000151033,-0.204429809308247
 PIAS2,ENSG00000078043,-0.302003864917923
 PIAS3,ENSG00000131788,0.0783034808079971
 PIAS1,ENSG00000033800,0.45473827487223
 PIAS4,ENSG00000105229,-0.355541540288307
 ZNF311,ENSG00000197935,-0.777944026652961
 TEX38,ENSG00000186118,-0.487935243555261
 ZNF316,ENSG00000205903,0.0241809899352548
 ZNF317,ENSG00000130803,-0.0357585023159929
 ZNF318,ENSG00000171467,-0.0522858084076818
 ZNF319,ENSG00000166188,-0.408019302048539
 TEX36,ENSG00000175018,0.339359298590241
 TEX35,ENSG00000240021,-0.313924845129251
 NUPR1L,ENSG00000185290,-0.531219482444645
 SAE1,ENSG00000142230,-0.327724641458421
 GPR133,ENSG00000111452,2.5578993435132
 OTOGL,ENSG00000165899,-0.483691215126978
 AP4M1,ENSG00000221838,-0.126199560249073
 MYLK3,ENSG00000140795,0.0343614763738889
 SLCO1C1,ENSG00000139155,-0.988093657638018
 CXCL12,ENSG00000107562,-0.108922872760173
 SDHA,ENSG00000073578,-0.366365257359445
 SDHC,ENSG00000143252,-0.476494938722121
 SDHB,ENSG00000117118,-0.529925568453521
 SDHD,ENSG00000204370,-0.271499173638962
 CYP3A43,ENSG00000021461,0.188546732116542
 SMG7,ENSG00000116698,-0.160073183975795
 DLG2,ENSG00000150672,-1.54914770666467
 DLG5,ENSG00000151208,-0.157195574322632
 DLG4,ENSG00000132535,-0.501783097637524
 SMG9,ENSG00000105771,-0.0496784521600177
 SMG8,ENSG00000167447,-0.982909097059954
 FAM114A1,ENSG00000197712,0.819204093561304
 NEUROD2,ENSG00000171532,-1.42919743317764
 GRWD1,ENSG00000105447,-0.319182761462074
 FAM114A2,ENSG00000055147,-0.165024660356081
 PQLC1,ENSG00000122490,-0.258449440050706
 IFNK,ENSG00000147896,0.824560062549092
 LHB,ENSG00000104826,0.784966403081202
 IFNG,ENSG00000111537,3.63810087143833
 IFNE,ENSG00000184995,-1.15928815607036
 GLS2,ENSG00000135423,-1.48358866843934
 GMIP,ENSG00000089639,1.51134456033923
 R3HCC1L,ENSG00000166024,0.132629870856061
 ADRA1B,ENSG00000170214,0.964160466822213
 ADRA1D,ENSG00000171873,2.14403773921746
 HSFY2,ENSG00000169953,-0.0454922315135334
 SAP25,ENSG00000205307,1.25211950100938
 CAPZB,ENSG00000077549,-0.0362531121597936
 GABRG3,ENSG00000182256,-2.14251621574923
 GABRG2,ENSG00000113327,-2.13965075111558
 GABRG1,ENSG00000163285,-2.97667930270763
 TEX30,ENSG00000151287,-0.284480978871149
 C1orf27,ENSG00000157181,0.0969185633286233
 C1orf21,ENSG00000116667,-0.0537163680627387
 TEX37,ENSG00000172073,-0.382152057832412
 KIF21B,ENSG00000116852,1.44818489270018
 AHSA2,ENSG00000173209,0.200296169155885
 PPP1R3F,ENSG00000049769,-1.14889796327483
 METTL24,ENSG00000053328,0.318451873282656
 PPP1R3D,ENSG00000132825,-0.486717090545655
 GLMN,ENSG00000174842,-0.454086423873409
 GSTO2,ENSG00000065621,-0.544180902248083
 GSTO1,ENSG00000148834,0.482903356066767
 TTC33,ENSG00000113638,0.00623845918460151
 TTC32,ENSG00000183891,0.1400435246805
 TTC31,ENSG00000115282,-0.0496114990688502
 TTC37,ENSG00000198677,-0.193167803026269
 TTC36,ENSG00000172425,-1.54648710373355
 TTC34,ENSG00000215912,0.878855987058808
 EEF1A1,ENSG00000156508,0.249592577756939
 EEF1A2,ENSG00000101210,-3.52965813867422
 FRMPD4,ENSG00000169933,-1.49044118921271
 FRMPD1,ENSG00000070601,-1.60274120442087
 FRMPD3,ENSG00000147234,-0.406636671746613
 FRMPD2,ENSG00000170324,3.07300012392516
 FYCO1,ENSG00000163820,0.419909187865397
 PDE10A,ENSG00000112541,0.139675157323184
 GEMIN8,ENSG00000046647,-0.164775235640644
 GTF2H2C,ENSG00000183474,0.0762638252167918
 ENHO,ENSG00000168913,-0.836878670743535
 GEMIN6,ENSG00000152147,-0.775313224571925
 RAB2B,ENSG00000129472,-0.1120962758908
 GEMIN4,ENSG00000179409,0.122924136413225
 GEMIN5,ENSG00000082516,-0.549674257213808
 BPIFC,ENSG00000184459,-1.20188238497174
 KRBA1,ENSG00000133619,-0.766555523870882
 KRBA2,ENSG00000184619,-0.407773496378142
 ZWINT,ENSG00000122952,-0.520502897769733
 MCRS1,ENSG00000187778,-0.497377827059724
 MLKL,ENSG00000168404,2.12313282516268
 AC092835.2,ENSG00000233757,-0.192850112265779
 RP11-553A10.1,ENSG00000206532,-0.759129338111031
 KIF18A,ENSG00000121621,1.29651853855043
 KIF18B,ENSG00000186185,0.592312009238503
 CLEC10A,ENSG00000132514,1.36774428188608
 PPP1R36,ENSG00000165807,0.774861009034226
 MLK4,ENSG00000143674,1.16312061301516
 KIAA1239,ENSG00000174145,-2.9903868636122
 TGM1,ENSG00000092295,-0.328339105944803
 TGM2,ENSG00000198959,3.4554992974639
 TGM3,ENSG00000125780,-0.185363585658312
 TGM4,ENSG00000163810,0.590837303166165
 TGM6,ENSG00000166948,-0.214127562925929
 SMG5,ENSG00000198952,-0.143311052250811
 CRYBB3,ENSG00000100053,0.45968680347979
 EIF3H,ENSG00000147677,-0.237783795246841
 EIF3I,ENSG00000084623,-0.0775081622795103
 EIF3J,ENSG00000104131,-0.355057844926615
 EIF3K,ENSG00000178982,-0.410376337888522
 EIF3L,ENSG00000100129,-0.308799613493723
 EIF3M,ENSG00000149100,-0.245760917326964
 SLX1A,ENSG00000132207,0.184964846670138
 EIF3A,ENSG00000107581,-0.0213947478954336
 EIF3B,ENSG00000106263,-0.349200783509138
 BTN3A1,ENSG00000026950,1.30680543181755
 OR5AC2,ENSG00000196578,0.0353733116722372
 EIF3E,ENSG00000104408,0.0654666820499197
 EIF3F,ENSG00000175390,-0.241412692324371
 EIF3G,ENSG00000130811,-0.16737899460046
 MKKS,ENSG00000125863,-0.760553163617587
 NOL11,ENSG00000130935,-0.386072621249642
 NOL10,ENSG00000115761,-0.142128962528512
 NOL12,ENSG00000100101,-0.471993287376908
 BARD1,ENSG00000138376,0.63806111496462
 ARFGAP1,ENSG00000101199,0.070739845356725
 UBTD2,ENSG00000168246,0.267465512512706
 UBTD1,ENSG00000165886,0.729068552107824
 MYCBPAP,ENSG00000136449,1.07207495603187
 TUBD1,ENSG00000108423,-0.363108531226229
 CA11,ENSG00000063180,-1.46393955179275
 CA10,ENSG00000154975,-0.814263227216425
 SDSL,ENSG00000139410,-0.503317242623149
 RALB,ENSG00000144118,0.26461283241742
 RALA,ENSG00000006451,1.15190590957999
 RP11-351M8.1,ENSG00000259649,1.0145571764009
 ISX,ENSG00000175329,-0.353188652267989
 OR10G3,ENSG00000169208,-0.220905067806348
 DBF4B,ENSG00000161692,-0.657429393108526
 DNAJB9,ENSG00000128590,0.153203323155908
 DNAJB8,ENSG00000179407,0.364245132060933
 DNAJB2,ENSG00000135924,-0.60179091225439
 DNAJB1,ENSG00000132002,1.33169024949132
 ERCC6L,ENSG00000186871,0.337555360856916
 DNAJB7,ENSG00000172404,-0.349216729808737
 DNAJB6,ENSG00000105993,-0.181786576785831
 DNAJB5,ENSG00000137094,-0.477549740973067
 DNAJB4,ENSG00000162616,0.423776473197262
 GPATCH11,ENSG00000152133,-0.468312410676267
 AMDHD2,ENSG00000162066,-0.406177374126823
 RP1-32I10.10,ENSG00000220702,0.0293591391224188
 DIDO1,ENSG00000101191,0.211671459530848
 GRIK1,ENSG00000171189,-1.22827826338079
 GRIK2,ENSG00000164418,-2.99087422637838
 GRIK3,ENSG00000163873,-3.24672386972902
 GRIK4,ENSG00000149403,2.57175597459542
 GRIK5,ENSG00000105737,-2.59790453903766
 RNF149,ENSG00000163162,0.856749590035021
 RNF148,ENSG00000235631,1.41351579639676
 SGSH,ENSG00000181523,0.650018491051472
 RNF141,ENSG00000110315,-0.643265893894613
 RNF145,ENSG00000145860,0.961575667462043
 GRSF1,ENSG00000132463,-0.51369575598422
 NENF,ENSG00000117691,-0.435401773274185
 ASAH2B,ENSG00000204147,-0.832207896638154
 XCR1,ENSG00000173578,2.23785295002696
 XPR1,ENSG00000143324,0.334295891138195
 NFXL1,ENSG00000170448,-0.418500364433587
 GREM2,ENSG00000180875,0.322792605431713
 GREM1,ENSG00000166923,-1.3927706547614
 PADI1,ENSG00000142623,-2.14966911030895
 PADI3,ENSG00000142619,-1.33104484151466
 PADI2,ENSG00000117115,-0.522204140052087
 PADI4,ENSG00000159339,3.45098916596006
 ZPLD1,ENSG00000170044,-0.798903572432528
 GSTP1,ENSG00000084207,0.620051068414338
 TWISTNB,ENSG00000105849,-0.37311489453924
 ATP6V1C2,ENSG00000143882,-0.158871249450471
 ATP6V1C1,ENSG00000155097,-0.425112450156112
 VPS37B,ENSG00000139722,0.521583097610272
 UNK,ENSG00000132478,-0.277545783532212
 PPP1R3G,ENSG00000219607,-2.13644156996454
 TOMM7,ENSG00000196683,-0.192690954307299
 PPP1R3E,ENSG00000235194,-1.01182407133467
 TOMM5,ENSG00000175768,-0.337365074709032
 PPP1R3C,ENSG00000119938,-0.570860488339676
 PPP1R3B,ENSG00000173281,-0.138270964730343
 PPP1R3A,ENSG00000154415,-1.04401547350861
 SYNE4,ENSG00000181392,0.63686765967898
 NSG1,ENSG00000168824,-2.72339489143408
 NSG2,ENSG00000170091,-1.33496893772088
 NTAN1,ENSG00000157045,0.142592049751658
 TBXAS1,ENSG00000059377,1.7396607969692
 PPP1R37,ENSG00000104866,-0.518511784314481
 PPP1R35,ENSG00000160813,0.0685367587614825
 PPP1R32,ENSG00000162148,1.01418802151551
 INPP5A,ENSG00000068383,-0.10603238783477
 INPP5B,ENSG00000204084,0.200968152661133
 INPP5D,ENSG00000168918,1.440886616445
 INPP5E,ENSG00000148384,0.201018390842415
 INPP5F,ENSG00000198825,-0.726277254285047
 INPP5J,ENSG00000185133,-1.10759971569666
 INPP5K,ENSG00000132376,0.416292315488031
 MSANTD4,ENSG00000170903,-0.376360383558281
 MSANTD1,ENSG00000188981,-0.249229838144394
 MSANTD2,ENSG00000120458,0.196651317016097
 MSANTD3,ENSG00000066697,0.385653358353926
 CNST,ENSG00000162852,-0.176588895723249
 VPS37D,ENSG00000176428,-1.04551726554747
 VPS37C,ENSG00000167987,-0.0799671837805004
 VPS37A,ENSG00000155975,-0.0935569586678393
 GUCA2A,ENSG00000197273,3.50170032732293
 GUCA2B,ENSG00000044012,1.43434880977677
 HOMEZ,ENSG00000215271,-0.357956100099554
 COL12A1,ENSG00000111799,0.999116423695691
 CHIA,ENSG00000134216,4.75030748515516
 CASK,ENSG00000147044,-0.0498049356559917
 CAST,ENSG00000153113,0.433007711570511
 CASR,ENSG00000036828,0.472882542531436
 CLEC1A,ENSG00000150048,2.70424385510981
 UAP1L1,ENSG00000197355,0.148083382842577
 ADAM20,ENSG00000134007,-0.0889693622154819
 ADAM23,ENSG00000114948,-1.71916220711152
 ADAM22,ENSG00000008277,-0.894017948921543
 ADAM29,ENSG00000168594,2.86825429090343
 ADAM28,ENSG00000042980,0.585822353864292
 TMSB15A,ENSG00000158164,2.8051472479083
 MMEL1,ENSG00000142606,1.97464123745187
 TTF2,ENSG00000116830,-0.020647051366951
 TTF1,ENSG00000125482,-0.162508781461696
 ZNF544,ENSG00000198131,-0.502380854072981
 KRTAP8-1,ENSG00000183640,0.173513797069973
 RP11-389E17.1,ENSG00000231171,-0.00739930936878371
 CBR4,ENSG00000145439,-0.776823507299681
 CBR1,ENSG00000159228,-0.571992976774673
 MTRNR2L12,ENSG00000269028,-0.598859370523121
 CBR3,ENSG00000159231,-1.0923439230851
 MTRNR2L10,ENSG00000256045,-0.509056981678326
 ANXA1,ENSG00000135046,1.44868140971729
 ANXA3,ENSG00000138772,2.48056290618464
 ANXA2,ENSG00000182718,1.51297263036912
 ANXA5,ENSG00000164111,0.835735759271917
 ANXA4,ENSG00000196975,0.820186333110268
 ANXA7,ENSG00000138279,-0.299220368712491
 ANXA6,ENSG00000197043,0.0540454974588923
 ANXA9,ENSG00000143412,-0.78893312898126
 MEST,ENSG00000106484,1.56242778491453
 POU5F1,ENSG00000204531,1.84415388183796
 SASS6,ENSG00000156876,-0.398119332049018
 POU5F2,ENSG00000248483,0.474298324690547
 ZNF541,ENSG00000118156,-0.486377370281413
 HEPACAM,ENSG00000165478,-3.46051327668961
 M6PR,ENSG00000003056,0.227277954000087
 SSX5,ENSG00000165583,-0.477036400478072
 SSX2,ENSG00000241476,-0.14795188200393
 SSX3,ENSG00000165584,-0.219086201127927
 USH2A,ENSG00000042781,-0.494879214281358
 SSX1,ENSG00000126752,-0.156077122913861
 MRGBP,ENSG00000101189,-0.030504190978261
 MDS2,ENSG00000197880,1.28447639291086
 CPT2,ENSG00000157184,-0.561181672248952
 PF4V1,ENSG00000109272,1.30235531822938
 PYGB,ENSG00000100994,-1.02190760986452
 PYGL,ENSG00000100504,0.260785069221252
 PYGM,ENSG00000068976,-1.78303661298149
 PFAS,ENSG00000178921,-0.552390412121354
 RAB27A,ENSG00000069974,1.47384321057014
 BAMBI,ENSG00000095739,1.29282379740033
 PMS1,ENSG00000064933,-0.547995203654955
 PMS2,ENSG00000122512,-0.919815971904622
 KIAA0930,ENSG00000100364,-1.01907718528519
 MST1R,ENSG00000164078,1.99958143119089
 HUNK,ENSG00000142149,-0.386633435980357
 GRIP1,ENSG00000155974,-1.74382130676467
 GRIP2,ENSG00000144596,-1.66452978882481
 SLC19A2,ENSG00000117479,0.651104895806871
 SLC19A3,ENSG00000135917,2.05647694423193
 SLC19A1,ENSG00000173638,0.889177120759178
 MIS12,ENSG00000167842,-0.14427305674104
 MED12L,ENSG00000144893,-1.13148879278326
 NXF5,ENSG00000126952,-0.233900517949963
 PHTF2,ENSG00000006576,-0.0848448235644554
 FAF1,ENSG00000185104,-0.531255486617407
 PGM5,ENSG00000154330,0.465214242657004
 FAF2,ENSG00000113194,-0.207793346913184
 PGM1,ENSG00000079739,-0.419213912976065
 PGM2,ENSG00000169299,0.0676420375451103
 PGM3,ENSG00000013375,0.666530380453381
 CDC27,ENSG00000004897,0.0930874820800113
 CDC26,ENSG00000176386,0.0369925461583371
 HOXD12,ENSG00000170178,-0.310137707491326
 HOXD13,ENSG00000128714,-0.878505590545042
 HOXD10,ENSG00000128710,-0.652721274647439
 HOXD11,ENSG00000128713,-1.55339601518137
 SHBG,ENSG00000129214,-0.72654549529998
 FAM150A,ENSG00000196711,2.51273557716529
 FAM150B,ENSG00000189292,2.5438831550338
 LIN54,ENSG00000189308,-0.43900658733758
 LIN52,ENSG00000205659,-0.601564286958469
 UBQLNL,ENSG00000175518,0.967740354490946
 RPL35A,ENSG00000182899,-0.00385801828373339
 GCN1L1,ENSG00000089154,0.00742540939492081
 PPP1R12A,ENSG00000058272,0.155357780019874
 PPP1R12B,ENSG00000077157,0.0864478128852465
 PPP1R12C,ENSG00000125503,-0.0920515385624015
 PGPEP1L,ENSG00000183571,-0.914892081948003
 BCAP31,ENSG00000185825,-0.109419981529295
 VPS36,ENSG00000136100,0.0547632581956762
 VPS39,ENSG00000166887,-0.261481719985848
 TAS2R43,ENSG00000255374,0.276023940457814
 TAS2R42,ENSG00000186136,-0.0680289068838352
 TAS2R40,ENSG00000221937,0.111992025774058
 TAS2R46,ENSG00000226761,0.818102389641239
 KCTD3,ENSG00000136636,0.353839521285904
 KCTD2,ENSG00000180901,-0.661830579661471
 KCTD1,ENSG00000134504,-1.64077014532672
