 gene    name , gene    ENS ,Artery-Aorta
 NDUFAF4,ENSG00000123545,-0.473578181872042
 NDUFAF7,ENSG00000003509,0.0676016506744852
 NDUFAF6,ENSG00000156170,-0.107641147376465
 NDUFAF1,ENSG00000137806,-0.472514088690998
 NDUFAF3,ENSG00000178057,-0.0142285245278536
 OR2H2,ENSG00000204657,-0.644637893129602
 OR2H1,ENSG00000204688,-0.329578437026909
 SZT2,ENSG00000198198,-0.0820554903168489
 PRKAR1A,ENSG00000108946,0.201703918274647
 PRKAR1B,ENSG00000188191,-0.838258271295612
 SAR1A,ENSG00000079332,0.0688137101679334
 SAR1B,ENSG00000152700,-0.0199943184114938
 NIPSNAP1,ENSG00000184117,-0.253788603236309
 SCO1,ENSG00000133028,0.0107719200800742
 DIMT1,ENSG00000086189,-0.0670507277431274
 CHAF1A,ENSG00000167670,-0.373875567535896
 CHAF1B,ENSG00000159259,-0.350355728985788
 BIN3,ENSG00000147439,0.185701298085047
 BIN2,ENSG00000110934,-0.228273719632162
 H1FNT,ENSG00000187166,0.0976923065860865
 ECT2,ENSG00000114346,-0.875241106687254
 SPG11,ENSG00000104133,-0.258558266438589
 HLA-DMB,ENSG00000242574,0.315447287870557
 HLA-DMA,ENSG00000204257,0.291043167095971
 SYTL4,ENSG00000102362,0.0456215721733037
 SYTL1,ENSG00000142765,-1.20107504966318
 SYTL3,ENSG00000164674,-0.253771824911065
 SYTL2,ENSG00000137501,-1.1788846426698
 OR51Q1,ENSG00000167360,-0.0606893370360733
 FAM182B,ENSG00000175170,-0.174372618673763
 VOPP1,ENSG00000154978,0.749634383366102
 PLEKHH3,ENSG00000068137,0.65627713860114
 PLEKHH2,ENSG00000152527,0.741548949791338
 PLEKHH1,ENSG00000054690,-1.84923804695881
 GLRA3,ENSG00000145451,-2.39624179289337
 DMRTC2,ENSG00000142025,-0.515352475555543
 MTRR,ENSG00000124275,-0.209280006495415
 MAVS,ENSG00000088888,-0.165424620721125
 FOXP2,ENSG00000128573,1.79328833247135
 FOXP3,ENSG00000049768,-0.897549741770322
 FOXP1,ENSG00000114861,0.832085151129891
 IL10RA,ENSG00000110324,-0.0912931015681789
 MSL2,ENSG00000174579,-0.0999715109986121
 MSL3,ENSG00000005302,-0.0624020696285945
 MYCN,ENSG00000134323,-1.93877396170576
 MYCL,ENSG00000116990,-1.69020894997011
 PARPBP,ENSG00000185480,-0.358763528384518
 C17orf67,ENSG00000214226,0.00363911351047024
 TKT,ENSG00000163931,0.117939064775718
 TMEM45A,ENSG00000181458,1.09944897943898
 TMEM45B,ENSG00000151715,-1.60664682379749
 TK2,ENSG00000166548,0.280888426205679
 TK1,ENSG00000167900,0.0328509438149234
 MSLN,ENSG00000102854,-0.862666514682687
 MFNG,ENSG00000100060,-0.760037051863135
 LRRC3B,ENSG00000179796,-0.545553263797188
 LRRC3C,ENSG00000204913,0.560794776801941
 ECD,ENSG00000122882,-0.0747551706957855
 AMDHD1,ENSG00000139344,-0.572001244914682
 THTPA,ENSG00000259431,-0.23276094990985
 CIB2,ENSG00000136425,0.190050109463201
 NDFIP2,ENSG00000102471,-0.794847020769644
 NDFIP1,ENSG00000131507,0.30641736198706
 CIB1,ENSG00000185043,0.0573254588310808
 PRIMA1,ENSG00000175785,-0.0663260116627166
 CIB4,ENSG00000157884,0.975346762499703
 ARID3A,ENSG00000116017,-0.403276529485865
 RPS6KL1,ENSG00000198208,0.72131514631715
 CELSR3,ENSG00000008300,0.179593025186234
 RP11-520P18.5,ENSG00000261667,-0.0134104194892513
 LRRC38,ENSG00000162494,-2.28030585484334
 LRRC39,ENSG00000122477,-0.5221994219148
 LRRC30,ENSG00000206422,0.33598355855034
 LRRC31,ENSG00000114248,-0.63923344852481
 LRRC32,ENSG00000137507,1.24380036818454
 LRRC34,ENSG00000171757,0.315178316258146
 LY6G5C,ENSG00000204428,-0.338877173268683
 LY6G5B,ENSG00000240053,0.0685563465272135
 MFN2,ENSG00000116688,-0.820395071566972
 MFN1,ENSG00000171109,0.21234514461664
 FAM117A,ENSG00000121104,0.214257075055071
 FAM117B,ENSG00000138439,0.22709085402206
 SVIL,ENSG00000197321,1.85525063380791
 SVIP,ENSG00000198168,-0.321944467400327
 CLCNKB,ENSG00000184908,0.593546166359523
 CCDC169,ENSG00000242715,-1.09538616786413
 CCDC168,ENSG00000175820,-0.921601530477669
 CCDC160,ENSG00000203952,-2.76644996248374
 CCDC167,ENSG00000198937,-0.141142939287919
 CCDC166,ENSG00000255181,0.480444689050793
 RARG,ENSG00000172819,0.598001580755465
 TJAP1,ENSG00000137221,-0.100018355618449
 MAGEA12,ENSG00000213401,-0.585692594271681
 CYP7B1,ENSG00000172817,-1.25836333004813
 MAGEA10,ENSG00000124260,-0.121548984554997
 CMKLR1,ENSG00000174600,1.7999393374799
 UQCRQ,ENSG00000164405,0.0114533911041693
 KIAA1024L,ENSG00000186367,-0.273617666324452
 UQCRH,ENSG00000173660,-0.233740519944464
 UQCRB,ENSG00000156467,-0.0647735303649532
 FRY,ENSG00000073910,0.700290751734527
 ATP6V0D2,ENSG00000147614,0.763003051959192
 ATP6V0D1,ENSG00000159720,-0.517160299171298
 FCAR,ENSG00000186431,0.926452726418943
 FLCN,ENSG00000154803,0.200066953706283
 WSB2,ENSG00000176871,-0.105894510654851
 RP11-295P9.3,ENSG00000239665,-0.145636464261191
 PIH1D3,ENSG00000080572,-0.168779525758709
 C3orf65,ENSG00000163915,-0.711833266120194
 C3orf67,ENSG00000163689,-1.96450392734894
 C3orf62,ENSG00000188315,-0.419547907171475
 AC097381.1,ENSG00000228919,0.969104829423406
 S100A11,ENSG00000163191,1.14964111112169
 THEM6,ENSG00000130193,-0.168991852706431
 THEM5,ENSG00000196407,-1.13947285955329
 THEM4,ENSG00000159445,-0.635315427295279
 C4BPB,ENSG00000123843,1.63620648621043
 PTPN9,ENSG00000169410,0.357428578855147
 PTPN3,ENSG00000070159,1.39258418355869
 PTPN2,ENSG00000175354,-0.317568028199467
 PTPN1,ENSG00000196396,0.181257813591903
 PTPN7,ENSG00000143851,-0.0200311157065753
 PTPN6,ENSG00000111679,-0.694063570189377
 PTPN5,ENSG00000110786,-0.457261327529824
 PTPN4,ENSG00000088179,-0.426294855458695
 BTF3,ENSG00000145741,0.302539004640582
 C19orf47,ENSG00000160392,0.441767468078497
 NNMT,ENSG00000166741,2.24166533306338
 RNF146,ENSG00000118518,0.302596514353232
 MOGAT3,ENSG00000106384,0.489613828727131
 AGBL4,ENSG00000186094,0.0115452854272281
 AGBL3,ENSG00000146856,0.290606887845721
 AGBL2,ENSG00000165923,-0.588163734087793
 AGBL1,ENSG00000166748,-1.25979667747157
 MOGAT1,ENSG00000124003,2.96471651816624
 EVI5L,ENSG00000142459,-0.148294796488675
 RBM12B,ENSG00000183808,0.523567270642063
 OXLD1,ENSG00000204237,-0.349984671604342
 ARRB2,ENSG00000141480,-0.0124492031230849
 ARRB1,ENSG00000137486,-1.43189527465965
 GPNMB,ENSG00000136235,1.57059048823535
 PSMA2,ENSG00000106588,0.157177605425614
 PSMA3,ENSG00000100567,0.123050157642439
 PSMA1,ENSG00000129084,0.179596181162723
 PSMA6,ENSG00000100902,-0.279989110675054
 ANAPC7,ENSG00000196510,-0.0850621347196526
 PSMA4,ENSG00000041357,-0.141657450823175
 PSMA5,ENSG00000143106,-0.0553033720269613
 SLC22A18AS,ENSG00000254827,0.299639554226147
 PSMA8,ENSG00000154611,-0.764922840964432
 MSH4,ENSG00000057468,-0.247835899561034
 MSH6,ENSG00000116062,-0.0579429400231191
 ENKD1,ENSG00000124074,-0.325367642136779
 C9orf131,ENSG00000174038,0.0628418562536813
 AGPAT6,ENSG00000158669,-0.326295288189152
 AGPAT5,ENSG00000155189,-0.220884288929107
 AGPAT4,ENSG00000026652,-0.33985765747351
 C9orf135,ENSG00000204711,-0.752111191807634
 AGPAT2,ENSG00000169692,0.182643447421495
 AGPAT1,ENSG00000204310,-0.077668693160004
 C9orf139,ENSG00000180539,-0.184075334286833
 AGPAT9,ENSG00000138678,-0.603825810631696
 MYOCD,ENSG00000141052,2.97285093654788
 TMEM154,ENSG00000170006,-0.69076141300673
 TMEM155,ENSG00000164112,-2.64061739743218
 TMEM156,ENSG00000121895,-0.329509842045662
 FOXO6,ENSG00000204060,1.07222708534376
 FOXO4,ENSG00000184481,-0.624101993899937
 TMEM158,ENSG00000249992,-1.16452803008927
 ANGEL1,ENSG00000013523,-0.535223532064473
 RTFDC1,ENSG00000022277,0.0528076393794606
 KLHL6,ENSG00000172578,0.575129084985625
 C11orf21,ENSG00000110665,-0.0134690585900413
 C11orf24,ENSG00000171067,0.82537993274705
 METTL2A,ENSG00000087995,-0.0140706238515479
 ALLC,ENSG00000151360,0.657458041644281
 SLC34A1,ENSG00000131183,-0.279065033087837
 SLC34A3,ENSG00000198569,-0.920917456538602
 SLC34A2,ENSG00000157765,-2.5671062542904
 OR2AE1,ENSG00000244623,0.896580846957555
 EIF3CL,ENSG00000205609,-0.0165255470982555
 UBR3,ENSG00000144357,-0.114164513979797
 UBR2,ENSG00000024048,-0.134771892745443
 UBR1,ENSG00000159459,0.0353935818526595
 UBR7,ENSG00000012963,-0.0925365909351852
 UBR5,ENSG00000104517,0.0528099176781189
 UBR4,ENSG00000127481,0.282659151406513
 CCNY,ENSG00000108100,-0.0772882597567281
 CCNF,ENSG00000162063,-0.96414825679656
 TTLL6,ENSG00000170703,-0.895485694257103
 CCNC,ENSG00000112237,-0.275254689653117
 CCNO,ENSG00000152669,1.67610990925256
 CCNH,ENSG00000134480,0.173098884014411
 CCNI,ENSG00000118816,0.477288199122272
 CCNJ,ENSG00000107443,-0.536248124774604
 CCNK,ENSG00000090061,-0.135898496562482
 NCKAP5,ENSG00000176771,-1.26890860433203
 NCKAP1,ENSG00000061676,0.513288509993732
 JMY,ENSG00000152409,-0.0478268457505294
 INVS,ENSG00000119509,0.271032698070338
 C16orf62,ENSG00000103544,-0.0145668146648684
 CDC25C,ENSG00000158402,-0.680699014552557
 CDC25A,ENSG00000164045,-0.344029686940184
 UAP1,ENSG00000117143,0.06992119124173
 TMPRSS12,ENSG00000186452,-0.546166746417838
 TMPRSS13,ENSG00000137747,-1.46172529935774
 ZNF821,ENSG00000102984,0.387929286086289
 ZNF827,ENSG00000151612,0.584258386719972
 TMPRSS15,ENSG00000154646,-0.169352172376102
 ZNF829,ENSG00000185869,-0.308493676353835
 LRIG3,ENSG00000139263,0.518731605943195
 LRIG2,ENSG00000198799,0.0287548997841144
 LRIG1,ENSG00000144749,0.715490289081387
 A1CF,ENSG00000148584,0.217680979091452
 ACAN,ENSG00000157766,4.3269136472774
 POT1,ENSG00000128513,-0.012287340652417
 AC074212.3,ENSG00000237452,-0.169167664794177
 CD302,ENSG00000241399,0.832327023449348
 PM20D1,ENSG00000162877,1.83747145633503
 CLHC1,ENSG00000162994,-0.242742524703037
 LYZL4,ENSG00000157093,0.0777723532320014
 CLPTM1L,ENSG00000049656,0.187992547718521
 LYZL1,ENSG00000120563,0.30510086610572
 LYZL2,ENSG00000151033,-0.0225949176422535
 PIAS2,ENSG00000078043,0.041515655072339
 PIAS3,ENSG00000131788,0.859379050498584
 PIAS1,ENSG00000033800,0.165914062908497
 PIAS4,ENSG00000105229,-0.502940370180663
 ZNF311,ENSG00000197935,0.0123582127535077
 TEX38,ENSG00000186118,-0.0690723748220899
 ZNF316,ENSG00000205903,0.0794800703719184
 ZNF317,ENSG00000130803,-0.245973668607794
 ZNF318,ENSG00000171467,0.0774355506567722
 ZNF319,ENSG00000166188,-0.128564846026537
 TEX36,ENSG00000175018,0.0115169771752364
 TEX35,ENSG00000240021,-0.771854062105396
 NUPR1L,ENSG00000185290,2.71984762299812
 SAE1,ENSG00000142230,0.0352616206740127
 GPR133,ENSG00000111452,-0.693310509761262
 OTOGL,ENSG00000165899,-1.51824282077203
 AP4M1,ENSG00000221838,0.240446166223682
 MYLK3,ENSG00000140795,-0.109153180758862
 SLCO1C1,ENSG00000139155,0.0208706732334673
 CXCL12,ENSG00000107562,0.467551044159671
 SDHA,ENSG00000073578,-0.182509831652352
 SDHC,ENSG00000143252,-0.0167379952921284
 SDHB,ENSG00000117118,-0.126904125224758
 SDHD,ENSG00000204370,-0.124605489227373
 CYP3A43,ENSG00000021461,-0.0736905531777072
 SMG7,ENSG00000116698,-0.583850090423098
 DLG2,ENSG00000150672,-1.0134336709555
 DLG5,ENSG00000151208,0.332928222544393
 DLG4,ENSG00000132535,-0.159306485691327
 SMG9,ENSG00000105771,-0.0885143314996314
 SMG8,ENSG00000167447,-0.610595774626369
 FAM114A1,ENSG00000197712,0.877033025000621
 NEUROD2,ENSG00000171532,-0.577231413566925
 GRWD1,ENSG00000105447,-0.162030958539692
 FAM114A2,ENSG00000055147,0.124642124931011
 PQLC1,ENSG00000122490,-0.293788348947114
 IFNK,ENSG00000147896,0.206606382909367
 LHB,ENSG00000104826,-0.0316301182949685
 IFNG,ENSG00000111537,0.763785501304321
 IFNE,ENSG00000184995,-0.778645808299477
 GLS2,ENSG00000135423,-0.328683927846059
 GMIP,ENSG00000089639,0.292162996924665
 R3HCC1L,ENSG00000166024,0.0285042430003433
 ADRA1B,ENSG00000170214,3.26210601841394
 ADRA1D,ENSG00000171873,3.96183714720666
 HSFY2,ENSG00000169953,0.119659084885384
 SAP25,ENSG00000205307,-0.188831872443033
 CAPZB,ENSG00000077549,0.242380158360091
 GABRG3,ENSG00000182256,-1.37573045847116
 GABRG2,ENSG00000113327,-2.32342842138162
 GABRG1,ENSG00000163285,-2.64890859966564
 TEX30,ENSG00000151287,-0.591914307377936
 C1orf27,ENSG00000157181,-0.0483406145457741
 C1orf21,ENSG00000116667,-0.95030769649722
 TEX37,ENSG00000172073,-0.0400088897616033
 KIF21B,ENSG00000116852,-0.419785574935252
 AHSA2,ENSG00000173209,0.46117674777131
 PPP1R3F,ENSG00000049769,-0.384271289356407
 METTL24,ENSG00000053328,1.42835046595255
 PPP1R3D,ENSG00000132825,-0.104729825123826
 GLMN,ENSG00000174842,-0.456407521192427
 GSTO2,ENSG00000065621,0.681470480617162
 GSTO1,ENSG00000148834,0.412559393262682
 TTC33,ENSG00000113638,0.0956932167243975
 TTC32,ENSG00000183891,0.289771357317329
 TTC31,ENSG00000115282,0.0508471888730178
 TTC37,ENSG00000198677,0.062850545068055
 TTC36,ENSG00000172425,-0.0503541058436267
 TTC34,ENSG00000215912,-0.0273923817911495
 EEF1A1,ENSG00000156508,0.435840567238091
 EEF1A2,ENSG00000101210,-2.41194893042284
 FRMPD4,ENSG00000169933,-2.66196688849444
 FRMPD1,ENSG00000070601,-0.16593418042888
 FRMPD3,ENSG00000147234,-1.24921611886786
 FRMPD2,ENSG00000170324,-2.15226153135185
 FYCO1,ENSG00000163820,1.02508971304622
 PDE10A,ENSG00000112541,-0.571171361663755
 GEMIN8,ENSG00000046647,0.140608249008834
 GTF2H2C,ENSG00000183474,-0.231211730689501
 ENHO,ENSG00000168913,-3.14999673137127
 GEMIN6,ENSG00000152147,-0.345789415623559
 RAB2B,ENSG00000129472,0.158925441104601
 GEMIN4,ENSG00000179409,0.240048629351343
 GEMIN5,ENSG00000082516,-0.184199715901566
 BPIFC,ENSG00000184459,-0.876002794467447
 KRBA1,ENSG00000133619,0.19977828511144
 KRBA2,ENSG00000184619,-0.390301101217
 ZWINT,ENSG00000122952,-0.79784334924405
 MCRS1,ENSG00000187778,-0.162315870182693
 MLKL,ENSG00000168404,0.400173445511481
 AC092835.2,ENSG00000233757,-0.218747255696646
 RP11-553A10.1,ENSG00000206532,0.570971929701185
 KIF18A,ENSG00000121621,-1.34873773791498
 KIF18B,ENSG00000186185,0.199650389567973
 CLEC10A,ENSG00000132514,0.425374531925164
 PPP1R36,ENSG00000165807,-0.580766284455598
 MLK4,ENSG00000143674,0.183421404789987
 KIAA1239,ENSG00000174145,-2.11907270114901
 TGM1,ENSG00000092295,-1.46031894272874
 TGM2,ENSG00000198959,0.97783561600077
 TGM3,ENSG00000125780,-0.897383562007916
 TGM4,ENSG00000163810,-0.486637420479194
 TGM6,ENSG00000166948,0.455204932350945
 SMG5,ENSG00000198952,-0.253549939408472
 CRYBB3,ENSG00000100053,1.60816450348616
 EIF3H,ENSG00000147677,0.169439326703884
 EIF3I,ENSG00000084623,-0.00346027630289482
 EIF3J,ENSG00000104131,0.0221185694070116
 EIF3K,ENSG00000178982,-0.171151106054965
 EIF3L,ENSG00000100129,0.0254446771617499
 EIF3M,ENSG00000149100,0.0178793994203982
 SLX1A,ENSG00000132207,0.240350462852994
 EIF3A,ENSG00000107581,-0.0683966865675867
 EIF3B,ENSG00000106263,-0.318468184513028
 BTN3A1,ENSG00000026950,-0.407071465443315
 OR5AC2,ENSG00000196578,0.290064040699749
 EIF3E,ENSG00000104408,0.266082400207066
 EIF3F,ENSG00000175390,0.285885402905889
 EIF3G,ENSG00000130811,0.166772733336332
 MKKS,ENSG00000125863,-0.330785750859506
 NOL11,ENSG00000130935,-0.380384089542331
 NOL10,ENSG00000115761,-0.0251593937824432
 NOL12,ENSG00000100101,-0.111672877117261
 BARD1,ENSG00000138376,0.76624492772995
 ARFGAP1,ENSG00000101199,0.0926266541325762
 UBTD2,ENSG00000168246,-0.382827449353644
 UBTD1,ENSG00000165886,0.325099266879256
 MYCBPAP,ENSG00000136449,-0.171974079470046
 TUBD1,ENSG00000108423,0.0763380134706872
 CA11,ENSG00000063180,-0.610677319204946
 CA10,ENSG00000154975,-2.75247189813287
 SDSL,ENSG00000139410,0.243462825043931
 RALB,ENSG00000144118,-0.281543141163109
 RALA,ENSG00000006451,-0.943223500346087
 RP11-351M8.1,ENSG00000259649,-0.333847792468172
 ISX,ENSG00000175329,-0.0142900378921048
 OR10G3,ENSG00000169208,-0.00556101607843211
 DBF4B,ENSG00000161692,-0.38716750989754
 DNAJB9,ENSG00000128590,0.313438522669119
 DNAJB8,ENSG00000179407,0.211206378738378
 DNAJB2,ENSG00000135924,-0.365244192834608
 DNAJB1,ENSG00000132002,-0.0874674577557454
 ERCC6L,ENSG00000186871,-0.20974071862082
 DNAJB7,ENSG00000172404,-0.256689757191858
 DNAJB6,ENSG00000105993,0.454107823501113
 DNAJB5,ENSG00000137094,1.01060201796432
 DNAJB4,ENSG00000162616,0.376133332303072
 GPATCH11,ENSG00000152133,-0.241838082838974
 AMDHD2,ENSG00000162066,-0.192107517948205
 RP1-32I10.10,ENSG00000220702,-0.332153405213985
 DIDO1,ENSG00000101191,0.372833747858967
 GRIK1,ENSG00000171189,-1.20382376884757
 GRIK2,ENSG00000164418,-2.53031023729465
 GRIK3,ENSG00000163873,-2.69142203730684
 GRIK4,ENSG00000149403,-4.01996443703984
 GRIK5,ENSG00000105737,1.27296766836176
 RNF149,ENSG00000163162,-0.123892813956918
 RNF148,ENSG00000235631,-0.379888361935078
 SGSH,ENSG00000181523,0.483068545059876
 RNF141,ENSG00000110315,0.427051645903646
 RNF145,ENSG00000145860,-0.0157833923877104
 GRSF1,ENSG00000132463,0.00116047230064184
 NENF,ENSG00000117691,0.474261526048094
 ASAH2B,ENSG00000204147,-0.158322496415664
 XCR1,ENSG00000173578,-0.39890073549942
 XPR1,ENSG00000143324,0.463419696518811
 NFXL1,ENSG00000170448,-0.120699270481486
 GREM2,ENSG00000180875,0.0416709340546133
 GREM1,ENSG00000166923,-1.48438873456754
 PADI1,ENSG00000142623,-1.0445120070151
 PADI3,ENSG00000142619,-0.660010372227144
 PADI2,ENSG00000117115,-1.80268086992811
 PADI4,ENSG00000159339,1.09383977180959
 ZPLD1,ENSG00000170044,-1.22829519144715
 GSTP1,ENSG00000084207,0.881705727665798
 TWISTNB,ENSG00000105849,-0.161723081699561
 ATP6V1C2,ENSG00000143882,0.946170103945797
 ATP6V1C1,ENSG00000155097,-0.406971700185337
 VPS37B,ENSG00000139722,-0.0346798309775228
 UNK,ENSG00000132478,-0.027858677081618
 PPP1R3G,ENSG00000219607,0.995620063901412
 TOMM7,ENSG00000196683,0.278311247224449
 PPP1R3E,ENSG00000235194,-0.0896261187053633
 TOMM5,ENSG00000175768,-0.0297218730704127
 PPP1R3C,ENSG00000119938,2.35033148677051
 PPP1R3B,ENSG00000173281,1.37398762330304
 PPP1R3A,ENSG00000154415,-0.942539751677963
 SYNE4,ENSG00000181392,-0.742396606095859
 NSG1,ENSG00000168824,-2.73710711646643
 NSG2,ENSG00000170091,-2.65676311678715
 NTAN1,ENSG00000157045,-0.0853340018425838
 TBXAS1,ENSG00000059377,0.0630140748566145
 PPP1R37,ENSG00000104866,-0.584977565179377
 PPP1R35,ENSG00000160813,0.00590999467302327
 PPP1R32,ENSG00000162148,0.0982941795180574
 INPP5A,ENSG00000068383,0.428381886017495
 INPP5B,ENSG00000204084,0.531602152726363
 INPP5D,ENSG00000168918,-0.290299824905376
 INPP5E,ENSG00000148384,-0.364502844396498
 INPP5F,ENSG00000198825,-0.0550266761499412
 INPP5J,ENSG00000185133,-0.160060041231171
 INPP5K,ENSG00000132376,-0.00457820086587422
 MSANTD4,ENSG00000170903,0.108204529756458
 MSANTD1,ENSG00000188981,-0.173788971327525
 MSANTD2,ENSG00000120458,-0.0145223794760359
 MSANTD3,ENSG00000066697,0.156241582612042
 CNST,ENSG00000162852,-0.53079989579073
 VPS37D,ENSG00000176428,-0.160334762585118
 VPS37C,ENSG00000167987,0.217890267627214
 VPS37A,ENSG00000155975,-0.224283222709922
 GUCA2A,ENSG00000197273,-0.424922817573679
 GUCA2B,ENSG00000044012,0.193259341792733
 HOMEZ,ENSG00000215271,-0.425354857824216
 COL12A1,ENSG00000111799,0.879263916269004
 CHIA,ENSG00000134216,-0.280739871015149
 CASK,ENSG00000147044,0.604267068555935
 CAST,ENSG00000153113,0.357993626281556
 CASR,ENSG00000036828,-0.810630957084342
 CLEC1A,ENSG00000150048,-0.607697507391837
 UAP1L1,ENSG00000197355,-0.184749604888751
 ADAM20,ENSG00000134007,0.745732854492416
 ADAM23,ENSG00000114948,0.527704563879471
 ADAM22,ENSG00000008277,0.0953277679926828
 ADAM29,ENSG00000168594,2.12900095684629
 ADAM28,ENSG00000042980,0.673112408508428
 TMSB15A,ENSG00000158164,1.20901431820182
 MMEL1,ENSG00000142606,-1.65830053487848
 TTF2,ENSG00000116830,0.393538747377304
 TTF1,ENSG00000125482,0.0431210962674344
 ZNF544,ENSG00000198131,-0.254292833411454
 KRTAP8-1,ENSG00000183640,0.479379984061265
 RP11-389E17.1,ENSG00000231171,1.19956120401706
 CBR4,ENSG00000145439,-0.327710098021575
 CBR1,ENSG00000159228,0.0120015829651628
 MTRNR2L12,ENSG00000269028,-0.879566042678663
 CBR3,ENSG00000159231,0.645549487600489
 MTRNR2L10,ENSG00000256045,-0.541008686140092
 ANXA1,ENSG00000135046,1.31561436209489
 ANXA3,ENSG00000138772,0.110475586550168
 ANXA2,ENSG00000182718,1.22039074487261
 ANXA5,ENSG00000164111,0.871283237569045
 ANXA4,ENSG00000196975,0.792367507751842
 ANXA7,ENSG00000138279,0.434077952205224
 ANXA6,ENSG00000197043,0.408892706746463
 ANXA9,ENSG00000143412,-0.957383250374234
 MEST,ENSG00000106484,-0.598417106243651
 POU5F1,ENSG00000204531,0.45936445450121
 SASS6,ENSG00000156876,-0.288971382141524
 POU5F2,ENSG00000248483,0.395329049877188
 ZNF541,ENSG00000118156,-1.52343095085591
 HEPACAM,ENSG00000165478,-2.34146190814525
 M6PR,ENSG00000003056,-0.12555168535756
 SSX5,ENSG00000165583,0.00244811117661855
 SSX2,ENSG00000241476,0.0512243956371948
 SSX3,ENSG00000165584,-0.218255837715951
 USH2A,ENSG00000042781,-0.56304272139315
 SSX1,ENSG00000126752,-0.39487579464841
 MRGBP,ENSG00000101189,-0.475503539663009
 MDS2,ENSG00000197880,-0.852210012405392
 CPT2,ENSG00000157184,-0.76422431707072
 PF4V1,ENSG00000109272,-0.790391296334589
 PYGB,ENSG00000100994,0.529298305352329
 PYGL,ENSG00000100504,0.52564979727949
 PYGM,ENSG00000068976,0.469505406207883
 PFAS,ENSG00000178921,-0.414543247583429
 RAB27A,ENSG00000069974,0.777309551080232
 BAMBI,ENSG00000095739,1.83806684426736
 PMS1,ENSG00000064933,-0.31512895988153
 PMS2,ENSG00000122512,-0.175529506826502
 KIAA0930,ENSG00000100364,0.257961359139922
 MST1R,ENSG00000164078,0.496013713467734
 HUNK,ENSG00000142149,-1.26257592566673
 GRIP1,ENSG00000155974,-1.3125318807531
 GRIP2,ENSG00000144596,0.239903760693676
 SLC19A2,ENSG00000117479,-0.0934607601042032
 SLC19A3,ENSG00000135917,-0.435460103654061
 SLC19A1,ENSG00000173638,0.211467658266303
 MIS12,ENSG00000167842,-0.0813143482706811
 MED12L,ENSG00000144893,-0.195510363988579
 NXF5,ENSG00000126952,-0.640105870709875
 PHTF2,ENSG00000006576,0.71104084712921
 FAF1,ENSG00000185104,-0.12943901504094
 PGM5,ENSG00000154330,1.29253330540386
 FAF2,ENSG00000113194,-0.264569966028146
 PGM1,ENSG00000079739,0.975184739058287
 PGM2,ENSG00000169299,0.0173911234618235
 PGM3,ENSG00000013375,0.346655001837766
 CDC27,ENSG00000004897,0.0204246099562054
 CDC26,ENSG00000176386,-0.145965791508096
 HOXD12,ENSG00000170178,-0.132819472759727
 HOXD13,ENSG00000128714,-0.870591294442795
 HOXD10,ENSG00000128710,-2.39288580012762
 HOXD11,ENSG00000128713,-0.648598682894868
 SHBG,ENSG00000129214,-1.26060792519025
 FAM150A,ENSG00000196711,-1.0003796121094
 FAM150B,ENSG00000189292,1.56854478072018
 LIN54,ENSG00000189308,-0.3007862591442
 LIN52,ENSG00000205659,0.129680993880158
 UBQLNL,ENSG00000175518,0.521835591365123
 RPL35A,ENSG00000182899,0.187560861433869
 GCN1L1,ENSG00000089154,0.038134023847305
 PPP1R12A,ENSG00000058272,0.381505910114317
 PPP1R12B,ENSG00000077157,1.70183178430519
 PPP1R12C,ENSG00000125503,-0.0534976731125319
 PGPEP1L,ENSG00000183571,0.950257177965373
 BCAP31,ENSG00000185825,0.082484863406796
 VPS36,ENSG00000136100,-0.0828169197325199
 VPS39,ENSG00000166887,0.0836255633009042
 TAS2R43,ENSG00000255374,0.628522385271111
 TAS2R42,ENSG00000186136,-0.22202922871926
 TAS2R40,ENSG00000221937,0.182598658837549
 TAS2R46,ENSG00000226761,0.504389357022863
 KCTD3,ENSG00000136636,-0.327474489601014
 KCTD2,ENSG00000180901,-0.213038814946301
 KCTD1,ENSG00000134504,-0.561429062629852
 KCTD7,ENSG00000243335,0.226944065995766
 KCTD6,ENSG00000168301,-0.338717433463192
 KCTD5,ENSG00000167977,-0.148137004391108
 KCTD9,ENSG00000104756,1.29680428832216
 KCTD8,ENSG00000183783,0.154942649372913
 GLTSCR1L,ENSG00000112624,0.0739782520512655
 SLC38A11,ENSG00000169507,-1.43731313438602
 SLC38A10,ENSG00000157637,0.350209763487232
 PXN,ENSG00000089159,0.32139741331158
 ESF1,ENSG00000089048,-0.181123790229104
 BRAP,ENSG00000089234,-0.210852036781016
 ZBTB32,ENSG00000011590,-0.292819943863522
 UPF3A,ENSG00000169062,-0.0664576736300778
 BRAF,ENSG00000157764,-0.107337909929266
 ADAM21,ENSG00000139985,0.260926124855574
 IFITM10,ENSG00000244242,2.20864324007795
 ZFYVE19,ENSG00000166140,-0.425839889992213
 NTNG1,ENSG00000162631,-2.42117656642476
 NTNG2,ENSG00000196358,-1.36340919627423
 THY1,ENSG00000154096,-0.863847675452854
 OPN1SW,ENSG00000128617,0.863786749988211
 TNS3,ENSG00000136205,0.45076516189189
 TRAF3IP1,ENSG00000204104,0.200771966885378
 ANGPTL7,ENSG00000171819,1.12451837180154
