 gene    name , gene    ENS ,Nerve-Tibial
 HEXA,ENSG00000213614,0.146257829551554
 OGT,ENSG00000147162,0.383545292593351
 NEURL,ENSG00000107954,-1.2624442798876
 CA7,ENSG00000168748,-0.945086105183546
 ARSI,ENSG00000183876,1.98729048045941
 CA4,ENSG00000167434,-2.69119448926498
 RGL1,ENSG00000143344,1.65385626805808
 RGL3,ENSG00000205517,-0.223637384146628
 RGL2,ENSG00000237441,-0.103388228442511
 RGL4,ENSG00000159496,0.0316614824099973
 OR10Q1,ENSG00000180475,-0.19097820029553
 NFKBIL1,ENSG00000204498,-0.181542223896957
 AMD1,ENSG00000123505,0.0427683980600631
 MATK,ENSG00000007264,-1.57643169799127
 PMF1,ENSG00000160783,-0.232051376572899
 RAPSN,ENSG00000165917,2.85931963336709
 ZNF790,ENSG00000197863,0.122336235528739
 ZNF791,ENSG00000173875,0.233800491246013
 ZNF792,ENSG00000180884,0.1871808909231
 ZNF793,ENSG00000188227,-0.301417065954446
 ZNF799,ENSG00000196466,0.243848565427767
 PPP1R7,ENSG00000115685,-0.447380998116411
 PPP1R2,ENSG00000184203,-0.754618686566646
 CYP4F12,ENSG00000186204,2.73796218526536
 CYP4F11,ENSG00000171903,0.544593792464075
 PPP1R8,ENSG00000117751,-0.12041691461509
 TRPV5,ENSG00000127412,0.830403091551827
 TRPV6,ENSG00000165125,-1.23100010941899
 TRPV1,ENSG00000196689,0.923952489093033
 TRPV3,ENSG00000167723,2.69158934394501
 TRPV2,ENSG00000187688,0.195583920073772
 IARS,ENSG00000196305,-0.115918841541933
 POSTN,ENSG00000133110,0.223345265102214
 FGFR4,ENSG00000160867,0.567425533437297
 SAV1,ENSG00000151748,0.234093945471387
 FGFR2,ENSG00000066468,-1.731397719594
 FGFR3,ENSG00000068078,-1.09675367849395
 FGFR1,ENSG00000077782,0.704167340392987
 CXCL1,ENSG00000163739,-0.859066612920454
 CXCL3,ENSG00000163734,0.620891116678904
 CXCL2,ENSG00000081041,0.408232362365927
 CXCL5,ENSG00000163735,-2.04726011231703
 CXCL6,ENSG00000124875,0.45989539017387
 CXCL9,ENSG00000138755,0.719406842809531
 AVPR2,ENSG00000126895,1.51413106074528
 AP2S1,ENSG00000042753,-0.570231620176996
 DCTD,ENSG00000129187,0.163939452132469
 SLCO4C1,ENSG00000173930,-1.73308503401645
 ALDH16A1,ENSG00000161618,0.176755694096371
 THRSP,ENSG00000151365,3.26118300401939
 GCKR,ENSG00000084734,-1.21680943287115
 NAA16,ENSG00000172766,0.053577906916843
 UBE2H,ENSG00000186591,-0.360855535568935
 UBE2K,ENSG00000078140,-0.388546882692946
 UBE2M,ENSG00000130725,-0.465941686598303
 UBE2O,ENSG00000175931,-0.405073497135263
 NAA11,ENSG00000156269,2.55690089388074
 UBE2A,ENSG00000077721,-0.177012005909544
 UBE2C,ENSG00000175063,-0.506810582197252
 UBE2F,ENSG00000184182,-0.804773261863019
 UBE2Z,ENSG00000159202,-0.0922251769011806
 UBE2S,ENSG00000108106,-0.135073580558214
 UBE2U,ENSG00000177414,-0.528801338222417
 UBE2T,ENSG00000077152,-1.58220507895297
 UBE2W,ENSG00000104343,-0.420284667014695
 PTGFR,ENSG00000122420,3.99157311563768
 LIPT2,ENSG00000175536,-0.396690034888949
 LIPT1,ENSG00000144182,0.158663852693899
 PDE3A,ENSG00000172572,0.229360795505711
 PDE3B,ENSG00000152270,-0.696263475303192
 C1orf87,ENSG00000162598,-2.55249552220092
 SMTNL2,ENSG00000188176,0.958279123629851
 LFNG,ENSG00000106003,-0.342854918446675
 NDUFA6,ENSG00000184983,-0.72461303329633
 NDUFA4,ENSG00000189043,-0.796614116254334
 NDUFA5,ENSG00000128609,-0.985224011026457
 NDUFA2,ENSG00000131495,-0.617282522533551
 NDUFA3,ENSG00000170906,-0.699057536443444
 NDUFA1,ENSG00000125356,-0.791433370103468
 NDUFA8,ENSG00000119421,-0.922666642441366
 NDUFA9,ENSG00000139180,-0.514960643679789
 ASMT,ENSG00000196433,0.919399593440569
 BIRC8,ENSG00000163098,-0.246448207957969
 BIRC7,ENSG00000101197,6.97906627512965
 BIRC6,ENSG00000115760,0.212210918742821
 BIRC5,ENSG00000089685,-0.904182082278357
 BIRC3,ENSG00000023445,1.49087726526888
 BIRC2,ENSG00000110330,0.281871215880443
 EIF6,ENSG00000242372,-0.139835276864521
 ANKRD16,ENSG00000134461,-0.0403976548972007
 ANKRD17,ENSG00000132466,-0.0322676972460988
 ANKRD12,ENSG00000101745,0.209729664692031
 ANKRD10,ENSG00000088448,0.726292683388753
 MKX,ENSG00000150051,0.103452080396314
 NT5C2,ENSG00000076685,-0.60039859519827
 MEA1,ENSG00000124733,-0.32643578274515
 MNS1,ENSG00000138587,0.396315943731341
 KRTAP4-11,ENSG00000212721,0.0718265531812641
 KRTAP4-12,ENSG00000213416,-0.277894521296445
 SIGLEC12,ENSG00000254521,-0.686148152634836
 CRIM1,ENSG00000150938,0.794192771558827
 TRAT1,ENSG00000163519,0.661037934312413
 MLH3,ENSG00000119684,0.254651708007163
 CRY1,ENSG00000008405,-0.395414092933045
 MLH1,ENSG00000076242,-0.235368097879251
 HIBADH,ENSG00000106049,-0.16253316663072
 KIFC3,ENSG00000140859,0.801511208792092
 SYCE1,ENSG00000171772,-2.23931034686515
 SUSD4,ENSG00000143502,-5.37244118927568
 SUSD5,ENSG00000173705,0.0974681075783628
 SUSD2,ENSG00000099994,0.552160902347116
 SUSD3,ENSG00000157303,-0.201181628663229
 SUSD1,ENSG00000106868,-0.0999502055318279
 SLC26A10,ENSG00000135502,0.893671871772258
 SLC26A11,ENSG00000181045,0.112995808904889
 FAM221A,ENSG00000188732,-0.154029623937062
 FAM221B,ENSG00000204930,-0.610622559338123
 BRINP3,ENSG00000162670,-3.3254100687062
 BRINP2,ENSG00000198797,-1.22784315354265
 CWC15,ENSG00000150316,-0.230198671293275
 OTUD6B,ENSG00000155100,0.0129287926120267
 OTUD6A,ENSG00000189401,-0.442237780181143
 INADL,ENSG00000132849,-0.648336250791836
 FMN1,ENSG00000248905,-1.16097098957967
 FMN2,ENSG00000155816,3.9425312480629
 SPRR1A,ENSG00000169474,-1.06655827958347
 SPRR1B,ENSG00000169469,-1.55392901265588
 KIAA0556,ENSG00000047578,-0.0528753525581145
 HAUS8,ENSG00000131351,-0.338333793756728
 HAUS6,ENSG00000147874,-0.0162658428597219
 HAUS7,ENSG00000213397,0.368460464395139
 HAUS4,ENSG00000092036,0.300943997367036
 HAUS5,ENSG00000249115,0.156491386606823
 HAUS2,ENSG00000137814,-0.175159092531388
 HAUS3,ENSG00000214367,0.384805384020172
 HAUS1,ENSG00000152240,0.416750929590528
 SLC5A12,ENSG00000148942,1.36837190248416
 SLC5A10,ENSG00000154025,-1.11131555360062
 SLC5A11,ENSG00000158865,-1.24850760534313
 MYD88,ENSG00000172936,0.215989375480586
 HIST1H2BD,ENSG00000158373,-0.93628396801174
 HIST1H2BA,ENSG00000146047,-0.242881663604618
 HIST1H2BC,ENSG00000180596,-0.863438447693167
 HIST1H2BL,ENSG00000185130,-0.62004010237261
 HIST1H2BN,ENSG00000233822,0.111748537733766
 HIST1H2BJ,ENSG00000124635,-0.599469972940819
 HIST1H2BK,ENSG00000197903,-0.120653534501597
 HENMT1,ENSG00000162639,-0.350171102388948
 TNFAIP6,ENSG00000123610,1.70845622269235
 TNFAIP1,ENSG00000109079,-0.0976269989609353
 TNFAIP3,ENSG00000118503,0.398695722320482
 TNFAIP2,ENSG00000185215,0.615658277632852
 RNPC3,ENSG00000185946,0.489603455298271
 DTX3L,ENSG00000163840,0.35154540513864
 PAPL,ENSG00000183760,2.99773052883152
 SDCBP,ENSG00000137575,0.294856958377734
 COX6A1P2,ENSG00000226976,-0.681684898559956
 COL26A1,ENSG00000160963,-0.654770085494769
 R3HCC1,ENSG00000104679,-0.260004439478788
 ARL17B,ENSG00000228696,-0.0624057087271969
 ARL17A,ENSG00000185829,-0.0697176312472901
 SHPK,ENSG00000197417,0.530326320201526
 ANKRD34C,ENSG00000235711,1.04532338317726
 ANKRD34B,ENSG00000189127,-1.94972869824078
 TOMM70A,ENSG00000154174,-0.57269101294927
 NXT2,ENSG00000101888,-0.21469047190908
 NXT1,ENSG00000132661,0.0294900882176282
 CSE1L,ENSG00000124207,-0.15273715151653
 RFPL3,ENSG00000128276,-0.0215347451737886
 MARCKSL1,ENSG00000175130,0.615492562757064
 HOXB5,ENSG00000120075,0.905948808074751
 RFPL2,ENSG00000128253,-2.92292828285727
 CRADD,ENSG00000169372,-0.285965654916219
 RFTN2,ENSG00000162944,1.12246827192528
 RFTN1,ENSG00000131378,1.14833120569405
 SYNDIG1L,ENSG00000183379,-0.858409728220043
 ZNF324B,ENSG00000249471,0.0845644430313441
 GFI1,ENSG00000162676,0.0444459389523206
 UNC45A,ENSG00000140553,-0.0427386973723929
 UNC45B,ENSG00000141161,-0.910505921436309
 DPM3,ENSG00000179085,-0.026661393540759
 ESPN,ENSG00000187017,3.31026830987782
 VPS8,ENSG00000156931,-0.237110495693766
 HSBP1L1,ENSG00000226742,0.0718447454734144
 OR12D2,ENSG00000168787,-0.301525975145145
 EBNA1BP2,ENSG00000117395,-0.28288534238913
 SLC9C2,ENSG00000162753,-0.286065065281064
 BRS3,ENSG00000102239,-1.23410229606261
 SLC9C1,ENSG00000172139,-0.572593233313529
 ARHGEF10,ENSG00000104728,2.40169337159317
 ARHGEF11,ENSG00000132694,-0.149044991799205
 ARHGEF12,ENSG00000196914,-0.0462761765030366
 ARHGEF15,ENSG00000198844,0.751963070880799
 ARHGEF16,ENSG00000130762,3.63407898126854
 ARHGEF18,ENSG00000104880,-0.423335519943056
 ARHGEF19,ENSG00000142632,0.202363812629607
 NEUROD6,ENSG00000164600,-2.12832905126277
 NEUROD4,ENSG00000123307,-0.317057551126682
 D2HGDH,ENSG00000180902,0.129998476184716
 MITD1,ENSG00000158411,0.184666515575204
 PAIP2B,ENSG00000124374,-0.0971306105592019
 SERF1A,ENSG00000172058,-0.478987304306123
 SERF1B,ENSG00000205572,-0.16529094163616
 HINFP,ENSG00000172273,-0.0665222059453182
 GPLD1,ENSG00000112293,-0.360870999644243
 OR2W3,ENSG00000238243,3.09938387931019
 OR2W1,ENSG00000204704,-0.121516894082524
 C1orf167,ENSG00000215910,0.0632984468761681
 SLC39A8,ENSG00000138821,-0.553016924706632
 SLC39A9,ENSG00000029364,-0.0285174630172203
 HIST2H3D,ENSG00000183598,0.109775296698347
 SLC39A1,ENSG00000143570,0.43971670781017
 SLC39A2,ENSG00000165794,-0.616308009570348
 SLC39A3,ENSG00000141873,-0.681986030233207
 SLC39A4,ENSG00000147804,0.15950943169792
 SLC39A5,ENSG00000139540,0.565834420877029
 PSIP1,ENSG00000164985,0.0959752886007843
 MTHFD1L,ENSG00000120254,0.324803764165656
 MAP4K1,ENSG00000104814,0.221008834583484
 TRIM74,ENSG00000155428,0.481407503128799
 REN,ENSG00000143839,0.530358178704875
 REL,ENSG00000162924,-0.174824053977621
 MAP4K5,ENSG00000012983,0.649281989912172
 TRIM72,ENSG00000177238,0.0117552501918203
 TP53TG3D,ENSG00000205456,-0.295150160520022
 SMPX,ENSG00000091482,-2.41135585686384
 SCAF4,ENSG00000156304,0.0248488083311481
 SPATA24,ENSG00000170469,-1.29825956662084
 SCAF8,ENSG00000213079,0.337290791227746
 TMEM63A,ENSG00000196187,-0.215643275297257
 TMEM63C,ENSG00000165548,-3.7116521304948
 TMEM63B,ENSG00000137216,-0.0869635997334792
 RBM7,ENSG00000076053,-0.0461830044200534
 RBM6,ENSG00000004534,0.0800573355112442
 RBM5,ENSG00000003756,0.425761718300882
 RBM4,ENSG00000173933,-0.306995742888859
 RBM3,ENSG00000102317,0.256372292589066
 CAT,ENSG00000121691,0.464905372098245
 ACTBL2,ENSG00000169067,-0.317342117562378
 CAD,ENSG00000084774,0.359898174845323
 MICU3,ENSG00000155970,-0.0602318297147299
 COA5,ENSG00000183513,-0.13159605165281
 COA4,ENSG00000181924,-0.0574836047221694
 COA6,ENSG00000168275,-0.63387704290009
 COA1,ENSG00000106603,-0.218890474896647
 COA3,ENSG00000183978,-0.423054846510519
 SEPSECS,ENSG00000109618,0.278702859975201
 ARSD,ENSG00000006756,0.218622983332821
 ARSE,ENSG00000157399,2.57735013584153
 CA9,ENSG00000107159,-2.65618507135829
 CA8,ENSG00000178538,-0.316880709189161
 ARSA,ENSG00000100299,-0.237856728290473
 ARSB,ENSG00000113273,-0.65809248679144
 CA3,ENSG00000164879,-0.0660353098923448
 CA2,ENSG00000104267,-2.51273407914291
 CA1,ENSG00000133742,-0.597357887297929
 HEXB,ENSG00000049860,0.10678226559379
 CEPT1,ENSG00000134255,0.120023550579993
 CA6,ENSG00000131686,-1.16379006373373
 ARSJ,ENSG00000180801,0.0332650199754074
 ARSK,ENSG00000164291,0.314542910947485
 OGN,ENSG00000106809,1.38777605410964
 AP3S2,ENSG00000157823,-0.504128813955235
 UFC1,ENSG00000143222,-0.523496534203295
 FBLN2,ENSG00000163520,1.79712608083977
 FBLN1,ENSG00000077942,1.9505632392168
 FBLN7,ENSG00000144152,-1.00952765181733
 AKIP1,ENSG00000166452,-0.314345334697422
 FBLN5,ENSG00000140092,1.17675024809957
 MOAP1,ENSG00000165943,-0.576877608134312
 ZNF236,ENSG00000130856,0.105611656003754
 ZNF232,ENSG00000167840,0.0955817907441439
 ZNF230,ENSG00000159882,-0.0795858941783792
 CYLD,ENSG00000083799,-0.333657172597533
 HCRTR1,ENSG00000121764,-1.59717798706581
 HCRTR2,ENSG00000137252,-0.43504962354148
 ZBED6CL,ENSG00000188707,0.0421165529468011
 ABCG2,ENSG00000118777,0.382953404698645
 ZNF185,ENSG00000147394,1.11864336179583
 ZNF184,ENSG00000096654,-0.22548132384953
 ZNF181,ENSG00000197841,0.175653590255205
 ZNF180,ENSG00000167384,-0.0357154900862576
 ZNF182,ENSG00000147118,0.0962202261154091
 ZNF189,ENSG00000136870,-0.275857213677116
 ALYREF,ENSG00000183684,-0.101595820346641
 HYKK,ENSG00000188266,0.840334551442858
 SEMA5B,ENSG00000082684,1.95779459871091
 SEMA5A,ENSG00000112902,1.99666738573762
 LYNX1,ENSG00000180155,-0.250362096160876
 ABCG4,ENSG00000172350,-2.31665970367274
 SCN5A,ENSG00000183873,2.7564513949335
 NUMB,ENSG00000133961,0.238534777404207
 ZNF239,ENSG00000196793,0.306536147160089
 ZNF235,ENSG00000159917,-0.035632500757159
 ZNF234,ENSG00000263002,0.438858875429672
 MRE11A,ENSG00000020922,0.40940342707528
 BCL6B,ENSG00000161940,0.799310499816234
 ISPD,ENSG00000214960,0.0505403916920861
 TRAM1,ENSG00000067167,0.359621963368093
 TRAM2,ENSG00000065308,0.695635448275713
 KCNRG,ENSG00000198553,0.154085584547467
 TGFB1,ENSG00000105329,0.0513857937306245
 TGFB2,ENSG00000092969,-0.236603097707645
 TGFB3,ENSG00000119699,-0.400631135760957
 C17orf99,ENSG00000187997,3.05410025199792
 C17orf97,ENSG00000187624,-0.717709417921201
 LOH12CR1,ENSG00000165714,0.0888208210984383
 TMEM132E,ENSG00000181291,-0.507227318996909
 LPHN3,ENSG00000150471,1.45521422332067
 LPHN2,ENSG00000117114,-0.00993706297032319
 LPHN1,ENSG00000072071,-1.19203457904919
 TMEM132C,ENSG00000181234,1.04115048541468
 OVGP1,ENSG00000085465,-0.117920342827133
 VAMP1,ENSG00000139190,0.165461312817586
 VAMP3,ENSG00000049245,0.133579603878281
 VAMP2,ENSG00000220205,-0.173683271951217
 VAMP5,ENSG00000168899,0.415803939175263
 VAMP4,ENSG00000117533,0.26455894429682
 VAMP7,ENSG00000124333,-0.169737209158684
 RP11-166B2.1,ENSG00000234719,0.59647030767563
 VAMP8,ENSG00000118640,-0.477106489760623
 TGFBI,ENSG00000120708,2.21914897790104
 TAPT1,ENSG00000169762,-0.254365938718364
 TEX33,ENSG00000185264,0.499106185465815
 VRK1,ENSG00000100749,-0.289381034619768
 VRK3,ENSG00000105053,-0.288961974417671
 VRK2,ENSG00000028116,-0.0143761015704267
 CRYL1,ENSG00000165475,0.332287636030083
 NR2C2,ENSG00000177463,-0.195059211438237
 TNIP3,ENSG00000050730,0.380621611069369
 TNIP1,ENSG00000145901,-0.106517379742218
 FRA10AC1,ENSG00000148690,0.150549218284705
 MAU2,ENSG00000129933,0.027448581600528
 FAM184A,ENSG00000111879,-0.398702323495221
 GDPD2,ENSG00000130055,0.634867397618125
 HSPH1,ENSG00000120694,-1.12505785267594
 LIM2,ENSG00000105370,-0.447804151179833
 BASP1,ENSG00000176788,-1.00526584893792
 PLEKHB1,ENSG00000021300,2.7562838803896
 TMSB4X,ENSG00000205542,0.37597009843877
 PLEKHB2,ENSG00000115762,-0.211289190577941
 RP11-279O9.4,ENSG00000249679,-0.678335314511714
 SEC13,ENSG00000157020,-0.0657192066471224
 GIMAP4,ENSG00000133574,0.429847654711956
 GIMAP5,ENSG00000196329,0.494820385574628
 GIMAP6,ENSG00000133561,0.224629528801186
 GIMAP7,ENSG00000179144,0.228044006407174
 GIMAP1,ENSG00000213203,0.417141034982087
 GIMAP2,ENSG00000106560,0.00166881498182618
 CEP19,ENSG00000174007,0.0615899515956724
 MYOM3,ENSG00000142661,-1.44443763014009
 MYOM2,ENSG00000036448,-1.37369790161205
 OR52W1,ENSG00000175485,-0.144613375542553
 C14orf64,ENSG00000246223,0.145994279506822
 FBXO2,ENSG00000116661,1.27818820505532
 FBXO3,ENSG00000110429,-0.00678056787749584
 FBXO4,ENSG00000151876,0.218601829283899
 FBXO5,ENSG00000112029,-0.384491902820855
 FBXO6,ENSG00000116663,-0.273303594042857
 FBXO7,ENSG00000100225,0.0979802438377444
 FBXO8,ENSG00000164117,-0.151237320854241
 FBXO9,ENSG00000112146,-0.294490792910699
 TAL1,ENSG00000162367,-0.150581734954313
 MYEF2,ENSG00000104177,0.875828345246788
 TAL2,ENSG00000186051,0.236037763835387
 CCDC85C,ENSG00000205476,-2.0391195695314
 CCDC85B,ENSG00000175602,-0.650900396356919
 CCDC85A,ENSG00000055813,-0.665171052627835
 CMSS1,ENSG00000184220,-0.292052511508019
 SNTB2,ENSG00000168807,0.426968857384424
 SNTB1,ENSG00000172164,0.150383741144915
 KIAA0408,ENSG00000189367,0.551212459198841
 DZANK1,ENSG00000089091,-0.131229289306551
 CORO1B,ENSG00000172725,0.295096961047428
 CORO1C,ENSG00000110880,0.0465471163962992
 DNAJC3,ENSG00000102580,-0.0808023348332948
 MID2,ENSG00000080561,-0.0838538135533873
 MID1,ENSG00000101871,0.247738248755645
 WASF1,ENSG00000112290,-0.727639360163588
 WASF2,ENSG00000158195,0.614785742419312
 WASF3,ENSG00000132970,-0.566385235227157
 FRG1B,ENSG00000149531,-0.361997466293827
 YWHAZ,ENSG00000164924,-0.525193240659803
 MYCT1,ENSG00000120279,0.705677563780666
 GOSR2,ENSG00000108433,-0.337261485016472
 MIDN,ENSG00000167470,-0.350126553580432
 GOSR1,ENSG00000108587,-0.144734499764631
 LAIR2,ENSG00000167618,-0.65053849657659
 TSPAN1,ENSG00000117472,0.215394473819752
 HECTD2,ENSG00000165338,0.425816444279773
 HECTD3,ENSG00000126107,0.148549794143372
 PIBF1,ENSG00000083535,0.304913891296701
 HECTD4,ENSG00000173064,-0.232797498972454
 LZTFL1,ENSG00000163818,-0.370026747653561
 ADAD1,ENSG00000164113,-0.266610832762648
 ADAD2,ENSG00000140955,-0.484036016649508
 C7orf49,ENSG00000122783,0.193744696828434
 FLII,ENSG00000177731,0.0652531469515499
 RALGAPA1,ENSG00000174373,0.131950240727248
 FLI1,ENSG00000151702,0.567792785977484
 GPR22,ENSG00000172209,-2.5083678983823
 GPR20,ENSG00000204882,0.674517906167169
 GPR21,ENSG00000188394,0.266373293710809
 GPR26,ENSG00000154478,1.30406349472708
 GPR27,ENSG00000170837,-0.655037013715482
 GPR25,ENSG00000170128,-1.70326578521519
 KCNMB1,ENSG00000145936,-0.274339844335581
 KCNMB3,ENSG00000171121,0.344173085659547
 KCNMB2,ENSG00000197584,-3.17567161105547
 PNCK,ENSG00000130822,-1.69515897708887
 KCNMB4,ENSG00000135643,2.23088225348068
 YWHAG,ENSG00000170027,-0.973342983855888
 RECQL5,ENSG00000108469,-0.0236645725289476
 POC5,ENSG00000152359,0.239662411821768
 SPECC1L,ENSG00000100014,0.13271477763539
 RP11-345J4.3,ENSG00000258150,0.361376780056502
 EPSTI1,ENSG00000133106,-0.447052334342805
 NPRL3,ENSG00000103148,0.0586035855228816
 NPRL2,ENSG00000114388,-0.10203835491383
 PLXNB2,ENSG00000196576,0.286645602887884
 PLXNB3,ENSG00000198753,2.44249057102348
 SHCBP1L,ENSG00000157060,0.165860832283361
 PLXNB1,ENSG00000164050,0.3450253304825
 RP11-723G8.2,ENSG00000265352,-0.267341695469368
 SIRT3,ENSG00000142082,-0.164638162290344
 SIRT2,ENSG00000068903,0.182331862258524
 SIRT1,ENSG00000096717,0.211837652390848
 SIRT7,ENSG00000187531,-0.386116533678938
 SIRT6,ENSG00000077463,-0.112063451202966
 SIRT5,ENSG00000124523,-0.468278691703132
 SIRT4,ENSG00000089163,-1.00588146711488
 MAS1L,ENSG00000204687,2.13753889430097
 FSD1,ENSG00000105255,-1.67745727850892
 FSD2,ENSG00000186628,-0.771321562849068
 PBOV1,ENSG00000254440,-0.478012246328882
 RP11-595B24.2,ENSG00000263588,-0.149436000523535
 CES5A,ENSG00000159398,-1.78291659786664
 KDM6B,ENSG00000132510,-0.44613558117943
 CHST11,ENSG00000171310,-0.280426120273105
 CC2D2A,ENSG00000048342,0.673296910727861
 CC2D2B,ENSG00000188649,-0.173952571513824
 CHST12,ENSG00000136213,0.306025358189955
 PRTG,ENSG00000166450,0.645618509861714
 RPS17L,ENSG00000182774,0.0207714451155975
 PAPPA2,ENSG00000116183,0.678451163270316
 ARHGAP11A,ENSG00000198826,-0.962909307302906
 ARHGAP11B,ENSG00000187951,-0.627594767296965
 ROCK1,ENSG00000067900,0.712874474528431
 CRCT1,ENSG00000169509,-1.4982783555989
 PSENEN,ENSG00000205155,-0.224212453781165
 NAGA,ENSG00000198951,0.347646450914863
 NAGK,ENSG00000124357,0.0598298263668002
 CARTPT,ENSG00000164326,-3.92322092079141
 THBS4,ENSG00000113296,3.65004359321259
 PGAP1,ENSG00000197121,-0.0137186883496497
 PGAP3,ENSG00000161395,-0.14528401641764
 PGAP2,ENSG00000148985,-0.194265900099549
 WLS,ENSG00000116729,0.0766819032072111
 MFAP5,ENSG00000197614,4.65281232575685
 MFAP4,ENSG00000166482,1.34505766433803
 MFAP3,ENSG00000037749,-0.0769346426598943
 MFAP2,ENSG00000117122,1.66668868398913
 MFAP1,ENSG00000140259,-0.259596456059759
 OFD1,ENSG00000046651,0.326082980165318
 HBS1L,ENSG00000112339,-0.50306148768131
 AGER,ENSG00000204305,0.244684838075142
 GYPA,ENSG00000170180,-1.39859420319118
 GYPB,ENSG00000250361,-0.675932092479091
 GYPC,ENSG00000136732,-0.0887474016848223
 GYPE,ENSG00000197465,0.0835505248206708
 SNAP25,ENSG00000132639,-3.48921848865474
 SNAP23,ENSG00000092531,-0.0593668565533151
 LITAF,ENSG00000189067,0.713323028772614
 SNAP29,ENSG00000099940,-0.314892082552918
 C11orf48,ENSG00000162194,-0.274008135304963
 C11orf49,ENSG00000149179,-0.198745247792932
 TOX2,ENSG00000124191,-1.11716435100807
 C11orf42,ENSG00000180878,0.176217649907452
 C11orf44,ENSG00000175728,1.35362456913886
 TNFSF13,ENSG00000161955,0.817166211549305
 TNFSF10,ENSG00000121858,0.187302075205533
 DIRAS1,ENSG00000176490,-2.79204946096471
 DIRAS3,ENSG00000162595,-0.518317946554907
 DIRAS2,ENSG00000165023,1.03242105933003
 TNFSF18,ENSG00000120337,0.286402690165664
 RP11-552I14.1,ENSG00000257860,-0.171421975997995
 SFXN4,ENSG00000183605,-0.67125897716782
 SFXN5,ENSG00000144040,-0.311725713722122
 SFXN2,ENSG00000156398,0.349835780432592
 SFXN3,ENSG00000107819,0.127610719690545
 SFXN1,ENSG00000164466,-0.550394806420149
 CCT8,ENSG00000156261,-0.477972046060128
 CCT3,ENSG00000163468,-0.454472709312918
 CCT7,ENSG00000135624,-0.207400344318082
 CCT4,ENSG00000115484,-0.388946890784749
 CCT5,ENSG00000150753,-0.296945509353073
 SWI5,ENSG00000175854,-0.0682464256667878
 CDK5RAP3,ENSG00000108465,-0.00691728944642068
 CROT,ENSG00000005469,-0.170190623497068
 ASPG,ENSG00000166183,1.92718405434781
 ASPA,ENSG00000108381,2.30871353427369
 ASPM,ENSG00000066279,-0.413875588065599
 ASPN,ENSG00000106819,2.05415151453994
 ASPH,ENSG00000198363,0.26923630494562
 RP11-505K9.4,ENSG00000260300,-0.00318834285478192
 CCDC144A,ENSG00000170160,1.36410424916127
 FAM86B2,ENSG00000145002,-0.177401337863655
 FAM86B1,ENSG00000186523,-0.0335186375081754
 UBE2V1,ENSG00000244687,-0.430427973273904
 UBE2V2,ENSG00000169139,-0.447044891489685
 CMBL,ENSG00000164237,-0.18450853874119
 ZNF880,ENSG00000221923,0.189832008044073
 SSTR1,ENSG00000139874,0.179244126481288
 SSTR2,ENSG00000180616,-0.333441343822425
 SSTR5,ENSG00000162009,-0.639409199707804
 SSTR4,ENSG00000132671,-1.50850134088138
 LDLRAP1,ENSG00000157978,-0.350233865268358
 CTNNB1,ENSG00000168036,0.348905906157275
 WNK1,ENSG00000060237,-0.339866361161179
 ATN1,ENSG00000111676,-0.00922445892507577
 TOB1,ENSG00000141232,0.284883236510971
 TNIP2,ENSG00000168884,0.341453539350453
 LCE4A,ENSG00000187170,-0.431401319338714
 NR2C1,ENSG00000120798,0.234305088033874
 MAN1B1,ENSG00000177239,0.119705079375669
 LBP,ENSG00000129988,0.102115037073134
 LBR,ENSG00000143815,-0.289063914465664
 LBH,ENSG00000213626,-0.329381880499598
 PLD4,ENSG00000166428,2.05554094441847
 IMP4,ENSG00000136718,-0.407188797407914
 MORN4,ENSG00000171160,0.233054855754132
 ACIN1,ENSG00000100813,0.0412873894311304
 ATP1B3,ENSG00000069849,0.0806315415741894
 TFB1M,ENSG00000029639,-0.0399778782306805
 PLD2,ENSG00000129219,0.542559686518165
 AASDH,ENSG00000157426,0.244952360311473
 TSEN15,ENSG00000198860,-0.359559997157476
 PLD3,ENSG00000105223,-0.26166209861887
 SNX3,ENSG00000112335,-0.371496231070098
 SNX2,ENSG00000205302,-0.00156788477144062
 SNX1,ENSG00000028528,0.123281520466331
 ST20,ENSG00000180953,-0.445171300969882
 SNX7,ENSG00000162627,1.07743485513959
 SNX6,ENSG00000129515,0.205962395823471
 SNX5,ENSG00000089006,0.0427721708467705
 SNX4,ENSG00000114520,-0.0790777430614303
 SNX9,ENSG00000130340,0.105773274523025
 SNX8,ENSG00000106266,-0.332485109086269
 RP11-156E8.1,ENSG00000272195,-0.328689599578274
 KHSRP,ENSG00000088247,-0.174506026729553
 TIMELESS,ENSG00000111602,-0.381058254997683
 PHKG2,ENSG00000156873,-0.431529804429437
 PHKG1,ENSG00000164776,-1.03254903102268
 ORAI2,ENSG00000160991,-0.851017454359286
 DLAT,ENSG00000150768,-0.639718526501077
 C12orf29,ENSG00000133641,-0.105064171102055
 C12orf23,ENSG00000151135,-0.00628568582521051
 RRP1,ENSG00000160214,-0.128295219497008
 FABP6,ENSG00000170231,-1.46006709993651
 FABP7,ENSG00000164434,-1.60917300247114
 FABP4,ENSG00000170323,2.93867040469305
 FABP5,ENSG00000164687,-0.191590366780791
 FABP2,ENSG00000145384,0.500542508323279
 FABP3,ENSG00000121769,-1.20466024991542
