 gene    name , gene    ENS ,Testis
 COA1,ENSG00000106603,-0.991456935194133
 COA3,ENSG00000183978,-1.89904015425448
 SEPSECS,ENSG00000109618,0.206392028584941
 ARSD,ENSG00000006756,-0.735077970269099
 ARSE,ENSG00000157399,-1.61962442986917
 CA9,ENSG00000107159,5.32547990858707
 CA8,ENSG00000178538,1.90602183451759
 ARSA,ENSG00000100299,1.19462532838551
 ARSB,ENSG00000113273,-1.46218994704322
 CA3,ENSG00000164879,-1.25022308979168
 CA2,ENSG00000104267,1.52320799196305
 CA1,ENSG00000133742,-1.2585716423927
 HEXB,ENSG00000049860,-2.46260524345737
 CEPT1,ENSG00000134255,-0.453605930759151
 CA6,ENSG00000131686,0.0481009213507676
 ARSJ,ENSG00000180801,-3.89905325433484
 ARSK,ENSG00000164291,-1.6854900888792
 OGN,ENSG00000106809,-1.51092061309677
 AP3S2,ENSG00000157823,-0.794033493991842
 UFC1,ENSG00000143222,-0.713811517401355
 FBLN2,ENSG00000163520,0.639175742898447
 FBLN1,ENSG00000077942,-2.60651968959437
 FBLN7,ENSG00000144152,-3.31139905906619
 AKIP1,ENSG00000166452,-0.288608485108933
 FBLN5,ENSG00000140092,-0.771737827233685
 MOAP1,ENSG00000165943,-2.03375888565435
 ZNF236,ENSG00000130856,0.368617857653707
 ZNF232,ENSG00000167840,0.953961117109147
 ZNF230,ENSG00000159882,-0.0799573291135112
 CYLD,ENSG00000083799,-0.438759428331701
 HCRTR1,ENSG00000121764,-0.842804359255777
 HCRTR2,ENSG00000137252,2.28198558978415
 ZBED6CL,ENSG00000188707,-0.690318242554703
 ABCG2,ENSG00000118777,-1.30639150900604
 ZNF185,ENSG00000147394,-1.63146668832133
 ZNF184,ENSG00000096654,1.21857970781346
 ZNF181,ENSG00000197841,-0.376916328285253
 ZNF180,ENSG00000167384,0.064821143078269
 ZNF182,ENSG00000147118,-1.16949660600056
 ZNF189,ENSG00000136870,0.28408938841341
 ALYREF,ENSG00000183684,1.19280613403393
 HYKK,ENSG00000188266,0.505500329279508
 SEMA5B,ENSG00000082684,-2.13451476237011
 SEMA5A,ENSG00000112902,-1.7792429217003
 LYNX1,ENSG00000180155,-3.31090213914714
 ABCG4,ENSG00000172350,3.53264802477558
 SCN5A,ENSG00000183873,-0.290724809846145
 NUMB,ENSG00000133961,-0.797682589338443
 ZNF239,ENSG00000196793,1.71746416219192
 ZNF235,ENSG00000159917,-0.101092391213666
 ZNF234,ENSG00000263002,-0.604812044822341
 MRE11A,ENSG00000020922,-0.151400642723831
 BCL6B,ENSG00000161940,-1.63369385571255
 ISPD,ENSG00000214960,0.797612713179239
 TRAM1,ENSG00000067167,0.110658650109935
 TRAM2,ENSG00000065308,0.93690187555148
 KCNRG,ENSG00000198553,2.80916864999638
 TGFB1,ENSG00000105329,-2.23528579764011
 TGFB2,ENSG00000092969,-2.40959949687643
 TGFB3,ENSG00000119699,-1.896613539273
 C17orf99,ENSG00000187997,0.0441279639540237
 C17orf97,ENSG00000187624,4.1579922640673
 LOH12CR1,ENSG00000165714,0.269649270270203
 TMEM132E,ENSG00000181291,2.44600612224626
 LPHN3,ENSG00000150471,-0.581283910384719
 LPHN2,ENSG00000117114,-2.49073931540136
 LPHN1,ENSG00000072071,-0.664873965974679
 TMEM132C,ENSG00000181234,-1.11721029697644
 OVGP1,ENSG00000085465,1.32400956003386
 VAMP1,ENSG00000139190,-1.34920048562372
 VAMP3,ENSG00000049245,-1.42579103130793
 VAMP2,ENSG00000220205,-1.52876634506392
 VAMP5,ENSG00000168899,-3.14375894322168
 VAMP4,ENSG00000117533,-0.653267732205994
 VAMP7,ENSG00000124333,-1.2959336193012
 RP11-166B2.1,ENSG00000234719,4.45233362909789
 VAMP8,ENSG00000118640,-0.350608561683776
 TGFBI,ENSG00000120708,-3.55877403561676
 TAPT1,ENSG00000169762,0.0693922331343879
 TEX33,ENSG00000185264,11.689857269499
 VRK1,ENSG00000100749,2.06881900720788
 VRK3,ENSG00000105053,2.62595110950775
 VRK2,ENSG00000028116,0.416958242783535
 CRYL1,ENSG00000165475,-3.26869572274534
 NR2C2,ENSG00000177463,0.850510929354712
 TNIP3,ENSG00000050730,3.7444851795588
 TNIP1,ENSG00000145901,-2.45900890540998
 FRA10AC1,ENSG00000148690,-0.143177995440954
 MAU2,ENSG00000129933,0.0458057558329049
 FAM184A,ENSG00000111879,2.03623522212413
 GDPD2,ENSG00000130055,-2.98167705123284
 HSPH1,ENSG00000120694,0.292991225904225
 LIM2,ENSG00000105370,2.85929449265163
 BASP1,ENSG00000176788,-5.04361033398869
 PLEKHB1,ENSG00000021300,-0.195488750275877
 TMSB4X,ENSG00000205542,-3.59272627719126
 PLEKHB2,ENSG00000115762,-0.208299648793311
 RP11-279O9.4,ENSG00000249679,1.83013899916075
 SEC13,ENSG00000157020,-0.661640216520906
 GIMAP4,ENSG00000133574,-4.00167992225858
 GIMAP5,ENSG00000196329,-2.99631304069195
 GIMAP6,ENSG00000133561,-3.55552186935796
 GIMAP7,ENSG00000179144,-3.53255307081013
 GIMAP1,ENSG00000213203,-3.5442156410509
 GIMAP2,ENSG00000106560,-3.64099770738267
 CEP19,ENSG00000174007,2.08350036380742
 MYOM3,ENSG00000142661,3.66931626280018
 MYOM2,ENSG00000036448,-0.0556936307147186
 OR52W1,ENSG00000175485,-0.986346201203987
 C14orf64,ENSG00000246223,-1.46585518008114
 FBXO2,ENSG00000116661,-0.488842175321875
 FBXO3,ENSG00000110429,-0.893890659868163
 FBXO4,ENSG00000151876,0.29405858093638
 FBXO5,ENSG00000112029,-0.186931529061909
 FBXO6,ENSG00000116663,0.421375586070671
 FBXO7,ENSG00000100225,0.667256778029884
 FBXO8,ENSG00000164117,-0.797029573055144
 FBXO9,ENSG00000112146,-0.890504641846504
 TAL1,ENSG00000162367,-1.10411222199273
 MYEF2,ENSG00000104177,1.26317211024202
 TAL2,ENSG00000186051,1.1406120881639
 CCDC85C,ENSG00000205476,-0.468449346735417
 CCDC85B,ENSG00000175602,-1.32395997823369
 CCDC85A,ENSG00000055813,-2.89072093691804
 CMSS1,ENSG00000184220,0.409564377207941
 SNTB2,ENSG00000168807,0.0886992509501872
 SNTB1,ENSG00000172164,-1.97319754916902
 KIAA0408,ENSG00000189367,-0.288390254574699
 DZANK1,ENSG00000089091,1.73523508041571
 CORO1B,ENSG00000172725,-1.48889987633671
 CORO1C,ENSG00000110880,-1.57970182079835
 DNAJC3,ENSG00000102580,-0.943376872640374
 MID2,ENSG00000080561,-2.5864435503569
 MID1,ENSG00000101871,-0.960878251455323
 WASF1,ENSG00000112290,2.72987472484128
 WASF2,ENSG00000158195,-0.205937855382089
 WASF3,ENSG00000132970,-0.342297355864205
 FRG1B,ENSG00000149531,-1.3296144212568
 YWHAZ,ENSG00000164924,-1.23561803892962
 MYCT1,ENSG00000120279,-2.14454979383996
 GOSR2,ENSG00000108433,0.729181581852081
 MIDN,ENSG00000167470,-1.17060166932574
 GOSR1,ENSG00000108587,-0.335006486688488
 LAIR2,ENSG00000167618,2.33339792616506
 TSPAN1,ENSG00000117472,3.77322267929743
 HECTD2,ENSG00000165338,-0.827910874762073
 HECTD3,ENSG00000126107,-0.85957705487661
 PIBF1,ENSG00000083535,0.618609768628909
 HECTD4,ENSG00000173064,-0.597353299703181
 LZTFL1,ENSG00000163818,1.68241717104865
 ADAD1,ENSG00000164113,12.5709287820229
 ADAD2,ENSG00000140955,8.61941750225195
 C7orf49,ENSG00000122783,-0.0980794821787863
 FLII,ENSG00000177731,-0.139528423536708
 RALGAPA1,ENSG00000174373,-0.966877278488799
 FLI1,ENSG00000151702,-3.12354157268937
 GPR22,ENSG00000172209,-1.38603276365248
 GPR20,ENSG00000204882,-2.30082038428669
 GPR21,ENSG00000188394,-2.74530659907384
 GPR26,ENSG00000154478,0.130298911520817
 GPR27,ENSG00000170837,-0.0738089455355223
 GPR25,ENSG00000170128,4.3276241750858
 KCNMB1,ENSG00000145936,-0.634559230521641
 KCNMB3,ENSG00000171121,1.21182950566153
 KCNMB2,ENSG00000197584,-1.55638780948953
 PNCK,ENSG00000130822,1.37223711663703
 KCNMB4,ENSG00000135643,-1.33553633545516
 YWHAG,ENSG00000170027,-1.85358919619248
 RECQL5,ENSG00000108469,0.813461008231759
 POC5,ENSG00000152359,1.64693444645826
 SPECC1L,ENSG00000100014,0.567930452283707
 RP11-345J4.3,ENSG00000258150,1.38993605143657
 EPSTI1,ENSG00000133106,0.557359015176418
 NPRL3,ENSG00000103148,0.20538903171871
 NPRL2,ENSG00000114388,-0.385475465286064
 PLXNB2,ENSG00000196576,-0.624694879591221
 PLXNB3,ENSG00000198753,0.0177113627643893
 SHCBP1L,ENSG00000157060,12.432217015545
 PLXNB1,ENSG00000164050,-1.76240941943527
 RP11-723G8.2,ENSG00000265352,5.949428922962
 SIRT3,ENSG00000142082,0.356963874160143
 SIRT2,ENSG00000068903,-0.485344294616046
 SIRT1,ENSG00000096717,0.832609252138508
 SIRT7,ENSG00000187531,0.547260996404588
 SIRT6,ENSG00000077463,-0.987317805043566
 SIRT5,ENSG00000124523,-0.796992178121244
 SIRT4,ENSG00000089163,2.02483725157462
 MAS1L,ENSG00000204687,-0.283929321958099
 FSD1,ENSG00000105255,3.47355908372954
 FSD2,ENSG00000186628,-0.182640353761432
 PBOV1,ENSG00000254440,-1.49011449900685
 RP11-595B24.2,ENSG00000263588,1.97604328667202
 CES5A,ENSG00000159398,2.69808156757523
 KDM6B,ENSG00000132510,0.320024257217872
 CHST11,ENSG00000171310,-2.01051360612242
 CC2D2A,ENSG00000048342,-0.904949342010655
 CC2D2B,ENSG00000188649,3.55465578149467
 CHST12,ENSG00000136213,-1.02821146923324
 PRTG,ENSG00000166450,2.19702186438761
 RPS17L,ENSG00000182774,-1.32304851422517
 PAPPA2,ENSG00000116183,0.834458328668672
 ARHGAP11A,ENSG00000198826,2.44557896429189
 ARHGAP11B,ENSG00000187951,2.44158960509644
 ROCK1,ENSG00000067900,-1.33459734781293
 CRCT1,ENSG00000169509,-2.35184322030038
 PSENEN,ENSG00000205155,1.75699379999333
 NAGA,ENSG00000198951,-0.683732486801352
 NAGK,ENSG00000124357,-0.0872387385045966
 CARTPT,ENSG00000164326,5.81330416182231
 THBS4,ENSG00000113296,-0.179980392688949
 PGAP1,ENSG00000197121,-1.09677095787697
 PGAP3,ENSG00000161395,-0.861009164461504
 PGAP2,ENSG00000148985,0.934066611174669
 WLS,ENSG00000116729,-1.43471158475139
 MFAP5,ENSG00000197614,-2.82249131573353
 MFAP4,ENSG00000166482,-1.82283814650532
 MFAP3,ENSG00000037749,-1.05806107455227
 MFAP2,ENSG00000117122,1.66534362215777
 MFAP1,ENSG00000140259,-0.158127386067227
 OFD1,ENSG00000046651,-0.231239237022133
 HBS1L,ENSG00000112339,-0.627777540040352
 AGER,ENSG00000204305,-0.484721510315339
 GYPA,ENSG00000170180,-1.08286488284097
 GYPB,ENSG00000250361,-1.24247869705238
 GYPC,ENSG00000136732,-3.70412130270102
 GYPE,ENSG00000197465,-0.325637067261146
 SNAP25,ENSG00000132639,-1.22601360920498
 SNAP23,ENSG00000092531,0.253297470196052
 LITAF,ENSG00000189067,-4.10263630277558
 SNAP29,ENSG00000099940,0.663290992753433
 C11orf48,ENSG00000162194,0.716432987181746
 C11orf49,ENSG00000149179,0.143887635594473
 TOX2,ENSG00000124191,1.78692743915197
 C11orf42,ENSG00000180878,7.03467969565449
 C11orf44,ENSG00000175728,0.36921348813077
 TNFSF13,ENSG00000161955,-2.80555243949967
 TNFSF10,ENSG00000121858,-4.44797615151254
 DIRAS1,ENSG00000176490,-0.00320597024954264
 DIRAS3,ENSG00000162595,-1.97984223437089
 DIRAS2,ENSG00000165023,-3.04355797027818
 TNFSF18,ENSG00000120337,1.28020412908236
 RP11-552I14.1,ENSG00000257860,8.90080891360457
 SFXN4,ENSG00000183605,-0.169447909913515
 SFXN5,ENSG00000144040,-0.961701146587571
 SFXN2,ENSG00000156398,-0.297895221036902
 SFXN3,ENSG00000107819,-1.22791262057876
 SFXN1,ENSG00000164466,-1.653401903099
 CCT8,ENSG00000156261,-0.534731332042129
 CCT3,ENSG00000163468,0.382997689868599
 CCT7,ENSG00000135624,0.500113448824619
 CCT4,ENSG00000115484,0.0249296197570035
 CCT5,ENSG00000150753,0.61215637803955
 SWI5,ENSG00000175854,2.26028067819688
 CDK5RAP3,ENSG00000108465,0.312926189341815
 CROT,ENSG00000005469,-1.91990974648616
 ASPG,ENSG00000166183,-0.0291722521576972
 ASPA,ENSG00000108381,-0.54936920236248
 ASPM,ENSG00000066279,4.53217523560419
 ASPN,ENSG00000106819,-3.81928523539534
 ASPH,ENSG00000198363,-3.61940560828957
 RP11-505K9.4,ENSG00000260300,5.38609932954162
 CCDC144A,ENSG00000170160,3.40360275093284
 FAM86B2,ENSG00000145002,-1.91284653677406
 FAM86B1,ENSG00000186523,-1.12114000886127
 UBE2V1,ENSG00000244687,-0.75005397373695
 UBE2V2,ENSG00000169139,-0.901836696172231
 CMBL,ENSG00000164237,-2.57460508464596
 ZNF880,ENSG00000221923,-0.0843634269881225
 SSTR1,ENSG00000139874,-4.33742978359324
 SSTR2,ENSG00000180616,-1.23601076859803
 SSTR5,ENSG00000162009,0.37141472347869
 SSTR4,ENSG00000132671,1.14732280871519
 LDLRAP1,ENSG00000157978,-2.11401422192263
 CTNNB1,ENSG00000168036,-1.65609488599388
 WNK1,ENSG00000060237,-0.885175495816206
 ATN1,ENSG00000111676,-1.94457978552169
 TOB1,ENSG00000141232,-1.26504929691769
 TNIP2,ENSG00000168884,0.21934027230103
 LCE4A,ENSG00000187170,-0.0882781044718384
 NR2C1,ENSG00000120798,0.103937921154618
 MAN1B1,ENSG00000177239,-0.0803608088151602
 LBP,ENSG00000129988,2.22535841129766
 LBR,ENSG00000143815,-0.797828565953069
 LBH,ENSG00000213626,-2.27539038767108
 PLD4,ENSG00000166428,-1.67247688708117
 IMP4,ENSG00000136718,-0.879914357243293
 MORN4,ENSG00000171160,-0.351285828822654
 ACIN1,ENSG00000100813,0.0193700153693688
 ATP1B3,ENSG00000069849,-0.0873354439962585
 TFB1M,ENSG00000029639,0.859348189030352
 PLD2,ENSG00000129219,-2.27114447825044
 AASDH,ENSG00000157426,-0.394491906898529
 TSEN15,ENSG00000198860,-1.05589908301558
 PLD3,ENSG00000105223,-1.70162330557309
 SNX3,ENSG00000112335,-0.988672316933495
 SNX2,ENSG00000205302,-0.843113100033531
 SNX1,ENSG00000028528,-1.23998181510654
 ST20,ENSG00000180953,0.399051167754205
 SNX7,ENSG00000162627,0.33459973338326
 SNX6,ENSG00000129515,-0.613697763160148
 SNX5,ENSG00000089006,-1.29765331814481
 SNX4,ENSG00000114520,-0.604227630946288
 SNX9,ENSG00000130340,-1.14144186050322
 SNX8,ENSG00000106266,0.833927406734018
 RP11-156E8.1,ENSG00000272195,1.86997712142604
 KHSRP,ENSG00000088247,0.447969019878112
 TIMELESS,ENSG00000111602,0.714413694052001
 PHKG2,ENSG00000156873,2.69704840998565
 PHKG1,ENSG00000164776,-2.46672648403404
 ORAI2,ENSG00000160991,-1.87713005793386
 DLAT,ENSG00000150768,-1.0606465968391
 C12orf29,ENSG00000133641,-0.38016869790714
 C12orf23,ENSG00000151135,-0.790226044458172
 RRP1,ENSG00000160214,-0.0157044164676535
 FABP6,ENSG00000170231,2.33245545378119
 FABP7,ENSG00000164434,-3.21452003921872
 FABP4,ENSG00000170323,-3.8893174962426
 FABP5,ENSG00000164687,-1.01885347446661
 FABP2,ENSG00000145384,1.22229270064613
 FABP3,ENSG00000121769,-2.01343320120423
 FANCD2,ENSG00000144554,3.60758966660162
 FABP1,ENSG00000163586,0.718991125403585
 AKR1C4,ENSG00000198610,3.88059448032175
 GABRA6,ENSG00000145863,3.3346192664885
 GABRA1,ENSG00000022355,0.138236452101868
 AKR1C1,ENSG00000187134,-0.965989176590639
 AKR1C2,ENSG00000151632,-1.46913790189141
 FABP9,ENSG00000205186,1.98090518720165
 P2RY6,ENSG00000171631,-1.20761231868911
 DOCK2,ENSG00000134516,-0.394990233093381
 CENPN,ENSG00000166451,1.84188297919638
 RRP9,ENSG00000114767,-0.303314612373387
 DOCK1,ENSG00000150760,-1.78164515584759
 SEPW1,ENSG00000178980,-2.54074578050212
 ZNF75D,ENSG00000186376,-0.801535589228121
 DOCK4,ENSG00000128512,-3.09348127495319
 EP300,ENSG00000100393,0.331545425077294
 NPY5R,ENSG00000164129,1.77055316640952
 SMEK1,ENSG00000100796,0.153319434342959
 NEU4,ENSG00000204099,-0.207840791932361
 AC002472.13,ENSG00000187905,6.3510630482575
 NEU1,ENSG00000204386,-2.08214004884158
 NEU2,ENSG00000115488,-1.25204919500894
 NEU3,ENSG00000162139,1.49960151517438
 OPRL1,ENSG00000125510,2.38339077174424
 MED10,ENSG00000133398,-0.726580729978063
 MED11,ENSG00000161920,-0.646413865977567
 MED12,ENSG00000184634,-0.499243083757539
 MED13,ENSG00000108510,0.265986057315861
 MED14,ENSG00000180182,-1.82792787879842
 FAM184B,ENSG00000047662,-0.307804675963823
 MED16,ENSG00000175221,-0.213130876067363
 MED17,ENSG00000042429,-0.680480859628216
 MED18,ENSG00000130772,0.110452195978482
 MED19,ENSG00000156603,0.878111691645426
 EEF1B2,ENSG00000114942,-1.38394446457134
 BAI1,ENSG00000181790,-0.0159942409789086
 BAI2,ENSG00000121753,-0.19818875753239
 BAI3,ENSG00000135298,-0.385100158502634
 TLX1,ENSG00000107807,4.37279549274132
 TLX2,ENSG00000115297,5.20177859075184
 TLX3,ENSG00000164438,1.22125318785551
 ADH1C,ENSG00000248144,-1.84085444143691
 ADH1B,ENSG00000196616,-4.9993637385579
 ADH1A,ENSG00000187758,0.501724241627841
 MUSK,ENSG00000030304,2.66456491913665
 KIAA1257,ENSG00000114656,5.835995514828
 MLEC,ENSG00000110917,0.0624511890791508
 SLC30A9,ENSG00000014824,-1.28681262826531
 SLC30A8,ENSG00000164756,5.78908430406185
 SLC30A5,ENSG00000145740,-0.660203260553603
 SLC30A4,ENSG00000104154,0.898278352020247
 SLC30A7,ENSG00000162695,-1.13693099263136
 SLC30A6,ENSG00000152683,-0.589137075317621
 SLC30A1,ENSG00000170385,0.330041002982157
 SLC30A3,ENSG00000115194,6.59817710212159
 SLC30A2,ENSG00000158014,1.29620355603807
 SCNN1G,ENSG00000166828,-1.70764226330576
 MT1HL1,ENSG00000244020,0.308191169865126
 EML2,ENSG00000125746,-0.637149869664787
 EML3,ENSG00000149499,-1.05361756892432
 EML1,ENSG00000066629,-0.96494067712062
 EML6,ENSG00000214595,1.31207784982024
 EML4,ENSG00000143924,0.243512576837769
 EML5,ENSG00000165521,0.455369731891171
 HLA-DPB1,ENSG00000223865,-2.84769582414609
 SCNN1A,ENSG00000111319,1.08811254349496
 KAAG1,ENSG00000146049,3.06745545526839
 RSPO3,ENSG00000146374,-2.81535806030383
 RSPO2,ENSG00000147655,0.51506749784665
 RSPO1,ENSG00000169218,-1.6437057883951
 CNN1,ENSG00000130176,1.16530290094879
 XKR3,ENSG00000172967,8.25648573705477
 CNN3,ENSG00000117519,-1.75536662962741
 CNN2,ENSG00000064666,-2.0855402719623
 ZNF652,ENSG00000198740,0.172050324784461
 CHAC1,ENSG00000128965,-0.76808047053347
 AC017104.2,ENSG00000233538,3.00627303326024
 EIF5B,ENSG00000158417,0.341812996166824
 EIF5A,ENSG00000132507,-0.0792058533790563
 TUBB8,ENSG00000173876,4.12444566870777
 TUBB6,ENSG00000176014,-0.663268240363904
 TUBB3,ENSG00000258947,2.89727639325303
 TUBB1,ENSG00000101162,3.08279261775479
 C19orf71,ENSG00000183397,2.7013817431956
 C19orf70,ENSG00000174917,0.724078315205501
 C19orf73,ENSG00000221916,-0.876578346669833
 APTX,ENSG00000137074,0.217704595747167
 C19orf77,ENSG00000095932,2.18873908479913
 SH3BGRL3,ENSG00000142669,-2.68824891567736
 SH3BGRL2,ENSG00000198478,-2.7283118527351
 COPRS,ENSG00000172301,2.22433095437028
 GIMAP8,ENSG00000171115,-2.71531201699805
 OLFM3,ENSG00000118733,-0.329113834420531
 OLFM2,ENSG00000105088,-0.775378275580523
 OLFM1,ENSG00000130558,-2.87181928146317
 OLFM4,ENSG00000102837,-1.05493006974489
 RAF1,ENSG00000132155,-1.13174541676351
 DRAM1,ENSG00000136048,0.112439239392658
 DRAM2,ENSG00000156171,-1.50976393090356
 RPL13A,ENSG00000142541,-2.19491200293174
 BCL7C,ENSG00000099385,0.302691147002564
 BCL7B,ENSG00000106635,-0.272622976623406
 BCL7A,ENSG00000110987,-1.80545167460695
 EFNA5,ENSG00000184349,-2.02916649446774
 EFNA4,ENSG00000243364,-0.691037648142826
 EFNA3,ENSG00000143590,0.0477052032765901
 EFNA2,ENSG00000099617,1.80351699740318
 EFNA1,ENSG00000169242,-3.70431114002538
 SCUBE1,ENSG00000159307,3.28599039763719
 CLCC1,ENSG00000121940,-1.40068174339525
 C1orf189,ENSG00000163263,7.39775712482012
 UCN3,ENSG00000178473,-0.0660672111301026
 C1orf185,ENSG00000204006,9.74895997770513
 OR51H1P,ENSG00000176904,4.81612782956756
 APEX1,ENSG00000100823,-1.86468924469763
 APEX2,ENSG00000169188,-0.976393240931217
 SPOCD1,ENSG00000134668,4.8971227570555
 KMT2A,ENSG00000118058,-1.24363528897753
 ESRRA,ENSG00000173153,-1.9741114645277
 CLEC11A,ENSG00000105472,-0.693381974097767
 ZNF718,ENSG00000250312,-0.83780104900815
 RAB31,ENSG00000168461,-0.306593078284974
 ZNF714,ENSG00000160352,0.202340758416907
 ZNF716,ENSG00000182111,5.87186768834137
 ZNF717,ENSG00000227124,0.834270291661032
 ZNF710,ENSG00000140548,-2.51965574890926
 ZNF711,ENSG00000147180,2.87492109041822
 ZNF713,ENSG00000178665,1.65352890611209
 NFAM1,ENSG00000235568,-0.152076589812575
 ASB10,ENSG00000146926,1.00686888683676
 ASB12,ENSG00000198881,0.187063829234457
 ASB13,ENSG00000196372,-1.82077083694873
 ASB14,ENSG00000239388,-0.113745990261459
 LRPPRC,ENSG00000138095,-0.246472248164076
 ASB16,ENSG00000161664,-0.743418671833785
 ASB17,ENSG00000154007,11.0120073366414
 ASB18,ENSG00000182177,3.17764922040702
 TROVE2,ENSG00000116747,0.139472435680853
 TCHHL1,ENSG00000182898,1.59132785089513
 NSMF,ENSG00000165802,-1.02882930792334
 XCL2,ENSG00000143185,-2.77374045257624
 XCL1,ENSG00000143184,-0.94986447023609
 NNT,ENSG00000112992,-1.55565343865282
 RPP30,ENSG00000148688,0.307119021183531
 CT62,ENSG00000225362,9.06827737355871
 FDPS,ENSG00000160752,-0.717649148713927
 TFPI2,ENSG00000105825,-2.18281596425733
 BATF,ENSG00000156127,-1.8848573910928
 MACF1,ENSG00000127603,-1.24864736451193
 BCORL1,ENSG00000085185,0.303505912969092
 CTC-349C3.1,ENSG00000224186,-0.41366648855339
 RTN4R,ENSG00000040608,-1.47482516111747
 C1orf200,ENSG00000179840,-0.304454886909267
 HEXIM1,ENSG00000186834,-0.132534728313
 DENND5B,ENSG00000170456,0.627454352820866
 DENND5A,ENSG00000184014,-2.49032070279605
 HEXIM2,ENSG00000168517,1.90727744847484
 AP000350.4,ENSG00000218537,2.77962482974597
 CRLS1,ENSG00000088766,-0.0922536579309717
 GCSH,ENSG00000140905,-1.86104202706826
 RAB3A,ENSG00000105649,-3.09014658066353
 LRG1,ENSG00000171236,-2.57001480833006
 GUF1,ENSG00000151806,-0.615233015566211
 PML,ENSG00000140464,-2.06540176097081
 RP1-241P17.4,ENSG00000228532,-0.936401876538529
 NCSTN,ENSG00000162736,-0.448312429794059
 STAU2,ENSG00000040341,-1.51044828192582
 DICER1,ENSG00000100697,-0.792849843738377
 HP1BP3,ENSG00000127483,-1.08229208185172
 CHGA,ENSG00000100604,6.11697986954222
 CHGB,ENSG00000089199,1.95203084362001
 MSN,ENSG00000147065,-3.25816858911577
 LEPREL4,ENSG00000141696,-1.37030629552477
 LEPREL2,ENSG00000110811,-2.06169724734869
 LEPREL1,ENSG00000090530,-0.364040263196994
 FOPNL,ENSG00000133393,-0.150641962143777
 MSC,ENSG00000178860,-0.953206796715592
 AQR,ENSG00000021776,0.4805728222406
 MPPE1,ENSG00000154889,-0.86602132970678
 ACTL6A,ENSG00000136518,1.57938779811201
 COL8A2,ENSG00000171812,-2.58684766963472
 COL8A1,ENSG00000144810,-3.71312029726634
 HNRNPA1L2,ENSG00000139675,-1.03996635656114
 RP11-1105G2.3,ENSG00000258365,0.200974810171089
 TIGD7,ENSG00000140993,0.407424537785725
 SIGLEC8,ENSG00000105366,-0.986335093030926
 FOLR4,ENSG00000183560,0.798341534784154
 LETMD1,ENSG00000050426,-1.12887804111263
 SIGLEC7,ENSG00000168995,-0.780299325618124
 FOLR1,ENSG00000110195,-1.17061109728019
 FOLR2,ENSG00000165457,-2.07047105404927
 FOLR3,ENSG00000110203,2.38271200409613
 HTATSF1,ENSG00000102241,-0.688687270988903
 NCBP1,ENSG00000136937,0.104394116917793
 NCBP2,ENSG00000114503,-0.628119860867872
 PGM2L1,ENSG00000165434,-1.70897101161706
 PROCA1,ENSG00000167525,5.89629662508525
 CNTROB,ENSG00000170037,1.65846109283492
 NT5DC3,ENSG00000111696,-0.412351474740454
 DRAP1,ENSG00000175550,0.761626031897014
 MEI1,ENSG00000167077,5.43613774603344
 MEI4,ENSG00000269964,4.650990397675
 CBLC,ENSG00000142273,1.6264857063585
 CBLB,ENSG00000114423,-0.0410576034465045
 ZNF45,ENSG00000124459,-0.809345371565949
 ZNF44,ENSG00000197857,0.803371219214326
 ZNF43,ENSG00000198521,1.1750251451046
 ZNF41,ENSG00000147124,-1.72898756110406
 ZNF48,ENSG00000180035,-0.91654359581363
 PNISR,ENSG00000132424,-1.33645225043132
 CYP2U1,ENSG00000155016,-1.69047373122168
 LILRB4,ENSG00000186818,-3.32707558541118
 LILRB3,ENSG00000204577,-1.74721667704572
 PALM3,ENSG00000187867,4.04070991354602
 LILRB1,ENSG00000104972,-1.0791363075958
 TAS2R14,ENSG00000212127,-1.07064307615519
 KSR1,ENSG00000141068,0.0356123720496359
 KSR2,ENSG00000171435,3.42253853641962
 DUPD1,ENSG00000188716,0.267202787284821
 PPTC7,ENSG00000196850,-0.68865004401424
 SSMEM1,ENSG00000165120,10.2846285168578
 LIN37,ENSG00000267796,0.198113703417407
 FKTN,ENSG00000106692,-0.57014493008764
 DNALI1,ENSG00000163879,3.17266988327867
 AP3D1,ENSG00000065000,0.152101348947916
 KREMEN1,ENSG00000183762,0.25425032152851
 SULT1A4,ENSG00000213648,-1.26541798484028
 SULT1A1,ENSG00000196502,-0.0401985545520875
 SULT1A3,ENSG00000261052,-0.808995212313663
 SULT1A2,ENSG00000197165,-1.17738159789853
 NOL9,ENSG00000162408,-0.3370423155799
 NOL8,ENSG00000198000,-0.371429578480451
 CHTF18,ENSG00000127586,1.54377471193518
 NOL4,ENSG00000101746,4.69570714408975
 NOL7,ENSG00000225921,-0.706263809180463
 NOL6,ENSG00000165271,0.821061346512232
 OLIG2,ENSG00000205927,-2.03004414554073
 NOL3,ENSG00000140939,-3.03127930518802
 OLIG1,ENSG00000184221,0.75034308136028
 FAM156B,ENSG00000179304,-0.499269546177721
 CORO1A,ENSG00000102879,-3.7732267441026
 CDC45,ENSG00000093009,6.54013219094217
 CDC40,ENSG00000168438,0.00377176750897627
 CDC42,ENSG00000070831,-1.55952228115839
 AP003774.4,ENSG00000181908,-1.10710580622708
 ATP6V0A4,ENSG00000105929,1.93096621141581
 DPYD,ENSG00000188641,-2.64212832057562
 DPYS,ENSG00000147647,2.99405848162431
