 gene    name , gene    ENS ,Heart-LeftVentricle
 PPWD1,ENSG00000113593,0.0245198322830895
 KIAA0319,ENSG00000137261,-3.43713962603169
 SDF4,ENSG00000078808,0.147707531082529
 SDF2,ENSG00000132581,0.166808524575264
 PTGER4,ENSG00000171522,1.53062804919588
 PTGER1,ENSG00000160951,-1.28963084316545
 PTGER2,ENSG00000125384,-1.19628094857909
 PTGER3,ENSG00000050628,-1.21676705555636
 B3GALTL,ENSG00000187676,1.17698982325906
 B3GALT4,ENSG00000235863,0.21047777384964
 B3GALT6,ENSG00000176022,0.295326555699511
 CTNNAL1,ENSG00000119326,0.64851667254995
 B3GALT1,ENSG00000172318,-2.28978062788633
 B3GALT2,ENSG00000162630,4.23837134264451
 MDFIC,ENSG00000135272,0.246516131780682
 STK3,ENSG00000104375,-0.111784045341942
 STK4,ENSG00000101109,-0.769785450088761
 OR13C3,ENSG00000204246,0.143205489409143
 SNRNP25,ENSG00000161981,1.33834982115991
 SNRNP27,ENSG00000124380,0.107178368644727
 IL4R,ENSG00000077238,-0.642584912617312
 DRP2,ENSG00000102385,-1.64383301468052
 ANKS3,ENSG00000168096,-0.177103310279644
 TNFRSF8,ENSG00000120949,-0.0773908281563555
 TNFRSF9,ENSG00000049249,-0.53128527717028
 ANKS6,ENSG00000165138,-0.991871442591185
 TNFRSF4,ENSG00000186827,2.03570416225524
 GUCY2C,ENSG00000070019,1.00392180146524
 GUCY2D,ENSG00000132518,0.48826950535385
 GUCY2F,ENSG00000101890,0.168813162145484
 SENP8,ENSG00000166192,0.657421271182475
 SENP7,ENSG00000138468,-0.0321987261951324
 SENP6,ENSG00000112701,-0.311451078831412
 SENP5,ENSG00000119231,-0.115349394035176
 SENP3,ENSG00000161956,-0.119671515161769
 SENP2,ENSG00000163904,-0.035916962550458
 SAMM50,ENSG00000100347,0.925659896642943
 SNPH,ENSG00000101298,0.503837247029712
 NOTUM,ENSG00000185269,1.75493278408015
 INS,ENSG00000254647,0.163546133350751
 OR8G5,ENSG00000255298,0.0643514804804625
 GFPT1,ENSG00000198380,-0.182128675311927
 GFPT2,ENSG00000131459,0.170746257862307
 ECHDC3,ENSG00000134463,1.90828171650762
 ECHDC2,ENSG00000121310,0.645807442136184
 ECHDC1,ENSG00000093144,-0.0910685151379075
 DYNC1LI1,ENSG00000144635,0.573920717533144
 SLC2A14,ENSG00000173262,-1.27907721061107
 SLC2A13,ENSG00000151229,0.183337288683403
 SLC2A12,ENSG00000146411,1.46214194285797
 SLC2A11,ENSG00000133460,1.01737809639529
 BSX,ENSG00000188909,0.431517970683541
 BSN,ENSG00000164061,-0.843213944530773
 LCOR,ENSG00000196233,-0.277663647439213
 MAGI2,ENSG00000187391,-0.968056270760417
 P4HTM,ENSG00000178467,0.0563208637915654
 GSG2,ENSG00000177602,-0.626052960957453
 GSG1,ENSG00000111305,-1.13689457208503
 UBQLN2,ENSG00000188021,-0.0592382796629914
 OXTR,ENSG00000180914,0.400431478265245
 SARS,ENSG00000031698,-0.204828410545427
 NCKAP1L,ENSG00000123338,-1.01506700810975
 GEN1,ENSG00000178295,0.660912678907962
 NDE1,ENSG00000072864,-0.199930326025351
 EPS8,ENSG00000151491,0.209132375917175
 PARM1,ENSG00000169116,1.17806339604549
 HERPUD2,ENSG00000122557,-0.229220273616928
 HERPUD1,ENSG00000051108,0.215052873046355
 FCGRT,ENSG00000104870,-0.14308677904043
 TRA2A,ENSG00000164548,-0.146523754900496
 TRA2B,ENSG00000136527,-0.268905732500682
 BRMS1L,ENSG00000100916,0.0378058137556722
 RP11-382J12.1,ENSG00000246366,-0.18354934097853
 BAAT,ENSG00000136881,-0.52149536252603
 SFTPD,ENSG00000133661,-0.428350131201256
 SFTPB,ENSG00000168878,0.773985914795194
 SFTPC,ENSG00000168484,-0.0284603503067185
 DNTTIP1,ENSG00000101457,-0.1384864122567
 DNTTIP2,ENSG00000067334,0.10021486444275
 DEFA3,ENSG00000239839,1.36876956133225
 DLG3,ENSG00000082458,-0.203842304433055
 TSC22D1,ENSG00000102804,0.490389881802693
 TSC22D3,ENSG00000157514,-0.483015539099356
 TSC22D2,ENSG00000196428,-0.22483372587063
 TSC22D4,ENSG00000166925,0.250635817802453
 KIAA1161,ENSG00000164976,-0.640793865072588
 CNFN,ENSG00000105427,-0.647942126963924
 CD2BP2,ENSG00000169217,-0.0223966476267647
 KATNA1,ENSG00000186625,-0.122930325274172
 ADAMTSL2,ENSG00000197859,-0.436933444520738
 ADAMTSL3,ENSG00000156218,1.19435294295335
 ADAMTSL1,ENSG00000178031,-0.671583832941464
 ADAMTSL4,ENSG00000143382,0.729642495868254
 ADAMTSL5,ENSG00000185761,1.95961251674505
 C6orf141,ENSG00000197261,-1.74202005044786
 KIAA0895L,ENSG00000196123,-0.246549822710952
 SARDH,ENSG00000123453,-1.11711470543156
 EEF1E1,ENSG00000124802,0.0499278702993222
 SLA2,ENSG00000101082,0.596053875358494
 RP11-41O4.1,ENSG00000266258,0.676590967553157
 CYP1B1,ENSG00000138061,0.848043143939321
 HAS1,ENSG00000105509,-1.14697234428566
 HAS2,ENSG00000170961,1.10814777262656
 HAS3,ENSG00000103044,-0.331865834197436
 ARSF,ENSG00000062096,-1.51378681770813
 C12orf60,ENSG00000182993,1.08046711021439
 KNSTRN,ENSG00000128944,0.0793247877035738
 IRS1,ENSG00000169047,0.273009844501439
 IRS2,ENSG00000185950,-0.972035780992834
 AC131097.4,ENSG00000216921,-2.30090502095912
 HEXA,ENSG00000213614,0.0469162752013151
 OGT,ENSG00000147162,-0.0907184634674007
 NEURL,ENSG00000107954,-3.09309914665713
 CA7,ENSG00000168748,-1.42762629699702
 ARSI,ENSG00000183876,-0.076584880115468
 CA4,ENSG00000167434,2.41812209265089
 RGL1,ENSG00000143344,-0.126527292786799
 RGL3,ENSG00000205517,0.895840064936715
 RGL2,ENSG00000237441,0.398428320254408
 RGL4,ENSG00000159496,-0.360791681273655
 OR10Q1,ENSG00000180475,1.02663697792467
 NFKBIL1,ENSG00000204498,-0.047967542338627
 AMD1,ENSG00000123505,0.296263907916943
 MATK,ENSG00000007264,-1.17095971296327
 PMF1,ENSG00000160783,0.597385941944069
 RAPSN,ENSG00000165917,3.11477765097369
 ZNF790,ENSG00000197863,0.0206235769238883
 ZNF791,ENSG00000173875,0.0335745972081522
 ZNF792,ENSG00000180884,0.583990330474463
 ZNF793,ENSG00000188227,0.214568926883641
 ZNF799,ENSG00000196466,0.19116209483848
 PPP1R7,ENSG00000115685,0.266874905700084
 PPP1R2,ENSG00000184203,-0.343790175708903
 CYP4F12,ENSG00000186204,1.16314817103197
 CYP4F11,ENSG00000171903,-1.76499610537343
 PPP1R8,ENSG00000117751,-0.160909857576626
 TRPV5,ENSG00000127412,-0.777530694591421
 TRPV6,ENSG00000165125,-2.17436998759634
 TRPV1,ENSG00000196689,0.640352809119506
 TRPV3,ENSG00000167723,-0.669462625933804
 TRPV2,ENSG00000187688,0.575641389529769
 IARS,ENSG00000196305,-0.146143411348316
 POSTN,ENSG00000133110,-0.69228947061896
 FGFR4,ENSG00000160867,0.511479305509073
 SAV1,ENSG00000151748,-0.186646533278363
 FGFR2,ENSG00000066468,-3.45075264367832
 FGFR3,ENSG00000068078,-0.035305282254386
 FGFR1,ENSG00000077782,0.44502669243685
 CXCL1,ENSG00000163739,1.9808533531356
 CXCL3,ENSG00000163734,2.17886240803746
 CXCL2,ENSG00000081041,2.61759900288357
 CXCL5,ENSG00000163735,1.10325290966577
 CXCL6,ENSG00000124875,0.384631373702059
 CXCL9,ENSG00000138755,1.57781942301837
 AVPR2,ENSG00000126895,1.99047383960728
 AP2S1,ENSG00000042753,-0.0357127664023798
 DCTD,ENSG00000129187,-0.14207317824679
 SLCO4C1,ENSG00000173930,0.344977514516509
 ALDH16A1,ENSG00000161618,0.0238345944996276
 THRSP,ENSG00000151365,-0.859721780417578
 GCKR,ENSG00000084734,-2.98665829593677
 NAA16,ENSG00000172766,-0.5117515777183
 UBE2H,ENSG00000186591,0.182310981030258
 UBE2K,ENSG00000078140,-0.239358259932312
 UBE2M,ENSG00000130725,0.502378592957174
 UBE2O,ENSG00000175931,0.380917478690842
 NAA11,ENSG00000156269,-0.701743526826959
 UBE2A,ENSG00000077721,0.448991352515878
 UBE2C,ENSG00000175063,-0.52707651772492
 UBE2F,ENSG00000184182,0.208464604661205
 UBE2Z,ENSG00000159202,-0.156349122741421
 UBE2S,ENSG00000108106,0.323048239565314
 UBE2U,ENSG00000177414,1.71787702575957
 UBE2T,ENSG00000077152,1.07795621042329
 UBE2W,ENSG00000104343,-0.0424352691849798
 PTGFR,ENSG00000122420,-0.602188682576269
 LIPT2,ENSG00000175536,0.131903452841553
 LIPT1,ENSG00000144182,0.520738805570432
 PDE3A,ENSG00000172572,2.89676062855385
 PDE3B,ENSG00000152270,-0.425750318435559
 C1orf87,ENSG00000162598,-1.06473288880661
 SMTNL2,ENSG00000188176,2.05042646265924
 LFNG,ENSG00000106003,0.620927185828151
 NDUFA6,ENSG00000184983,1.45753816475852
 NDUFA4,ENSG00000189043,1.75805591276159
 NDUFA5,ENSG00000128609,1.06552635561918
 NDUFA2,ENSG00000131495,1.23814744916168
 NDUFA3,ENSG00000170906,1.45326579489825
 NDUFA1,ENSG00000125356,2.01282824250358
 NDUFA8,ENSG00000119421,1.83707207503345
 NDUFA9,ENSG00000139180,1.78452032218156
 ASMT,ENSG00000196433,0.274096911305215
 BIRC8,ENSG00000163098,0.0914673827851767
 BIRC7,ENSG00000101197,1.33576225561918
 BIRC6,ENSG00000115760,-0.318334148450386
 BIRC5,ENSG00000089685,-0.182427817618915
 BIRC3,ENSG00000023445,0.190476188696098
 BIRC2,ENSG00000110330,0.161226535786271
 EIF6,ENSG00000242372,-0.52299520838785
 ANKRD16,ENSG00000134461,-0.159195217800921
 ANKRD17,ENSG00000132466,-0.0707328158286179
 ANKRD12,ENSG00000101745,-0.408648792253699
 ANKRD10,ENSG00000088448,-0.0614753554458912
 MKX,ENSG00000150051,-3.0723901502232
 NT5C2,ENSG00000076685,-0.49222975766177
 MEA1,ENSG00000124733,-0.372887087572055
 MNS1,ENSG00000138587,-0.346097216041066
 KRTAP4-11,ENSG00000212721,-0.122111737890963
 KRTAP4-12,ENSG00000213416,-0.25310364988352
 SIGLEC12,ENSG00000254521,-0.512577636741682
 CRIM1,ENSG00000150938,-0.4920729478898
 TRAT1,ENSG00000163519,-0.068899796955646
 MLH3,ENSG00000119684,-0.104308100014011
 CRY1,ENSG00000008405,-0.296434901691293
 MLH1,ENSG00000076242,0.56848939043837
 HIBADH,ENSG00000106049,0.919064800711818
 KIFC3,ENSG00000140859,1.19521696841693
 SYCE1,ENSG00000171772,-1.41419535131115
 SUSD4,ENSG00000143502,0.476516200255174
 SUSD5,ENSG00000173705,-0.286333216424465
 SUSD2,ENSG00000099994,-0.0513431444196519
 SUSD3,ENSG00000157303,-2.38731655837957
 SUSD1,ENSG00000106868,0.614883192874882
 SLC26A10,ENSG00000135502,1.57462307892438
 SLC26A11,ENSG00000181045,-0.377595635465626
 FAM221A,ENSG00000188732,-0.513429025374057
 FAM221B,ENSG00000204930,0.745932445677733
 BRINP3,ENSG00000162670,-2.71625080179345
 BRINP2,ENSG00000198797,-1.24729115478312
 CWC15,ENSG00000150316,0.436311890233416
 OTUD6B,ENSG00000155100,-0.0598574413072724
 OTUD6A,ENSG00000189401,-0.0530191072614956
 INADL,ENSG00000132849,1.71075160661871
 FMN1,ENSG00000248905,-1.19730884284751
 FMN2,ENSG00000155816,-4.22694654755827
 SPRR1A,ENSG00000169474,-1.16100727629619
 SPRR1B,ENSG00000169469,-0.497104852420369
 KIAA0556,ENSG00000047578,-0.14882208119273
 HAUS8,ENSG00000131351,0.442684095163772
 HAUS6,ENSG00000147874,-0.290989756745405
 HAUS7,ENSG00000213397,-0.273879359523934
 HAUS4,ENSG00000092036,0.116425952702924
 HAUS5,ENSG00000249115,-0.203761917562569
 HAUS2,ENSG00000137814,-0.278016691602311
 HAUS3,ENSG00000214367,-0.0309517769891555
 HAUS1,ENSG00000152240,-0.252262180261633
 SLC5A12,ENSG00000148942,-2.82113790012287
 SLC5A10,ENSG00000154025,0.252308407232677
 SLC5A11,ENSG00000158865,-1.50270814900057
 MYD88,ENSG00000172936,-0.369695250357412
 HIST1H2BD,ENSG00000158373,1.46012401594912
 HIST1H2BA,ENSG00000146047,0.0447929287846765
 HIST1H2BC,ENSG00000180596,0.0676943811390845
 HIST1H2BL,ENSG00000185130,-0.419095419539242
 HIST1H2BN,ENSG00000233822,0.579653732127581
 HIST1H2BJ,ENSG00000124635,0.357426367005424
 HIST1H2BK,ENSG00000197903,-0.275064401208351
 HENMT1,ENSG00000162639,-1.29577210604733
 TNFAIP6,ENSG00000123610,0.969802256328299
 TNFAIP1,ENSG00000109079,0.62577356134992
 TNFAIP3,ENSG00000118503,-0.725480576285065
 TNFAIP2,ENSG00000185215,0.53126505894312
 RNPC3,ENSG00000185946,0.305679625831469
 DTX3L,ENSG00000163840,0.255058483515886
 PAPL,ENSG00000183760,-0.856325860993952
 SDCBP,ENSG00000137575,0.493722264487399
 COX6A1P2,ENSG00000226976,-0.540987459065101
 COL26A1,ENSG00000160963,-0.0611784646957558
 R3HCC1,ENSG00000104679,0.228323746022686
 ARL17B,ENSG00000228696,-0.705564535435382
 ARL17A,ENSG00000185829,-0.342903289665919
 SHPK,ENSG00000197417,0.233462709908476
 ANKRD34C,ENSG00000235711,1.22074954050554
 ANKRD34B,ENSG00000189127,0.0180788455117619
 TOMM70A,ENSG00000154174,0.109185183191549
 NXT2,ENSG00000101888,-0.91084629914305
 NXT1,ENSG00000132661,-0.29556892044148
 CSE1L,ENSG00000124207,-0.176304107071993
 RFPL3,ENSG00000128276,-0.152379296813124
 MARCKSL1,ENSG00000175130,-0.771553971090731
 HOXB5,ENSG00000120075,-2.20974396780387
 RFPL2,ENSG00000128253,-1.35513872714086
 CRADD,ENSG00000169372,1.18245001839821
 RFTN2,ENSG00000162944,0.132236395799864
 RFTN1,ENSG00000131378,0.614685090009821
 SYNDIG1L,ENSG00000183379,-1.4443433143035
 ZNF324B,ENSG00000249471,-0.242426754686817
 GFI1,ENSG00000162676,-0.500005834173274
 UNC45A,ENSG00000140553,-0.44294208031244
 UNC45B,ENSG00000141161,5.40714610215836
 DPM3,ENSG00000179085,0.203030180353634
 ESPN,ENSG00000187017,-0.681225024449269
 VPS8,ENSG00000156931,0.869775921451328
 HSBP1L1,ENSG00000226742,-0.0143815282592735
 OR12D2,ENSG00000168787,0.271103189544242
 EBNA1BP2,ENSG00000117395,-0.0626030335217724
 SLC9C2,ENSG00000162753,-0.84034204154099
 BRS3,ENSG00000102239,0.390329676418285
 SLC9C1,ENSG00000172139,4.39724327079011
 ARHGEF10,ENSG00000104728,0.453885405105387
 ARHGEF11,ENSG00000132694,0.00714948566371472
 ARHGEF12,ENSG00000196914,0.0319096764472099
 ARHGEF15,ENSG00000198844,2.36686371457954
 ARHGEF16,ENSG00000130762,-0.880302061182953
 ARHGEF18,ENSG00000104880,-0.656133756007412
 ARHGEF19,ENSG00000142632,-0.21978004621296
 NEUROD6,ENSG00000164600,-0.921482696823314
 NEUROD4,ENSG00000123307,0.297878673977552
 D2HGDH,ENSG00000180902,-0.0360998757904801
 MITD1,ENSG00000158411,0.105731570262261
 PAIP2B,ENSG00000124374,1.47183534197101
 SERF1A,ENSG00000172058,0.857049771034974
 SERF1B,ENSG00000205572,-0.187711772827326
 HINFP,ENSG00000172273,-0.254092803446507
 GPLD1,ENSG00000112293,-1.32409953373841
 OR2W3,ENSG00000238243,-1.68126555841862
 OR2W1,ENSG00000204704,0.0780925827486979
 C1orf167,ENSG00000215910,0.048428382918796
 SLC39A8,ENSG00000138821,-1.82483737135945
 SLC39A9,ENSG00000029364,-0.356846204069972
 HIST2H3D,ENSG00000183598,-0.821781662101765
 SLC39A1,ENSG00000143570,0.153386229699814
 SLC39A2,ENSG00000165794,-1.12941780948848
 SLC39A3,ENSG00000141873,0.0589215790425983
 SLC39A4,ENSG00000147804,-0.714560743712153
 SLC39A5,ENSG00000139540,-0.220108149863207
 PSIP1,ENSG00000164985,-0.543140600491915
 MTHFD1L,ENSG00000120254,-1.47393833926155
 MAP4K1,ENSG00000104814,0.732449378067646
 TRIM74,ENSG00000155428,0.0766838981062597
 REN,ENSG00000143839,-1.96257723829257
 REL,ENSG00000162924,-0.637483320223576
 MAP4K5,ENSG00000012983,-0.528278235179513
 TRIM72,ENSG00000177238,-0.0888995107965519
 TP53TG3D,ENSG00000205456,1.11516180090759
 SMPX,ENSG00000091482,5.1057504161675
 SCAF4,ENSG00000156304,-0.220632304629208
 SPATA24,ENSG00000170469,1.84774120596377
 SCAF8,ENSG00000213079,-0.237508401110897
 TMEM63A,ENSG00000196187,0.172651341862093
 TMEM63C,ENSG00000165548,1.50682580668071
 TMEM63B,ENSG00000137216,0.188017717044075
 RBM7,ENSG00000076053,0.0706634023193156
 RBM6,ENSG00000004534,0.377699799171999
 RBM5,ENSG00000003756,-0.0390902704720995
 RBM4,ENSG00000173933,0.0286236772493766
 RBM3,ENSG00000102317,-0.165326483736089
 CAT,ENSG00000121691,-0.0642235839299786
 ACTBL2,ENSG00000169067,-0.0696184061931583
 CAD,ENSG00000084774,-0.645034560159034
 MICU3,ENSG00000155970,-0.349570679206256
 COA5,ENSG00000183513,0.281573554049123
 COA4,ENSG00000181924,0.283976067214267
 COA6,ENSG00000168275,0.523274106319206
 COA1,ENSG00000106603,0.551821680636868
 COA3,ENSG00000183978,0.454525592436513
 SEPSECS,ENSG00000109618,-0.19952240411989
 ARSD,ENSG00000006756,-0.050709643341938
 ARSE,ENSG00000157399,-0.102331233905363
 CA9,ENSG00000107159,-1.10573120897472
 CA8,ENSG00000178538,1.56128863279685
 ARSA,ENSG00000100299,0.169224511812759
 ARSB,ENSG00000113273,0.0262682612655871
 CA3,ENSG00000164879,-0.942859297464815
 CA2,ENSG00000104267,-0.0882343375470096
 CA1,ENSG00000133742,0.108075641252473
 HEXB,ENSG00000049860,0.259216186448485
 CEPT1,ENSG00000134255,-0.533107283941876
 CA6,ENSG00000131686,-0.0986095670959336
 ARSJ,ENSG00000180801,0.161742956403015
 ARSK,ENSG00000164291,-0.294408735888969
 OGN,ENSG00000106809,1.10460068855671
 AP3S2,ENSG00000157823,0.371534716068508
 UFC1,ENSG00000143222,0.0477029822359361
 FBLN2,ENSG00000163520,0.888996184513858
 FBLN1,ENSG00000077942,0.31136884326018
 FBLN7,ENSG00000144152,-1.33590310221843
 AKIP1,ENSG00000166452,0.389046116321025
 FBLN5,ENSG00000140092,0.975009922037553
 MOAP1,ENSG00000165943,0.473213395918365
 ZNF236,ENSG00000130856,-0.27222536828359
 ZNF232,ENSG00000167840,-0.587426239699722
 ZNF230,ENSG00000159882,0.0954028230132498
 CYLD,ENSG00000083799,-0.422512497353347
 HCRTR1,ENSG00000121764,2.33785381519678
 HCRTR2,ENSG00000137252,0.722094422853223
 ZBED6CL,ENSG00000188707,-0.47706525387005
 ABCG2,ENSG00000118777,-1.04195127470192
 ZNF185,ENSG00000147394,-1.66400840663943
 ZNF184,ENSG00000096654,-0.409293720167859
 ZNF181,ENSG00000197841,0.439814383578591
 ZNF180,ENSG00000167384,-0.0929032679149431
 ZNF182,ENSG00000147118,-0.0915819280731867
 ZNF189,ENSG00000136870,0.448086056400249
 ALYREF,ENSG00000183684,0.0653380403054948
 HYKK,ENSG00000188266,-0.00481606234696481
 SEMA5B,ENSG00000082684,2.07768220355747
 SEMA5A,ENSG00000112902,1.07893881912102
 LYNX1,ENSG00000180155,1.76879266250283
 ABCG4,ENSG00000172350,0.41461515709387
 SCN5A,ENSG00000183873,5.33303658203291
 NUMB,ENSG00000133961,-0.133911954184415
 ZNF239,ENSG00000196793,-0.473009303230533
 ZNF235,ENSG00000159917,0.25618222771987
 ZNF234,ENSG00000263002,0.587148161178431
 MRE11A,ENSG00000020922,-0.26173435886417
 BCL6B,ENSG00000161940,2.15556548673194
 ISPD,ENSG00000214960,0.420860072230711
 TRAM1,ENSG00000067167,-0.357836525989582
 TRAM2,ENSG00000065308,0.351458881474924
 KCNRG,ENSG00000198553,0.380731387577408
 TGFB1,ENSG00000105329,-0.292210869894209
 TGFB2,ENSG00000092969,-0.769896879036836
 TGFB3,ENSG00000119699,0.107353995249524
 C17orf99,ENSG00000187997,-0.324478244837807
 C17orf97,ENSG00000187624,0.0721303929728195
 LOH12CR1,ENSG00000165714,-0.192705567381152
 TMEM132E,ENSG00000181291,-4.46413643178577
 LPHN3,ENSG00000150471,0.295774370251313
 LPHN2,ENSG00000117114,0.72683587213341
 LPHN1,ENSG00000072071,-0.118890722679672
 TMEM132C,ENSG00000181234,-0.339840511101724
 OVGP1,ENSG00000085465,-0.738899994759106
 VAMP1,ENSG00000139190,-0.527314435828871
 VAMP3,ENSG00000049245,-0.214208497701921
 VAMP2,ENSG00000220205,-0.185498524306464
 VAMP5,ENSG00000168899,-0.181177693393022
 VAMP4,ENSG00000117533,-0.295733443320033
 VAMP7,ENSG00000124333,-0.305344884357682
 RP11-166B2.1,ENSG00000234719,-0.488846450429578
 VAMP8,ENSG00000118640,-1.03352642353386
 TGFBI,ENSG00000120708,0.848867835425794
 TAPT1,ENSG00000169762,-0.262287005784478
 TEX33,ENSG00000185264,0.066333793711846
 VRK1,ENSG00000100749,-0.203095643653763
 VRK3,ENSG00000105053,-0.172045240205126
 VRK2,ENSG00000028116,0.244357729403618
 CRYL1,ENSG00000165475,-0.231774803619637
 NR2C2,ENSG00000177463,0.0231230361188855
 TNIP3,ENSG00000050730,-1.00783776029406
 TNIP1,ENSG00000145901,0.609677212779753
 FRA10AC1,ENSG00000148690,0.0658464458460945
 MAU2,ENSG00000129933,0.0892616965998776
 FAM184A,ENSG00000111879,-1.66467873677373
 GDPD2,ENSG00000130055,0.622311055469044
 HSPH1,ENSG00000120694,-0.249169281794414
 LIM2,ENSG00000105370,0.360487697458269
 BASP1,ENSG00000176788,-2.23596932342703
 PLEKHB1,ENSG00000021300,-1.29771020713203
 TMSB4X,ENSG00000205542,-0.375257889927883
 PLEKHB2,ENSG00000115762,-0.327059862610032
 RP11-279O9.4,ENSG00000249679,-0.200912203029046
 SEC13,ENSG00000157020,-0.103483528030395
 GIMAP4,ENSG00000133574,1.08060054494478
 GIMAP5,ENSG00000196329,0.822037156066143
 GIMAP6,ENSG00000133561,1.46273616009905
 GIMAP7,ENSG00000179144,1.4443530035508
 GIMAP1,ENSG00000213203,1.40646713290665
 GIMAP2,ENSG00000106560,0.321912535465404
 CEP19,ENSG00000174007,-0.438018483969086
 MYOM3,ENSG00000142661,5.10840066685839
 MYOM2,ENSG00000036448,4.68951053138413
 OR52W1,ENSG00000175485,-0.0020009649316045
 C14orf64,ENSG00000246223,1.45131517936567
 FBXO2,ENSG00000116661,-1.71240068549748
 FBXO3,ENSG00000110429,0.176937367858625
 FBXO4,ENSG00000151876,-0.197325742438798
 FBXO5,ENSG00000112029,-0.246357859454096
 FBXO6,ENSG00000116663,0.344215889791644
 FBXO7,ENSG00000100225,-0.547664212746021
 FBXO8,ENSG00000164117,0.197118344534346
 FBXO9,ENSG00000112146,-0.506568782690706
 TAL1,ENSG00000162367,1.15268908374537
 MYEF2,ENSG00000104177,-0.807057804300158
 TAL2,ENSG00000186051,-0.642207344797991
 CCDC85C,ENSG00000205476,0.463006656642278
 CCDC85B,ENSG00000175602,-0.0437077220593213
 CCDC85A,ENSG00000055813,1.1316343267514
 CMSS1,ENSG00000184220,0.385810340224099
 SNTB2,ENSG00000168807,-0.670753238792346
 SNTB1,ENSG00000172164,-0.292228940466945
 KIAA0408,ENSG00000189367,-1.82518530232354
 DZANK1,ENSG00000089091,-0.612433267814851
 CORO1B,ENSG00000172725,-0.333735496153349
 CORO1C,ENSG00000110880,-0.633535618566198
 DNAJC3,ENSG00000102580,-0.217465558148313
 MID2,ENSG00000080561,-0.943287714583199
 MID1,ENSG00000101871,-0.000484131039533693
 WASF1,ENSG00000112290,-2.20239632897385
 WASF2,ENSG00000158195,-0.175980753692884
 WASF3,ENSG00000132970,-0.746109193174589
 FRG1B,ENSG00000149531,-0.0790209722753443
 YWHAZ,ENSG00000164924,-0.538259232761773
 MYCT1,ENSG00000120279,1.49835644051057
 GOSR2,ENSG00000108433,0.0332776586048187
 MIDN,ENSG00000167470,0.320622657205348
 GOSR1,ENSG00000108587,-0.0762522226553468
 LAIR2,ENSG00000167618,0.12818948267676
 TSPAN1,ENSG00000117472,-0.46609258853612
 HECTD2,ENSG00000165338,-0.924394766074215
 HECTD3,ENSG00000126107,-0.159003023619912
 PIBF1,ENSG00000083535,0.149151101678052
 HECTD4,ENSG00000173064,-0.413550039414421
 LZTFL1,ENSG00000163818,-0.578377604245816
 ADAD1,ENSG00000164113,0.429965185530089
 ADAD2,ENSG00000140955,0.418909550963069
 C7orf49,ENSG00000122783,0.0661585283974781
 FLII,ENSG00000177731,0.34514101184213
 RALGAPA1,ENSG00000174373,-0.420428439097661
 FLI1,ENSG00000151702,0.808156875219508
 GPR22,ENSG00000172209,4.63463965927826
 GPR20,ENSG00000204882,1.26081482714526
 GPR21,ENSG00000188394,-0.609642319677891
 GPR26,ENSG00000154478,-2.21200919452965
 GPR27,ENSG00000170837,0.407526543524056
 GPR25,ENSG00000170128,0.438532786820033
 KCNMB1,ENSG00000145936,-0.967718867457241
 KCNMB3,ENSG00000171121,-0.07331195224563
 KCNMB2,ENSG00000197584,2.86410910280072
 PNCK,ENSG00000130822,-0.260413530073939
 KCNMB4,ENSG00000135643,-0.0246650634699263
 YWHAG,ENSG00000170027,-0.0167547175703507
 RECQL5,ENSG00000108469,-0.171811448852073
 POC5,ENSG00000152359,-0.444566321646663
 SPECC1L,ENSG00000100014,-0.124102187750002
 RP11-345J4.3,ENSG00000258150,0.264283757125286
 EPSTI1,ENSG00000133106,0.593978337910069
 NPRL3,ENSG00000103148,-0.0342408893416237
 NPRL2,ENSG00000114388,0.15056628615073
 PLXNB2,ENSG00000196576,-0.386425229601437
 PLXNB3,ENSG00000198753,-1.56320899318307
 SHCBP1L,ENSG00000157060,0.747260202503643
 PLXNB1,ENSG00000164050,-0.280578390622018
 RP11-723G8.2,ENSG00000265352,0.0874400818838919
 SIRT3,ENSG00000142082,0.822171418942001
 SIRT2,ENSG00000068903,0.218891368064447
 SIRT1,ENSG00000096717,-0.538794782663324
 SIRT7,ENSG00000187531,-0.45222551066782
 SIRT6,ENSG00000077463,-0.102658567343469
 SIRT5,ENSG00000124523,1.39224036200536
 SIRT4,ENSG00000089163,1.23556007825648
 MAS1L,ENSG00000204687,1.25686863154735
 FSD1,ENSG00000105255,-2.17024419180499
 FSD2,ENSG00000186628,3.16742979044467
 PBOV1,ENSG00000254440,-0.467937994901007
 RP11-595B24.2,ENSG00000263588,0.271438751830999
 CES5A,ENSG00000159398,-0.0729491859211967
 KDM6B,ENSG00000132510,0.225214788131077
 CHST11,ENSG00000171310,-0.709391725598235
 CC2D2A,ENSG00000048342,-0.205038779592552
 CC2D2B,ENSG00000188649,0.0560658788301827
 CHST12,ENSG00000136213,0.0236894370772807
 PRTG,ENSG00000166450,0.8770854865746
 RPS17L,ENSG00000182774,0.102315226253391
 PAPPA2,ENSG00000116183,-1.20391416419369
 ARHGAP11A,ENSG00000198826,-0.73121552279282
 ARHGAP11B,ENSG00000187951,-0.215075484494759
 ROCK1,ENSG00000067900,-0.20938522184806
 CRCT1,ENSG00000169509,-0.66247507671873
 PSENEN,ENSG00000205155,0.118931648243242
 NAGA,ENSG00000198951,-0.086367464001918
 NAGK,ENSG00000124357,-0.262620536080516
 CARTPT,ENSG00000164326,-1.64152064293172
