 gene    name , gene    ENS ,Esophagus-GastroesophagealJunction
 POLI,ENSG00000101751,0.0424233270911817
 POLH,ENSG00000170734,0.19308566885724
 SBK1,ENSG00000188322,-1.06039622518629
 ATP5EP2,ENSG00000180389,-0.400785247835165
 GGN,ENSG00000179168,0.0966333420124555
 GGH,ENSG00000137563,-0.296855211612464
 IL17D,ENSG00000172458,0.196580312204396
 IL17F,ENSG00000112116,-0.0967462355542903
 IL17A,ENSG00000112115,0.276962524405183
 IL17B,ENSG00000127743,-0.0358319755429472
 IL17C,ENSG00000124391,-0.247426403620578
 CHRDL1,ENSG00000101938,0.486364297284245
 CHRDL2,ENSG00000054938,-0.834402390694856
 C20orf173,ENSG00000125975,0.20934084239128
 SSBP4,ENSG00000130511,-0.0123764297819043
 FAM89A,ENSG00000182118,-0.172472748961632
 TMEM8C,ENSG00000187616,-0.0252809619147857
 FAM89B,ENSG00000176973,0.0902624029121226
 C2CD2L,ENSG00000172375,0.0259647015420684
 CDC23,ENSG00000094880,0.0347346456608104
 EI24,ENSG00000149547,-0.119124771107609
 SGMS2,ENSG00000164023,-0.0573645506572179
 SGMS1,ENSG00000198964,-0.0698313270119686
 PRC1,ENSG00000198901,-0.0955921774304221
 CDC20,ENSG00000117399,-0.227963500380676
 EPS15,ENSG00000085832,-0.00619244855437946
 ZNF17,ENSG00000186272,-0.00936501797380373
 OR14A2,ENSG00000241128,0.0658799142617823
 ZNF10,ENSG00000256223,0.0739866484532263
 LMCD1,ENSG00000071282,-0.334739681947615
 AOC3,ENSG00000131471,-0.0222263295700505
 ZNF648,ENSG00000179930,0.128743017699967
 ZNF649,ENSG00000198093,-0.155290852680103
 ZNF644,ENSG00000122482,-0.138512906781038
 ZNF641,ENSG00000167528,-0.0504879301253501
 GTPBP10,ENSG00000105793,-0.0195979268826261
 CDH24,ENSG00000139880,0.0803041897756763
 PER2,ENSG00000132326,-0.336585608756213
 PRCC,ENSG00000143294,-0.0999529206358661
 PER1,ENSG00000179094,0.496716245924206
 PRCD,ENSG00000214140,0.20791999416678
 ZNF398,ENSG00000197024,0.0248614981079879
 ZNF391,ENSG00000124613,0.0137813660581726
 PRCP,ENSG00000137509,0.312193314445266
 ZNF394,ENSG00000160908,0.0578590793269799
 ZNF395,ENSG00000186918,0.199134861679711
 ZNF396,ENSG00000186496,0.25954131922053
 ZNF397,ENSG00000186812,-0.026714150720533
 SELPLG,ENSG00000110876,0.180888491281691
 NUDT22,ENSG00000149761,-0.0962720029201456
 NUDT21,ENSG00000167005,-0.00391873240214449
 POPDC2,ENSG00000121577,-0.352106065505124
 POPDC3,ENSG00000132429,-0.0393435442966032
 SPIN4,ENSG00000186767,-0.199759045823885
 SPIN1,ENSG00000106723,-0.008553768529236
 SPIN3,ENSG00000204271,0.188090265534855
 IFT52,ENSG00000101052,-0.0206931666079896
 IFT57,ENSG00000114446,0.143119180324006
 LPP,ENSG00000145012,0.202746219649414
 LPO,ENSG00000167419,0.142033687713115
 LPL,ENSG00000175445,-0.526559068528556
 GDAP1L1,ENSG00000124194,-0.910793642783055
 LPA,ENSG00000198670,-0.457103031008749
 CLECL1,ENSG00000184293,-1.0639174006007
 DDAH1,ENSG00000153904,-1.02675438131118
 DDAH2,ENSG00000213722,0.0555242568858051
 CRELD2,ENSG00000184164,0.0858409925116958
 CRELD1,ENSG00000163703,0.210182600779747
 ARL4D,ENSG00000175906,0.0182424878789969
 VWC2L,ENSG00000174453,0.522743652168076
 ARL4C,ENSG00000188042,0.423896317004536
 ARL4A,ENSG00000122644,0.446096825471892
 ARMC5,ENSG00000140691,-0.127136720382893
 JAM2,ENSG00000154721,0.191153940029802
 JAM3,ENSG00000166086,0.128780942410134
 GALNT8,ENSG00000130035,-0.184540402291171
 GALNT9,ENSG00000182870,-0.567816592877581
 GALNT4,ENSG00000257594,0.0715772087281941
 GALNT5,ENSG00000136542,-0.328269567815117
 GALNT6,ENSG00000139629,-0.0811229265252863
 GALNT7,ENSG00000109586,-0.181990759802626
 GALNT1,ENSG00000141429,-0.0509834948731319
 GALNT2,ENSG00000143641,0.247428508671185
 GALNT3,ENSG00000115339,0.376082840580308
 DMWD,ENSG00000185800,0.119712202504322
 KIF14,ENSG00000118193,-0.77564014616105
 KIF15,ENSG00000163808,0.177511609020699
 KIF17,ENSG00000117245,-0.0943820610335786
 KIF11,ENSG00000138160,-0.174659716285014
 KIF12,ENSG00000136883,-2.14246809553418
 SPA17,ENSG00000064199,-0.167008442000142
 KIF19,ENSG00000196169,0.61916846577331
 NLRP5,ENSG00000171487,0.125226117259176
 NLRP4,ENSG00000160505,-0.442986366006923
 NLRP7,ENSG00000167634,0.76449382893596
 NLRP6,ENSG00000174885,0.186142298692892
 NLRP3,ENSG00000162711,-0.863018061476269
 NLRP2,ENSG00000022556,0.0627738663641502
 PSEN2,ENSG00000143801,0.0462867187093609
 PSEN1,ENSG00000080815,0.0545872772838881
 NLRP9,ENSG00000185792,0.00892820390699338
 NLRP8,ENSG00000179709,0.3887594163814
 WDR26,ENSG00000162923,0.0199643770507804
 WDR27,ENSG00000184465,0.160875539704974
 WDR24,ENSG00000127580,-0.0127218593811048
 WDR25,ENSG00000176473,0.0702157943489347
 WDR20,ENSG00000140153,-0.0253196272720824
 GNAO1,ENSG00000087258,-0.163904241100434
 RQCD1,ENSG00000144580,-0.0133570099263473
 ASCL1,ENSG00000139352,-0.395006804688182
 IGF2BP1,ENSG00000159217,1.05772421943621
 IGF2BP3,ENSG00000136231,-0.8600836373016
 IGF2BP2,ENSG00000073792,0.20533307257772
 CD101,ENSG00000134256,0.181270397809091
 KIF1A,ENSG00000130294,-1.79992114360891
 KIF1B,ENSG00000054523,-0.248011721294351
 KIF1C,ENSG00000129250,-0.148867402556597
 CD109,ENSG00000156535,-0.367032817986095
 ZFP36,ENSG00000128016,0.460175603816099
 ZFP37,ENSG00000136866,0.173436130141429
 ZFP30,ENSG00000120784,0.064230457773846
 ATHL1,ENSG00000142102,0.280344991899456
 NLRP14,ENSG00000158077,-0.8122915283829
 NLRP11,ENSG00000179873,-0.277937837022561
 NLRP10,ENSG00000182261,0.051557343419011
 NLRP13,ENSG00000173572,0.133373354210206
 NLRP12,ENSG00000142405,-0.109792469707326
 SPIRE2,ENSG00000204991,-0.475417038564302
 LOXL1,ENSG00000129038,0.315755663311059
 LOXL2,ENSG00000134013,-0.0323616959490515
 LOXL3,ENSG00000115318,0.0211025336200493
 LOXL4,ENSG00000138131,-0.00281507620787217
 SPATC1L,ENSG00000160284,0.153137678257313
 VIPR2,ENSG00000106018,0.91603431906058
 VIPR1,ENSG00000114812,-0.00673745457833596
 AEN,ENSG00000181026,-0.224590356363917
 DIRC1,ENSG00000174325,0.322904703083578
 DIRC3,ENSG00000231672,0.214621575843597
 DIRC2,ENSG00000138463,0.0759506746311988
 FAM207A,ENSG00000160256,0.0523222989858503
 CACNG8,ENSG00000142408,0.156195541958552
 CACNG1,ENSG00000108878,0.945361413377549
 CNTRL,ENSG00000119397,-0.0613248346146943
 CACNG3,ENSG00000006116,0.637495168319389
 CACNG4,ENSG00000075461,0.30448155547891
 CACNG5,ENSG00000075429,-0.0103441588091498
 CACNG6,ENSG00000130433,0.919515503733418
 CACNG7,ENSG00000105605,-0.337043783399997
 RANBP10,ENSG00000141084,0.0882177054934461
 RANBP17,ENSG00000204764,-0.0101033675022542
 SELENBP1,ENSG00000143416,0.145656747805355
 NSFL1C,ENSG00000088833,-0.106832142489138
 LAS1L,ENSG00000001497,-4.40831397143251e-05
 UPRT,ENSG00000094841,0.057242604088543
 SLC25A22,ENSG00000177542,-0.00652102490010556
 SLC25A23,ENSG00000125648,-0.0404002177419894
 SLC25A20,ENSG00000178537,0.00682615278646525
 SLC25A21,ENSG00000183032,-0.181945221568374
 SLC25A26,ENSG00000144741,0.102865433789182
 SLC25A27,ENSG00000153291,0.607793256493307
 SLC25A24,ENSG00000085491,0.0271316675111136
 SLC25A25,ENSG00000148339,-0.327025212278388
 VPS35,ENSG00000069329,0.117131502579013
 SLC25A28,ENSG00000155287,0.0369228867925124
 SLC25A29,ENSG00000197119,0.284996095331129
 METTL1,ENSG00000037897,-0.25545034381514
 COPB1,ENSG00000129083,0.0178696876633437
 COPB2,ENSG00000184432,0.0134719778412644
 KDELC1,ENSG00000134901,0.0751767826175
 KDELC2,ENSG00000178202,0.184642246122091
 CTRB2,ENSG00000168928,-0.464570375531368
 ZBBX,ENSG00000169064,0.530039917136531
 MKS1,ENSG00000011143,0.16178875909318
 GLB1L,ENSG00000163521,0.0328112536980328
 MAGEC1,ENSG00000155495,0.614015335667832
 MAGEC3,ENSG00000165509,-0.870743564835026
 MAGEC2,ENSG00000046774,0.451900783671619
 PSTPIP2,ENSG00000152229,0.103449487314389
 PSTPIP1,ENSG00000140368,-0.289568164538378
 POFUT2,ENSG00000186866,-0.0129237447387543
 POFUT1,ENSG00000101346,0.0236400452861828
 SNX17,ENSG00000115234,0.137701894223719
 SNX16,ENSG00000104497,-0.0429132515453181
 SNX15,ENSG00000110025,0.124385572803771
 SNX14,ENSG00000135317,0.116113639087387
 SNX13,ENSG00000071189,0.0136560724967929
 SNX12,ENSG00000147164,-0.0349111714925009
 SNX11,ENSG00000002919,0.0764233678388203
 SNX10,ENSG00000086300,-0.476631508116636
 KCTD4,ENSG00000180332,-0.350028232177117
 SNX19,ENSG00000120451,-0.168298862023663
 SNX18,ENSG00000178996,-0.0159432976250146
 ICAM5,ENSG00000105376,0.8262041916893
 OR13D1,ENSG00000179055,0.0425433417897942
 ICAM2,ENSG00000108622,0.18338933418387
 ICAM1,ENSG00000090339,0.36098145022924
 CTDSP1,ENSG00000144579,0.10185459724104
 CTDSP2,ENSG00000175215,0.0988664565431087
 CTDSPL,ENSG00000144677,-0.172960275348506
 SMTN,ENSG00000183963,0.306205082483061
 TMEM87B,ENSG00000153214,0.0171104416945009
 TMEM87A,ENSG00000103978,0.125071077708733
 NEUROD1,ENSG00000162992,0.437474153174971
 SGK3,ENSG00000104205,0.0169501084026845
 SGK2,ENSG00000101049,-0.13327549601029
 SGK1,ENSG00000118515,-0.315052137928823
 BOD1L2,ENSG00000228075,-1.37825091168455
 BOD1L1,ENSG00000038219,-0.0314245186116896
 C1orf162,ENSG00000143110,0.0122670419978316
 SLC3A2,ENSG00000168003,-0.0072490977309548
 C1orf168,ENSG00000187889,-0.192970123109782
 MAP4K3,ENSG00000011566,-0.090996353838802
 MAP4K2,ENSG00000168067,0.0875562989578377
 TRIM73,ENSG00000178809,-0.0945111053107621
 MAP4K4,ENSG00000071054,-0.418083578047368
 TRIM71,ENSG00000206557,-0.451812050133189
 GPD1,ENSG00000167588,-0.430858608758947
 DFNB59,ENSG00000204311,-0.0154602072643347
 GPD2,ENSG00000115159,-0.0327905948521961
 MICU2,ENSG00000165487,-0.118164668837618
 MICU1,ENSG00000107745,-0.069194598955861
 NEFM,ENSG00000104722,-1.76315003860722
 NEFH,ENSG00000100285,-0.889835479082968
 NRG1,ENSG00000157168,-0.860348898171413
 NRG3,ENSG00000185737,-0.00496249174292526
 NRG2,ENSG00000158458,-0.159263872442279
 NRGN,ENSG00000154146,-0.466200944011433
 EIF4EBP2,ENSG00000148730,0.0334212168834595
 TFCP2L1,ENSG00000115112,-1.09398461738302
 MS4A10,ENSG00000172689,-0.485072540958396
 MS4A12,ENSG00000071203,-0.534223728795597
 SCAND1,ENSG00000171222,-0.0710781009174841
 HCFC1,ENSG00000172534,-0.0749163787668119
 PSAT1,ENSG00000135069,-0.323544331855128
 TFCP2,ENSG00000135457,-0.115978293767563
 PASD1,ENSG00000166049,0.334358718008632
 CTD-3203P2.2,ENSG00000245888,0.408341380856971
 SLFN5,ENSG00000166750,0.131039718360522
 SPINT2,ENSG00000167642,-0.736029344137073
 PXK,ENSG00000168297,0.110202489627392
 SPINT1,ENSG00000166145,0.342740182656879
 MMADHC,ENSG00000168288,0.0806773463751142
 KHK,ENSG00000138030,0.25161130321969
 OOEP,ENSG00000203907,1.12825257195
 MSRB3,ENSG00000174099,-0.110530379743538
 HELZ2,ENSG00000130589,-0.0653422241823225
 NXN,ENSG00000167693,0.120110825602368
 FANCD2OS,ENSG00000163705,-0.15518441439083
 IAH1,ENSG00000134330,0.0643278239394074
 EPT1,ENSG00000138018,-0.190793626655375
 PPIP5K2,ENSG00000145725,-0.0411170853698969
 PPIP5K1,ENSG00000168781,-0.0785968661669097
 OFCC1,ENSG00000181355,-0.312827115445062
 C9orf3,ENSG00000148120,-0.13297930588363
 C9orf9,ENSG00000165698,0.00323045948024169
 OTX1,ENSG00000115507,0.230336936060917
 OTX2,ENSG00000165588,-0.122588362743973
 ZFC3H1,ENSG00000133858,-0.0335276154608093
 DHRS4L2,ENSG00000187630,-0.0224979371606867
 STAG2,ENSG00000101972,0.0165358479232716
 STAG3,ENSG00000066923,-0.32447671168071
 STAG1,ENSG00000118007,-0.0332805922960541
 LONP1,ENSG00000196365,-0.0586631955978752
 ASMTL,ENSG00000169093,0.134971976566994
 C6orf195,ENSG00000164385,0.278759312557278
 SHISA8,ENSG00000234965,0.276937284168968
 OBFC1,ENSG00000107960,-0.00268337599651641
 HMGA2,ENSG00000149948,-0.219050863305909
 HMGA1,ENSG00000137309,-0.37927760544919
 USPL1,ENSG00000132952,0.0522631129014115
 HAX1,ENSG00000143575,0.0340032069846768
 PDHA1,ENSG00000131828,-0.0754758272443139
 NEDD4L,ENSG00000049759,0.0107639222886973
 LCA5L,ENSG00000157578,0.254233033467345
 C6orf222,ENSG00000189325,-0.472051648899563
 C6orf223,ENSG00000181577,-0.74924951668927
 C6orf226,ENSG00000221821,-0.0536728746381094
 PLS1,ENSG00000120756,-0.0746503160849512
 PLS3,ENSG00000102024,-0.128632289038567
 CLASP2,ENSG00000163539,-0.247217305205231
 CLASP1,ENSG00000074054,-0.121639410265262
 C1orf204,ENSG00000188004,-0.018927262473775
 C5orf58,ENSG00000234511,0.471180356363719
 C5orf56,ENSG00000197536,0.0719357986185196
 C5orf55,ENSG00000221990,-0.144484638001913
 C5orf54,ENSG00000221886,0.173184229853237
 C5orf52,ENSG00000187658,0.299893938673116
 C5orf51,ENSG00000205765,-0.072009869187481
 C5orf50,ENSG00000185662,-0.0747949142041057
 SSPN,ENSG00000123096,0.0880430014327102
 NELFB,ENSG00000188986,0.00947203509549501
 NELFA,ENSG00000185049,-0.0428314256024117
 NELFE,ENSG00000204356,0.00155536753198616
 CD226,ENSG00000150637,-0.312854577039607
 FSCN2,ENSG00000186765,-0.403147665191902
 IRX5,ENSG00000176842,-1.05148335771735
 IRX4,ENSG00000113430,-0.323453731113314
 IRX6,ENSG00000159387,-0.167382584465844
 IRX1,ENSG00000170549,0.892851076770447
 IRX3,ENSG00000177508,-0.955986328826158
 IRX2,ENSG00000170561,-0.224184105463874
 TCAP,ENSG00000173991,-0.258465056239427
 CLEC2L,ENSG00000236279,-1.12106565010337
 CLEC2A,ENSG00000188393,-0.0499389122111486
 CNPPD1,ENSG00000115649,0.151612961919276
 CLEC2B,ENSG00000110852,0.304978298719561
 CLEC2D,ENSG00000069493,0.200568693874839
 RAD54L2,ENSG00000164080,-0.13581861092416
 C10orf25,ENSG00000165511,0.0840379061418127
 CTB-129P6.11,ENSG00000267114,-0.416861265693853
 HACL1,ENSG00000131373,0.0744997379001913
 APOA4,ENSG00000110244,-0.200937642762482
 APOA5,ENSG00000110243,-0.650116706459684
 IQSEC3,ENSG00000120645,-0.458460067127072
 IQSEC2,ENSG00000124313,-0.0626865948096793
 APOA1,ENSG00000118137,-0.802194778402962
 APOA2,ENSG00000158874,-0.414068886902257
 XPO5,ENSG00000124571,-0.123863049147716
 XPO7,ENSG00000130227,-0.037289442497641
 XPO6,ENSG00000169180,-0.0748670700415831
 RFPL4A,ENSG00000223638,0.242700271725477
 GIT1,ENSG00000108262,-0.0836709783781389
 GIT2,ENSG00000139436,0.0645906442072133
 DCST2,ENSG00000163354,0.329659759200119
 DCST1,ENSG00000163357,-0.180049401499939
 GHRH,ENSG00000118702,-0.313357686720608
 SESN1,ENSG00000080546,0.29942830634846
 SESN2,ENSG00000130766,-0.116508942604205
 SESN3,ENSG00000149212,0.246909034500661
 ZFYVE16,ENSG00000039319,-0.129298584343882
 RP11-297M9.1,ENSG00000260362,0.304618821268184
 CAMK1G,ENSG00000008118,-0.543153696134211
 SPARC,ENSG00000113140,-0.477884006397027
 DBNDD2,ENSG00000244274,0.0500751258680963
 NFRKB,ENSG00000170322,-0.0398213417449221
 RSL1D1,ENSG00000171490,0.0265968865413506
 NPC1L1,ENSG00000015520,0.437233956079067
 IDS,ENSG00000010404,0.0982266223373384
 CD93,ENSG00000125810,0.169604774364038
 OR6B1,ENSG00000221813,0.0541236222870296
 OR6B2,ENSG00000182083,-0.0136282562724981
 OR6B3,ENSG00000178586,-0.0988504905571647
 NFX1,ENSG00000086102,-0.0178788853811323
 OPHN1,ENSG00000079482,0.123250719837219
 SLIT3,ENSG00000184347,0.441572746999559
 SLIT2,ENSG00000145147,0.539191230759045
 SLIT1,ENSG00000187122,-0.34421591991209
 ZNF680,ENSG00000173041,0.0488942380376667
 SEL1L3,ENSG00000091490,0.134059109656442
 ZNF681,ENSG00000196172,0.20999007408247
 NOLC1,ENSG00000166197,-0.114722275116517
 CTD-2014B16.3,ENSG00000258847,0.685868907803141
 MYRIP,ENSG00000170011,-0.00282598044956104
 QTRTD1,ENSG00000151576,-0.00184173392391735
 WNK2,ENSG00000165238,0.516322593252593
 ANKRD30A,ENSG00000148513,0.139205442521845
 ANKRD30B,ENSG00000180777,-0.306939176003915
 CIRBP,ENSG00000099622,-0.0324722796194217
 DPY30,ENSG00000162961,0.0736593755249603
 TBL2,ENSG00000106638,-0.0670551799879855
 TBL3,ENSG00000183751,-0.0246429283916874
 PDE8A,ENSG00000073417,0.0454967310664645
 PDE8B,ENSG00000113231,-0.990216713816364
 DBI,ENSG00000155368,-0.294252857059806
 DBH,ENSG00000123454,0.137007905882006
 MANBA,ENSG00000109323,0.16535739863998
 RGS9,ENSG00000108370,0.548661482160494
 DBP,ENSG00000105516,0.0119749997912687
 TAF5L,ENSG00000135801,-0.133820757220209
 DBT,ENSG00000137992,0.0465132360363939
 ASTE1,ENSG00000034533,0.0471879859299427
 MED1,ENSG00000125686,-0.164419322580944
 MED6,ENSG00000133997,0.14712323823822
 MED7,ENSG00000155868,-0.151564236616371
 MED4,ENSG00000136146,0.0153013489346181
 MED8,ENSG00000159479,-0.0787790197915069
 MED9,ENSG00000141026,-0.120980567344547
 MNX1,ENSG00000130675,-0.462897612110028
 ANGPTL4,ENSG00000167772,-0.233595878941612
 POP7,ENSG00000172336,-0.061858435517843
 TDRP,ENSG00000180190,0.267983950243596
 CCDC90B,ENSG00000137500,-0.00322381994677912
 AFM,ENSG00000079557,0.19708902410692
 TCF7,ENSG00000081059,-0.469229365697041
 TCF3,ENSG00000071564,-0.214192329715581
 WNK4,ENSG00000126562,1.36733846034937
 AFP,ENSG00000081051,0.283096378359321
 STK32C,ENSG00000165752,-0.134501669617512
 STK32B,ENSG00000152953,0.807882122533083
 STK32A,ENSG00000169302,0.118029599874972
 PPP5C,ENSG00000011485,0.0699631530553791
 ISLR2,ENSG00000167178,0.430974072187756
 MDN1,ENSG00000112159,-0.107229351751366
 AMPD3,ENSG00000133805,-0.0789983517994571
 AMPD2,ENSG00000116337,0.0664439593015764
 AMPD1,ENSG00000116748,1.54170588078889
 AREG,ENSG00000109321,0.834495583452599
 MRGPRX3,ENSG00000179826,0.37374101342189
 MRGPRX2,ENSG00000183695,1.22393918341994
 UTP18,ENSG00000011260,0.215544292466101
 TET1,ENSG00000138336,0.195798397062323
 TET3,ENSG00000187605,-0.0355117138161924
 TET2,ENSG00000168769,0.0391165312760339
 TMEM52B,ENSG00000165685,-0.0342632411100351
 CST5,ENSG00000170367,-0.327879292536966
 PCBD2,ENSG00000132570,0.0897527618542269
 PRDX6,ENSG00000117592,0.0616987362246595
 PRDX5,ENSG00000126432,-0.0434379016071125
 PCBD1,ENSG00000166228,0.164348116878989
 PRDX3,ENSG00000165672,-0.081264940429137
 PRDX2,ENSG00000167815,-0.0693794306340798
 PRDX1,ENSG00000117450,-0.0519731074769597
 AP3S1,ENSG00000177879,0.0385820323114401
 PITX2,ENSG00000164093,3.09687335180966
 PITX3,ENSG00000107859,0.342731934968661
 PITX1,ENSG00000069011,3.16218320100313
 DDX26B,ENSG00000165359,0.117312613380446
 AXIN2,ENSG00000168646,0.0393645922167643
 AXIN1,ENSG00000103126,-0.0878006093464512
 MMRN2,ENSG00000173269,0.130182202211411
 MMRN1,ENSG00000138722,1.10490431336987
 CSTB,ENSG00000160213,0.0803288086407592
 RDH11,ENSG00000072042,0.158776995787818
 ABRA,ENSG00000174429,-0.47953139543974
 CD38,ENSG00000004468,0.746129374109427
 TSSK1B,ENSG00000212122,0.193122729234241
 TIMM23B,ENSG00000204152,-0.186781886540039
 ZFR,ENSG00000056097,-0.0695407070126146
 IFI27,ENSG00000165949,0.089456582255983
 CD33,ENSG00000105383,0.0183836791178762
 CD34,ENSG00000174059,0.433261576628769
 CD36,ENSG00000135218,0.204229094121507
 CD37,ENSG00000104894,-0.0145429678373165
 APCDD1,ENSG00000154856,0.250960219708635
 TOPORS,ENSG00000197579,0.0936420680091249
 PSD3,ENSG00000156011,-0.188883717320781
 PSD2,ENSG00000146005,-0.325265725465766
 PSD4,ENSG00000125637,-0.392136457809602
 R3HDM4,ENSG00000198858,-0.0844463418626548
 R3HDM1,ENSG00000048991,-0.236328955305508
 R3HDM2,ENSG00000179912,-0.0103845670507759
 ORMDL2,ENSG00000123353,-0.0448914063737932
 ORMDL3,ENSG00000172057,-0.137399539417319
 ORMDL1,ENSG00000128699,-0.0493314299209526
 CD3D,ENSG00000167286,-0.881765628908155
 CD3E,ENSG00000198851,-0.750218134503974
 CD3G,ENSG00000160654,-0.469914860813695
 ACADS,ENSG00000122971,-0.000860366506253614
 KAT2B,ENSG00000114166,0.0136632561022923
 KAT2A,ENSG00000108773,-0.0423026733594436
 SEC16A,ENSG00000148396,-0.0566972359908477
 SEC16B,ENSG00000120341,0.162393903475728
 ACADL,ENSG00000115361,0.705054244766393
 ACADM,ENSG00000117054,-0.230656224197752
 SUCO,ENSG00000094975,-0.0489442290953563
 LHFPL1,ENSG00000182508,0.213270470392584
 NFE2,ENSG00000123405,-0.0230044936659604
 MADCAM1,ENSG00000099866,-0.112159423840333
 ZC2HC1B,ENSG00000118491,0.744369596025819
 ATOX1,ENSG00000177556,-0.120234129230023
 ACAD8,ENSG00000151498,0.0486365558504162
 ACAD9,ENSG00000177646,-0.0717303911219967
 UEVLD,ENSG00000151116,-0.000799305366644032
 ADAMTS10,ENSG00000142303,-0.188045643432888
 ADAMTS13,ENSG00000160323,-0.173367693063911
 ADAMTS12,ENSG00000151388,-0.0644848288410843
 PLCE1,ENSG00000138193,-0.266578652724874
 ADAMTS14,ENSG00000138316,-0.0336498761768189
 ADAMTS17,ENSG00000140470,1.05282871528303
 ADAMTS16,ENSG00000145536,0.613158290674138
 ADAMTS19,ENSG00000145808,-0.281384746639605
 DEF6,ENSG00000023892,-0.672148007371273
 DEF8,ENSG00000140995,-0.00369452835166559
 GALT,ENSG00000213930,0.126047886077531
 SORD,ENSG00000140263,-0.182670838029286
 GALE,ENSG00000117308,0.0498442587983191
 GALC,ENSG00000054983,0.271429604592845
 SOX9,ENSG00000125398,-0.455735624753963
 CSNK2B,ENSG00000204435,-0.0252407874221363
 FCGR3A,ENSG00000203747,-0.385194455775831
 FCGR3B,ENSG00000162747,1.65266204222336
 ALDH1A1,ENSG00000165092,-0.244859086213432
 ALDH1A2,ENSG00000128918,-0.162578263515401
 ALDH1A3,ENSG00000184254,0.397504401723907
 MRPS6,ENSG00000243927,-0.309842426165209
 EYA4,ENSG00000112319,0.150933694893152
 EYA1,ENSG00000104313,0.413158348783383
 C9orf24,ENSG00000164972,0.69820315934906
 EYA3,ENSG00000158161,-0.153536189062923
 EYA2,ENSG00000064655,-0.37643168555689
 IFI35,ENSG00000068079,-0.0055418043557288
 SMARCB1,ENSG00000099956,-0.11439275363899
 CEBPA,ENSG00000245848,0.596005136446922
 KRTAP13-1,ENSG00000198390,-0.0358487287317038
 KRTAP13-2,ENSG00000182816,-0.160492837865534
 WFDC11,ENSG00000180083,-0.758592417447955
 WFDC13,ENSG00000168634,-0.0325068969109856
 FAM26F,ENSG00000188820,-0.154657073281048
 FAM26D,ENSG00000164451,-0.856853515449796
 FAM26E,ENSG00000178033,-0.0810937177036757
 FXYD6,ENSG00000137726,-0.242311890542439
 FXYD7,ENSG00000221946,-0.464037184098053
 FXYD4,ENSG00000150201,-0.235125367239798
 FXYD5,ENSG00000089327,0.0536567343721141
 FXYD2,ENSG00000137731,0.16424936901496
 MTBP,ENSG00000172167,-0.182050470092771
 FXYD1,ENSG00000266964,-0.0414540309570427
 MAFK,ENSG00000198517,0.215292274227818
 MAFA,ENSG00000182759,0.256169822531707
 MAFB,ENSG00000204103,0.0146045210770936
 IGFN1,ENSG00000163395,-0.0605479407426795
 MAFF,ENSG00000185022,0.555887577211644
 RBPJ,ENSG00000168214,0.0100103396777672
 CCR10,ENSG00000184451,-0.111095405473529
 RBP1,ENSG00000114115,0.516227143248958
 RBP2,ENSG00000114113,-0.61720623470538
 RBP4,ENSG00000138207,-0.846432176284236
 RBP5,ENSG00000139194,0.531089788196557
 RBP7,ENSG00000162444,0.0274388832144538
 MBTPS2,ENSG00000012174,-0.043248057786099
 OR51A7,ENSG00000176895,0.33907811494678
 MAF1,ENSG00000179632,0.0931255722437449
 MBTPS1,ENSG00000140943,-0.0846295594746016
 CTC-534A2.2,ENSG00000253251,-0.271198948602514
 ANXA2R,ENSG00000177721,0.235456884290625
 G6PC3,ENSG00000141349,-0.0624956929712197
 G6PC2,ENSG00000152254,0.0432697521956745
 CTIF,ENSG00000134030,-0.0469224959864499
 CYGB,ENSG00000161544,0.127149273153014
 TSC2,ENSG00000103197,-0.0553783885103955
 GPRC5C,ENSG00000170412,-0.0309581202211105
 GPRC5B,ENSG00000167191,0.201798762962638
 RCN2,ENSG00000117906,-0.0216164351646858
 RCN1,ENSG00000049449,-0.0339171310610082
 RHOQ,ENSG00000119729,-0.0525846879026368
 PSG9,ENSG00000183668,0.463197525731675
 RHOV,ENSG00000104140,-0.115307672477226
 RHOU,ENSG00000116574,0.27197657636137
 RHOJ,ENSG00000126785,0.0806792194055037
 RHOH,ENSG00000168421,0.64034861651558
 RHOC,ENSG00000155366,0.00875276813978293
 RHOB,ENSG00000143878,0.684565974306989
 RHOA,ENSG00000067560,0.0751581529040871
 SUV420H1,ENSG00000110066,-0.0860467494569206
 SUV420H2,ENSG00000133247,-0.0462124600317552
 RHOD,ENSG00000173156,-0.198721515597675
 CIR1,ENSG00000138433,0.0637531784210273
 PYROXD2,ENSG00000119943,0.204876083452008
 OGFOD1,ENSG00000087263,-0.0115716788054325
 OGFOD3,ENSG00000181396,-0.00688930467396322
 OGFOD2,ENSG00000111325,0.102008994677049
 CTNNA2,ENSG00000066032,-0.183259345310682
 RASGRF1,ENSG00000058335,-0.786565564072942
 RASGRF2,ENSG00000113319,0.15427327694359
 ZNF480,ENSG00000198464,-0.0773568874822505
 MEIG1,ENSG00000197889,-0.336293311575041
 ZNF483,ENSG00000173258,0.155672773302664
 ZNF484,ENSG00000127081,-0.0232040570461932
 ZNF485,ENSG00000198298,0.0780976098253546
 ZNF486,ENSG00000256229,0.0685385205872526
 ZNF487,ENSG00000243660,-0.0305609800151085
 NCS1,ENSG00000107130,0.137988678661498
 STYX,ENSG00000198252,0.019758153817495
 PRPF19,ENSG00000110107,0.0148718521231194
