 gene    name , gene    ENS ,Artery-Coronary
 SRGAP2B,ENSG00000196369,-0.0941282541790347
 SRGAP2C,ENSG00000171943,-0.00398454979484642
 QRSL1,ENSG00000130348,-0.0975355149734872
 FAM49A,ENSG00000197872,-0.000805696772395652
 FAM49B,ENSG00000153310,-0.372173224032193
 ZFP36L1,ENSG00000185650,0.239376400368971
 ZFP36L2,ENSG00000152518,0.0464256263283042
 C10orf99,ENSG00000188373,0.553514079993617
 C10orf90,ENSG00000154493,-1.8262020586535
 C10orf91,ENSG00000180066,-0.653426644379662
 C10orf95,ENSG00000120055,-0.947722880740449
 ADH7,ENSG00000196344,0.606528863680449
 ADH6,ENSG00000172955,-0.0173917185392451
 ADH5,ENSG00000197894,-0.00570315277324302
 ADH4,ENSG00000198099,-0.310359302244405
 RMI1,ENSG00000178966,-0.365924813308816
 RMI2,ENSG00000175643,-0.208262111536081
 CORO7,ENSG00000262246,0.0676053679331867
 TYMS,ENSG00000176890,-0.0533583001232356
 TYMP,ENSG00000025708,0.269955124012203
 FAM155A,ENSG00000204442,0.0890223917638662
 ACOT11,ENSG00000162390,0.0509962598417616
 ACOT13,ENSG00000112304,-0.18211763549589
 GATAD2B,ENSG00000143614,-0.107641204173915
 ELTD1,ENSG00000162618,0.720956158819239
 REPIN1,ENSG00000214022,-0.300963557031158
 SMIM11,ENSG00000205670,-0.0721409566936011
 PMVK,ENSG00000163344,-0.146045336979134
 BBC3,ENSG00000105327,-0.0427869567715957
 GRIN2B,ENSG00000273079,0.442763432092475
 GRIN2C,ENSG00000161509,-1.806705962665
 KLHDC8B,ENSG00000185909,0.0636028000343465
 KLHDC8A,ENSG00000162873,-0.0874900698383815
 ZFP64,ENSG00000020256,-0.189438611039763
 IL6ST,ENSG00000134352,0.357672572647432
 SBF1,ENSG00000100241,-0.0823663304122781
 SBF2,ENSG00000133812,-0.0710407511387061
 SERPINA7,ENSG00000123561,-0.0404742359220963
 DBN1,ENSG00000113758,-0.111433765164648
 CDC73,ENSG00000134371,0.174643446959175
 LANCL1,ENSG00000115365,-0.0170256637725252
 LMBRD2,ENSG00000164187,0.021001480624347
 LMBRD1,ENSG00000168216,0.174643700348724
 TAS2R19,ENSG00000212124,0.274810802456597
 SRFBP1,ENSG00000151304,0.0952344765771707
 TAS2R10,ENSG00000121318,-0.15371424695635
 BCAT2,ENSG00000105552,-0.237786636719353
 TAS2R13,ENSG00000212128,0.447223632314728
 DBNL,ENSG00000136279,0.00512910264084471
 NPEPPS,ENSG00000141279,0.0620112711950511
 CCDC116,ENSG00000161180,0.398339588612726
 CYP26A1,ENSG00000095596,-0.28794387129902
 PSTK,ENSG00000179988,-0.00108043201646655
 PHPT1,ENSG00000054148,0.0252877977649846
 NFU1,ENSG00000169599,0.198187983373117
 RRP1B,ENSG00000160208,-0.00482338622034647
 NOVA2,ENSG00000104967,-0.450863143304429
 NOVA1,ENSG00000139910,-0.664349639553347
 TMEM170A,ENSG00000166822,0.177580013872536
 HSP90B1,ENSG00000166598,0.306259249484251
 CCDC113,ENSG00000103021,-0.10481858152689
 RP11-139H15.1,ENSG00000225973,0.0208453973455583
 RP11-321M21.3,ENSG00000264116,0.0132184757815034
 VSX1,ENSG00000100987,-0.534581899282366
 DIO1,ENSG00000211452,-1.04950143414619
 DIO2,ENSG00000211448,-1.06316425919775
 VSX2,ENSG00000119614,-0.222578752928529
 BRF2,ENSG00000104221,0.0803794472722754
 CYSTM1,ENSG00000120306,0.493189115871665
 BRF1,ENSG00000185024,-0.220257356048933
 CAMSAP2,ENSG00000118200,-0.0131618909330993
 CAMSAP3,ENSG00000076826,-1.57755365110757
 CAMSAP1,ENSG00000130559,-0.0947897167860004
 RRP12,ENSG00000052749,0.0374638413090083
 RRP15,ENSG00000067533,0.0844757136689903
 SLC23A2,ENSG00000089057,-0.0333430384602071
 CUEDC1,ENSG00000180891,-0.00275692386378079
 ATOH7,ENSG00000179774,-0.0478959064160248
 ACAT1,ENSG00000075239,-0.121937805607198
 ACAT2,ENSG00000120437,-0.372327342668452
 CD200R1,ENSG00000163606,-0.153714960358697
 LIMD1,ENSG00000144791,0.0828787864428385
 ATOH8,ENSG00000168874,0.168646704006552
 TRPV4,ENSG00000111199,0.014944441600598
 OR8S1,ENSG00000197376,-0.574453245283667
 ZFYVE21,ENSG00000100711,-0.0120976061882291
 ZFYVE20,ENSG00000131381,0.0859180700681275
 ZFYVE27,ENSG00000155256,-0.128598748974532
 TPCN1,ENSG00000186815,-0.0982959151861062
 TPCN2,ENSG00000162341,-0.167167832445557
 IL2RG,ENSG00000147168,0.020292032710126
 ZFYVE28,ENSG00000159733,-0.146273786541382
 MDH1B,ENSG00000138400,0.195700748174849
 CMTR2,ENSG00000180917,0.113463196881825
 CMTR1,ENSG00000137200,-0.143474634933312
 ERC1,ENSG00000082805,-0.0359368016498548
 ERC2,ENSG00000187672,0.300498194862731
 BHMT2,ENSG00000132840,-0.375021282751629
 CTSL,ENSG00000135047,0.0276250598911526
 SLC37A2,ENSG00000134955,-0.579970994820059
 SLC37A3,ENSG00000157800,-0.0517206657359292
 CDK18,ENSG00000117266,-0.421856191592237
 CDK19,ENSG00000155111,-0.199490962524973
 SLC37A4,ENSG00000137700,-0.334564685398656
 CDK12,ENSG00000167258,0.0416712897769822
 CDK10,ENSG00000185324,-0.118840389408079
 CDK16,ENSG00000102225,-0.254178247674492
 CDK17,ENSG00000059758,0.0842469989748794
 CDK14,ENSG00000058091,0.0230187363614724
 CDK15,ENSG00000138395,-0.476103526857976
 BFSP2,ENSG00000170819,0.378804859612744
 FAM216B,ENSG00000179813,-1.62861052209585
 FAM216A,ENSG00000204856,0.0141051477040828
 MMP24,ENSG00000125966,-1.33204031288943
 MMP26,ENSG00000167346,-0.190164485262453
 MMP21,ENSG00000154485,-0.173097501042704
 MMP20,ENSG00000137674,-0.0632410288518272
 TCAIM,ENSG00000179152,0.0204714226262271
 SESTD1,ENSG00000187231,0.134098259670443
 MMP23B,ENSG00000189409,0.903574294379269
 B3GNT4,ENSG00000176383,-0.0527948299724153
 B3GNT6,ENSG00000198488,0.411178227994477
 B3GNT7,ENSG00000156966,0.252653145315129
 B3GNT1,ENSG00000174684,-0.168812624608005
 B3GNT2,ENSG00000170340,0.677531575188434
 B3GNT3,ENSG00000179913,0.24365763023936
 TSFM,ENSG00000123297,-0.120583745395155
 B3GNT8,ENSG00000177191,-0.189676982037233
 B3GNT9,ENSG00000237172,0.334333354909607
 GINM1,ENSG00000055211,0.208611066691678
 TBCCD1,ENSG00000113838,-0.0392063973175297
 DAAM1,ENSG00000100592,0.410732093687361
 DAAM2,ENSG00000146122,0.220673571803842
 HLA-DRB1,ENSG00000196126,0.442938265978433
 HLA-DRB5,ENSG00000198502,0.531580723573838
 YIF1B,ENSG00000167645,0.220632821923957
 SGK494,ENSG00000167524,0.0729786583336686
 YIF1A,ENSG00000174851,0.0338925340726652
 TUFT1,ENSG00000143367,-0.367705666015768
 FN1,ENSG00000115414,1.1873715322777
 RP1-170O19.20,ENSG00000257184,-1.08865686154262
 RHD,ENSG00000187010,-0.430823896171211
 COLQ,ENSG00000206561,0.0844876028159889
 FAM189A2,ENSG00000135063,0.12204652698623
 FAM189A1,ENSG00000104059,0.347002663438896
 YJEFN3,ENSG00000250067,-0.381382995699
 OXT,ENSG00000101405,-0.664123855051102
 KRT75,ENSG00000170454,-0.0181920183551329
 KRT77,ENSG00000189182,0.574337648475451
 KRT71,ENSG00000139648,-0.325347708514317
 KRT73,ENSG00000186049,-0.0783980202786822
 KRT72,ENSG00000170486,-0.335490980475144
 TBC1D4,ENSG00000136111,-0.317280036582379
 KRT79,ENSG00000185640,0.421155659819627
 KRT78,ENSG00000170423,0.586493676827258
 TBC1D5,ENSG00000131374,0.0269895962218177
 HFE2,ENSG00000168509,-1.52954741792227
 AAMP,ENSG00000127837,-0.0760627362131787
 HYPK,ENSG00000242028,0.0942142776822303
 U2SURP,ENSG00000163714,0.024309994401918
 IL6R,ENSG00000160712,0.204361099404992
 CNOT6L,ENSG00000138767,0.169657865810625
 FAXC,ENSG00000146267,-0.197042053171344
 FAM127C,ENSG00000212747,0.330920725936562
 PTK2,ENSG00000169398,0.299633388693701
 PTK7,ENSG00000112655,-0.340539533510806
 PTK6,ENSG00000101213,-0.425108219671643
 PRKAA2,ENSG00000162409,0.730286687887265
 PRKAA1,ENSG00000132356,0.221652392822013
 ITGB3BP,ENSG00000142856,0.039439884640807
 SMKR1,ENSG00000240204,-0.896177746427528
 ATG16L1,ENSG00000085978,-0.0328257503211644
 ATG16L2,ENSG00000168010,-0.14823480255123
 C4orf50,ENSG00000181215,-0.951590090660063
 C4orf51,ENSG00000237136,-0.0988360920114486
 C15orf62,ENSG00000188277,0.210046703884409
 C15orf60,ENSG00000183324,-1.34673720138823
 C15orf61,ENSG00000189227,-0.0925782505577225
 C15orf65,ENSG00000261652,0.262147000228165
 ZNF577,ENSG00000161551,0.00611311120132249
 DDX23,ENSG00000174243,-0.136896444502129
 DDX21,ENSG00000165732,0.51438211372342
 DDX20,ENSG00000064703,0.0661134194690797
 ZNF157,ENSG00000147117,-0.399402378140447
 DDX25,ENSG00000109832,-1.00039764184629
 DDX24,ENSG00000089737,0.0693439542458245
 DDX28,ENSG00000182810,0.0812764578272878
 RAB3IP,ENSG00000127328,-0.0966938872742608
 AFF2,ENSG00000155966,0.728985621231683
 PDPN,ENSG00000162493,-1.22023669054732
 PARD6G,ENSG00000178184,-0.139392433161294
 TRUB1,ENSG00000165832,-0.0279346290706032
 TRUB2,ENSG00000167112,-0.334047380166635
 PARD6B,ENSG00000124171,-0.148371953515646
 PARD6A,ENSG00000102981,-0.174333883478656
 LL22NC03-75H12.2,ENSG00000218357,0.128407048987401
 PEX26,ENSG00000215193,-0.0216984618332656
 OR2G6,ENSG00000188558,0.0154662771365795
 SPEN,ENSG00000065526,0.109639374537145
 SPEG,ENSG00000072195,0.908691044944018
 MANEAL,ENSG00000185090,-0.717682458163058
 PAIP2,ENSG00000120727,0.0493028476154815
 STOML1,ENSG00000067221,-0.0548032590633296
 FBLIM1,ENSG00000162458,1.19861674719397
 TIMM8A,ENSG00000126953,-0.0933801655187414
 TIMM8B,ENSG00000150779,0.00193378866390414
 DAXX,ENSG00000204209,-0.210120531129371
 NT5M,ENSG00000205309,-0.450392325946715
 NT5C,ENSG00000125458,-0.0182946484236142
 TBATA,ENSG00000166220,0.198044153331274
 NT5E,ENSG00000135318,-0.164268105976726
 LBX2,ENSG00000179528,0.93446889167029
 LBX1,ENSG00000138136,0.268988837488073
 GNAQ,ENSG00000156052,-0.0423171612016512
 UBA7,ENSG00000182179,0.198223932206853
 DSCR4,ENSG00000184029,-0.0489773023662529
 PTCD2,ENSG00000049883,0.118770540324403
 PTCD3,ENSG00000132300,-0.0683118304020515
 DSCR3,ENSG00000157538,0.0227108991044175
 PTCD1,ENSG00000106246,-0.172112268302941
 GNAL,ENSG00000141404,-0.126757509308817
 AMOT,ENSG00000126016,0.494298719702744
 AGFG2,ENSG00000106351,-0.661626427260673
 AGFG1,ENSG00000173744,0.135230773283369
 CRYGS,ENSG00000213139,0.236220221847984
 FST,ENSG00000134363,0.788411433578402
 CRYGN,ENSG00000127377,-0.0899764290209215
 CRYGA,ENSG00000168582,-0.00370147058353928
 CRYGB,ENSG00000182187,-0.0535615959759436
 CRYGC,ENSG00000163254,-0.0905900534503016
 CRYGD,ENSG00000118231,-1.42642783404974
 PWP1,ENSG00000136045,0.0462351183555723
 RRNAD1,ENSG00000143303,-0.12654102911833
 SLC15A4,ENSG00000139370,-0.201631075747426
 PHF23,ENSG00000040633,-0.0571995168443853
 NMNAT2,ENSG00000157064,-0.176287029196264
 NMNAT3,ENSG00000163864,-0.0216489046802402
 NMNAT1,ENSG00000173614,-0.299292070894678
 UBE2I,ENSG00000103275,0.0504413981619973
 NCCRP1,ENSG00000188505,-0.0530873275772738
 PLEKHM2,ENSG00000116786,0.04067163007523
 PLEKHM3,ENSG00000178385,0.143007180191244
 FAM72D,ENSG00000215784,-0.481096418989707
 FAM72B,ENSG00000188610,-0.0695418575594049
 FAM72A,ENSG00000196550,-0.787601172420207
 TAGAP,ENSG00000164691,-0.210913795747942
 UBE2N,ENSG00000177889,0.105564254985449
 TREML2,ENSG00000112195,-0.578205716692152
 TREML1,ENSG00000161911,0.218937987566525
 GPAA1,ENSG00000197858,-0.0461604135668922
 TREML4,ENSG00000188056,-0.294042569068202
 GPRIN3,ENSG00000185477,-0.635686077295539
 GPRIN1,ENSG00000169258,-0.743361378034927
 ROGDI,ENSG00000067836,-0.166299476316459
 HIST2H2BF,ENSG00000203814,1.0278967594895
 HIST2H2BE,ENSG00000184678,0.374499260719192
 RBMY1E,ENSG00000242389,0.0561712283415632
 MCCD1,ENSG00000204511,0.36673357306205
 NRROS,ENSG00000174004,-0.158569266158657
 SLC44A1,ENSG00000070214,-0.0991851664545038
 SLC44A2,ENSG00000129353,0.141933472772086
 SLC44A3,ENSG00000143036,0.571483932120082
 SLC44A4,ENSG00000204385,-0.291470223749621
 SLC44A5,ENSG00000137968,-0.298265309201368
 MSI2,ENSG00000153944,-0.201965624967557
 MSI1,ENSG00000135097,-0.840607635226252
 ENGASE,ENSG00000167280,0.090415004341607
 C1D,ENSG00000197223,-0.00202861304955431
 MRO,ENSG00000134042,0.210624616788057
 COQ9,ENSG00000088682,-0.147846683777586
 C1S,ENSG00000182326,0.416819514707756
 COQ4,ENSG00000167113,-0.111823626169109
 COQ7,ENSG00000167186,-0.118275880081875
 COQ6,ENSG00000119723,-0.0852119822000244
 COQ2,ENSG00000173085,-0.304920389249629
 HBM,ENSG00000206177,0.301326837772352
 HBD,ENSG00000223609,-0.0253629117726363
 HBB,ENSG00000244734,0.305190883817495
 MUC22,ENSG00000261272,-0.172890001965609
 MUC20,ENSG00000176945,-0.131510385939285
 MUC21,ENSG00000204544,-0.230498449362512
 CHFR,ENSG00000072609,0.0580644215401026
 WWC3,ENSG00000047644,0.20049267219536
 WWC2,ENSG00000151718,-0.0570411168892469
 WWC1,ENSG00000113645,-1.835416809723
 GPR101,ENSG00000165370,-0.251905116077106
 GPR107,ENSG00000148358,0.0290781015042258
 GPR108,ENSG00000125734,-0.0479804392623462
 MFAP3L,ENSG00000198948,-0.260782317203335
 SMDT1,ENSG00000183172,-0.0418576756110899
 BRICD5,ENSG00000182685,-0.320048656584601
 RPRML,ENSG00000179673,0.71410859074945
 MGMT,ENSG00000170430,0.0652026040536689
 PRPF40B,ENSG00000110844,-0.108185135946151
 RNF8,ENSG00000112130,-0.054669710022551
 RNF6,ENSG00000127870,0.156683742697347
 RNF7,ENSG00000114125,0.0842405129388795
 RNF4,ENSG00000063978,-0.0347396892350853
 RNF5,ENSG00000204308,-0.141806894015565
 RNF2,ENSG00000121481,0.0175172980221288
 APP,ENSG00000142192,0.00890779849760096
 ZFHX3,ENSG00000140836,0.465905768593968
 PRPF40A,ENSG00000196504,0.028607562593791
 RFX1,ENSG00000132005,-0.0902621573984499
 LRRC69,ENSG00000214954,0.138154276627618
 LRRC63,ENSG00000173988,-1.36284307508593
 LRRC61,ENSG00000127399,-0.874118323182647
 C7orf34,ENSG00000165131,-0.230254403098051
 C7orf33,ENSG00000170279,0.049326333496967
 C7orf31,ENSG00000153790,-0.142104375434773
 AE000662.92,ENSG00000259003,-0.160974040219759
 GPR50,ENSG00000102195,-0.26213250876407
 EPM2A,ENSG00000112425,0.162543850756106
 FAM118A,ENSG00000100376,-0.0212005708045553
 FAM118B,ENSG00000197798,-0.100830553659886
 RECQL,ENSG00000004700,0.157472578018535
 MISP,ENSG00000099812,-0.584343148980282
 HDAC8,ENSG00000147099,-0.0960753995360001
 ACTR8,ENSG00000113812,-0.204000022732145
 ACTR6,ENSG00000075089,0.0694096640729396
 ACTR5,ENSG00000101442,0.087062228435186
 XPNPEP3,ENSG00000196236,-0.201094250173555
 ACTR3,ENSG00000115091,0.193990608312674
 ACTR2,ENSG00000138071,0.0421153108295402
 GPANK1,ENSG00000204438,-0.186718587518767
 GNRHR,ENSG00000109163,0.234120150792013
 SPINK13,ENSG00000214510,1.00289248994126
 HYDIN,ENSG00000157423,0.0982365685449498
 RAPGEFL1,ENSG00000108352,-0.554824713452037
 GTDC1,ENSG00000121964,0.28426591594145
 ICOS,ENSG00000163600,0.78476539613274
 ABI3BP,ENSG00000154175,0.532082546717363
 GGCT,ENSG00000006625,0.0322149399622049
 IDUA,ENSG00000127415,0.228223366681145
 OR5V1,ENSG00000243729,-0.107297298625048
 GNRH2,ENSG00000125787,0.729707698192861
 GNRH1,ENSG00000147437,0.443367503230163
 NDUFA7,ENSG00000267855,-0.217619769160319
 RPL13,ENSG00000167526,0.159980818569386
 WNT8A,ENSG00000061492,-0.146789605691299
 WNT8B,ENSG00000075290,-0.622249948417818
 GDE1,ENSG00000006007,0.0160837156563135
 NPIPA8,ENSG00000214940,-0.0625312671118165
 LIMS3L,ENSG00000257207,1.07086183589626
 NPIPA5,ENSG00000183793,0.338671988176612
 NPIPA7,ENSG00000214967,0.206691400897718
 NPIPA1,ENSG00000183426,0.0220744913208591
 NPIPA2,ENSG00000254852,-0.175650402720863
 NPIPA3,ENSG00000224712,0.110505309331208
 HIPK3,ENSG00000110422,0.152925796078316
 HIPK2,ENSG00000064393,0.0833461507207605
 HIPK1,ENSG00000163349,0.153550979483933
 HIPK4,ENSG00000160396,-0.275732497602429
 SQRDL,ENSG00000137767,0.180790756554689
 LEMD3,ENSG00000174106,0.0505943984980565
 LEMD2,ENSG00000161904,-0.0739447517826122
 LEMD1,ENSG00000186007,0.620231938122232
 NAPG,ENSG00000134265,0.050683795538472
 SLC48A1,ENSG00000211584,0.00343351625204578
 C3orf18,ENSG00000088543,-0.224191721073104
 NAPA,ENSG00000105402,-0.0974904607087453
 C3orf14,ENSG00000114405,-0.0508844460423879
 C3orf17,ENSG00000163608,0.110167696490723
 LARP1,ENSG00000155506,-0.0585556007285757
 LARP4,ENSG00000161813,0.287430327222768
 LARP6,ENSG00000166173,0.347493738226294
 LARP7,ENSG00000174720,-0.0242540396494262
 COL15A1,ENSG00000204291,0.820859065307793
 ATMIN,ENSG00000166454,-0.0285778946524778
 LGR5,ENSG00000139292,-0.277841394103237
 LGR4,ENSG00000205213,0.406119156861919
 LGR6,ENSG00000133067,1.70287210587894
 CDKN1C,ENSG00000129757,0.164556357927273
 CDKN1A,ENSG00000124762,0.642281395526758
 TMEM125,ENSG00000179178,-1.73494682372715
 FOXJ1,ENSG00000129654,-0.207912935870381
 TMEM127,ENSG00000135956,-0.0561133870406121
 FOXJ3,ENSG00000198815,-0.000851020224732864
 TMEM121,ENSG00000184986,-0.778409811336077
 TMEM123,ENSG00000152558,-0.0336923156774771
 TMEM129,ENSG00000168936,-0.214259504935866
 TMEM128,ENSG00000132406,0.175993920845263
 GPHN,ENSG00000171723,-0.122098386894432
 KRTAP10-10,ENSG00000221859,-0.315470854523247
 IGFBP2,ENSG00000115457,1.08318486377597
 SLC35B1,ENSG00000121073,-0.00547257026517729
 SLC35B3,ENSG00000124786,0.0548676843293083
 SLC35B2,ENSG00000157593,-0.0552879564708383
 SLC35B4,ENSG00000205060,-0.109514796286245
 IGFBP6,ENSG00000167779,1.03119335891543
 PELP1,ENSG00000141456,-0.0992980787812358
 S100A9,ENSG00000163220,0.05649153548444
 S100A8,ENSG00000143546,0.0151176097601657
 EIF1,ENSG00000173812,0.249346668383855
 S100A5,ENSG00000196420,-0.211225429050546
 S100A4,ENSG00000196154,0.808630070454898
 S100A7,ENSG00000143556,-1.14393238763376
 S100A6,ENSG00000197956,0.669524562169878
 S100A1,ENSG00000160678,-0.900971211997218
 S100A3,ENSG00000188015,0.554186364988096
 S100A2,ENSG00000196754,-0.10834022379358
 LONRF3,ENSG00000175556,0.205609654799684
 LONRF2,ENSG00000170500,-0.0269241287364434
 LONRF1,ENSG00000154359,0.281596998480494
 TCFL5,ENSG00000101190,-0.0323252417097035
 AIP,ENSG00000110711,0.116683769951739
 ZNF528,ENSG00000167555,0.0957698895193777
 IGDCC3,ENSG00000174498,-1.08341556026499
 SCAF1,ENSG00000126461,-0.0822665502059808
 FAM60A,ENSG00000139146,0.22479272480719
 EVPLL,ENSG00000214860,-0.515189365224026
 LRRIQ1,ENSG00000133640,0.143822466182898
 PRKRA,ENSG00000180228,0.111948498733099
 LRRIQ4,ENSG00000188306,-0.340657236750431
 ADAT1,ENSG00000065457,-0.0103881435908938
 ADAT3,ENSG00000213638,0.0951678928515612
 ADAT2,ENSG00000189007,0.0828374845246235
 RP11-661C8.3,ENSG00000250173,-0.120331489505519
 TMEM35,ENSG00000126950,0.230557353319873
 TUSC5,ENSG00000184811,2.18175931778716
 BRI3BP,ENSG00000184992,-0.116422046078543
 TUSC1,ENSG00000198680,0.0268368210206568
 TUSC2,ENSG00000114383,0.00369911691614299
 TUSC3,ENSG00000104723,-0.167955561378229
 RPGR,ENSG00000156313,0.173662580271024
 SYTL5,ENSG00000147041,-1.70978368964855
 GNG10,ENSG00000242616,0.177836919070404
 GNG11,ENSG00000127920,0.500105062380662
 GNG12,ENSG00000172380,0.223402945498902
 GNG13,ENSG00000127588,0.0533527812614993
 URB2,ENSG00000135763,0.157813973772452
 URB1,ENSG00000142207,-0.450888249843972
 RIMBP3C,ENSG00000183246,0.0537636235726562
 SEC24D,ENSG00000150961,0.423961185436693
 SEC24A,ENSG00000113615,0.171779131718243
 SEC24C,ENSG00000176986,-0.0374469083400554
 SEC24B,ENSG00000138802,0.0575087592119465
 SAMD15,ENSG00000100583,0.331008455475064
 C16orf96,ENSG00000205832,-1.63942338345287
 C16orf97,ENSG00000261190,0.0510090205118289
 C16orf95,ENSG00000260456,-0.0280930514800076
 C16orf92,ENSG00000167194,-0.285724065740252
 C16orf93,ENSG00000196118,0.0260902236907121
 C16orf90,ENSG00000215131,0.0448358923873252
 C16orf91,ENSG00000174109,0.069849196402381
 ZNF691,ENSG00000164011,-0.044691732755922
 ZNF692,ENSG00000171163,-0.202863960746265
 ZNF695,ENSG00000197472,-0.127766149105678
 ZNF697,ENSG00000143067,-0.191571014486476
 ZNF696,ENSG00000185730,-0.134621779956561
 COPZ1,ENSG00000111481,-0.151502981860347
 COPZ2,ENSG00000005243,0.356382045749769
 RUVBL1,ENSG00000175792,-0.0821756425333591
 RUVBL2,ENSG00000183207,-0.155810980741765
 IFT140,ENSG00000187535,-0.183137802839636
 SHB,ENSG00000107338,-0.34668677252537
 SHD,ENSG00000105251,-3.02913071878107
 SHE,ENSG00000169291,0.0507841787722668
 SHH,ENSG00000164690,0.157768919947393
 PHEX,ENSG00000102174,-1.43944189850682
 DYNC2H1,ENSG00000187240,0.120880130762369
 NUDCD2,ENSG00000170584,-0.0488649931693872
 NUDCD3,ENSG00000015676,-0.0750269073097223
 GMNC,ENSG00000205835,-0.353508305321145
 OR1D2,ENSG00000184166,0.114902000454775
 GMNN,ENSG00000112312,-0.00455673969783296
 MPLKIP,ENSG00000168303,0.0912761694709242
 TIMMDC1,ENSG00000113845,0.0517962505350306
 ZNF343,ENSG00000088876,0.132887150321179
 ZNF341,ENSG00000131061,-0.202669649518535
 ZNF347,ENSG00000197937,0.0499142942934014
 ZNF346,ENSG00000113761,-0.200110453322695
 ZNF345,ENSG00000251247,0.111718194737065
 NUDT12,ENSG00000112874,-0.210168030586689
 DLL1,ENSG00000198719,0.0220438915673784
 NUDT10,ENSG00000122824,0.0621095014114561
 DLL3,ENSG00000090932,-0.307925152361453
 NUDT16,ENSG00000198585,-0.0574544831440356
 NUDT17,ENSG00000186364,0.0439145214480132
 NUDT14,ENSG00000183828,-0.521238936909964
 NUDT15,ENSG00000136159,0.032794369952625
 IFI6,ENSG00000126709,0.244757825304915
 STX3,ENSG00000166900,-0.0374993167241165
 STX2,ENSG00000111450,-0.0676159826503953
 STX5,ENSG00000162236,-0.0453152946997296
 STX4,ENSG00000103496,-0.236211969692285
 STX7,ENSG00000079950,0.135011501638165
 STX6,ENSG00000135823,-0.120122967970526
 RPS3A,ENSG00000145425,0.120374462584451
 LGI4,ENSG00000153902,0.401143994610722
 LGI1,ENSG00000108231,1.30295721649224
 LGI2,ENSG00000153012,1.88217696929027
 LGI3,ENSG00000168481,-0.352858985554795
 POGZ,ENSG00000143442,0.0954999914091123
 DRG1,ENSG00000185721,0.00507291166344552
 LRSAM1,ENSG00000148356,-0.0150409229963231
 ACRC,ENSG00000147174,0.163372126623814
 PHYKPL,ENSG00000175309,0.0571348069098806
 DRGX,ENSG00000165606,-0.41337897299248
 TCP11,ENSG00000124678,0.0859469796599521
 TCP10,ENSG00000203690,-0.168813340982137
 TBC1D22B,ENSG00000065491,-0.0427431310994618
 TBC1D22A,ENSG00000054611,-0.0468394869633346
 NKTR,ENSG00000114857,0.0925833703300273
 TMEM143,ENSG00000161558,-0.182649965404257
 FOXL1,ENSG00000176678,1.39551762473923
 KIF2A,ENSG00000068796,-0.0668625645571702
 KIF2C,ENSG00000142945,0.131291982093408
 KIF2B,ENSG00000141200,-0.559097279494896
 ENSA,ENSG00000143420,0.0693550678315996
 BRCA1,ENSG00000012048,-0.233318042987071
 BRCA2,ENSG00000139618,0.155983081536087
 KIF25,ENSG00000125337,-0.272996126997328
 KIF24,ENSG00000186638,0.0130984970416741
 KIF27,ENSG00000165115,0.13679701859898
 MAATS1,ENSG00000183833,0.166484306877679
 KIF23,ENSG00000137807,0.63123347583322
 KIF22,ENSG00000079616,-0.164134034226512
 JKAMP,ENSG00000050130,0.0907058689713728
 FAM208A,ENSG00000163946,0.0135881084240347
 FAM208B,ENSG00000108021,0.118501504188869
 PTPLAD2,ENSG00000188921,0.269468812112234
 PTPLAD1,ENSG00000074696,-0.236243505656304
 PROL1,ENSG00000171199,-0.246225153321296
 SMURF1,ENSG00000198742,0.355165287650146
 SMURF2,ENSG00000108854,-0.0404544110689798
 SECISBP2L,ENSG00000138593,0.129882248817387
 AC139100.2,ENSG00000267270,0.565543125077893
 TFRC,ENSG00000072274,-0.107739623399637
 AKT1S1,ENSG00000204673,-0.0804801975901138
 TFR2,ENSG00000106327,-0.165025769097088
 FLT3,ENSG00000122025,0.0868572946254235
 CAAP1,ENSG00000120159,0.0571254865809962
 YY1,ENSG00000100811,-0.000871078093114609
 YY2,ENSG00000230797,0.425867100317601
 ADGB,ENSG00000118492,-0.421370782326462
 SYCE3,ENSG00000217442,-0.867264981004425
 SYCE2,ENSG00000161860,-0.0129467205328954
 CCDC38,ENSG00000165972,0.12797788251921
 CCDC39,ENSG00000145075,-0.0850456226225433
 CCDC33,ENSG00000140481,0.474180717925573
 CCDC30,ENSG00000186409,0.104639410268022
 CCDC36,ENSG00000173421,0.0158378793318005
 CCDC37,ENSG00000163885,-0.117357280373858
 CCDC34,ENSG00000109881,0.0791379674325545
 MLNR,ENSG00000102539,0.245706404755324
 SARS2,ENSG00000104835,-0.267805318678457
 NECAP1,ENSG00000089818,0.00624735272339751
 NECAP2,ENSG00000157191,0.00126231154231687
 KYNU,ENSG00000115919,0.960486824369172
 UVRAG,ENSG00000198382,0.0507095027318874
 TBX22,ENSG00000122145,-0.108683226477795
 ANKRD30BL,ENSG00000163046,-0.515964222416138
 COPG1,ENSG00000181789,0.0109149740694896
 PDZK1,ENSG00000174827,-0.0992886428391893
 GTPBP4,ENSG00000107937,0.0426874159195988
 GTPBP6,ENSG00000178605,-0.0585853546872078
 GTPBP1,ENSG00000100226,-0.0707691138732128
 GTPBP3,ENSG00000130299,-0.112752110109704
 GTPBP2,ENSG00000172432,-0.0421585546262603
 GTPBP8,ENSG00000163607,0.0541587305202416
 C8orf31,ENSG00000177335,-0.0384893131826135
 CTCFL,ENSG00000124092,-0.229837288750116
