 gene    name , gene    ENS ,Artery-Tibial
 GNAT3,ENSG00000214415,-0.201405004013705
 GNAT2,ENSG00000134183,-0.900640377894383
 ZNF556,ENSG00000172000,-1.39661549012944
 ZNF557,ENSG00000130544,-0.165744977864997
 ZNF552,ENSG00000178935,0.584350424787332
 RSAD1,ENSG00000136444,-0.095259796556237
 ZNF550,ENSG00000251369,-0.324922197332361
 ZNF551,ENSG00000204519,-0.761004717261881
 ADRM1,ENSG00000130706,0.0945902613193187
 ZNF558,ENSG00000167785,0.021120998100244
 ZNF559,ENSG00000188321,0.483909231456235
 DEFB125,ENSG00000178591,0.11803339505398
 PCDH8,ENSG00000136099,-2.60985260557913
 PCDH9,ENSG00000184226,-0.868880995140259
 DEFB124,ENSG00000180383,0.800320951028514
 RPL26L1,ENSG00000037241,-0.0727726832929503
 RPL38,ENSG00000172809,0.152939451505258
 RPL39,ENSG00000198918,0.244213181297911
 RPL36,ENSG00000130255,-0.00606580506743321
 PCDH1,ENSG00000156453,0.508624851502537
 RPL34,ENSG00000109475,0.296191532992279
 RPL35,ENSG00000136942,0.0812412063179427
 RPL32,ENSG00000144713,0.228429037715794
 RPL30,ENSG00000156482,0.381443134825013
 PCDH7,ENSG00000169851,1.81906652410682
 DEFB121,ENSG00000204548,-0.0650056905235691
 ATF5,ENSG00000169136,-0.496216659099657
 ATF4,ENSG00000128272,0.435460710322655
 ATF7,ENSG00000170653,0.728804208126302
 ATF6,ENSG00000118217,0.353224380984665
 ATF1,ENSG00000123268,0.358450833458966
 ATF3,ENSG00000162772,1.12087361396539
 ATF2,ENSG00000115966,0.243349868303993
 PPAP2B,ENSG00000162407,0.794630152454155
 PPAP2A,ENSG00000067113,1.01745194985019
 BUB1B,ENSG00000156970,-1.45874932143621
 CTTNBP2,ENSG00000077063,0.83912514022861
 PPWD1,ENSG00000113593,0.0126471885442668
 KIAA0319,ENSG00000137261,-2.594199697453
 SDF4,ENSG00000078808,0.184610475625979
 SDF2,ENSG00000132581,0.089014197877043
 PTGER4,ENSG00000171522,1.72322342760842
 PTGER1,ENSG00000160951,-0.138160527243481
 PTGER2,ENSG00000125384,-0.17370897492862
 PTGER3,ENSG00000050628,1.84766453787885
 B3GALTL,ENSG00000187676,0.685977877364476
 B3GALT4,ENSG00000235863,0.431428952690855
 B3GALT6,ENSG00000176022,-0.0244081287830482
 CTNNAL1,ENSG00000119326,-0.220881435224331
 B3GALT1,ENSG00000172318,-1.07838542666981
 B3GALT2,ENSG00000162630,-0.990507010096004
 MDFIC,ENSG00000135272,0.307458559318824
 STK3,ENSG00000104375,0.833070208035924
 STK4,ENSG00000101109,0.100892855300848
 OR13C3,ENSG00000204246,0.104429811450568
 SNRNP25,ENSG00000161981,-0.222635000443404
 SNRNP27,ENSG00000124380,0.0110036708484012
 IL4R,ENSG00000077238,0.993657513457523
 DRP2,ENSG00000102385,-0.930656216363559
 ANKS3,ENSG00000168096,0.00274354130124215
 TNFRSF8,ENSG00000120949,0.355304136885017
 TNFRSF9,ENSG00000049249,-0.718456842463477
 ANKS6,ENSG00000165138,-0.266754070136845
 TNFRSF4,ENSG00000186827,-0.118516927724087
 GUCY2C,ENSG00000070019,-0.917361361427978
 GUCY2D,ENSG00000132518,-1.12435589859115
 GUCY2F,ENSG00000101890,-0.838489994119485
 SENP8,ENSG00000166192,-0.125524673355684
 SENP7,ENSG00000138468,0.337719398228409
 SENP6,ENSG00000112701,0.273870548825619
 SENP5,ENSG00000119231,-0.36465299378215
 SENP3,ENSG00000161956,-0.0390525069748663
 SENP2,ENSG00000163904,-0.145255259153707
 SAMM50,ENSG00000100347,-0.0820202781155691
 SNPH,ENSG00000101298,0.0853942196916951
 NOTUM,ENSG00000185269,-2.28401299518306
 INS,ENSG00000254647,-0.336855288016699
 OR8G5,ENSG00000255298,-0.241875677963188
 GFPT1,ENSG00000198380,0.609636556124385
 GFPT2,ENSG00000131459,-1.0439003150725
 ECHDC3,ENSG00000134463,-1.00846536475354
 ECHDC2,ENSG00000121310,-0.27173838665918
 ECHDC1,ENSG00000093144,-0.386938784831773
 DYNC1LI1,ENSG00000144635,0.0378835720842158
 SLC2A14,ENSG00000173262,-1.35849554555694
 SLC2A13,ENSG00000151229,0.408898519387981
 SLC2A12,ENSG00000146411,0.862860636726587
 SLC2A11,ENSG00000133460,-0.224437989852761
 BSX,ENSG00000188909,-0.13488790039517
 BSN,ENSG00000164061,-1.13030647259485
 LCOR,ENSG00000196233,-0.314071898798753
 MAGI2,ENSG00000187391,1.67326297304268
 P4HTM,ENSG00000178467,-0.306768455766596
 GSG2,ENSG00000177602,-2.38404506328584
 GSG1,ENSG00000111305,-1.82867100084452
 UBQLN2,ENSG00000188021,0.194414243689229
 OXTR,ENSG00000180914,0.514275002416688
 SARS,ENSG00000031698,0.136936696921794
 NCKAP1L,ENSG00000123338,1.85805813097184
 GEN1,ENSG00000178295,-0.246997292933434
 NDE1,ENSG00000072864,0.220617495765862
 EPS8,ENSG00000151491,1.66793347660144
 PARM1,ENSG00000169116,1.90195421738011
 HERPUD2,ENSG00000122557,0.435619976774786
 HERPUD1,ENSG00000051108,-0.0160428152185658
 FCGRT,ENSG00000104870,0.0206491478664534
 TRA2A,ENSG00000164548,-0.0626701337094334
 TRA2B,ENSG00000136527,0.125282328808497
 BRMS1L,ENSG00000100916,0.354375659954271
 RP11-382J12.1,ENSG00000246366,-1.19973850881252
 BAAT,ENSG00000136881,-1.23133658710203
 SFTPD,ENSG00000133661,0.0583435755568728
 SFTPB,ENSG00000168878,0.372156305942404
 SFTPC,ENSG00000168484,-0.664291130047145
 DNTTIP1,ENSG00000101457,0.102257596946337
 DNTTIP2,ENSG00000067334,0.157509713930763
 DEFA3,ENSG00000239839,-1.42366770123478
 DLG3,ENSG00000082458,0.34115642620421
 TSC22D1,ENSG00000102804,1.34050024081226
 TSC22D3,ENSG00000157514,1.4001934019637
 TSC22D2,ENSG00000196428,0.514862756581447
 TSC22D4,ENSG00000166925,-0.992410294581239
 KIAA1161,ENSG00000164976,-0.926384119079993
 CNFN,ENSG00000105427,-1.91723373311319
 CD2BP2,ENSG00000169217,-0.0750923125181834
 KATNA1,ENSG00000186625,0.403691878843588
 ADAMTSL2,ENSG00000197859,-0.878509890499111
 ADAMTSL3,ENSG00000156218,1.50132159415834
 ADAMTSL1,ENSG00000178031,-0.659445539947574
 ADAMTSL4,ENSG00000143382,0.764979620122123
 ADAMTSL5,ENSG00000185761,-0.618398435316372
 C6orf141,ENSG00000197261,-0.757286836994468
 KIAA0895L,ENSG00000196123,-0.996139720800237
 SARDH,ENSG00000123453,-1.18040094228854
 EEF1E1,ENSG00000124802,0.0183614208167529
 SLA2,ENSG00000101082,-1.26931979955433
 RP11-41O4.1,ENSG00000266258,-1.19218055128808
 CYP1B1,ENSG00000138061,0.905538424104454
 HAS1,ENSG00000105509,-2.33746040068888
 HAS2,ENSG00000170961,0.567071471651818
 HAS3,ENSG00000103044,-0.524784133739527
 ARSF,ENSG00000062096,-2.08201734582143
 C12orf60,ENSG00000182993,0.116606418888461
 KNSTRN,ENSG00000128944,-0.57014448004974
 IRS1,ENSG00000169047,0.331481250298785
 IRS2,ENSG00000185950,0.058625592605813
 AC131097.4,ENSG00000216921,-3.60210514667712
 HEXA,ENSG00000213614,0.292035985741467
 OGT,ENSG00000147162,-0.200884688579841
 NEURL,ENSG00000107954,-2.62953934251024
 CA7,ENSG00000168748,-1.61256350490381
 ARSI,ENSG00000183876,-0.0745520928269046
 CA4,ENSG00000167434,-3.05557844523232
 RGL1,ENSG00000143344,-0.467807399473574
 RGL3,ENSG00000205517,1.08715972981787
 RGL2,ENSG00000237441,0.120093104304485
 RGL4,ENSG00000159496,-0.681612328329818
 OR10Q1,ENSG00000180475,-0.226258916040735
 NFKBIL1,ENSG00000204498,0.134000490751815
 AMD1,ENSG00000123505,-0.376616976281125
 MATK,ENSG00000007264,-2.95268138423484
 PMF1,ENSG00000160783,0.0475032632997538
 RAPSN,ENSG00000165917,-1.94979930367936
 ZNF790,ENSG00000197863,0.119196184244719
 ZNF791,ENSG00000173875,0.221614367932963
 ZNF792,ENSG00000180884,-0.0219372382284225
 ZNF793,ENSG00000188227,0.145995573424822
 ZNF799,ENSG00000196466,0.0229560717724333
 PPP1R7,ENSG00000115685,0.172623424402001
 PPP1R2,ENSG00000184203,0.160221986481222
 CYP4F12,ENSG00000186204,-0.113665943466344
 CYP4F11,ENSG00000171903,1.12101329271593
 PPP1R8,ENSG00000117751,0.234085083435181
 TRPV5,ENSG00000127412,-1.31119393016493
 TRPV6,ENSG00000165125,-1.63664331252319
 TRPV1,ENSG00000196689,1.12648457850437
 TRPV3,ENSG00000167723,-2.59163527483409
 TRPV2,ENSG00000187688,1.15236644249792
 IARS,ENSG00000196305,0.201730022443167
 POSTN,ENSG00000133110,2.5371104365331
 FGFR4,ENSG00000160867,-2.61414001444224
 SAV1,ENSG00000151748,0.576450837735656
 FGFR2,ENSG00000066468,0.913975956466661
 FGFR3,ENSG00000068078,-1.45284456192023
 FGFR1,ENSG00000077782,0.888709051452033
 CXCL1,ENSG00000163739,0.265638132674535
 CXCL3,ENSG00000163734,0.608755030512192
 CXCL2,ENSG00000081041,1.53605465952597
 CXCL5,ENSG00000163735,-1.53691070241804
 CXCL6,ENSG00000124875,-0.883964987521028
 CXCL9,ENSG00000138755,0.994303932974997
 AVPR2,ENSG00000126895,0.150666557193189
 AP2S1,ENSG00000042753,0.186374297646593
 DCTD,ENSG00000129187,0.0104918584951987
 SLCO4C1,ENSG00000173930,1.45839013093562
 ALDH16A1,ENSG00000161618,-0.00219474223530655
 THRSP,ENSG00000151365,-1.71293895045337
 GCKR,ENSG00000084734,-0.605114433138206
 NAA16,ENSG00000172766,-0.0234113204756263
 UBE2H,ENSG00000186591,0.61656154106939
 UBE2K,ENSG00000078140,0.105657545886798
 UBE2M,ENSG00000130725,-0.046424081457822
 UBE2O,ENSG00000175931,-0.255595462781183
 NAA11,ENSG00000156269,1.88566642265623
 UBE2A,ENSG00000077721,0.208796257002763
 UBE2C,ENSG00000175063,-0.565884766206201
 UBE2F,ENSG00000184182,0.206746079299325
 UBE2Z,ENSG00000159202,0.11407077723268
 UBE2S,ENSG00000108106,-0.331089858769289
 UBE2U,ENSG00000177414,-0.948540657182178
 UBE2T,ENSG00000077152,-1.37011288895813
 UBE2W,ENSG00000104343,0.0829851962056563
 PTGFR,ENSG00000122420,2.06907515328764
 LIPT2,ENSG00000175536,-0.579579447610837
 LIPT1,ENSG00000144182,0.151558329214382
 PDE3A,ENSG00000172572,2.63079936409553
 PDE3B,ENSG00000152270,-2.6457632971877
 C1orf87,ENSG00000162598,-1.25438898992153
 SMTNL2,ENSG00000188176,-1.62771222270477
 LFNG,ENSG00000106003,-0.947259286788701
 NDUFA6,ENSG00000184983,-0.0200965694554763
 NDUFA4,ENSG00000189043,0.454173195161543
 NDUFA5,ENSG00000128609,0.0276100420655544
 NDUFA2,ENSG00000131495,-0.200128079133143
 NDUFA3,ENSG00000170906,-0.187770063593652
 NDUFA1,ENSG00000125356,0.108440511087485
 NDUFA8,ENSG00000119421,-0.359693784224963
 NDUFA9,ENSG00000139180,0.040819463450419
 ASMT,ENSG00000196433,0.121277740884921
 BIRC8,ENSG00000163098,-0.115663334296519
 BIRC7,ENSG00000101197,-2.29512705415942
 BIRC6,ENSG00000115760,0.338032472307
 BIRC5,ENSG00000089685,-1.11782324507718
 BIRC3,ENSG00000023445,-0.301960968887247
 BIRC2,ENSG00000110330,-0.225561415314909
 EIF6,ENSG00000242372,0.18968107820224
 ANKRD16,ENSG00000134461,-0.194417906214886
 ANKRD17,ENSG00000132466,0.159981613290939
 ANKRD12,ENSG00000101745,0.325274892226098
 ANKRD10,ENSG00000088448,-0.0444029899511195
 MKX,ENSG00000150051,2.90847888238302
 NT5C2,ENSG00000076685,0.522030822396206
 MEA1,ENSG00000124733,0.495868672966385
 MNS1,ENSG00000138587,0.305318950662446
 KRTAP4-11,ENSG00000212721,0.14125462791828
 KRTAP4-12,ENSG00000213416,0.0142097925972981
 SIGLEC12,ENSG00000254521,-0.372249194405129
 CRIM1,ENSG00000150938,1.85678178350287
 TRAT1,ENSG00000163519,-1.21721307464508
 MLH3,ENSG00000119684,0.130068818264656
 CRY1,ENSG00000008405,0.507026690934087
 MLH1,ENSG00000076242,0.223789744509768
 HIBADH,ENSG00000106049,0.395642768414699
 KIFC3,ENSG00000140859,-0.697080132943527
 SYCE1,ENSG00000171772,-1.99409250646692
 SUSD4,ENSG00000143502,-1.97309102478296
 SUSD5,ENSG00000173705,3.40910477611894
 SUSD2,ENSG00000099994,2.86997420158759
 SUSD3,ENSG00000157303,-0.883525099454702
 SUSD1,ENSG00000106868,0.950131758643013
 SLC26A10,ENSG00000135502,1.81805831600456
 SLC26A11,ENSG00000181045,-0.345033573268027
 FAM221A,ENSG00000188732,-0.631321143762847
 FAM221B,ENSG00000204930,-0.95066043999005
 BRINP3,ENSG00000162670,-3.11471033767822
 BRINP2,ENSG00000198797,-1.04520908293014
 CWC15,ENSG00000150316,-0.151368301030908
 OTUD6B,ENSG00000155100,-0.0658703909920611
 OTUD6A,ENSG00000189401,-0.0634319237926893
 INADL,ENSG00000132849,-0.0185832507142972
 FMN1,ENSG00000248905,-1.59076252412347
 FMN2,ENSG00000155816,-3.05587135729855
 SPRR1A,ENSG00000169474,-0.755742952151736
 SPRR1B,ENSG00000169469,-1.10297008355065
 KIAA0556,ENSG00000047578,-0.072210948559865
 HAUS8,ENSG00000131351,0.329520083699139
 HAUS6,ENSG00000147874,-0.12104855220179
 HAUS7,ENSG00000213397,1.57592002694423
 HAUS4,ENSG00000092036,0.258804666548464
 HAUS5,ENSG00000249115,-0.111784547581632
 HAUS2,ENSG00000137814,0.0421574190312017
 HAUS3,ENSG00000214367,-0.0388815402045609
 HAUS1,ENSG00000152240,0.592650040646576
 SLC5A12,ENSG00000148942,-0.701327458975949
 SLC5A10,ENSG00000154025,-1.17534857941293
 SLC5A11,ENSG00000158865,-1.49904009859317
 MYD88,ENSG00000172936,-0.0332670713962314
 HIST1H2BD,ENSG00000158373,-1.73764513188693
 HIST1H2BA,ENSG00000146047,0.0417952673688473
 HIST1H2BC,ENSG00000180596,-0.229198287955338
 HIST1H2BL,ENSG00000185130,0.6471211080745
 HIST1H2BN,ENSG00000233822,-0.100434594877822
 HIST1H2BJ,ENSG00000124635,-0.0601229500684439
 HIST1H2BK,ENSG00000197903,0.493048453659111
 HENMT1,ENSG00000162639,-0.313890036783927
 TNFAIP6,ENSG00000123610,1.8865997781482
 TNFAIP1,ENSG00000109079,-0.30545236687275
 TNFAIP3,ENSG00000118503,-0.378301111689398
 TNFAIP2,ENSG00000185215,-0.219437972907523
 RNPC3,ENSG00000185946,0.191927163579354
 DTX3L,ENSG00000163840,0.167977077803755
 PAPL,ENSG00000183760,-2.36693527356846
 SDCBP,ENSG00000137575,-0.010512420487095
 COX6A1P2,ENSG00000226976,0.170631407118873
 COL26A1,ENSG00000160963,-2.57973430042273
 R3HCC1,ENSG00000104679,0.361429345234374
 ARL17B,ENSG00000228696,0.181633895667102
 ARL17A,ENSG00000185829,0.0788207752086436
 SHPK,ENSG00000197417,-0.179222721259854
 ANKRD34C,ENSG00000235711,3.89693865381628
 ANKRD34B,ENSG00000189127,-1.10448421119958
 TOMM70A,ENSG00000154174,0.223470222948813
 NXT2,ENSG00000101888,-0.0409244801915253
 NXT1,ENSG00000132661,0.534848517182354
 CSE1L,ENSG00000124207,0.0381474486196222
 RFPL3,ENSG00000128276,-0.802020795599422
 MARCKSL1,ENSG00000175130,-2.53784578075264
 HOXB5,ENSG00000120075,-1.50922635480476
 RFPL2,ENSG00000128253,-2.23856918238382
 CRADD,ENSG00000169372,-0.0485615527399607
 RFTN2,ENSG00000162944,0.0292794629283416
 RFTN1,ENSG00000131378,0.432519034118996
 SYNDIG1L,ENSG00000183379,0.261216709871416
 ZNF324B,ENSG00000249471,-0.133184448744597
 GFI1,ENSG00000162676,-1.1320517224113
 UNC45A,ENSG00000140553,1.09408543167456
 UNC45B,ENSG00000141161,-1.07685018299426
 DPM3,ENSG00000179085,0.206326182169274
 ESPN,ENSG00000187017,-2.47974884292262
 VPS8,ENSG00000156931,-0.25955567644167
 HSBP1L1,ENSG00000226742,-2.45993323307355
 OR12D2,ENSG00000168787,0.095117368365138
 EBNA1BP2,ENSG00000117395,0.0858618250712867
 SLC9C2,ENSG00000162753,-1.57094079649436
 BRS3,ENSG00000102239,-1.02528548164915
 SLC9C1,ENSG00000172139,-0.964031939609707
 ARHGEF10,ENSG00000104728,0.563879211276193
 ARHGEF11,ENSG00000132694,-0.0236650119921518
 ARHGEF12,ENSG00000196914,0.174949168482704
 ARHGEF15,ENSG00000198844,0.0341539695710415
 ARHGEF16,ENSG00000130762,-2.66719820013439
 ARHGEF18,ENSG00000104880,0.0407133399281014
 ARHGEF19,ENSG00000142632,-0.185041083426958
 NEUROD6,ENSG00000164600,-1.83953854978307
 NEUROD4,ENSG00000123307,0.147071885790121
 D2HGDH,ENSG00000180902,-0.441947883130166
 MITD1,ENSG00000158411,0.245811083263825
 PAIP2B,ENSG00000124374,-1.13094661645398
 SERF1A,ENSG00000172058,0.538556835974173
 SERF1B,ENSG00000205572,0.403244292110143
 HINFP,ENSG00000172273,-0.307355138458683
 GPLD1,ENSG00000112293,-0.0112522514022467
 OR2W3,ENSG00000238243,-2.82695420469504
 OR2W1,ENSG00000204704,0.0979667105213738
 C1orf167,ENSG00000215910,-0.150943917666902
 SLC39A8,ENSG00000138821,-0.067041404074166
 SLC39A9,ENSG00000029364,-0.0985813577238021
 HIST2H3D,ENSG00000183598,0.623283713855289
 SLC39A1,ENSG00000143570,0.282021536291475
 SLC39A2,ENSG00000165794,0.0883691503507261
 SLC39A3,ENSG00000141873,-0.101806215489648
 SLC39A4,ENSG00000147804,-0.851325892543904
 SLC39A5,ENSG00000139540,0.108778311754893
 PSIP1,ENSG00000164985,0.210019334195102
 MTHFD1L,ENSG00000120254,1.05324248457897
 MAP4K1,ENSG00000104814,-0.557372163780392
 TRIM74,ENSG00000155428,-0.52701008909146
 REN,ENSG00000143839,0.185966668971988
 REL,ENSG00000162924,-0.364242729620305
 MAP4K5,ENSG00000012983,0.257122173587801
 TRIM72,ENSG00000177238,-1.3014075781621
 TP53TG3D,ENSG00000205456,-1.56314709374576
 SMPX,ENSG00000091482,-0.99180365545615
 SCAF4,ENSG00000156304,0.131261669665441
 SPATA24,ENSG00000170469,-0.404537101372851
 SCAF8,ENSG00000213079,0.460722055042068
 TMEM63A,ENSG00000196187,0.339072982133183
 TMEM63C,ENSG00000165548,-3.49585526649982
 TMEM63B,ENSG00000137216,-0.651771936626998
 RBM7,ENSG00000076053,0.384681319774187
 RBM6,ENSG00000004534,-0.0419224672492926
 RBM5,ENSG00000003756,-0.142247678198203
 RBM4,ENSG00000173933,-0.0887866505384339
 RBM3,ENSG00000102317,0.65484877537962
 CAT,ENSG00000121691,-0.184300346296522
 ACTBL2,ENSG00000169067,-0.174571827503031
 CAD,ENSG00000084774,0.158835148580374
 MICU3,ENSG00000155970,0.716910896493179
 COA5,ENSG00000183513,-0.0154529723985079
 COA4,ENSG00000181924,0.0174080930138269
 COA6,ENSG00000168275,-0.500777995530628
 COA1,ENSG00000106603,-0.252520921078907
 COA3,ENSG00000183978,-0.169812759897503
 SEPSECS,ENSG00000109618,-0.146494940142609
 ARSD,ENSG00000006756,0.0462736344796232
 ARSE,ENSG00000157399,-0.720648584341383
 CA9,ENSG00000107159,0.161810346730811
 CA8,ENSG00000178538,-1.14885938903896
 ARSA,ENSG00000100299,-0.279997600180348
 ARSB,ENSG00000113273,0.751994122491729
 CA3,ENSG00000164879,-1.22498793244071
 CA2,ENSG00000104267,-3.97108660704063
 CA1,ENSG00000133742,-1.48222059199973
 HEXB,ENSG00000049860,0.410054757051866
 CEPT1,ENSG00000134255,-0.210359795095262
 CA6,ENSG00000131686,-1.25988620000484
 ARSJ,ENSG00000180801,2.07455084983339
 ARSK,ENSG00000164291,0.488463876075691
 OGN,ENSG00000106809,2.17222958684675
 AP3S2,ENSG00000157823,-0.132578920592668
 UFC1,ENSG00000143222,0.141222902320846
 FBLN2,ENSG00000163520,0.968549581129456
 FBLN1,ENSG00000077942,1.96566633678343
 FBLN7,ENSG00000144152,1.95101240973114
 AKIP1,ENSG00000166452,0.510530331878133
 FBLN5,ENSG00000140092,1.44809174279943
 MOAP1,ENSG00000165943,0.0517456588709951
 ZNF236,ENSG00000130856,-0.0202343236562401
 ZNF232,ENSG00000167840,-0.248238246250619
 ZNF230,ENSG00000159882,0.314026241909385
 CYLD,ENSG00000083799,0.221475758811781
 HCRTR1,ENSG00000121764,-0.404190734836182
 HCRTR2,ENSG00000137252,-1.63850489567901
 ZBED6CL,ENSG00000188707,-1.34922762277864
 ABCG2,ENSG00000118777,-0.810512942082616
 ZNF185,ENSG00000147394,-0.352438107868054
 ZNF184,ENSG00000096654,-0.314759433377924
 ZNF181,ENSG00000197841,0.159718662493177
 ZNF180,ENSG00000167384,0.0901372901980001
 ZNF182,ENSG00000147118,-0.207071153837179
 ZNF189,ENSG00000136870,-0.185349128125898
 ALYREF,ENSG00000183684,0.0234875320668838
 HYKK,ENSG00000188266,0.471799007898939
 SEMA5B,ENSG00000082684,0.748903541451596
 SEMA5A,ENSG00000112902,-0.194898073628009
 LYNX1,ENSG00000180155,-0.459699246038502
 ABCG4,ENSG00000172350,-1.69297078028622
 SCN5A,ENSG00000183873,0.290775535806284
 NUMB,ENSG00000133961,0.114634367751895
 ZNF239,ENSG00000196793,0.311612065501061
 ZNF235,ENSG00000159917,0.0906942662157657
 ZNF234,ENSG00000263002,0.0458303753601226
 MRE11A,ENSG00000020922,0.529988125609442
 BCL6B,ENSG00000161940,0.107803116635837
 ISPD,ENSG00000214960,0.0485619488507814
 TRAM1,ENSG00000067167,0.565024278803206
 TRAM2,ENSG00000065308,0.971055805519362
 KCNRG,ENSG00000198553,0.211973827336929
 TGFB1,ENSG00000105329,1.14685508497051
 TGFB2,ENSG00000092969,1.55015273624234
 TGFB3,ENSG00000119699,1.66166782686547
 C17orf99,ENSG00000187997,-1.49511421956883
 C17orf97,ENSG00000187624,-0.27351223836873
 LOH12CR1,ENSG00000165714,-0.0115386818435724
 TMEM132E,ENSG00000181291,-0.204740830917918
 LPHN3,ENSG00000150471,2.69198344760521
 LPHN2,ENSG00000117114,0.577593606239102
 LPHN1,ENSG00000072071,-1.03472984298974
 TMEM132C,ENSG00000181234,-3.61729113011843
 OVGP1,ENSG00000085465,-0.551997353343494
 VAMP1,ENSG00000139190,-0.14921681064494
 VAMP3,ENSG00000049245,0.593939268398002
 VAMP2,ENSG00000220205,-0.128904856374166
 VAMP5,ENSG00000168899,0.0627764362831698
 VAMP4,ENSG00000117533,0.475351916809421
 VAMP7,ENSG00000124333,0.515887481925656
 RP11-166B2.1,ENSG00000234719,-0.57550034271756
 VAMP8,ENSG00000118640,-0.958056943242321
 TGFBI,ENSG00000120708,2.08871323840801
 TAPT1,ENSG00000169762,0.118443236755868
 TEX33,ENSG00000185264,-0.370975922762865
 VRK1,ENSG00000100749,0.155339732087685
 VRK3,ENSG00000105053,-0.190014082400831
 VRK2,ENSG00000028116,0.749575741069385
 CRYL1,ENSG00000165475,-0.00209637579281311
 NR2C2,ENSG00000177463,0.263898890749949
 TNIP3,ENSG00000050730,-1.28184006981384
 TNIP1,ENSG00000145901,0.0327346790647126
 FRA10AC1,ENSG00000148690,-0.0869295330912857
 MAU2,ENSG00000129933,0.00958387197222417
 FAM184A,ENSG00000111879,0.492211114520296
 GDPD2,ENSG00000130055,-0.27863979736718
 HSPH1,ENSG00000120694,-0.446878956496714
 LIM2,ENSG00000105370,-0.136044410891643
 BASP1,ENSG00000176788,0.560579856868807
 PLEKHB1,ENSG00000021300,-2.33012146082323
 TMSB4X,ENSG00000205542,0.476243314835188
 PLEKHB2,ENSG00000115762,-0.586826824729287
 RP11-279O9.4,ENSG00000249679,1.51750989556035
 SEC13,ENSG00000157020,0.191728168174641
 GIMAP4,ENSG00000133574,0.0940170155493175
 GIMAP5,ENSG00000196329,-0.102835149082835
 GIMAP6,ENSG00000133561,0.0621757473319481
 GIMAP7,ENSG00000179144,0.17559318734287
 GIMAP1,ENSG00000213203,0.189056476790612
 GIMAP2,ENSG00000106560,-0.146678986598558
 CEP19,ENSG00000174007,-0.516214862099502
 MYOM3,ENSG00000142661,-0.224880504192428
 MYOM2,ENSG00000036448,0.0587371619906876
 OR52W1,ENSG00000175485,0.124729182574977
 C14orf64,ENSG00000246223,-0.209098905504908
 FBXO2,ENSG00000116661,-2.68630675831756
 FBXO3,ENSG00000110429,0.0220377424243547
 FBXO4,ENSG00000151876,0.0946481938278476
 FBXO5,ENSG00000112029,-0.215118268337766
 FBXO6,ENSG00000116663,-0.891162681596577
 FBXO7,ENSG00000100225,0.157671307188198
 FBXO8,ENSG00000164117,0.666527374445893
 FBXO9,ENSG00000112146,0.263762659428872
 TAL1,ENSG00000162367,-0.200071444762541
 MYEF2,ENSG00000104177,0.837271490865367
 TAL2,ENSG00000186051,-0.21396823321115
 CCDC85C,ENSG00000205476,-0.924344146045258
 CCDC85B,ENSG00000175602,-0.286926892527657
 CCDC85A,ENSG00000055813,-0.798949175039875
 CMSS1,ENSG00000184220,0.192555324764429
 SNTB2,ENSG00000168807,0.530392811203755
 SNTB1,ENSG00000172164,1.47840300478969
 KIAA0408,ENSG00000189367,-0.749329390915779
 DZANK1,ENSG00000089091,-0.483571363119799
 CORO1B,ENSG00000172725,0.8911549227816
 CORO1C,ENSG00000110880,1.55646878656012
 DNAJC3,ENSG00000102580,0.53256105292749
 MID2,ENSG00000080561,0.655938442385898
 MID1,ENSG00000101871,-0.143650715112569
 WASF1,ENSG00000112290,-0.169849417339354
 WASF2,ENSG00000158195,0.916380150904888
 WASF3,ENSG00000132970,0.0212328840837746
 FRG1B,ENSG00000149531,0.274988152425751
 YWHAZ,ENSG00000164924,0.188088875418684
 MYCT1,ENSG00000120279,0.0827077898219197
 GOSR2,ENSG00000108433,0.182559318943639
 MIDN,ENSG00000167470,-0.135606070881229
 GOSR1,ENSG00000108587,0.281022468969022
 LAIR2,ENSG00000167618,-0.522728894919746
 TSPAN1,ENSG00000117472,-0.582794306101936
 HECTD2,ENSG00000165338,0.707986578082233
 HECTD3,ENSG00000126107,0.0271751197005254
 PIBF1,ENSG00000083535,0.397933030180759
 HECTD4,ENSG00000173064,-0.192790035149982
 LZTFL1,ENSG00000163818,0.0365000218292755
 ADAD1,ENSG00000164113,-0.132077170956148
 ADAD2,ENSG00000140955,-2.07071675558082
 C7orf49,ENSG00000122783,0.0992170218168764
 FLII,ENSG00000177731,0.467796214936776
 RALGAPA1,ENSG00000174373,0.222972182269812
 FLI1,ENSG00000151702,0.00526831177133581
 GPR22,ENSG00000172209,-2.43799783299691
 GPR20,ENSG00000204882,2.65122907223727
 GPR21,ENSG00000188394,3.30371739624619
 GPR26,ENSG00000154478,0.696815944493934
 GPR27,ENSG00000170837,-1.3060795466773
 GPR25,ENSG00000170128,-0.881381351442463
 KCNMB1,ENSG00000145936,3.82337732016057
 KCNMB3,ENSG00000171121,-0.167764656533574
 KCNMB2,ENSG00000197584,-2.1873864907249
 PNCK,ENSG00000130822,2.54202027215867
 KCNMB4,ENSG00000135643,-0.863380349166293
 YWHAG,ENSG00000170027,-0.454118286123751
 RECQL5,ENSG00000108469,-0.378257037046382
 POC5,ENSG00000152359,0.203106579230558
 SPECC1L,ENSG00000100014,0.774424030453034
 RP11-345J4.3,ENSG00000258150,0.000537069753037163
 EPSTI1,ENSG00000133106,-0.128203279223088
